,Live Spectrum 10-11-2023 10:14:57 - Spikes removed,Live Spectrum 10-11-2023 10:14:58 - Spikes removed,Live Spectrum 10-11-2023 10:14:58 - Spikes removed,Live Spectrum 10-11-2023 10:14:59 - Spikes removed,Live Spectrum 10-11-2023 10:14:59 - Spikes removed,
485.3875,16.766151,17.125,17.225522,17.303121,17.199992,
485.6691,16.743109,17.246793,17.38926,17.51426,17.305609,
485.9507,16.725764,17.329721,17.389029,17.610971,17.215557,
486.2322,17.056288,17.34375,17.182121,17.263352,17.042841,
486.5138,17.108288,17.271806,16.93315,17.180231,17.023981,
486.7953,17.165299,17.154601,16.755752,17.044402,17.078949,
487.0769,16.974063,17.07757,16.742465,17,17.14118,
487.3585,16.788361,17.015344,16.844311,16.952844,17.274139,
487.6400,16.796875,17,17.015626,16.984375,17.242187,
487.9216,16.649438,16.860232,17.039205,17.116473,17.055688,
488.2031,16.755791,16.696757,16.961804,17.133101,16.745364,
488.4847,16.8815,17.185248,17.121499,16.826001,17.139248,
488.7663,16.837705,17.215062,17.347438,16.650205,17.152562,
489.0478,17.130214,17.042781,17.587801,16.602306,16.79873,
489.3294,17.340146,16.954927,17.430884,16.638823,16.61989,
489.6110,17.218365,16.9375,17.254244,16.701003,16.90702,
489.8925,17.267318,17.159635,17.085469,16.71875,17.120104,
490.1741,17.3125,17.44843,17.097393,16.873085,17.068059,
490.4556,17.509413,17.706284,17.015604,16.915621,16.899975,
490.7372,17.224716,17.021474,16.838503,16.797711,16.626671,
491.0188,17.105568,16.795169,16.867385,16.706932,16.53125,
491.3003,17.317211,17.014605,17.077105,16.708857,16.702105,
491.5819,17.490958,17.09375,17.092719,16.697573,16.802427,
491.8634,17.25832,16.946788,16.852554,16.645511,17.022446,
492.1450,16.937716,16.791762,16.729191,16.708238,17.083381,
492.4266,16.513808,16.770621,16.801235,16.853107,16.959393,
492.7081,16.323319,16.658666,16.925472,16.967542,16.824528,
492.9897,16.433922,16.816358,17.069935,16.757155,16.78125,
493.2713,16.5,16.877378,17.205163,16.705163,16.821332,
493.5528,16.579367,16.724699,17.329367,16.75,16.863592,
493.8344,16.7232,16.55805,17.45356,16.73036,16.85536,
494.1159,16.839557,16.636049,17.538871,16.621572,16.940928,
494.3975,16.855772,16.834121,17.543272,16.543272,17.019228,
494.6791,16.97688,17.286621,17.569287,16.588306,17.145361,
494.9606,17.006082,17.644086,17.68778,16.737836,17.162332,
495.2422,17.005931,17.384118,17.545502,16.942635,16.897505,
495.5237,17.03125,17.101132,17.277641,16.921014,16.869177,
495.8053,17.103858,16.953588,17.1875,16.644078,16.845699,
496.0869,17.15625,16.982572,17.420573,16.571715,16.573394,
496.3684,17.138547,17.133311,17.823885,16.695811,16.51554,
496.6500,17.090052,17.222448,17.982526,16.83737,16.666328,
496.9316,16.941802,17.112059,17.796324,16.820037,16.366361,
497.2131,16.84375,16.829914,17.435138,16.698974,16.377362,
497.4947,16.575398,16.754588,17.400948,16.65625,16.914711,
497.7762,16.608273,16.795967,17.448587,16.755446,17.152619,
498.0578,17.022948,17.025611,17.391291,16.941494,17.061169,
498.3394,17.010992,17.217908,17.438342,17.015204,16.967065,
498.6209,16.780554,17.1875,17.547745,17.047397,16.843054,
498.9025,16.780947,17.156402,17.640549,16.984906,16.765701,
499.1840,16.751969,17.201484,17.717437,16.890297,16.79589,
499.4656,16.520874,17.296292,17.811333,16.90625,16.858792,
499.7472,16.611546,17.401205,17.607204,16.714056,16.801079,
500.0287,16.933096,17.5,17.358274,16.674287,16.863989,
500.3103,16.885911,17.557044,17.24665,17.031872,17.202383,
500.5919,16.791987,17.680983,17.09375,17.31672,17.490224,
500.8734,16.939844,17.557811,17.134933,17.382589,17.511383,
501.1550,17.129786,17.07027,17.295158,17.285586,17.25822,
501.4365,17.06054,16.776368,17.516605,17.09179,17.009763,
501.7181,16.830841,17.019036,17.663726,16.810457,16.860049,
501.9997,16.951433,16.958851,17.516665,16.655598,16.863673,
502.2812,17.094502,16.42515,17.329896,16.698345,16.957153,
502.5628,16.963801,16.538979,17.487934,17.051046,16.74722,
502.8443,16.965152,16.832463,17.398067,17.245909,16.640872,
503.1259,17.039516,17.095164,17.338711,17.107055,16.753226,
503.4075,17.067208,17.334903,17.549513,16.867938,16.857305,
503.6890,17.089328,17.364092,17.662736,16.665684,16.970224,
503.9706,16.831965,17.29069,17.362043,16.635612,17.020638,
504.2521,16.842206,17.084363,16.908103,16.841897,16.793726,
504.5337,17.22634,16.844961,16.67143,17.228763,16.364987,
504.8153,17.413838,16.839507,17.056135,17.211162,16.334041,
505.0968,17.481193,16.996961,17.297018,17.087385,16.359518,
505.3784,17.392023,17.044309,17.297106,16.909047,16.614275,
505.6600,17.219758,17.043923,17.040035,16.696285,17.056596,
505.9415,17.028615,17.088479,17.121799,16.778049,17.306664,
506.2231,16.913033,16.873628,17.322028,16.953811,17.383156,
506.5046,16.624301,16.71855,17.335613,16.960813,17.335713,
506.7862,16.036402,16.561317,17.061317,16.821199,17.072382,
507.0678,16.34352,16.728188,17.15625,16.757194,16.884669,
507.3493,16.663118,16.961882,17.135645,16.82246,16.839973,
507.6309,16.798687,16.917879,17.003636,17.027614,17.055228,
507.9124,17.20633,16.86238,16.80609,17.22516,17.537261,
508.1940,17.168005,16.966887,16.935637,17.089736,17.646358,
508.4756,17.213208,17.110377,17.090211,16.904247,17.441039,
508.7571,17.197909,17.213523,17.192727,16.822865,17.255249,
509.0387,17.225676,17.338885,17.043041,17.172906,17.007668,
509.3203,17.09375,17.289888,16.964634,17.09375,17.178049,
509.6018,17.097928,17.15625,17.091579,17.089572,16.933322,
509.8834,17.140322,17.144758,16.848186,17.108467,16.879436,
510.1649,17.277849,17.065981,16.649288,17.423576,16.673576,
510.4465,17.471837,17.087492,16.615655,17.290595,16.587534,
510.7281,17.193775,17.034025,16.82915,17.0771,16.831925,
511.0096,16.927826,16.980273,16.985489,16.860299,17.026413,
511.2912,16.822798,16.917932,16.822798,16.343393,16.96875,
511.5727,16.984035,16.888245,16.980638,16.78125,16.972147,
511.8543,17.25,16.769238,17.186165,16.76123,17.03125,
512.1359,17.244187,16.493219,17.150437,16.32025,17.032219,
512.4174,17.059497,16.278848,16.96875,16.569106,17.0625,
512.6990,16.90464,16.161769,16.97013,16.90855,17.0625,
512.9806,16.688501,16.90282,17.155392,17.217321,17.0625,
513.2621,16.626036,17.275032,17.525032,17.003627,16.970304,
513.5437,17.292795,16.856289,17.500896,17.303543,17.333002,
513.8252,17.072704,16.753826,17.5,17.282525,17.253826,
514.1068,16.884945,16.927555,17.559185,17.429212,17.102038,
514.3884,16.991832,16.879084,17.825372,17.408292,16.889294,
514.6699,17.20175,16.846179,17.469072,17.262143,16.730893,
514.9515,17.247182,16.95748,16.897284,17.25,16.690318,
515.2330,17.278041,17.19308,16.84375,17.278041,16.743582,
515.5146,17.198307,17.356989,17.09258,17.447137,16.860591,
515.7962,17.078492,16.911715,17.097748,16.623936,17.202025,
516.0777,17.196771,16.816896,17.040042,16.526854,17.169438,
516.3593,17.324566,16.68023,17.004796,16.689973,17.209158,
516.6409,17.031132,16.786507,17.156309,16.640596,17.166647,
516.9224,16.840516,16.940734,17.315734,16.573706,17.130603,
517.2040,16.73678,17.06971,17.24279,16.61298,17.125,
517.4855,16.942227,17.044088,17.169088,17.022293,16.901523,
517.7671,17.293034,16.835894,16.960894,17.344775,16.697233,
518.0487,17.014911,17.333387,17.002274,16.878119,16.512214,
518.3302,17.024201,17.47641,17.03125,16.860291,16.681062,
518.6118,17.155189,17.352889,16.915389,17.114801,16.610966,
518.8933,17.210252,17.266996,16.988761,17.164748,16.630757,
519.1749,16.995451,17.25,17.05358,16.955281,16.74557,
519.4565,16.862439,17.162378,17.106311,16.809284,16.846966,
519.7380,16.908186,17.146479,17.082042,16.695335,16.724649,
520.0196,17.08485,17.2194,17.08355,16.78255,16.61415,
520.3012,17.548011,16.878858,17.052512,16.43137,16.490655,
520.5827,17.689442,16.727872,16.910135,16.279308,16.397128,
520.8643,17.498245,17.046259,17.080757,16.450754,16.473753,
521.1458,17.34831,17.392569,17.508448,16.58919,16.569876,
521.4274,17.52011,17.5,17.668626,16.908105,16.631497,
521.7090,17.674682,17.389408,17.37977,17.149046,16.545658,
521.9905,17.669512,17.096642,16.971642,17.205488,16.66662,
522.2721,17.691335,16.849789,16.900211,17.341546,16.566908,
522.5536,17.650373,16.883816,17.190975,17.181086,16.597225,
522.8352,17.3108,16.985394,17.391644,16.952106,16.78125,
523.1168,16.965349,16.967616,17.373866,16.872732,16.862209,
523.3983,17.158276,16.984713,17.328012,16.74955,16.968975,
523.6799,17.513906,17.03125,17.17497,16.718062,16.969438,
523.9615,17.504814,17.001605,16.986782,16.794468,16.848564,
524.2430,17.248267,16.882578,16.808241,16.815026,16.635103,
524.5246,16.937405,16.78125,16.684049,16.795149,16.416604,
524.8061,16.848423,16.834989,16.476925,16.866239,16.419978,
525.0877,17.041243,16.919218,16.285929,16.976404,16.601404,
525.3693,17.199999,16.825008,16.556244,17.018751,16.706246,
525.6508,17.290919,16.572052,16.735613,17.048113,16.805306,
525.9324,17.383139,16.425945,16.858721,17.148111,16.84375,
526.2139,17.277268,16.450571,16.915339,17.165339,16.85483,
526.4955,17.145647,16.679697,16.959827,17.071983,16.705346,
526.7771,17.145249,17.049745,17.145249,16.958626,16.324378,
527.0586,17.351436,17.045171,17.119997,16.985717,16.30554,
527.3402,17.682109,16.64709,16.950429,17.148712,16.463359,
527.6217,17.5764,16.703077,16.90625,17.315951,16.470427,
527.9033,17.44118,16.898062,16.922626,17.40625,16.776067,
528.1849,17.156704,16.928894,16.96875,17.32156,16.991394,
528.4664,17.02646,17.115374,16.983166,17.033668,17.141834,
528.7480,16.95997,17.25465,17.07154,16.930785,17.0266,
529.0296,17.19979,17.55598,17.24363,16.92491,16.73771,
529.3111,17.392169,17.689681,17.486826,16.965662,16.614007,
529.5927,17.46875,17.270802,18.067535,16.817724,16.848974,
529.8742,17.464027,17.185688,17.705679,16.886259,16.865554,
530.1558,17.399517,16.991559,17.264369,17.150322,16.825161,
530.4374,17.119095,16.933784,17.152534,17.323647,16.876526,
530.7189,16.863003,16.890206,17.131418,17.40625,16.653041,
531.0005,17.063651,16.7473,17.1875,17.40895,16.597999,
531.2820,17.439091,16.701235,17.180932,17.433121,16.305932,
531.5636,17.864939,16.507318,17.078658,17.351524,16.225457,
531.8452,17.69215,17.173551,16.81715,16.940987,16.351887,
532.1267,17.810562,16.808624,16.94073,17.03125,16.56573,
532.4083,17.718112,16.62666,17.093878,17.032399,16.719516,
532.6899,17.564463,17.026147,17.124607,17.308967,16.903895,
532.9714,17.350153,17.000915,17.216006,17.403506,17.088262,
533.2530,17.313939,16.821132,17.248561,17.436061,17.153373,
533.5345,17.429641,16.841785,17.220715,16.99822,17.214821,
533.8161,17.725076,17.246356,17.074962,16.73869,17.305023,
534.0977,17.665316,17.027199,17.0625,16.690522,17.114905,
534.3792,17.462376,17.138482,17.256374,16.742893,17.343017,
534.6608,17.220197,17.400716,17.634368,16.858652,17.239185,
534.9423,17.134245,17.277734,17.554362,17.034766,16.899218,
535.2239,17.229362,17.067366,17.296435,17.166862,16.739388,
535.5055,17.505516,16.980147,16.968933,17.110845,16.820956,
535.7870,17.712564,16.918729,16.90625,17.018718,17.043836,
536.0686,17.774468,16.930718,17.004122,16.853191,16.849069,
536.3502,17.589861,17.104965,17.126944,16.8125,16.733403,
536.6317,17.53125,17.203005,17.086118,16.835877,16.765505,
536.9133,17.439933,17.401383,17.016842,16.912238,16.804079,
537.1948,17.383971,17.290516,16.910883,16.959779,16.879338,
537.4764,17.353273,17.13184,16.78809,16.88184,16.81934,
537.7580,17.280228,16.966706,16.75,16.73788,16.67538,
538.0395,17.25,16.823776,16.708763,16.501933,16.645619,
538.3211,17.450615,16.78125,16.667439,16.285881,16.79668,
538.6026,17.172449,16.547219,17.103624,16.745319,17.226046,
538.8842,16.956442,16.463076,17.299137,17.043558,17.4375,
539.1658,17.023888,16.647035,17.444862,16.994491,17.345603,
539.4473,17.115945,16.821261,17.352805,16.861859,17.227805,
539.7289,17.035506,16.943997,17.226254,16.867496,17.135753,
540.0105,16.904137,17.033363,17.139569,17.070951,17.043706,
540.2920,16.891112,17.207507,17.270007,17.251947,17.048336,
540.5736,16.875169,17.405912,17.515034,17.374662,17.078209,
540.8551,16.888653,17.513653,17.56513,17.272856,16.957727,
541.1367,16.951893,17.404179,17.615143,17.252071,16.872536,
541.4183,17.051648,17.21875,17.653285,17.4375,16.892434,
541.6998,17.222441,17.36437,17.451821,17.344833,16.755856,
541.9814,17.223892,17.5625,17.204509,16.952926,16.492484,
542.2629,16.997136,17.393426,16.879233,16.49004,16.476594,
542.5445,16.728816,17.102013,16.72198,16.489934,16.75646,
542.8261,16.509433,17.160675,16.737617,16.851125,17.049533,
543.1076,16.706147,17.374715,16.645928,16.908531,17.209854,
543.3892,17.168034,17.4083,16.780731,16.523049,16.875,
543.6708,17.207288,17.243176,17.225574,16.918397,16.893286,
543.9523,17.363493,16.991449,17.494404,17.224346,16.963154,
544.2339,17.226126,17.048329,17.514753,17.108503,17.055124,
544.5154,17.170976,17.318064,17.338186,16.939299,17.132363,
544.7970,17.157856,17.478096,17.259346,16.864048,17.15625,
545.0786,16.968338,17.618832,17.449423,16.993008,17.162418,
545.3601,17.099318,17.599318,17.552622,17.118535,17.137392,
545.6417,17.105137,17.575342,17.203853,16.666182,16.921147,
545.9232,17,17.260151,17.14245,16.749287,17.004362,
546.2048,17.003757,16.9375,17.291332,16.9375,17.038765,
546.4864,17.059607,16.959555,17.587448,16.946952,17.100052,
546.7679,17.304872,17.153707,17.493112,17.03125,17.161335,
547.0495,17.209087,17.101808,17.074096,17.027385,17.212952,
547.3310,17.049288,16.740752,17.264533,16.96875,17.132927,
547.6126,16.762746,16.53125,17.595166,16.967334,17.300462,
547.8942,17.312593,16.531717,17.655596,16.906157,16.781157,
548.1757,17.343227,16.684885,17.44116,16.875523,16.750523,
548.4573,17.554514,16.807937,17.377282,16.604017,16.960764,
548.7389,17.356072,16.694541,17.139082,16.357832,16.99824,
549.0204,17.257144,17.120529,17.067263,16.401487,16.855657,
549.3020,16.96754,16.986774,17.288468,16.378004,16.84375,
549.5835,16.992744,16.941128,17.3125,16.319756,16.733263,
549.8651,17.026996,16.80252,17.420484,16.528468,16.664758,
550.1467,17.42678,17.097674,17.384763,16.826187,16.445301,
550.4282,17.52574,17.15625,17.375,16.797781,16.663648,
550.7098,17.631687,17.231578,17.425219,16.982125,16.794078,
550.9913,17.705205,17.225523,17.364068,17.080205,16.8125,
551.2729,17.742594,17.266438,17.296062,17.117594,16.69328,
551.5545,17.680373,17.350877,17.28125,17.217836,16.493788,
551.8360,17.543388,17.262138,17.348967,17.272572,16.460072,
552.1176,17.478066,17.240684,17.353066,17.347053,16.666158,
552.3992,17.000267,17.037053,17.34375,16.863928,17.048125,
552.6807,16.884518,16.978807,17.281789,16.563039,17.063578,
552.9623,17.057566,17.040022,17.189967,16.551261,16.919956,
553.2438,17.028165,17.159335,17.233718,16.717435,16.913734,
553.5254,17.006193,17.162586,17.412299,17.09332,17.124713,
553.8070,17.085473,17.143074,17.572297,17.317399,17.268074,
554.0885,17.316683,17.191101,17.677277,17.22177,17.246399,
554.3701,17.636507,17.201974,17.550993,16.974019,17.151647,
554.6516,17.555511,17.235873,17.341753,16.84375,17.045377,
554.9332,17.204508,17.296721,17.265779,16.905635,16.984529,
555.2148,16.884698,17.268049,17.353718,16.924299,17.057651,
555.4963,16.729983,17.21875,17.582038,16.959966,17.241216,
555.7779,16.794754,17.259261,17.867291,16.95447,17.357254,
556.0595,17.018019,17.299655,17.998275,16.83819,17.34931,
556.3410,17.28813,17.30562,17.60163,16.814076,17.300315,
556.6226,17.203907,17.366796,16.894537,16.741796,17.223634,
556.9041,17.048979,17.275928,16.847524,16.78125,16.951238,
557.1857,17.018402,17.051641,17.469413,16.771054,16.69637,
557.4673,17.316709,17.10328,17.40625,16.778589,16.919988,
557.7488,17.459887,17.116137,17.40625,16.923513,17.138063,
558.0304,17.380143,17.077362,17.414444,17.174163,17.225418,
558.3119,17.226274,17.001155,17.399881,17.282405,17.126155,
558.5935,17.202034,16.844579,17.294955,17.112125,17.003841,
558.8751,17.086865,16.581744,17.356109,16.800494,16.90625,
559.1566,17.279469,16.444786,17.307156,16.63601,16.950292,
559.4382,17.134659,16.644318,16.863068,16.721307,17.15625,
559.7198,17.208263,16.808136,16.960445,16.939471,17.181166,
560.0013,17.340276,17.173603,16.899302,17.142353,17.354173,
560.2829,17.287349,17.056911,16.826983,17.022866,17.431911,
560.5644,17.027023,16.983092,16.660477,16.914252,17.366546,
560.8460,16.977336,16.754293,16.731629,16.59375,17.235689,
561.1276,17.159239,16.845245,17.005231,16.594497,16.936005,
561.4091,17.281188,16.905317,17.218315,16.625871,16.875062,
561.6907,17.250624,16.446864,17.00437,17.05376,16.905626,
561.9722,16.980558,16.706942,17.209566,17.36188,16.936188,
562.2538,16.910252,17.069736,17.423492,17.491995,16.995998,
562.5354,16.877692,17.008075,17.408942,17.157299,16.657299,
562.8169,16.763533,17.055733,17.211183,16.8742,16.569267,
563.0985,16.858695,17.035326,17.078805,16.680708,16.725542,
563.3801,16.954438,17.163647,16.956583,17.000481,17.094231,
563.6616,17.071885,17.445337,16.9375,17.423471,17.259385,
563.9432,16.642189,17.274219,17.639929,17.299306,16.729342,
564.2247,16.506861,17.121196,17.666169,17.274389,17.179075,
564.5063,16.642134,17.046372,17.317042,16.949603,17.509573,
564.7879,16.733477,17.238145,17.241738,16.98168,17.355605,
565.0694,16.995149,17.468504,17.450576,16.986677,17.258964,
565.3510,17.352746,17.574416,17.574416,17.098248,17.25,
565.6325,17.656656,17.510236,17.322331,16.989223,17.312635,
565.9141,17.83069,17.428405,17.147155,16.765042,17.121851,
566.1957,17.329964,17.016938,16.930344,16.86269,16.844275,
566.4772,16.943728,16.818765,17.093859,16.818692,16.862544,
566.7588,16.978441,16.879846,17.299298,16.953371,17.136025,
567.0403,16.875217,16.871576,17.035108,17.437066,17.246576,
567.3219,16.733375,16.877,16.795875,17.72075,17.1855,
567.6035,16.814221,16.938074,17.004016,17.543146,17.108514,
567.8850,17.134212,16.96875,17.461909,17.267763,17.00171,
568.1666,17.505336,16.96875,17.733232,17.259909,16.951982,
568.4482,17.725075,16.94122,17.240695,17.17857,17.1064,
568.7297,17.903829,16.854062,16.763361,17.033985,17.242109,
569.0113,17.969611,16.6703,17.2219,17.174311,17.175172,
569.2928,17.793748,16.546429,17.608929,17.238393,17.133035,
569.5744,17.558278,16.7012,17.589528,17.196978,17.01755,
569.8560,17.385163,16.935217,17.335109,17.186739,16.885163,
570.1375,17.349615,17.125,17.234695,17.325513,16.953445,
570.4191,17.210036,17.08143,17.378606,17.58714,17.036358,
570.7006,17.227439,16.864909,17.372897,17.708659,16.880885,
570.9822,17.314709,16.591541,17.115531,17.362688,16.704864,
571.2638,17.1469,16.746286,17.239754,17.173028,16.981814,
571.5453,16.84599,16.991958,17.425896,16.994198,16.955823,
571.8269,16.75932,17.114035,17.359786,16.978892,16.635142,
572.1085,16.990446,17.21875,17.272572,17.03125,16.748249,
572.3900,17.164668,17.200719,17.222356,17.03125,17.132212,
572.6716,17.48311,17.073988,17.23564,17.019762,17.164525,
572.9531,17.622863,17.202456,17.115116,16.929752,16.952456,
573.2347,17.585349,17.413251,17.41045,17.242999,17.16185,
573.5163,17.40625,17.560512,17.500663,17.08845,17.282575,
573.7978,17.40625,17.468978,17.531174,16.844359,17.343598,
574.0794,17.375816,17.31658,17.652986,17.026354,17.069843,
574.3609,17.434386,17.074955,17.240545,17.001557,16.171705,
574.6425,17.379598,16.975646,16.958189,17.23161,16.067098,
574.9241,17.205751,16.714877,17.134957,17.165376,16.316373,
575.2056,17.214964,16.879748,17.678067,17.15625,16.700782,
575.4872,16.924843,16.505467,16.574371,17.049375,16.963751,
575.7688,16.823055,16.567363,16.582781,17.109168,17,
576.0503,16.686374,16.871228,16.751126,17.326802,17.050451,
576.3319,16.705204,16.741685,16.830204,17.203662,17.086977,
576.6134,17.240754,16.734955,17.247117,17.085068,17.18866,
576.8950,17.63602,16.704046,17.329046,16.947615,17.172796,
577.1766,17.652074,16.887529,17.045794,16.884025,17.15625,
577.4581,17.582054,17.033169,16.830135,16.767635,17.242142,
577.7397,17.521061,17.228255,16.988444,16.946663,17.136214,
578.0212,17.53993,17.27257,16.993926,17.082465,17.282113,
578.3028,17.5625,17.25,17.071964,16.997704,17.559924,
578.5844,17.433332,17.139284,17.23006,16.955953,17.674703,
578.8659,17.361445,17.13328,17.4582,16.951055,17.492855,
579.1475,17.341127,17.221373,17.712304,16.903627,17.259068,
579.4291,17.40956,17.217647,17.71544,16.842647,17.009556,
579.7106,17.530832,17.202916,17.547919,16.951245,16.936247,
579.9922,17.181483,17.101514,17.527368,16.991168,17.207104,
580.2737,16.722216,16.954858,17.579858,16.94446,17.364574,
580.5553,16.726885,16.898115,17.549372,17.096892,17.207473,
580.8369,16.904889,16.744839,17.494158,17.113317,17.037772,
581.1184,17.198136,16.674939,17.402705,16.93041,17,
581.4000,17.385832,17.029139,17.28959,16.769172,17.043328,
581.6815,17.386121,17.4375,17.106984,16.677435,17.155194,
581.9631,17.362342,17.36313,16.918908,16.684139,17.265231,
582.2447,17.576789,17.144865,16.883527,16.732946,17.375,
582.5262,17.98471,16.992466,16.88298,16.671987,17.35173,
582.8078,17.787866,16.888971,16.798529,16.638971,17.239337,
583.0894,17.599963,16.931287,16.799708,16.699927,17.012975,
583.3709,17.635881,16.917131,17.027202,16.75544,16.649417,
583.6525,17.692167,16.940751,17.174916,16.813916,16.48275,
583.9340,17.726533,16.7579,17.269575,17.0467,16.616984,
584.2156,17.771902,16.60933,17.190616,17.39058,17.049855,
584.4972,17.633696,16.75,17.235125,17.489142,17.453214,
584.7787,16.965626,16.745315,17.432815,16.978121,16.875,
585.0603,16.905467,16.657817,17.344533,17.157033,16.875783,
585.3418,16.87502,16.718742,17.37502,17.1875,16.906242,
585.6234,17.027369,16.657802,17.527369,17.1875,16.845302,
585.9050,17.476641,16.953177,17.412479,17.009344,16.84375,
586.1865,17.644554,16.795285,17.521893,16.826535,17.017215,
586.4681,17.51561,17.034401,17.446866,16.8125,17.256273,
586.7496,17.144525,17.035156,17.4375,16.566402,17.363283,
587.0312,17.385907,16.898451,16.906306,17.407721,17.428119,
587.3128,17.489049,16.771903,16.941372,17.485177,17.4375,
587.5943,17.724893,16.675036,17.268607,17.46875,17.312559,
587.8759,17.708647,16.801456,17.416353,17.202539,17.136044,
588.1575,17.617261,16.960816,17.250195,17.054761,17.281055,
588.4390,17.458004,17.135746,17.051754,17.099123,17.54737,
588.7206,17.318911,17.078326,17.04367,16.950321,17.515826,
589.0021,17.239161,17.052294,17.2519,16.980222,17.089949,
589.2837,16.85419,17.406806,17.323497,16.97049,17.189796,
589.5653,16.94817,17.554827,17.390345,16.956961,17.110214,
589.8468,17.591713,17.40057,17.605517,17.118098,16.856739,
590.1284,18.085,17.1695,17.826,17.272375,16.8885,
590.4099,18.184589,17.147903,17.974572,17.363742,17.242039,
590.6915,18.042252,17.202465,18.047535,17.471392,17.452465,
590.9731,17.813584,17.110053,18.077989,17.438313,17.313584,
591.2546,17.643422,16.972479,18.034979,17.240901,17.055265,
591.5362,17.482588,16.836774,17.774216,17.138895,17.128575,
591.8178,17.356847,16.828582,17.622929,17.064571,17.380056,
592.0993,17.399596,17.035884,17.663914,16.900606,17.196174,
592.3809,17.540984,17.244991,17.496755,16.947234,17.003245,
592.6624,17.761541,17.172586,17.448198,17.103605,17.073198,
592.9440,17.823957,16.863543,17.577611,16.943742,17.163025,
593.2256,17.690305,16.878967,17.767028,16.833012,17.285217,
593.5071,17.377541,16.837375,17.606499,17.336752,17.202166,
593.7887,17.110023,16.786437,17.543633,17.70507,17.163738,
594.0702,17.002343,16.399566,17.741145,17.522395,17.093922,
594.3518,16.751854,16.410275,17.546716,17.327966,16.738242,
594.6334,16.655442,16.623383,17.313308,17.074264,16.763604,
594.9149,16.863707,16.975906,17.134914,16.778362,17.190388,
595.1965,17.194421,17.208369,17.00346,16.538278,17.382028,
595.4781,17.231432,17.109085,17.044513,16.367623,17.171585,
595.7596,17.023873,16.91537,17.204097,16.623156,16.981559,
596.0412,16.907285,16.575955,17.482205,16.613416,16.705096,
596.3227,16.937725,16.972129,17.875676,17.1875,17.217173,
596.6043,16.968165,17.428722,17.966994,17.1875,17.004097,
596.8859,17.267286,17.706183,18.058311,17.306915,17.029854,
597.1674,17.368375,17.457374,18.120584,17.428667,17.292626,
597.4490,17.770211,17.183436,18.096771,17.578647,17.397188,
597.7305,17.976997,17.37558,18.011501,17.621166,17.598164,
598.0121,17.866988,17.565865,18.026602,17.704807,17.41218,
598.2937,17.508506,17.542174,17.979674,17.615598,17.529728,
598.5752,17.412527,17.056764,17.843885,17.144237,17.287798,
598.8568,17.623665,17.106601,17.909129,17.466081,17.412008,
599.1384,17.850886,17.506364,17.984182,17.617091,17.562114,
599.4199,17.79363,17.715096,18,17.377236,17.413558,
599.7015,17.684881,17.576349,17.978294,17.346369,17.148392,
599.9830,17.677138,17.437335,17.926974,17.479441,16.999835,
600.2646,17.968472,17.366111,17.946389,17.651667,17.169444,
600.5462,18.18275,17.45925,17.988,17.48775,17.5315,
600.8277,18.01602,17.56811,18.01843,17.32532,17.5032,
601.1093,17.980657,17.717016,18.154516,17.242062,17.251734,
601.3908,18.129653,17.8125,18.300365,17.08677,17.139462,
601.6724,18.171534,17.8125,18.359716,17,17.156933,
601.9540,18.065385,17.691347,18.238703,17.090865,17.36923,
602.2355,17.925786,17.44793,18.007823,17.201821,17.619785,
602.5171,17.915493,17.3125,17.703784,17.191754,17.754989,
602.7987,17.96875,17.325174,17.412153,17.080208,17.793055,
603.0802,17.862108,17.509638,17.611983,17.134638,17.706901,
603.3618,17.79774,17.78125,18.16536,17.284986,17.676476,
603.6433,18.030595,17.873034,18.580931,17.072698,17.605259,
603.9249,18.14061,18.0625,18.728152,17.271819,17.471884,
604.2065,18.318362,18.088136,18.505614,17.815679,17.457522,
604.4880,18.546308,18.210276,18.522397,18.148532,17.640058,
604.7696,18.591038,18.437011,18.657228,18.069879,17.79503,
605.0511,18.219691,18.686559,18.158132,17.820444,17.849812,
605.3327,18.067586,18.676445,17.848688,17.672243,17.786041,
605.6143,17.915482,17.991193,17.610939,18.040482,17.348154,
605.8958,17.763382,17.933926,17.891955,17.909824,17.378574,
606.1774,17.660662,17.908993,17.770277,17.9375,17.419966,
606.4590,18.03125,17.935588,17.681111,17.947062,17.583536,
606.7405,18.026926,17.913817,18.075472,18.101317,17.90625,
607.0221,17.90625,18.126993,18.435756,18.314244,17.904506,
607.3036,17.90625,18.370334,18.222833,18.527167,17.691583,
607.5852,18.264257,18.52417,17.830909,18.561084,17.568164,
607.8668,19.238272,18.212243,17.957503,17.547477,17.678503,
608.1483,18.749162,18.328334,18.137751,17.553251,17.659333,
608.4299,18.168179,18.398415,18.128917,17.5625,17.847579,
608.7114,17.908264,18.27376,18.019008,17.800982,17.954494,
608.9930,18.182955,18.147348,18.256629,18.074716,18.507671,
609.2746,18.498273,18.075345,18.68491,18.348446,18.749137,
609.5561,18.538509,17.990526,18.541337,18.550198,18.661293,
609.8377,18.392321,18.038215,18.028807,18.663215,18.601845,
610.1192,18.321432,17.928592,17.607184,18.598228,18.415206,
610.4008,18.61323,18.046846,17.80073,18.5625,18.386711,
610.6824,18.935787,17.939213,18.721935,18.314784,18.261749,
610.9639,18.95203,17.80414,19.24383,17.910231,17.949841,
611.2455,18.64072,17.78125,19.141802,17.693101,17.622836,
