,Live Spectrum 10-11-2023 10:09:49 - Spikes removed,Live Spectrum 10-11-2023 10:09:59 - Spikes removed,Live Spectrum 10-11-2023 10:10:00 - Spikes removed,Live Spectrum 10-11-2023 10:10:01 - Spikes removed,Live Spectrum 10-11-2023 10:10:02 - Spikes removed,Live Spectrum 10-11-2023 10:10:04 - Spikes removed,Live Spectrum 10-11-2023 10:10:05 - Spikes removed,Live Spectrum 10-11-2023 10:10:06 - Spikes removed,Live Spectrum 10-11-2023 10:10:07 - Spikes removed,Live Spectrum 10-11-2023 10:10:08 - Spikes removed,Live Spectrum 10-11-2023 10:10:09 - Spikes removed,Live Spectrum 10-11-2023 10:10:10 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
795.6682,16.681356,16.734111,16.84375,16.715149,16.28125,16.434428,16.471822,17.306356,16.487183,16.459534,16.972351,16.353495,
795.9498,16.693479,16.899901,16.753483,17.009215,16.365292,16.428039,16.465761,17.259338,16.659363,16.431028,16.762327,16.262081,
796.2314,17.274622,17.128156,15.972221,17.352905,17.112374,16.625,16.184658,17.327968,16.728534,16.9375,17.146781,17.206124,
796.5129,16.905464,17.162657,16.319693,17.15625,16.990389,16.637814,16.466332,17.171482,17.125786,16.921482,17.0625,17.080936,
796.7945,16.589207,17.21875,16.669266,17.126965,16.909504,16.763016,16.741527,17.01498,17.38998,16.76498,17.065754,16.955734,
797.0760,16.317633,17.208827,16.79448,16.868385,16.9375,16.841925,16.930885,16.881615,17.230155,16.674613,17.110288,16.833827,
797.3576,16.662009,17.114907,16.899521,16.805771,16.96778,16.572593,16.878364,16.950958,17.059136,17.083657,17.263458,16.743271,
797.6392,17.02012,17.034675,16.860873,16.770548,17.246147,16.676798,16.90625,17.041952,17.041524,17.003425,17.364726,16.684075,
797.9207,17.4375,17.079941,17.024417,16.947965,17.479215,16.836774,16.913226,16.881976,17.142441,17.03125,17.270785,16.642297,
798.2023,17.42328,17.2543,17.236525,17.013475,17.48429,16.77414,16.96164,16.926835,17.235035,17.041915,17.176835,16.534805,
798.4838,17.334251,17.513124,17.356874,16.900376,16.86775,16.729625,16.909875,16.840125,16.875,17.150376,17.119126,16.55525,
798.7654,17.463014,17.363904,17.200257,17.09375,16.801404,16.83839,16.941199,16.805103,16.871301,17.354846,17.305103,16.514794,
799.0470,17.1875,17.273699,17.043623,17.105076,16.733852,17.016148,16.972525,16.765102,16.858852,17.422398,17.253775,16.658978,
799.3285,17.156656,17.230316,16.86384,17.156656,16.863027,16.856129,16.942168,16.867289,16.945617,17.216113,17.265828,16.940949,
799.6101,16.890233,17.296744,16.546744,16.921744,17.027573,16.492122,16.527311,16.804622,16.78125,16.49186,17.152311,17.183561,
799.8917,16.570552,17.171397,16.381139,16.796397,17.250956,16.477758,16.536232,16.689614,16.765147,16.214724,17.116948,17.15625,
800.1732,16.620884,17.054268,16,16.6875,17.46875,16.77058,16.797714,16.248323,16.65625,16.199848,17.078964,17.13567,
800.4548,16.589541,16.894764,16.033676,16.708547,17.426655,16.923088,16.885203,16.119648,16.723601,16.319135,17.120149,16.966324,
800.7363,16.614176,16.257507,16.254306,16.84375,17.134718,16.970961,16.75,16.721951,17.139025,16.553887,16.747789,16.732775,
801.0179,16.990379,16.614572,16.347349,16.84375,17,16.571717,16.75,16.941907,17.009217,16.544066,17.11178,16.647033,
801.2995,17.298969,17.326031,16.786082,16.830219,16.986469,16.478092,16.777062,16.982281,16.852449,16.866623,16.977127,16.794781,
801.5810,17.135638,17.40625,16.986148,16.754617,16.933954,16.755689,16.932883,17.048648,16.737219,17.192117,16.633163,16.907321,
801.8626,16.6137,17.396794,16.8637,16.795433,17.084294,16.940383,16.934617,16.964022,16.848478,17.162017,16.54255,17.084294,
802.1441,16.423416,17.3147,16.644366,16.90405,17.055458,16.815141,17.098592,16.947183,16.889525,16.834067,16.723151,16.997359,
802.4257,16.747006,17.141373,16.809506,17.087294,17.157747,17.014877,17.125,17.019835,16.96875,16.820921,16.32195,16.807541,
802.7073,17.021864,16.991387,16.992932,17.233989,17.066034,17.073432,17.028489,17.170716,16.96875,16.960137,16.032465,16.740614,
802.9888,16.817704,16.635407,16.359333,17.281278,17.375028,16.953139,16.567675,17.354214,17.010379,16.635379,16.838546,16.567675,
803.2704,16.822425,16.676838,16.59375,17.087682,17.181432,16.885662,16.792649,17.051101,17.224081,16.870406,16.796507,16.808643,
803.5520,16.767909,16.603152,16.604674,16.911712,16.950841,16.932038,17,16.860136,17.233614,17.032773,16.680515,17.071902,
803.8335,17.039176,16.477614,16.67304,16.915114,16.60682,16.934233,16.960824,16.965483,17.089092,17.165114,16.477614,16.946364,
804.1151,17.201547,16.403672,16.732797,16.852641,16.128156,17.079703,16.741109,17.116688,16.78125,17.039562,16.363531,16.826547,
804.3966,17.077994,16.601758,16.691504,17.007747,16.334131,17.132747,16.533121,17.201123,16.775374,16.931624,16.424138,16.79113,
804.6782,16.820816,16.978496,16.897934,16.918291,16.604643,17.061352,16.394209,17.046734,16.786123,16.894209,16.942373,17.022934,
804.9598,16.59375,17.225731,16.939937,16.987256,16.793588,17.094969,16.374594,16.798944,16.993019,16.788231,17.069075,17.330194,
805.2413,16.562148,17.012641,16.250705,17.05618,16.831109,16.731391,16.525282,17.13132,17.193468,16.638346,16.981391,17.593045,
805.5229,16.515209,17.120782,16.538854,17.083056,16.833056,16.787726,16.657379,17.162726,17.061371,17.047587,17.070104,17.311371,
805.8044,16.93192,17.34375,16.680866,17.267981,16.998078,16.766059,16.794519,17.194134,16.910962,17.462116,17.271826,17.141059,
806.0860,17.388593,17.316563,16.629063,17.225547,16.847813,16.59375,16.857343,17.19836,16.75133,17.328753,17.523123,16.96875,
806.3676,17.270402,17.21875,16.510363,17.201263,16.743038,16.6216,16.892325,17.111075,16.573024,16.895726,17.670013,16.989637,
806.6491,16.616184,17.247277,16.508816,17.016987,16.711618,16.76154,16.80096,17.055368,16.711618,16.785658,17.407289,17.012578,
806.9307,16.418826,17.358359,16.793826,16.946837,16.650978,16.986599,16.641641,17.023946,16.680196,16.935468,16.969575,16.821837,
807.2123,16.689672,17.346404,16.967423,16.919884,16.688345,17.212596,16.683518,17.067326,16.678692,17.113538,16.674711,16.690154,
807.4938,17.040126,17.071984,17.0625,17.0625,17.195161,17.032466,16.907466,17.204645,16.795963,17.306055,17.023589,16.522982,
807.7754,16.875,16.718373,17.109563,16.999749,17.210906,16.765311,16.624623,16.921687,16.984563,17.062374,16.984312,16.687877,
808.0569,16.97137,16.493716,17.338339,16.8125,17.1875,16.507157,16.327688,16.78125,17.100907,16.912534,16.921438,16.944657,
808.3385,17.356877,16.771349,17.519758,16.845385,17.212164,16.495049,16.330578,16.847021,16.998365,16.815771,16.883221,16.866779,
808.6201,17.673081,17.161073,17.177854,16.929085,17.247589,16.664665,16.519242,17.081742,16.889419,17,16.948327,16.826919,
808.9016,17.520651,17.274846,16.743596,16.99238,17.113185,16.756404,16.750993,17.167072,16.947106,17,17.0625,16.815702,
809.1832,16.858973,16.996794,16.66827,17.227564,16.973557,16.9375,16.991186,17.022436,17.306892,16.973557,17.088943,16.994392,
809.4647,16.635285,16.470412,16.820253,16.907279,16.951345,16.946519,16.761314,16.82864,17.323814,16.81606,17.002927,17.002295,
809.7463,16.950295,15.91966,16.586614,16.090182,17.071727,16.987205,16.268455,16.461614,16.784818,16.686023,16.634227,16.459523,
810.0279,16.868493,16.429347,16.803704,16.222325,17.131507,17.059568,16.539044,16.73534,16.803704,16.944007,16.722325,16.428061,
810.3094,16.78125,16.853405,16.98069,16.346035,17.25737,17.115345,17.04319,17.091465,17.028965,17.06987,16.923275,16.493144,
810.5910,16.731879,16.875,16.848633,16.409613,17.373372,16.995009,16.990126,17.146376,17.133246,17.067383,17.080621,16.786241,
810.8726,16.604806,16.804322,16.605765,16.657209,17.4375,16.831735,16.978847,17.074515,17.188459,16.844709,17.1875,16.989903,
811.1541,16.603793,16.68722,16.56194,16.573103,17.40653,16.99944,17.072264,16.99972,17.03209,16.791573,17.177177,16.90681,
811.4357,16.708607,16.929409,16.708607,16.594571,17.301536,17.146107,17.303178,17.051947,16.748769,16.801947,17.082376,16.717929,
811.7172,16.728426,16.957635,16.82551,16.891345,16.992219,17.198287,17.328517,16.88023,16.778243,16.813612,16.959074,16.615324,
811.9988,16.665451,16.431946,17.034897,17.130554,16.628647,17.163627,17.018402,16.494529,17.110328,16.963196,17.044098,16.667275,
812.2804,16.557407,16.661343,17.235109,16.878625,16.85139,16.882251,16.903703,16.402625,16.878625,17.02361,17.181328,16.710031,
812.5619,16.472031,16.850312,17.340469,16.753281,17.111822,16.57401,16.970363,16.735154,16.672709,16.84375,17.246719,16.796041,
812.8435,16.554767,16.933474,17.140146,16.859535,17.226483,16.570233,17.281569,17.019491,16.67606,16.820233,16.975845,16.886759,
813.1250,16.557718,16.850979,16.810165,16.997553,17.1875,16.627335,17.341415,16.903915,16.848532,16.745218,16.600979,16.954293,
813.4066,16.414135,16.824766,16.742115,16.946553,17.101635,16.879381,16.868573,16.700934,16.783586,16.650701,16.513434,17.055783,
813.6882,16.181043,16.931431,16.925103,16.631069,16.981276,17.118931,16.237216,16.700155,16.59375,16.568698,16.424974,17.106276,
813.9697,16.466074,17.024133,17.140678,16.691834,17.089523,16.776809,16.389341,16.8125,16.504227,16.582406,16.585295,16.945955,
814.2513,17.145973,16.890415,17.317638,16.942638,17.205694,16.159029,16.932362,16.943058,16.414167,16.65625,16.739304,16.700556,
814.5328,17.298708,16.767924,17.187966,16.932903,17.254132,16.436569,17.008729,17.111674,16.548708,16.65625,16.780319,16.891992,
814.8144,17.297445,16.899607,17.089701,16.900747,17.302948,16.728302,16.994497,17.161753,16.669851,16.533845,17.072052,17.097799,
815.0960,17.100736,17.260293,17.152757,16.770864,16.972428,16.822886,16.892371,17.194486,16.8818,16.416636,17.208272,17.006986,
815.3775,16.818845,17.46875,17.229981,16.747071,16.625,16.931641,16.761717,17.025878,17.153321,16.525391,17.3125,16.866698,
815.6591,16.533608,17.324292,17.295696,16.925708,16.625,17.028892,16.625,16.920696,17.259729,16.853774,17.196934,16.839033,
815.9407,16.52947,16.994165,17.238825,17.196895,16.68394,17.047765,16.580795,16.981705,17.358485,17.3036,16.929885,16.90625,
816.2222,16.63764,17.022892,16.990942,17.23736,16.404356,16.73069,16.891922,16.820858,17.209692,17.303442,17.036726,16.876194,
816.5038,16.611477,17.188701,16.873799,17.125601,16.138523,16.712745,17.296575,16.746997,16.969951,16.971753,17.036655,16.736477,
816.7853,16.5,17.031248,16.796873,17.015624,16.437503,17.171877,17.375001,16.953126,16.812498,16.781249,16.687499,16.593749,
817.0669,16.611507,16.969359,16.688109,16.889711,16.768366,17.32843,17.405641,16.840704,16.830257,16.845577,16.60907,16.482852,
817.3485,16.816176,17.146139,16.621324,16.827512,17.003676,17.002759,17.277574,16.768688,16.905025,17.051164,16.772364,16.536151,
817.6300,17.071745,17.330899,16.5478,16.878698,17.044101,16.571653,17.137851,17.025795,16.726054,17.106601,17.268491,16.755547,
817.9116,17.370537,17.358135,16.629961,17.004961,17,16.755459,17.144346,17.288691,16.728672,16.843252,17.663691,16.978672,
818.1931,17.482815,17.240642,16.773424,17.114054,16.896892,17.137478,17.221869,17.254707,17.221814,16.450033,17.767185,17.162489,
818.4747,16.768429,16.998678,17.01883,17.016186,16.830008,17.214984,17.232492,16.963662,17.041026,16.403806,17.623678,17.21875,
818.7563,16.450607,16.857165,17.013569,16.638723,16.87942,17.205335,17.18308,16.634149,16.638415,16.624846,17.339484,17.272255,
819.0378,16.897492,16.898248,16.779087,16.274005,16.960748,17.327747,17.065419,16.518166,16.588668,16.864079,17.073421,17.294334,
819.3194,17.186255,16.956001,16.631997,16.285756,16.981499,17.369248,16.833492,16.623755,16.618003,17.116757,17.042754,17.244248,
819.6010,17.25,17.025269,16.631429,16.450358,16.98759,17.36259,16.69991,16.781698,16.67509,17.124552,17.263306,17.143392,
819.8825,17.15409,17.120046,16.848071,16.423272,17,17.375,16.725864,16.901296,16.725864,16.96659,17.355818,17.09375,
820.1641,16.839881,17.175778,16.949222,16.550756,17.058585,17.277358,16.730472,17.054671,16.671886,16.769551,17.167994,17.054693,
820.4456,16.568228,17.147743,16.977257,16.894794,17.232901,17.21875,16.71875,16.906335,16.565364,16.647743,16.883592,16.911978,
820.7272,16.641629,17.125,16.575112,16.930086,16.887612,17.259216,16.293862,17.266836,16.956138,16.84756,16.639621,16.944914,
821.0088,16.739341,17.248544,16.61143,16.58673,16.594478,17.116524,16.206635,17.53125,16.837457,17.051113,16.706635,16.958819,
821.2903,16.854763,17.354405,16.875716,16.374642,16.5625,16.821724,16.427918,17.426487,16.57244,16.926129,16.906966,16.916547,
821.5719,16.884932,17.375,16.852226,16.365068,16.583818,16.676113,16.542637,17.375,16.808389,16.545293,16.96875,16.820976,
821.8534,16.98344,17.26656,16.595619,16.570193,16.59375,16.612874,16.388995,17.309936,17.154381,16.362874,16.990438,16.737874,
822.1350,16.965065,16.95401,16.477938,16.722435,16.637873,16.659935,16.3125,17.170942,17.007322,16.520243,16.889692,16.696688,
822.4166,16.915061,16.888628,16.558507,16.592926,16.544054,17.001648,16.155426,16.923047,16.861372,16.616189,16.84375,16.732378,
822.6981,16.929071,16.860609,16.776315,16.303044,16.431538,17.216282,16.09375,16.638365,17.026315,16.282691,16.866571,16.841282,
822.9797,16.612616,17.168634,16.84375,16.497222,16.847164,16.739468,16.604282,16.5625,16.792072,16.457928,17.037442,16.503704,
823.2613,16.830334,17.021702,16.702178,16.499369,16.976405,16.609691,16.804845,16.538905,16.616714,16.420928,17.022964,16.351405,
823.5428,17.153397,16.817557,16.704227,16.588693,16.944761,16.864886,16.716546,16.627204,16.59375,16.638874,17.047977,16.319761,
823.8244,17.267522,16.805636,16.669978,16.576228,17.035043,17.132586,16.6875,16.509935,16.520593,16.938222,17.135657,16.361272,
824.1059,17.082954,17.010796,16.90412,16.736009,16.963352,17.013991,16.464417,16.567898,16.524787,17.198296,17.181037,16.62287,
824.3875,17.006058,17.037308,17.170287,16.756058,16.962692,16.817597,16.40625,16.518174,16.682403,17.073655,17.111924,16.712692,
824.6691,17.20481,16.877642,17.116345,16.903608,16.815142,16.627642,16.585459,16.628006,16.795554,16.903244,16.914541,16.71875,
824.9506,17.536158,16.661649,17.119764,16.963514,16.755236,16.515707,16.833115,16.734293,16.838514,17.187173,17.031086,16.614692,
825.2322,17.223709,16.783589,17.389315,17.180202,16.987883,16.68502,16.557822,16.961452,16.605867,17.355726,17.0625,16.144415,
825.5137,17.209955,16.758795,17.303237,17.191897,16.870134,16.71875,16.5,17.026853,16.535647,16.999063,16.793974,16.384731,
825.7953,16.918695,16.804556,17.199417,16.996556,16.570972,16.746028,16.827333,17.113083,16.667639,16.473778,16.5045,17.119444,
826.0769,16.681052,16.757086,17.464569,16.913336,16.475836,16.75,16.930414,17.125,16.826034,16.572491,16.496457,17.301871,
826.3584,16.318569,17.059541,17.44372,16.399729,16.41247,16.66558,16.96564,16.687174,16.84375,16.70631,16.134179,17.031099,
826.6400,16.309827,17.122327,16.980264,16.286595,16.40625,16.627673,16.854441,16.575889,16.872327,17.0331,16.150905,16.771382,
826.9216,16.370537,17.095981,16.589278,16.165176,16.551343,16.683037,16.727676,16.348213,16.962056,16.337037,16.098213,16.517852,
827.2031,16.728566,17.064286,16.621428,16.067859,16.621428,16.805355,16.600895,16.432141,16.998214,15.957148,15.916967,16.5,
827.4847,16.211563,16.883021,16.355782,16.600937,16.565174,16.8125,16.982621,16.587066,17.149566,15.817847,16.145555,17.128176,
827.7662,16.430433,16.935733,16.525949,16.625,16.623233,16.660667,16.757067,16.411551,17.125883,16.116166,16.277716,16.791851,
828.0478,16.961509,16.906676,16.747018,16.655824,16.717472,16.841194,16.534232,16.221306,17.032528,17.234666,16.620314,16.812074,
828.3294,17.156321,17.156499,16.812358,16.531428,16.562642,16.906321,16.625249,16.312998,17.125,17.124715,16.937678,17.093821,
828.6109,17.217747,17.371992,16.686999,16.6875,16.685996,16.97276,16.848262,16.752507,17.126504,16.874499,17.091243,17.150234,
828.8925,17.159163,17.182644,16.659163,16.691384,16.597634,17.214866,17.124029,16.912077,17.221663,16.848606,16.944298,16.785134,
829.1740,17.257225,17.02547,16.75578,16.811055,16.71875,17.09375,17.09953,17.083635,17.311055,17.01445,17.15336,16.9207,
829.4556,17.413942,16.917788,16.886538,16.76202,16.728365,17.091827,17.214904,16.873077,17.254328,17.308654,17.09375,17.222596,
829.7372,17.52644,17.079319,17.036044,16.483181,16.87019,17.050474,17.137009,16.870206,16.846155,17.240379,17.100965,17.271629,
830.0187,17.44851,16.903359,16.704293,16.641793,16.835631,16.917815,16.891793,17.222196,16.89524,17.10476,17.190391,17.150467,
830.3003,17.246618,16.864855,16.582791,16.520291,17.092936,17.061686,16.736473,17.559118,17.100514,16.916395,17.201841,17.086986,
830.5819,17.207121,16.769621,16.796515,16.6875,17.324369,17.300871,16.652134,17.461477,17.152374,17.03101,17.03149,17.004116,
830.8634,17.146875,16.6525,17.138125,16.700625,17.121876,17.161876,16.86125,16.93375,17.111875,17.25,16.799375,16.8125,
831.1450,17.320272,16.413111,17.17485,16.78125,16.699239,16.783233,16.993139,16.733383,16.992228,17.142689,16.679728,16.841767,
831.4265,17.563558,16.265096,16.856729,16.802789,16.658367,16.668078,17.098076,16.839424,16.748942,16.5625,16.452596,16.989231,
831.7081,17.58904,16.299522,16.498229,16.994688,17.080772,16.97523,16.880312,16.992334,16.646813,16.544812,16.357312,16.919812,
831.9897,17.012016,16.774839,16.612178,17.298065,17.543266,17.425484,16.5,17.04246,16.875,16.475161,16.28125,16.824516,
832.2712,16.9375,16.770792,16.548639,17.013861,17.399443,17.486139,16.534654,16.802166,16.923515,16.576238,16.260458,16.75,
832.5528,16.922591,16.806478,16.559636,17.010319,17.104069,17.385319,16.663704,16.648796,17.011751,16.873568,16.232227,16.772363,
832.8343,16.922894,16.711447,16.845788,16.899627,16.929518,17.162873,16.767324,16.688859,16.694123,16.976732,16.406929,16.835768,
833.1159,17.045471,16.772736,17.167572,17.045471,16.931793,17.025543,17.025543,16.917572,16.471649,16.982971,16.542572,16.821014,
833.3975,17.045254,16.795254,17.272199,16.945695,17.063356,17.066597,17.075648,17.03125,16.412059,16.946551,16.710555,16.798496,
833.6790,17.204207,16.90625,17.278774,16.754952,17.228341,17.038366,17.021659,17.021659,16.742573,16.96875,16.853341,16.639543,
833.9606,17.251683,16.997476,17.374159,16.625,17.239864,17.04391,17.040545,16.989864,16.765185,16.96875,16.925681,16.571795,
834.2422,17.114315,17.102018,17.309277,16.657056,17.208065,16.800203,17.14637,16.99012,16.470361,17.064917,16.956453,16.763102,
834.5237,17.060034,16.870069,16.961353,16.707511,17.131307,16.611296,17.041399,17.076204,16.67242,17.362385,16.711353,17.002466,
834.8053,17.023592,16.761796,16.769454,16.675704,17.03125,16.602026,16.734066,17.168046,16.75352,17.491724,16.59023,16.944539,
835.0868,17.111931,16.78125,16.737642,16.705681,17.018892,16.780539,16.545029,17.175142,16.520313,17.053695,16.885226,16.601706,
835.3684,17.226272,16.794174,16.705826,16.858794,17.038772,16.913772,16.387924,17.130402,16.3125,16.472032,17.290892,16.323304,
835.6500,17.213778,16.731534,16.471591,17.036222,17.080256,17.009233,16.581676,16.985796,16.339489,16.492187,17.275568,16.479403,
835.9315,17.209414,16.568724,16.159362,17.153138,17.090638,17.034362,16.868776,16.84375,16.473483,16.842258,16.949948,17.034491,
836.2131,16.960951,16.5,16.344718,16.923838,16.993169,16.941408,16.65919,16.84375,16.725581,16.840827,16.958979,17.13868,
836.4946,16.623425,16.515231,16.624212,16.625,16.813288,16.890231,16.358981,16.889443,16.875,16.655462,16.957458,16.936712,
836.7762,16.671681,16.594525,16.672069,16.799005,16.876162,16.858794,16.501549,16.842588,16.890819,16.782412,16.623063,16.984569,
837.0578,16.508555,16.721892,16.539805,17.067213,17.050803,16.533521,16.657821,16.684358,17.004713,16.891411,16.403108,16.967179,
837.3393,16.375,16.849277,16.627338,17.088223,17.227041,16.417304,16.874574,16.914115,17.14477,16.90625,16.496811,17.056547,
837.6209,16.339785,16.835821,16.706856,17.066465,17.242071,16.865788,17.013643,17.261894,17.152285,16.888643,16.713036,17.244286,
837.9024,16.476409,16.78125,16.625,17.111962,17.041803,17.343546,17,17.416599,17.106788,17.002485,16.835886,17.203227,
838.1840,16.706678,16.724786,16.606179,17.106179,16.824572,17.217679,17.018821,17.6005,16.999643,17.056107,16.912643,16.673287,
838.4656,16.995035,16.668065,16.904709,16.685616,16.90548,17.128425,16.87577,17.259931,17.09298,17.10899,16.879195,17.035789,
838.7471,16.98463,16.776568,17.09375,16.658082,16.879682,17.107288,16.961726,17,16.966918,17.176303,16.803644,17.29713,
839.0287,16.844224,17.029827,17.073075,17.050028,16.729799,16.959124,17.000474,16.875949,16.781724,17.084124,16.801925,17.115374,
839.3103,16.833802,17.061094,17.16901,17.29401,16.90052,16.79974,16.947448,16.748594,16.85651,16.92474,16.91901,16.998594,
839.5918,17.085014,16.877719,17.21875,17.387616,17.153531,16.75,16.696236,16.609085,16.972049,16.962732,17.056482,17.078415,
839.8734,17.232637,16.835069,17.21875,17.315976,17.331593,16.885411,16.548613,16.585069,17.15798,17.180548,17.206593,17.147569,
840.1549,16.901873,16.936584,17.125916,17.002749,17.235749,17.053542,16.716918,16.709792,17.079499,17.203583,17.319625,16.947374,
840.4365,16.51887,17.088014,16.83137,16.834692,17.044383,17.141456,16.805103,16.797706,16.888133,17.306764,17.272192,16.851147,
840.7181,16.60901,16.830982,16.700997,16.395975,16.558973,16.960238,16.297969,16.959509,16.623237,16.686165,16.96372,17.186771,
840.9996,16.807178,16.75,16.586881,16.205786,16.512964,16.654703,16.282023,17.125773,16.5625,16.588852,16.828511,17.205786,
841.2812,16.714689,16.646751,16.459251,16.213312,16.557062,16.671187,16.54481,17.336936,16.743186,16.207875,16.654874,17.058439,
841.5627,16.581603,16.757372,16.596346,16.324647,16.694872,17.05814,16.514327,17.427949,17.257788,16.721762,16.713974,16.951827,
841.8443,16.345373,16.862672,16.842127,16.696581,16.963017,17.152141,16.472859,17.247514,17.34375,17.002486,16.843152,17.154627,
842.1259,16.284688,16.958435,17.014059,16.722188,17.166871,16.794697,16.496562,17.190938,17.010008,16.892191,16.91662,17.1875,
842.4074,16.79402,17.225135,16.803352,16.804212,17.301449,16.863949,16.443026,17.329936,17.111186,16.732564,17.064403,17.159013,
842.6890,17.193756,17.279167,16.752083,16.637497,17.283333,17.195839,16.466667,17.54792,17.475006,16.777084,16.856247,17.068749,
842.9706,16.920234,17.131992,17.197773,16.475742,17.311102,16.651571,16.677711,17.263984,16.455196,16.661844,16.993008,17.032648,
843.2521,17.028412,16.819596,17.035507,16.590912,17.220879,16.625,16.779121,17.188919,16.558952,16.595169,16.816757,17.122871,
843.5337,17.218653,16.937435,16.843847,16.624984,17.249984,16.468831,16.999887,17.093798,16.749903,16.500048,16.874968,17.249935,
843.8152,17.308409,17.036705,16.84375,16.745227,17.063864,16.627727,16.968068,17.030568,16.844432,16.629091,16.756137,17.281932,
844.0968,17.123616,17.290941,16.853441,16.529866,17.119462,16.751384,16.923656,17.002769,16.876384,16.811116,17.039556,17.304194,
844.3784,17.091659,17.460263,17.0625,16.510457,17.002091,16.779159,16.616634,17.0625,16.874878,16.783341,17.222933,17.106177,
844.6599,17.068106,16.867008,17.048485,16.670265,17.034053,16.758409,16.483182,17.068106,16.448712,16.8125,17.278447,16.821326,
844.9415,17.096847,16.493384,16.885135,16.773789,17.041385,16.808558,16.393441,17.139077,16.555462,16.840653,17.183136,16.730997,
845.2230,16.917399,16.68326,16.71027,16.485709,16.896199,16.53973,16.993091,17.211841,16.48728,17.007382,16.66049,17.061718,
845.5046,17.192465,16.705901,16.715831,16.633471,17.036215,16.648366,16.725174,16.924064,16.436041,16.641355,16.6875,17.06632,
845.7862,17.173191,16.974445,17.093894,16.87792,17.07389,16.96028,16.61653,16.71028,16.679174,16.619449,16.65333,17.11361,
846.0677,16.923745,17.006429,17.355712,17.056967,17.086424,17.036783,16.802331,16.883222,17.101076,16.913576,16.493571,17.011065,
846.3493,16.778673,17.052755,17.216735,17.127577,16.944668,16.858649,17.160841,17.177755,17.192654,16.990817,16.46875,16.740817,
846.6309,16.898736,17.077529,16.952529,17.054986,16.976662,16.585838,17.241691,17.170881,16.912969,16.852854,16.555781,16.555383,
846.9124,16.99473,16.87688,16.951061,17.0817,17,16.57982,17.07304,16.87688,16.62161,17.277491,16.82982,16.848651,
847.1940,17.071913,16.78464,17.143069,16.893447,16.811744,16.850908,16.768069,16.709337,16.606553,17.452558,16.94089,17.1875,
847.4755,17.10392,16.95784,16.790681,16.789942,16.293638,17.324149,16.507213,16.718011,16.79142,17.084319,17.164942,17.095968,
847.7571,17.081271,17.043729,16.940594,16.959365,16.103135,17.153156,16.846844,16.671927,16.856229,16.923474,17.367161,16.862521,
848.0387,16.89471,17.183495,17.120995,17.011699,16.214586,17.03125,17.003847,16.527245,16.984296,16.874841,17.36346,16.816347,
848.3202,16.581578,17.193958,17.156399,16.806786,16.344048,17.081131,16.912857,16.64994,17.112381,17.05619,17.112679,16.937351,
848.6018,16.427985,17.102239,16.983023,16.455504,16.050281,17.235727,16.634515,16.713992,17.1875,17.146735,16.867538,17.137219,
848.8833,16.612214,17.044036,16.818893,16.451527,15.878196,17.371804,16.492366,16.665839,17.089312,17.17667,16.771661,17.309304,
849.1649,16.838872,16.847002,16.661128,16.54281,16.006683,17.33219,16.450686,16.518064,16.939126,17.065752,17.023121,17.314126,
849.4465,17.155928,16.750046,16.671714,16.656204,16.42153,16.875551,16.73403,16.577964,16.98426,16.937592,16.875459,17.406066,
849.7280,17.161843,16.71875,16.797647,16.851467,16.590663,16.631173,16.87037,16.605517,17.029707,16.92419,16.61169,17.465663,
850.0096,16.848378,16.684358,16.967264,17.051588,16.668818,17.09392,16.850034,16.514054,16.965608,17.071926,16.948582,17.354662,
850.2912,16.588,16.72825,17.05775,17.16575,16.83525,17.411,17.01425,16.644,17.0275,17.13825,17.2955,17.2225,
850.5727,16.506368,16.762441,17.162912,16.880192,17.194749,17.324647,17.018515,16.862853,17.225412,17.143809,17.375,17.099824,
850.8543,16.766717,16.730378,17.25,16.675872,17.425872,17.132266,16.53706,16.996367,17.3125,17.195495,17.159155,16.925144,
851.1358,17.090214,16.596107,17.331762,16.66706,17.355738,17.001179,16.322131,16.969929,17.210298,17.116548,16.867726,16.84375,
851.4174,17.31508,16.233563,17.43879,16.52867,17.12113,17.011277,16.492594,16.852447,17.049933,17.0625,16.65367,16.822487,
851.6990,17.109908,16.447206,17.181567,16.557114,17.119614,17.163796,16.628773,17.03341,16.801181,17.195046,16.925115,16.790409,
851.9805,16.908306,16.777138,16.970806,16.433286,17.133327,17.356291,16.747944,17.147923,16.741673,16.883225,17.154194,16.895867,
852.2621,16.684915,17.152638,16.794936,16.612606,17.006197,17.358729,16.805011,16.966165,16.678718,16.559915,17.258782,17.127585,
852.5436,16.797218,17.25,16.873013,16.884321,17.017955,17.24534,16.689487,16.857045,16.730058,16.524603,17.207442,17.335115,
852.8252,17.021895,17.173652,16.957149,16.683007,16.954902,16.86246,16.630801,16.640156,16.597304,16.938439,17.060254,17.375,
853.1068,17.246606,16.972144,16.916148,16.230488,17.200508,16.78125,16.651301,16.462246,16.588801,17.215356,16.741941,17.375,
853.3883,17.172622,16.856029,16.363108,16.15625,17.304314,16.944193,16.710564,16.464657,16.675221,17.087057,16.850443,17.157743,
853.6699,17.128232,16.927805,15.945032,16.520487,17.452591,17.136859,16.662714,16.664877,16.743536,16.922409,17.015091,17.040945,
