,Live Spectrum 10-11-2023 10:13:32 - Spikes removed,Live Spectrum 10-11-2023 10:13:34 - Spikes removed,Live Spectrum 10-11-2023 10:13:35 - Spikes removed,Live Spectrum 10-11-2023 10:13:38 - Spikes removed,Live Spectrum 10-11-2023 10:13:38 - Spikes removed,Live Spectrum 10-11-2023 10:13:39 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,
567.0403,18.211902,18.4375,17.211902,17.927228,18.190924,16.979239,
567.3219,18.15625,18.4375,17.1895,18.026625,18.3185,16.9375,
567.6035,18.060779,18.326117,17.346045,18.521649,18.326691,17.032971,
567.8850,18.044737,17.854012,17.620724,18.828553,18.037236,17.261777,
568.1666,18.168445,17.352895,17.810214,18.638718,17.522864,17.464177,
568.4482,18.232515,17.562875,17.774925,18.313615,17.476565,17.627605,
568.7297,18.328282,17.882577,17.661406,18.234532,17.869844,17.645624,
569.0113,18.412844,17.792717,17.711294,18.2328,17.893922,17.438361,
569.2928,18.293748,18.057146,17.878572,18.0625,17.828571,17.390179,
569.5744,18.08005,18.366929,17.915728,17.9863,17.760886,17.425207,
569.8560,17.907011,18.377283,17.925815,17.813261,17.771087,17.231957,
570.1375,17.900385,18.093109,18.059567,17.731122,17.778317,17,
570.4191,18.07482,17.848858,18.177284,17.6875,17.84375,17.095854,
570.7006,18.267377,17.773262,18.336463,17.727439,17.987529,17.367713,
570.9822,18.456438,17.699178,18.253783,17.792928,18.340907,17.473802,
571.2638,18.260246,17.6031,17.658555,17.677254,18.046619,17.659068,
571.5453,18.074104,17.898208,17.347312,17.933021,17.662969,17.894646,
571.8269,18.150356,18.096353,17.535499,18.192571,17.331962,17.869106,
572.1085,18.294268,18.615446,17.710072,18.149322,17.680535,17.995661,
572.3900,18.331726,18.742788,17.667068,17.67187,18.179082,17.986781,
572.6716,17.956921,18.653037,17.761488,17.315372,17.820434,18.153719,
572.9531,17.616712,18.325319,17.911322,17.427076,17.272704,18.461002,
573.2347,18.754648,18.5,18.40205,18.530298,17.168851,18.760248,
573.5163,18.180875,18.501325,18.30985,17.831824,17.446775,18.301899,
573.7978,17.875761,18.562348,18.187805,17.282621,17.873934,17.813718,
574.0794,18.270643,18.471198,18.03533,17.311684,18.118473,17.842934,
574.3609,18.162477,18.439057,17.912477,17.728205,18.006227,17.546818,
574.6425,18.098348,18.321695,17.761494,18.271122,17.623634,17.473348,
574.9241,17.980917,18.284292,17.919249,18.284292,17.339877,17.948289,
575.2056,18.133534,18.171394,18.184676,18.089002,17.285036,18.659137,
575.4872,17.862343,18.744064,17.577498,17.982343,17.682033,18.269061,
575.7688,18.020281,18.94764,17.442777,18.436256,17.85389,18.109582,
576.0503,18.213852,19.019201,17.714978,18.657376,18.127253,17.891948,
576.3319,18.298954,18.957819,18.001542,18.271393,17.967208,17.941658,
576.6134,18.336227,18.890045,18.086227,17.990158,17.90625,18.206025,
576.8950,18.274819,18.783092,17.978865,18.144293,17.975181,18.258273,
577.1766,18.338902,18.705549,17.537441,18.596583,18.022225,18.116647,
577.4581,18.417946,18.601608,17.310581,18.728527,18.138615,17.869243,
577.7397,18.561816,18.997607,17.488444,18.283643,18.456852,17.801969,
578.0212,18.58507,19.039067,17.513891,18.182289,18.414067,17.77257,
578.3028,18.620128,18.726199,17.411122,18.403674,18.178036,17.615536,
578.5844,18.508629,18.464582,17.319642,18.592263,17.964582,17.660418,
578.8659,18.105436,18.48117,17.263555,18.426215,17.821915,17.767695,
579.1475,17.891936,18.630245,17.520981,18.233064,17.798186,17.899804,
579.4291,17.987134,18.59044,17.992651,18.251103,17.844853,18.016177,
579.7106,18.278326,18.515416,18.388327,18.389163,17.875,18.092914,
579.9922,18.192255,18.384705,18.328028,18.162946,17.318128,17.760578,
580.2737,17.649263,18.135398,17.965256,17.920169,16.729176,17.298608,
580.5553,17.48502,18.162534,17.870007,18.238162,16.846892,17.478176,
580.8369,17.729753,18.442661,17.943342,18.486956,16.925136,17.774728,
581.1184,17.949098,18.59375,18.057992,18.49291,17.207808,17.905287,
581.4000,17.892926,18.442103,18.221242,18.255849,17.794574,18.084164,
581.6815,17.729871,18.236766,18.303492,17.960798,17.967694,18.044484,
581.9631,17.817647,18.499212,18.14438,17.775315,18.049842,17.856408,
582.2447,18.125,18.590846,18.156342,17.875092,18.179019,17.880715,
582.5262,18.187054,18.234487,18.56317,18.336216,18.414007,18.140067,
582.8078,18.298159,18.25037,18.232351,18.204779,18.458457,18.298159,
583.0894,17.987756,18.512244,18.037646,18.199744,18.518823,17.906981,
583.3709,17.801619,18.665738,17.991905,18.462047,18.446988,17.362726,
583.6525,17.787332,18.506502,18.254667,18.861,18.320417,17.226248,
583.9340,17.992217,18.183608,18.230658,18.711199,18.199175,17.636675,
584.2156,17.893877,18.196757,17.853188,18.196938,18.29683,17.712518,
584.4972,17.469589,18.534428,17.667947,18.002339,18.374339,17.703036,
584.7787,17.11093,18.193747,17.815624,18.032812,18.183298,18.2547,
585.0603,17.445333,18.31485,17.873433,18.0625,18.0409,17.742167,
585.3418,17.749992,18.406246,17.812548,18.062508,17.906242,17.437552,
585.6234,17.689052,18.375776,18.178186,18.123448,17.845302,17.83366,
585.9050,17.598422,18.226536,18.276578,18.184385,17.724979,18.110985,
586.1865,17.449196,18.103107,18.512536,18.158589,17.603107,17.778071,
586.4681,17.690651,18.206262,18.587506,17.959354,17.790646,17.637488,
586.7496,17.91016,18.41016,18.21093,17.855467,17.921877,17.707033,
587.0312,17.618783,18.46406,18.235929,17.923429,18.309336,17.373474,
587.3128,17.74292,18.64917,18.507743,17.731305,18.710066,17.621792,
587.5943,17.756262,18.712488,18.712429,17.912393,18.681298,17.837429,
587.8759,17.701598,18.525142,18.628995,18.259162,18.462642,18.044407,
588.1575,17.710913,18.398511,18.383032,18.484229,18.359424,18.117163,
588.4390,17.741374,18.601244,18.086256,18.237133,18.524745,18.147624,
588.7206,17.662661,18.512821,18.065505,18.190505,18.397236,18.025241,
589.0021,17.603956,18.163922,18.072706,18.429195,18.102055,17.96875,
589.2837,17.735523,18.33505,18.0625,18.28821,18.506333,17.96875,
589.5653,17.890345,18.266464,18.120884,18.136789,18.450407,17.832521,
589.8468,18.049511,18.143669,18.249593,18.199674,18.063315,17.862011,
590.1284,18.107125,18.317125,18.330375,18.14275,18.169874,18.026875,
590.4099,18.09375,18.283775,18.207105,18.045419,18.360831,18.144992,
590.6915,17.898325,17.830542,17.963467,18.063821,18.19586,18.154929,
590.9731,17.610324,17.546739,17.967666,18.233155,17.922824,17.81521,
591.2546,17.441229,17.82697,18.064364,18.53662,17.841886,17.353072,
591.5362,17.444476,18.194476,18.156308,18.538111,17.986162,17.104128,
591.8178,17.636026,18.307444,18.364888,18.325597,18.125,17.183358,
592.0993,17.90423,18.319154,18.326818,18.269962,18.149596,17.585076,
592.3809,18.197234,18.246755,18.110257,18.133253,18.221995,17.88149,
592.6624,18.353605,18.144709,17.945668,18.083052,18.302645,17.989302,
592.9440,18.292707,18.121879,17.731768,18.0625,18.363543,17.978646,
593.2256,18.213622,18.286378,17.670472,18.098878,18.442628,18.018189,
593.5071,18.091833,18.408167,17.814417,18.228959,18.547834,18.087375,
593.7887,18.014977,18.387675,17.786437,18.351238,18.54882,18.118808,
594.0702,18.009027,18.017882,17.432986,18.268054,18.239147,17.806161,
594.3518,17.783104,18.004025,17.548888,17.875,17.648517,17.081992,
594.6334,17.605514,18.191765,17.630074,17.859779,17.866693,17.071839,
594.9149,17.348017,18.417673,17.651983,17.832457,18.498621,17.349527,
595.1965,17.402682,18.673659,17.625,18.166631,18.597533,17.767409,
595.4781,17.704576,18.538627,17.64622,18.236737,17.845822,17.650945,
595.7596,18.577253,18.268341,17.882377,18.077153,17.538627,17.59375,
596.0412,18.799045,18.057325,17.99172,17.834236,17.65418,17.609275,
596.3227,18.406926,17.907151,17.748874,18.471904,17.597805,18.0625,
596.6043,18.498244,18.028909,17.596676,18.898057,18.145716,18.0625,
596.8859,18.5,18.03125,17.862433,18.876396,18.454786,18.152061,
597.1674,18.325749,18.437836,18.19446,18.526498,18.410666,18.185292,
597.4490,18.171353,18.581667,18.303438,18.302395,17.869892,18.1875,
597.7305,18.046585,18.538918,17.87384,18.610245,17.785084,18.297165,
598.0121,18.004648,18.664262,17.626283,18.86907,18.073877,18.3125,
598.2937,18.12894,18.661712,17.645326,18.880462,18.563396,18.235136,
598.5752,17.73171,18.456466,17.831061,19.199648,18.256683,18.21875,
598.8568,17.504214,18.333778,17.923315,18.773948,18.397823,18.025492,
599.1384,17.422068,18.219136,18.007523,18.204863,18.352045,17.992091,
599.4199,17.51887,17.984784,18.211442,18.130072,17.997164,17.977476,
599.7015,17.888096,17.90625,18.628552,18.351608,17.766468,18.098988,
599.9830,18.26102,17.968915,18.635032,18.458388,17.94852,18.114474,
600.2646,18.535555,18.34118,18.522361,18.328264,18.283264,18.133889,
600.5462,18.5865,18.72375,18.40375,18.03825,18.31,18.11775,
600.8277,18.70994,18.67788,18.49119,18.440721,18.30529,18.22276,
601.1093,18.636406,18.315968,18.576141,18.671625,18.02678,17.801826,
601.3908,18.298541,17.856388,18.478559,18.444982,17.714097,17.255156,
601.6724,18.156933,17.672899,18.438183,18.391649,17.847848,17.524162,
601.9540,18.323797,17.930768,18.423318,18.528365,18.016106,17.997115,
602.2355,18.611962,18.227856,18.375,18.667964,17.77086,17.921895,
602.5171,18.686766,18.299002,18.415493,18.691754,17.324529,17.664759,
602.7987,18.524479,18.154513,18.443403,18.618229,17.09375,17.771182,
603.0802,18.480599,18.253129,18.54844,18.823181,17.389978,17.983853,
603.3618,18.5,18.66363,18.715106,18.919281,17.863976,17.939322,
603.6433,18.43881,18.582897,18.624345,18.25131,17.833552,18.010198,
603.9249,18.331244,18.746836,18.668756,18.424905,17.803128,18.021878,
604.2065,18.417726,19.039795,18.642091,19.133545,17.823976,17.982909,
604.4880,18.585276,18.977603,18.710654,18.940147,17.929782,17.922064,
604.7696,18.77067,18.670519,18.80192,18.233019,17.982041,17.950791,
605.0511,18.886182,18.524247,18.893185,18.226168,18.268185,18.242997,
605.3327,19.036336,18.645932,18.942586,18.827757,18.291421,18.286188,
605.6143,18.879829,18.710368,18.8125,18.485939,18.079689,18.022018,
605.8958,18.668719,18.443735,18.819647,18.766955,18.396442,18.159824,
606.1774,18.256561,18.25823,18.869514,18.601385,18.55427,18.171041,
606.4590,18,18.360961,18.8125,18.019776,18.455364,18.007649,
606.7405,18.003243,18.637972,18.802771,17.858884,18.247838,18.141215,
607.0221,18.094996,18.999751,18.529257,18.279257,18.189742,18.593252,
607.3036,18.247084,18.969333,18.285916,18.035916,18.463501,18.532416,
607.5852,18.39917,18.81958,18.340918,17.792578,18.76709,17.994239,
607.8668,18.580254,18.522493,18.401751,18.274261,18.723249,18.229756,
608.1483,18.22758,18.387332,18.096414,18.256166,18.577916,18.109166,
608.4299,18.351496,18.484331,17.789173,18.277333,18.699163,18.066417,
608.7114,18.666478,18.579494,17.670506,18.466736,18.71875,18.009504,
608.9930,18.71875,18.619413,18.143845,18.705303,18.564773,18.051326,
609.2746,18.395995,18.773964,18.225173,18.824482,18.431941,18.112155,
609.5561,18.192543,18.788509,18.050811,18.723793,18.094363,18.148991,
609.8377,18.341489,18.804405,17.675832,18.525416,17.884226,18.387799,
610.1192,18.785656,18.433094,17.941906,18.602658,18.223156,17.843845,
610.4008,18.808616,18.345692,18.136711,18.742173,18.460923,17.658192,
610.6824,18.646785,18.602073,18.073678,18.636749,18.479357,17.955859,
610.9639,18.63336,18.817775,18.268909,18.344646,18.50836,18.470043,
611.2455,18.44762,18.799134,18.61488,18.085985,18.493317,18.877164,
611.5271,18.040588,18.786255,18.876892,18.054382,18.54126,19.018127,
611.8086,17.809174,18.829788,18.865021,18.353072,18.680191,18.823792,
612.0902,17.929286,18.925992,18.633214,18.87502,18.782897,18.524663,
612.3717,18.359058,19.046825,18.546825,19.234292,18.640808,17.735092,
612.6533,18.65625,18.990375,18.564214,19.327268,18.616428,17.195411,
612.9349,18.739812,18.875,18.433761,19.134845,18.753396,17.496947,
613.2164,18.93535,18.901171,18.391014,18.704885,18.587893,17.7791,
613.4980,19.0625,18.900768,18.536732,18.395285,18.234832,17.930738,
613.7795,19.039696,18.832348,18.741978,18.418076,17.900337,18.002957,
614.0611,18.947201,18.770261,19.116159,18.64569,17.78125,18.04138,
614.3427,18.872902,18.677783,19.34375,18.498676,17.84927,18.097172,
614.6242,18.928626,18.691747,19.157392,18.316366,18.186358,18.294752,
614.9058,18.914281,18.757157,18.6875,18.618716,18.600034,18.161661,
615.1874,18.944687,18.665939,18.658751,18.716566,18.415939,17.85594,
615.4689,18.987779,18.555691,18.492726,18.436569,18.305691,17.655784,
615.7505,19.024009,18.384255,18.185757,18.225991,18.128756,17.580739,
616.0320,18.811171,18.271942,18.035904,18.480716,18.023271,17.882312,
616.3136,18.609763,18.241605,18.096782,18.940532,18.160059,18.32315,
616.5952,18.485181,18.40625,18.361533,19.166753,18.205283,18.648711,
616.8767,18.347986,18.387186,18.469821,18.926385,18.370764,18.858054,
617.1583,18.40625,18.131362,17.637723,18.346295,18.317589,18.625,
617.4398,18.409233,18.280824,17.944318,18.408381,18.437074,18.624148,
617.7214,18.622058,18.25042,18.430775,18.560398,18.40667,18.563341,
618.0030,18.565034,18.04012,18.467483,18.682432,18.436233,18.35262,
618.2845,18.620772,17.769027,18.352207,18.6875,18.583179,17.761033,
618.5661,18.455269,17.665134,18.089153,18.546057,18.537173,17.350999,
618.8477,18.327736,18.012982,18.227146,18.394045,18.201959,17.641791,
619.1292,18.179535,18.514582,18.462745,18.02929,17.890319,18.086396,
619.4108,18.619659,19.185884,18.474255,18.715354,18.564609,19.005834,
619.6923,18.79344,19.16312,18.767509,18.72562,18.56937,18.515292,
619.9739,18.764404,19.00476,19.012086,18.56726,18.603394,18.079222,
620.2555,18.726801,18.922352,19.016102,18.461653,18.485805,18.278389,
620.5370,18.5176,18.9286,18.70945,18.54925,18.2587,18.53145,
620.8186,18.4375,18.829997,18.443245,18.550749,18.252002,18.658252,
621.1001,18.4375,18.574739,18.498907,18.510599,18.322552,18.398384,
621.3817,18.536507,18.310339,18.720911,18.400993,18.482359,18.210397,
621.6633,18.442139,18.521971,18.717743,18.381653,18.448792,18.225403,
621.9448,18.307548,18.71875,18.366632,18.532958,18.375,18.322405,
622.2264,18.229498,18.632496,18.087247,18.642251,18.323248,18.513006,
622.5080,18.1219,18.4805,18.146051,18.70545,18.527251,18.723401,
622.7895,18.078049,18.483996,18.343296,18.843296,18.889943,18.765852,
623.0711,18.152543,18.606595,18.393405,18.9375,19.03125,18.674655,
623.3526,18.232597,18.670097,18.205279,18.785182,18.782003,18.597306,
623.6342,18.275991,18.752478,18.057241,18.567759,18.221832,18.575496,
623.9158,18.154626,19.001624,18.166615,18.579827,18.130027,18.824489,
624.1973,17.962712,19.137076,18.473221,18.735297,18.373156,18.972944,
624.4789,18.125143,18.864416,18.958667,18.812357,18.125072,18.437142,
624.7604,18.259588,18.824223,19.297942,18.582027,18.206677,18.125,
625.0420,18.246305,19.053764,19.257734,18.256387,18.232527,18.142473,
625.3236,18.108947,18.936643,18.748858,17.976063,18.163848,18.132313,
625.6051,17.961719,18.65625,18.262498,17.875782,18.107813,18.039064,
625.8867,17.931321,18.687144,17.875,18.186431,18.187144,18.38011,
626.1683,17.964836,18.823152,17.90163,18.493263,18.387063,18.680057,
626.4498,18.276838,18.807904,18.080454,18.120466,18.781311,18.196446,
626.7314,18.48456,18.37729,18.4293,17.92797,18.97237,18.2138,
627.0129,18.829916,18.153483,18.857584,18.124185,19.002767,17.898764,
627.2945,18.677932,18.169012,18.984691,18.462376,19.006374,17.528704,
627.5761,18.524889,18.860713,18.74788,18.846931,18.62394,17.995255,
627.8576,18.343957,19.341683,18.68688,18.936053,18.592923,18.750207,
628.1392,18.374353,19.037719,18.595691,18.723278,18.471338,18.780603,
628.4207,18.285752,18.912252,18.682998,18.391506,18.587748,18.454006,
628.7023,18.425728,18.70398,18.514126,18.028252,18.998289,17.859587,
628.9839,18.605751,18.771625,18.612167,18.364543,18.442372,18.541587,
629.2654,18.733751,18.645311,18.815315,18.379062,18.75563,18.733751,
629.5470,18.723666,18.545998,18.764748,18.216997,19.049505,18.06532,
629.8285,18.387513,18.58221,18.648081,18.289419,18.507716,17.657223,
630.1101,18.213998,18.544499,18.501872,18.608007,18.424251,18.110888,
630.3917,17.973557,18.626336,18.492521,18.806357,18.698986,18.487714,
630.6732,17.90625,18.518747,18.614586,18.68333,18.231238,18.218743,
630.9548,18.52401,18.910007,18.104679,18.602937,18.406318,18.358504,
631.2364,18.314663,19.09375,18.087085,18.296831,18.498875,18.277874,
631.5179,17.930917,19.09375,18.207854,17.912001,18.550166,18.085729,
631.7995,18.253244,19.132749,17.945754,18.054246,18.769247,18.089749,
632.0810,18.872905,19.19354,17.706669,18.21875,19.024162,18.125,
632.3626,19.196163,19.147587,17.869739,18.147587,19.178372,17.929301,
632.6442,18.995956,18.602598,18.285294,18.144559,19.08326,17.933677,
632.9257,18.668678,18.042764,18.628654,18.332236,18.904423,18.400217,
633.2073,18.623409,18.012841,18.841364,18.423068,18.600114,18.475114,
633.4888,18.673127,18.2831,18.836891,18.288763,18.473105,18.247496,
633.7704,18.683287,18.603933,18.502458,18.133427,18.557409,18.36236,
634.0520,18.693422,18.730595,18.168095,18.087828,18.392767,18.595388,
634.3335,18.691678,18.774343,18.09375,18.148619,18.293059,18.734013,
634.6151,18.739045,18.99066,18.104705,18.308003,18.531596,18.667205,
634.8967,18.688449,19.132254,18.1351,18.511049,18.876898,18.566296,
635.1782,18.569524,19.38998,18.128512,18.459504,18.676033,18.247778,
635.4598,18.496241,19.248253,18.196765,18.21932,18.441259,18.177666,
635.7413,18.497969,18.517277,18.637872,17.790818,18.236027,18.45901,
636.0229,18.327917,18.415097,18.868317,18.406061,18.153896,18.665097,
636.3045,18.198726,18.609129,18.773806,18.715028,18.421629,18.760042,
636.5860,18.174744,18.787628,18.419006,18.567474,18.615051,18.48648,
636.8676,18.425139,18.586205,18.189212,18.606111,18.496575,18.237639,
637.1491,18.353549,18.105403,18.419315,18.671169,18.059234,18.205243,
637.4307,18.466447,17.971271,18.540899,18.490242,18.05296,18.651534,
637.7123,18.796917,18.398374,18.632876,18.031166,18.342107,18.926676,
637.9938,18.502113,18.840932,18.193135,18.625,18.892161,18.127113,
638.2754,18.593302,18.719347,18.436305,18.625,18.284237,18.218302,
638.5570,18.684491,18.41628,18.346759,18.594753,18.311497,18.158256,
638.8385,18.716893,17.965349,18.373143,18.77011,18.577041,18.362004,
639.1201,18.69021,18.0802,18.28938,18.86687,18.879149,18.375,
639.4016,18.659813,18.536735,18.36431,18.847313,18.684758,18.375,
639.6832,18.41475,18.75475,18.670166,18.816917,18.602583,18.240834,
639.9648,18.167159,18.495469,19.004531,18.708579,18.775611,18.062869,
640.2463,18.627542,18.814406,18.635339,18.637246,18.661737,18.533792,
640.5279,18.919919,18.784879,18.676895,18.867742,18.625,18.534879,
640.8094,19.109279,18.773421,18.625064,19.195136,18.531314,18.382893,
641.0910,18.907993,18.939231,18.345493,19.394094,18.387156,18.388888,
641.3726,18.725635,18.695972,17.989405,19.111756,18.191736,18.471399,
641.6541,18.79182,18.353861,17.728952,18.697519,18.271048,18.520864,
641.9357,18.823738,18.229988,17.856367,18.482453,18.523856,18.271097,
642.2173,18.850819,18.563624,18.122028,18.514139,18.701639,18.10584,
642.4988,18.856692,18.762942,18.163827,18.946964,18.530306,17.800825,
642.7804,18.861206,18.575439,17.863159,19.148926,18.392456,17.890504,
643.0619,18.941418,18.371082,17.639645,18.960914,18.323227,18.274441,
643.3435,19.015753,18.26524,17.845545,18.749231,18.186987,18.248718,
643.6251,18.941838,18.21875,18.226422,18.611544,18.005784,18.198064,
643.9066,18.871852,18.204699,18.321944,18.478194,17.776643,18.298449,
644.1882,18.87985,18.332702,18.19235,18.427801,17.735451,18.241649,
644.4697,18.819051,18.679445,18.230348,18.48765,17.942547,18.088703,
644.7513,18.608762,19.04424,18.228758,18.46875,18.346732,18.063991,
645.0329,18.291202,19.238654,18.13774,18.426154,18.717356,18.334495,
645.3144,18.25,19.048461,18.549529,18.382946,18.632946,18.447299,
645.5960,18.312645,18.731957,19.008949,18.46875,18.638207,18.450852,
645.8776,18.622644,18.458353,18.982652,18.525448,18.4294,18.381951,
646.1591,19.135004,18.264501,18.829249,18.6875,18.420751,18.261747,
646.4407,19.336592,18.402118,18.794053,18.629888,18.430342,18.029737,
646.7222,19.087556,18.827734,18.84375,18.334068,18.297907,17.809012,
647.0038,18.601481,19.149869,18.810823,18.028223,18.403223,17.843423,
647.2854,18.461039,18.9375,18.609578,18.214488,18.550934,17.374188,
647.5669,18.39422,18.9375,18.484963,18.39422,18.447698,17.836559,
647.8485,18.300686,18.915904,18.354548,18.268293,18.224085,18.0625,
648.1300,18.56906,18.617128,18.507872,18.10687,17.876312,18.041508,
648.4116,18.716891,18.436571,18.690288,18.411826,17.91322,17.560177,
648.6932,18.595279,18.375765,18.872706,18.776662,18.369265,17.408162,
648.9747,18.26352,18.405021,18.694875,18.240874,18.435042,17.526334,
649.2563,17.958256,18.581297,18.6875,17.635261,18.087407,17.764645,
649.5378,18.504065,17.998857,19.282393,18.443598,18.289126,17.327998,
649.8194,18.67243,18.322253,19.068926,18.53125,18.120123,17.528591,
650.1010,18.634226,18.561458,18.578424,18.61116,17.747472,17.775594,
650.3825,18.496042,18.59375,18.448417,18.805541,17.506959,17.8125,
650.6641,18.368964,18.369231,18.387607,18.91859,17.867895,17.912286,
650.9457,18.078629,18.167888,18.543713,18.889296,18.5954,17.865194,
651.2272,17.813939,18.311061,18.314659,18.735454,18.944053,18.169356,
651.5088,17.772414,18.733618,18.084268,18.508191,18.820691,18.5278,
651.7903,17.975379,18.551451,17.90183,18.674769,18.59901,18.862269,
652.0719,18.331946,18.592789,18.009563,18.84343,18.634883,18.823664,
652.3535,18.667586,18.806802,18.153401,18.616513,18.846569,18.630698,
652.6350,18.819332,18.760754,18.206541,18.259299,18.728049,18.505377,
652.9166,18.443379,18.560109,18.255147,18.015808,18.411763,18.632538,
653.1981,18.121537,18.399323,18.315963,18.111067,18.246537,18.75,
653.4797,18.143295,18.492386,18.475871,18.299545,18.317841,18.75,
653.7613,18.359913,18.734718,18.640772,18.328076,18.625685,18.624608,
654.0428,18.753747,18.487755,18.731999,18.342166,18.636086,18.559332,
654.3244,18.874066,18.107743,18.823228,18.626868,18.392257,18.694963,
654.6060,18.784513,18.322289,18.861847,19.095331,18.440763,18.820708,
654.8875,19.010442,18.753817,18.794498,19.177058,18.580502,18.911939,
655.1691,19.195803,19.022947,18.776118,18.819593,18.713618,18.888435,
655.4506,19.049903,18.934884,18.896269,18.488057,18.908212,18.696827,
655.7322,18.853546,18.6875,18.800353,18.167419,19.083954,18.495788,
656.0138,18.973539,18.794997,18.320838,17.59313,19.035626,18.254376,
656.2953,19.137546,18.86761,17.931843,17.352372,18.911907,18.38239,
656.5769,18.898967,18.327066,18.166582,18.021849,18.706301,18.901084,
656.8584,18.842768,18.420124,18.457821,18.138874,18.543161,18.774804,
657.1400,18.769239,18.627409,18.63942,18.30128,18.49119,18.75,
657.4216,19.019096,18.809894,18.495665,18.216582,18.636715,18.721356,
657.7031,19.109246,18.984504,18.144692,18.05488,18.886815,18.542808,
657.9847,18.984483,19.078233,18.296767,18.231163,18.95013,18.390733,
658.2663,18.832407,18.935231,18.446575,18.364168,18.767638,18.238657,
658.5478,18.690369,18.887602,18.592624,18.647952,18.592316,18.10666,
658.8294,18.751802,18.499399,19.201929,19.114787,18.555291,18.373198,
659.1109,18.843052,18.468983,18.35026,18.597703,18.19029,18.281948,
659.3925,18.964489,18.348011,17.558948,18.171164,18.096946,18.220881,
659.6741,18.528464,18.34375,17.443193,18.126898,18.240512,17.983931,
659.9556,18.214794,18.400791,17.95087,18.552809,18.649288,18.025791,
660.2372,18.325946,18.544696,18.35996,18.732196,18.825946,18.03125,
660.5187,18.424325,18.992234,18.540542,18.642566,18.628883,18.138684,
660.8003,18.775864,18.93236,18.484416,18.36472,18.46361,18.182278,
661.0819,18.56657,19.107835,18.065579,18.690473,18.16032,18.540274,
661.3634,18.426894,18.961299,18.334282,18.854356,18.191225,18.040148,
661.6450,18.47687,18.69439,18.34334,19.08686,18.40707,17.71022,
661.9266,18.590847,18.556865,18.153518,18.997268,18.46875,18.133195,
662.2081,18.734419,18.684437,18.181285,18.674894,18.534402,18.553222,
662.4897,18.760193,18.918453,18.618825,18.5625,18.520387,18.677307,
662.7712,18.75,18.97977,18.994569,18.764798,18.317931,18.62681,
663.0528,18.633578,18.929943,18.938521,19.107844,18.102328,18.651961,
663.3344,19.008372,19.054874,18.918062,18.952752,18.365654,18.724656,
663.6159,19.170477,19.209509,18.773468,18.87427,18.522739,18.536966,
663.8975,18.808575,19.266928,18.641928,19.036463,18.485678,18.307287,
664.1790,18.513229,19.329563,18.688459,19.142063,18.451687,18.443252,
664.4606,18.452781,19.298596,18.886839,19.1875,18.513216,18.716685,
664.7422,18.497666,19.030796,19.076958,19.086294,18.581626,18.639004,
665.0237,18.681242,18.662508,19.121021,18.927843,18.517614,18.314779,
665.3053,18.875,18.353424,19.169064,18.964698,18.538442,18.194692,
665.5869,18.755072,18.091558,18.791737,19.213678,18.761649,18.106086,
665.8684,18.540155,17.993361,18.15625,19.283355,18.886011,17.886172,
666.1500,18.510352,18.217978,18.135545,18.876159,18.583591,17.958011,
666.4315,18.550316,18.497349,18.150948,18.519066,18.471401,18.138763,
666.7131,18.637321,18.606071,18.342249,18.614785,18.423678,18.373499,
666.9947,18.765792,18.702958,18.53948,18.734208,18.46875,18.547042,
667.2762,18.748793,18.599622,18.642093,18.581322,18.454593,18.59375,
667.5578,18.543773,18.374942,18.587488,18.156134,18.399988,18.549919,
667.8393,18.653648,18.380687,18.5625,18.075054,18.325992,18.364109,
668.1209,18.914352,18.990741,18.581019,18.865741,18.107639,18.349537,
668.4025,18.765992,18.899354,18.714202,18.8125,18.198944,18.554871,
668.6840,18.65025,18.622,18.897249,18.785498,18.245247,18.478998,
668.9656,18.615615,18.58719,18.797194,18.53125,17.91281,18.300929,
669.2471,18.907623,18.494506,18.586883,18.536744,17.998627,18.57074,
669.5287,18.935817,18.372756,18.434134,18.654567,17.973238,18.742146,
669.8103,18.844502,18.251003,18.251505,18.563252,18.216744,18.316011,
670.0918,18.873938,18.068871,18.219812,18.622876,18.21875,17.738925,
670.3734,18.698734,18.679432,18.806304,18.683755,18.483149,17.895016,
670.6550,18.6875,18.747318,18.70091,18.487524,18.442864,18.19193,
670.9365,18.631982,18.75,18.520946,18.496509,18.354223,18.274268,
671.2181,18.571099,18.776951,18.419148,18.634753,18.34375,18.335151,
671.4996,18.3795,18.545964,18.170964,18.760822,18.396036,18.265321,
671.7812,18.318414,18.474664,18.150336,18.90793,18.456922,18.021977,
672.0628,18.508737,18.247983,18.229839,18.9375,18.297043,17.797043,
672.3443,18.752293,18.211224,18.273724,18.747707,17.846691,17.821172,
672.6259,18.995854,18.654215,18.602119,18.595823,18.452165,18.118781,
672.9074,19.040385,18.90096,18.652405,18.208659,18.696635,18.417786,
673.1890,19.009938,18.9375,18.582377,18.126435,18.666188,18.457377,
673.4706,18.876946,18.834955,18.541991,18.402358,18.492178,18.23241,
673.7521,18.635137,18.722129,18.649492,18.86627,18.169766,17.947637,
674.0337,18.512344,18.630783,18.775467,19.119217,18.106873,17.862656,
674.3153,18.717264,18.59375,18.667657,18.757932,18.337304,18.019843,
674.5968,19.030751,18.472611,18.424055,18.243777,18.711029,18.298056,
674.8784,19.05721,18.688627,18.246473,18.40914,18.80721,18.404487,
