,Live Spectrum 10-11-2023 10:12:45 - Spikes removed,Live Spectrum 10-11-2023 10:12:47 - Spikes removed,Live Spectrum 10-11-2023 10:12:47 - Spikes removed,Live Spectrum 10-11-2023 10:12:48 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,
655.1691,17.465579,16.894776,17.383303,17.426026,
655.4506,17.267999,16.949443,17.365019,17.427519,
655.7322,17.039185,17.103546,17.367065,17.312011,
656.0138,17.187707,16.999587,17.227501,16.986666,
656.2953,17.433075,16.784945,17.10187,16.966287,
656.5769,17.658367,17.135332,17.081301,16.752117,
656.8584,17.5625,17.413678,16.950393,16.636911,
657.1400,17.58494,17.55128,17.01683,16.601769,
657.4216,17.692274,17.461809,17.122394,16.80512,
657.7031,17.710873,17.206678,17.245804,16.957192,
657.9847,17.653147,16.890733,16.96276,17.096853,
658.2663,17.636343,16.756806,16.602313,17.115925,
658.5478,17.761167,16.839447,16.332583,17.035862,
658.8294,17.35156,16.756608,16.759011,17.784254,
659.1109,17.746977,17.091192,17.215262,17.936337,
659.3925,17.780185,17.335228,17.490412,17.877131,
659.6741,17.399669,17.549217,17.470648,17.728238,
659.9556,17.346479,17.305815,17.839517,17.20538,
660.2372,17.509885,17.170493,17.847311,16.907047,
660.5187,17.558108,17.478551,17.709458,16.955575,
660.8003,17.224136,17.895642,17.55736,17.124918,
661.0819,17.43343,17.389192,17.934421,16.753079,
661.3634,17.183205,17.347475,18.201832,16.924307,
661.6450,17.02313,17.46916,18.25,17.07062,
661.9266,17.045423,17.431865,18.25,17.411713,
662.2081,17.237571,17.384366,17.921742,17.662553,
662.4897,17.43884,17.31183,17.486458,17.59241,
662.7712,17.419081,17.30148,17.202141,17.57171,
663.0528,17.258578,17.254289,16.91156,17.535539,
663.3344,17.577638,17.293062,16.762672,17.295642,
663.6159,17.96802,17.379256,16.838764,17.138497,
663.8975,18.045572,17.457035,17.058605,17.209642,
664.1790,17.870207,17.661043,17.251917,17.426189,
664.4606,17.53538,17.827781,17.388904,17.409691,
664.7422,17.242544,17.728086,17.410918,17.10542,
665.0237,17.097729,17.443758,17.275572,16.814779,
665.3053,17.165012,17.083419,17.149058,16.784389,
665.5869,17.348478,16.831757,17.1777,16.824836,
665.8684,17.529145,16.823672,17.379534,16.627267,
666.1500,17.874228,16.812693,17.510352,16.770318,
666.4315,18.125,16.807198,17.454987,16.889835,
666.7131,18.116286,16.9375,17.255107,16.894534,
666.9947,18.022686,16.890124,17.163812,17.298044,
667.2762,17.869128,16.728764,17.171614,17.532979,
667.5578,18.056238,16.637465,17.462546,17.09978,
667.8393,17.916899,16.633289,17.486266,16.728461,
668.1209,17.365741,16.959491,17.097222,17.241898,
668.4025,17.289612,16.894806,16.948944,17.378815,
668.6840,17.119,16.8095,17.052252,17.388249,
668.9656,17.064687,16.776877,17.291544,17.17502,
669.2471,17.09787,16.720123,17.850617,16.600617,
669.5287,17.190305,16.751122,17.99439,16.753366,
669.8103,17.342496,16.811998,17.690008,16.935995,
670.0918,17.34375,17.114381,17.325242,17.269569,
670.3734,17.314372,17.389399,17.811921,16.25303,
670.6550,17.45534,16.920594,17.786614,16.587452,
670.9365,17.801857,16.819482,17.670214,17.041384,
671.2181,18.086305,16.731648,17.575398,17.147651,
671.4996,18.281857,16.980179,17.7455,17.365393,
671.7812,18.236492,17.335281,18.009273,17.431586,
672.0628,18.022513,17.627017,18.381385,17.731856,
672.3443,17.85013,17.711224,18.658543,17.978568,
672.6259,18.316723,17.397881,18.512477,17.504108,
672.9074,18.389425,17.436056,18.548075,17.26827,
673.1890,18.173257,17.329507,18.572438,17.548363,
673.4706,18.011714,17.04491,18.295883,17.974626,
673.7521,17.850508,17.016328,17.840937,17.750566,
674.0337,17.856873,17.346087,17.637344,17.096416,
674.3153,17.870039,17.657987,17.697421,16.595236,
674.5968,17.826444,17.628861,17.819223,16.679779,
674.8784,18.241674,17.43221,17.709933,17.22164,
675.1599,18.656417,17.312333,17.531083,17.515542,
675.4415,18.314724,17.460182,17.5,17.5,
675.7231,17.652191,17.755051,17.669373,17.429428,
676.0046,17.210565,17.741815,18.154688,17.250521,
676.2862,17.269194,17.387173,18.56882,17.062383,
676.5677,17.566355,17.136729,18.355232,16.863189,
676.8493,17.184426,17.331218,17.534442,16.698436,
677.1309,16.879391,17.493965,16.762608,16.881035,
677.4124,17.427908,17.15625,16.799469,17.302908,
677.6940,17.63356,17.258967,17.306929,17.594157,
677.9756,17.563017,17.577866,17.281767,17.789364,
678.2571,17.134672,17.774589,16.951141,17.708759,
678.5387,16.618809,17.956368,16.824589,18.068104,
678.8202,16.669398,17.857619,17.03242,18.34375,
679.1018,17.095879,17.578836,17.155185,18.269888,
679.3834,17.449599,17.32016,17.010882,17.820769,
679.6649,17.31859,17.338462,17.266827,17.647115,
679.9465,17.386302,17.024864,16.891218,17.594145,
680.2280,17.532727,17.362948,17.532489,18.008861,
680.5096,17.564582,17.745142,18.19444,18.175008,
680.7912,17.655986,17.531865,18.499121,17.626582,
681.0727,17.565107,17.227439,18.256951,17.199665,
681.3543,17.680904,17.100346,17.92439,17.335505,
681.6359,17.572213,17.353145,18.07918,17.891362,
681.9174,17.758803,18.160213,17.336581,17.236417,
682.1990,17.890313,18.059139,17.468127,17.183516,
682.4805,17.90625,17.501465,18.003296,17.319946,
682.7621,17.494833,17.431964,18.145177,17.395177,
683.0437,17.60576,17.63701,17.881923,17.730454,
683.3252,17.873734,17.904984,17.570851,17.740005,
683.6068,18.077852,17.594478,17.61696,17.671966,
683.8883,17.830941,17.37827,17.72411,17.58839,
684.1699,17.91539,17.168959,18.12143,17.824686,
684.4515,17.936764,17.135907,18.323407,17.811028,
684.7330,17.581299,17.399964,18.424988,17.506286,
685.0146,17.464874,17.648497,18.46875,17.316376,
685.2962,17.462452,17.699976,18.393655,17.224928,
685.5777,17.50953,17.61547,18.289728,17.349567,
685.8593,17.683194,17.5625,18.387936,17.692897,
686.1408,17.764772,17.595455,18.598866,17.875,
686.4224,17.671429,17.844997,18.797499,17.325006,
686.7040,17.668508,17.957839,19.010911,16.990572,
686.9855,17.80676,17.716039,19.11081,17.33227,
687.2671,17.901859,17.468493,18.878878,17.509039,
687.5486,17.89949,17.31841,18.61909,17.48648,
687.8302,17.808016,17.28125,18.691984,17.315443,
688.1118,17.660769,17.448558,18.493462,17.386058,
688.3933,17.479205,17.729205,17.896085,17.749884,
688.6749,17.553201,17.774276,17.991387,18.009985,
688.9565,17.874711,18.084284,18.65253,18.188079,
689.2380,18.047517,18.399401,18.241866,17.793663,
689.5196,18.005175,18.46875,18.240894,17.62155,
689.8011,17.70549,18.230076,18.30587,17.885428,
690.0827,17.691527,17.314353,18.198938,18.203285,
690.3643,17.82836,17.146459,17.80784,18.344689,
690.6458,17.688655,16.924355,17.655672,17.978669,
690.9274,17.403363,17.02911,17.967323,17.739844,
691.2089,18.070643,18.42017,18.92358,18.369223,
691.4905,17.845893,18.239284,19.078748,18.303927,
691.7721,17.868004,18.099347,18.865206,18.165114,
692.0536,17.716125,18.222031,18.661499,17.680282,
692.3352,17.594093,18.374571,18.905564,17.344693,
692.6167,17.715444,18.46627,19.180061,17.587138,
692.8983,17.659382,18.142229,18.95003,18.098374,
693.1799,17.511524,17.806603,18.474377,18.501287,
693.4614,18.741138,17.894081,18.127216,17.346528,
693.7430,19.149713,17.604066,18.423405,17.630819,
694.0246,19.1875,17.268404,18.682638,18.142012,
694.3061,19.161498,17.270754,18.666746,18.400763,
694.5877,18.625605,17.71082,18.378293,18.589113,
694.8692,18.352779,17.935185,18.238889,18.526852,
695.1508,18.574368,18.135393,18.409199,18.5,
695.4324,18.817786,18.1875,18.630286,18.546153,
695.7139,18.830304,18.07576,18.6875,18.160236,
695.9955,18.682776,18.35556,18.665879,18.345931,
696.2770,18.708578,18.541789,18.468199,18.541789,
696.5586,18.850847,18.401144,18.213644,18.259958,
696.8402,18.886804,18.390283,18.027772,18.054859,
697.1217,18.968615,18.662175,18.062365,18.293371,
697.4033,19.067253,18.866504,18.125,18.558757,
697.6849,19.128312,18.819844,17.986751,18.607719,
697.9664,19.106564,18.650628,18.007496,18.709684,
698.2480,18.967436,18.530812,18.426037,18.860032,
698.5295,18.814491,18.560509,18.809514,19.118032,
698.8111,18.735588,18.581765,18.805368,19.199632,
699.0927,18.622868,18.490158,18.769685,18.812091,
699.3742,18.538953,18.502422,19.043796,18.505281,
699.6558,18.704202,18.667384,19.391702,18.579202,
699.9373,18.921247,18.815935,19.504691,18.911864,
700.2189,18.934886,18.918409,19.351989,19.220057,
700.5005,18.771924,18.969568,19.219568,19.28125,
700.7820,18.6875,18.830753,19.15625,19.243501,
701.0636,18.774814,18.638787,19.164981,19.15625,
701.3452,19.112377,18.577696,19.211581,19.124142,
701.6267,19.518061,18.619135,19.369135,19.001955,
701.9083,19.728276,18.926115,19.65625,18.90625,
702.1898,19.501644,19.065132,19.697698,18.894408,
702.4714,19.479434,19.228873,19.838448,18.859415,
702.7530,19.914052,18.687915,19.638156,18.982736,
703.0345,19.433037,18.913267,19.527423,19.269134,
703.3161,19.693886,19.184369,19.531312,19.412512,
703.5976,20.329558,19.127007,19.822248,19.495556,
703.8792,20.501603,18.793458,19.94622,19.831684,
704.1608,19.996843,19.025256,20.081122,20.145727,
704.4423,19.91349,19.756516,19.714768,19.836149,
704.7239,20.524709,20.306613,19.378597,19.194368,
705.0055,20.168426,19.919441,19.3986,20.185265,
705.2870,20.363093,19.581212,20.2814,19.952809,
705.5686,20.201816,19.533636,20.235452,19.966364,
705.8501,20.046599,20.010315,20.162389,20.166012,
706.1317,20.498715,20.364977,20.046258,20.902447,
706.4133,21.125656,20.352616,20.29942,21.241353,
706.6948,21.114201,20.474437,20.761947,21.28125,
706.9764,20.762782,20.576377,21.174718,21.179414,
707.2579,20.860975,21.361997,20.927832,21.354507,
707.5395,21.243743,21.321434,20.77143,21.55089,
707.8211,21.71867,21.296865,20.773432,21.96867,
708.1026,21.82099,21.653896,21.099886,22.412386,
708.3842,22.099649,21.91378,21.550075,22.619603,
708.6658,22.454352,22.140097,21.965939,22.570577,
708.9473,22.355002,22.2395,22.218249,22.48975,
709.2289,21.908596,22.290165,22.321415,22.54908,
709.5104,21.893501,21.943581,22.091332,22.360748,
709.7920,22.056257,21.943779,22.387558,21.918711,
710.0736,22.256555,22.600256,22.940753,21.447408,
710.3551,22.828127,23.14303,23.194712,21.406852,
710.6367,23.338411,22.811749,23.115857,21.900143,
710.9182,23.581515,22.680107,22.903345,22.685918,
711.1998,23.61024,23.385608,23.028828,23.125,
711.4814,23.664416,23.48864,23.471944,23.036222,
711.7629,23.770074,23.206886,23.464195,23.163771,
712.0445,23.813174,23.411195,23.345097,23.397033,
712.3260,24.117228,23.66689,23.76064,23.395101,
712.6076,24.582192,24.137818,24,23.480938,
712.8892,25.067801,24.788483,24.150011,23.453843,
713.1707,25.398212,25.390174,24.602313,23.364108,
713.4523,25.346297,25.552762,25.081466,23.528194,
713.7339,24.983236,25.363118,25.274088,24.069499,
714.0154,25.161733,24.963713,25.321906,24.4375,
714.2970,25.933236,24.70393,25.731125,24.387584,
714.5785,26.162869,25.216629,25.95286,24.29608,
714.8601,26.403168,25.621918,26.112671,24.571297,
715.1417,26.467973,25.737966,26.493595,25.146549,
715.4232,26.384144,25.800959,26.462979,25.524503,
715.7048,26.593323,25.780823,26.380991,25.223887,
715.9863,26.786042,26.023101,26.102761,25.286042,
716.2679,26.996125,26.616499,26.167875,25.635624,
716.5495,27.027182,27.234981,26.27597,26.68789,
716.8310,27.560059,27.388095,26.528809,27.458097,
717.1126,27.88696,27.545203,26.871656,27.031893,
717.3942,28.077561,27.756846,27.307265,27.5,
717.6757,28.423423,27.903263,27.891426,27.499253,
717.9573,29.126634,27.783387,28.564762,27.474908,
718.2388,29.524832,28.304107,29.116114,28.975809,
718.5204,29.32028,29.156379,29.486663,28.608199,
718.8020,28.574441,29.217022,28.968597,29.302287,
719.0835,29.485207,29.536736,29.082039,29.517197,
719.3651,29.675679,29.647384,29.659646,30.18203,
719.6466,30.462636,29.850034,30.493886,30.609884,
719.9282,31.618372,30.714283,30.999855,30.845766,
720.2098,31.146078,31.796508,30.956638,30.954397,
720.4913,30.669224,32.356635,31.092654,31.408353,
720.7729,31.957471,32.31123,31.731098,32.05559,
721.0545,32.823568,32.897521,32.417318,32.236802,
721.3360,33.353537,33.254894,32.682746,32.610738,
721.6176,33.937735,34.133223,32.789098,33.516024,
721.8991,34.665023,34.886119,33.31522,34.649584,
722.1807,35.45361,34.550653,34.212136,35.080021,
722.4623,36.185662,35.015186,35.128118,35.016704,
722.7438,36.04813,35.691686,35.532645,34.884486,
723.0254,35.301722,35.383618,35.59375,35.130389,
723.3069,35.059653,35.820949,35.534097,35.838009,
723.5885,35.90418,37.144955,36.271838,36.735128,
723.8701,37.379136,38.298739,37.124187,37.486646,
724.1516,38.321241,38.488131,37.737488,37.858747,
724.4332,38.829451,38.554245,38.666566,38.165536,
724.7148,39.469533,39.498896,39.17054,38.835581,
724.9963,40.287517,40.320049,39.10711,39.561218,
725.2779,40.955778,40.405543,39.599762,40.159787,
725.5594,41.446333,40.191495,40.079324,40.77326,
725.8410,41.689448,40.265664,40.382871,41.123052,
726.1226,41.895576,41.009901,41.147277,41.043626,
726.4041,42.48465,42.093503,42.093503,41.122359,
726.6857,43.094936,43.176935,42.879374,42.014309,
726.9672,43.802083,44.065755,43.260417,43.41927,
727.2488,44.500681,44.629843,43.999244,44.403451,
727.5304,44.746168,44.85499,45.247019,44.532613,
727.8119,45.408088,45.238032,46.016662,44.622145,
728.0935,46.435701,46.19042,45.920187,45.532371,
728.3751,46.734544,46.823888,46.779013,46.502914,
728.6566,47.494041,47.206516,47.80502,47.335763,
728.9382,48.507599,47.587837,48.342903,47.853036,
729.2197,48.860173,47.877235,48.712135,48.681843,
729.5013,49.255246,48.589976,49.238677,49.466655,
729.7829,50.059676,48.801623,49.975481,50.165686,
730.0644,51.187358,49.049801,50.643657,50.974886,
730.3460,51.852704,50.108891,51.225101,51.511721,
730.6275,52.768929,51.883624,52.524418,52.186828,
730.9091,53.780714,52.751019,53.313519,52.606025,
731.1907,54.483724,52.970053,53.504069,53.259441,
731.4722,54.38206,53.251044,53.619506,53.591264,
731.7538,54.416547,53.764966,54.435223,54.16427,
732.0353,54.240873,53.994741,55.650286,55.183994,
732.3169,54.542346,55.106317,56.30865,55.911571,
732.5985,55.275282,56.275081,56.318275,56.518911,
732.8800,57.194258,56.828049,57.804573,57.615345,
733.1616,58.545704,57.389118,58.639454,58.380714,
733.4432,59.866845,58.679534,59.960595,58.903026,
733.7247,59.844464,59.786813,60.823771,59.394833,
734.0063,60.594112,60.863007,60.543605,60.696873,
734.2878,61.067416,60.6408,59.911868,61.575843,
734.5694,61.383512,59.929571,60.831215,61.653976,
734.8510,61.20703,60.728798,61.190849,61.200891,
735.1325,62.584779,61.706759,62.224791,61.463651,
735.4141,63.216364,62.800094,62.316317,62.213262,
735.6956,63.577399,63.825947,62.474036,63.712478,
735.9772,64.258938,63.995164,63.503735,64.201641,
736.2588,65.048594,64.673594,64.568353,64.742241,
736.5403,65.212903,65.879416,65.435874,65.504222,
736.8219,66.164951,67.096101,66.913451,66.776751,
737.1035,67.479817,67.148556,67.25,66.232926,
737.3850,68.091955,67.284953,67.441203,66.956017,
737.6666,68.421536,67.741611,68.038282,67.9053,
737.9481,68.84363,68.195722,68.56238,67.850096,
738.2297,68.946334,68.245253,68.41851,67.817247,
738.5113,69.090974,68.350299,68.597523,68.523421,
738.7928,69.692149,68.556302,69.211777,69.348399,
739.0744,70.691665,69.002083,69.961226,69.80324,
739.3559,71.348998,69.862816,70.689425,69.55836,
739.6375,71.83968,70.71828,71.217237,70.414022,
739.9191,71.894748,71.858013,71.472501,71.702011,
740.2006,71.736414,72.24185,71.455164,72.086957,
740.4822,71.520599,71.488646,71.628785,72.173767,
740.7638,71.38818,71.139668,71.943878,72.358418,
741.0453,70.935076,71.429913,71.974515,72.472694,
741.3269,70.148469,70.87445,71.76924,72.448621,
741.6084,70.347605,70.34788,71.18984,71.989812,
741.8900,70.795177,70.471013,71.072685,71.479282,
742.1716,71.441956,70.40544,71.438108,71.328024,
742.4531,72.323429,70.296514,71.378612,71.571984,
742.7347,72.146364,70.164467,70.95229,71.88816,
743.0162,71.560956,69.784826,70.584525,71.421082,
743.2978,71.16667,69.295143,70.111117,70.270842,
743.5794,70.207657,68.785048,69.208531,69.163847,
743.8609,68.839849,68.590877,68.669232,67.866737,
744.1425,67.617196,67.753757,67.847831,66.505376,
744.4241,66.211202,65.949134,66.037864,65.637465,
744.7056,64.568263,64.6841,64.807089,64.515481,
744.9872,62.540522,63.307349,64.062019,63.347459,
745.2687,61.190169,62.400835,63.189807,62.529877,
745.5503,60.976603,61.076506,61.71182,61.544333,
745.8319,61.154311,60.077075,60.871601,60.841971,
746.1134,59.792539,59.462233,60.452124,60.282841,
746.3950,58.149782,58.933572,59.836721,59.366848,
746.6765,57.38788,57.483478,58.850507,58.026367,
746.9581,56.419989,56.20528,57.684941,56.690396,
747.2397,54.917563,54.97234,55.87374,55.003231,
747.5212,53.438022,53.374393,53.448304,53.732942,
747.8028,51.270566,50.854308,50.808692,52.089328,
748.0844,49.834467,49.33653,49.655219,50.884054,
748.3659,48.55571,48.438557,49.452749,49.706673,
748.6475,47.773787,48.211287,48.765133,49.487562,
748.9290,47.171842,47.572876,46.999971,48.463483,
749.2106,46.272017,46.45238,46.211856,46.971574,
749.4922,45.029482,44.989453,45.198376,45.662736,
749.7737,43.958951,43.837323,44.44026,44.782177,
750.0553,43.07825,42.737125,43.902438,43.479016,
750.3368,41.607088,41.054115,42.671238,41.421747,
750.6184,40.252149,39.791727,40.565992,39.625,
750.9000,39.236405,38.868539,40.205155,39.579819,
751.1815,38.255011,37.967813,39.194025,38.979708,
751.4631,37.372879,36.975632,37.842687,38.158365,
751.7446,36.703277,35.918332,36.631091,37.000101,
752.0262,35.494025,35.428598,35.983815,36.187999,
752.3078,34.091636,35.092905,35.366968,35.027023,
752.5893,33.938077,35.031058,34.780519,34.718442,
752.8709,34.401098,34.876717,34.194025,34.471497,
753.1525,33.917819,34.600258,34.126446,34.346642,
753.4340,32.730416,32.845074,33.280811,33.348814,
753.7156,31.734714,31.560493,32.237665,32.419263,
753.9971,30.364418,30.617945,31.276043,31.72816,
754.2787,29.700622,30.214123,30.783279,31.455249,
754.5603,29.254964,29.528244,29.689458,31.00755,
754.8418,28.567907,29.072584,29.452262,30.063229,
755.1234,28.164791,28.55637,29.772709,29.074859,
755.4049,27.766551,29.299617,28.626861,28.113987,
755.6865,27.882035,28.889179,28.332679,28.108857,
755.9681,27.422809,27.845618,27.963348,28.178716,
756.2496,26.389614,27.183928,27.561701,27.948966,
756.5312,25.852621,26.727621,27.00311,27.383208,
756.8128,26.06508,26.578842,26.4418,26.558773,
757.0943,25.539516,25.926105,25.834634,25.744399,
757.3759,24.502246,25.304137,25.31697,25.292415,
757.6574,24.55371,24.692119,24.649062,24.921521,
757.9390,24.038698,24.660217,24.353424,24.746033,
758.2206,23.706357,24.615224,24.288408,24.959669,
758.5021,23.798791,24.332424,23.996168,25.126277,
758.7837,24.405933,24.132879,24.210766,24.922007,
759.0652,24.432091,23.678056,24.173935,24.289491,
759.3468,24.056271,23.417418,23.920103,23.820554,
759.6284,23.915059,23.217913,23.664222,23.561663,
759.9099,23.640832,23.15625,22.974441,23.588473,
760.1915,22.724734,23.112655,22.71875,23.036461,
760.4731,22.503878,22.664155,22.611351,22.609412,
760.7546,22.752978,21.960809,22.372022,22.298444,
761.0362,22.113961,21.510239,22.051888,22.062393,
761.3177,21.421352,21.283007,21.814257,21.609731,
761.5993,21.310697,20.95573,21.48698,21.507412,
761.8809,20.945217,20.354187,21.204263,21.74184,
762.1624,20.895361,20.388102,21.281988,22.118478,
762.4440,20.729481,20.581823,21.394323,21.817504,
762.7255,20.581525,20.650824,21.311127,21.131734,
763.0071,20.537563,20.406567,21.193813,20.949915,
763.2887,20.315644,20.052829,20.953458,21,
763.5702,19.897181,20.028225,20.485891,20.745971,
763.8518,19.6875,19.986609,20.267857,20.223221,
764.1334,19.722642,19.642683,20.193394,20.003892,
764.4149,19.853728,19.593092,20.436185,19.806505,
764.6965,19.852463,19.837802,20.602463,19.539963,
764.9780,19.714332,19.887312,20.347226,19.502209,
765.2596,19.508164,19.59694,19.990052,19.547704,
765.5412,19.439724,19.06756,19.747776,19.611043,
765.8227,19.484089,18.733518,19.719321,19.719893,
766.1043,19.57825,18.922143,19.890786,19.593535,
766.3858,19.702878,19.325405,20.123516,19.329362,
766.6674,20.005936,19.545345,20.294325,19.144195,
766.9490,20.22337,19.460055,19.89964,19.09067,
767.2305,20.125,19.224915,19.229024,19.083262,
767.5121,19.981573,19.081972,19.306326,18.899601,
767.7937,19.756138,19.186245,19.466936,18.696707,
768.0752,19.52141,19.416522,19.077206,18.524546,
768.3568,19.244531,19.455156,18.754062,18.464688,
768.6383,19.062804,19.263958,18.865593,18.473301,
768.9199,19.21276,19.149219,18.996962,18.385069,
769.2015,19.529407,19.106604,18.931987,18.40258,
769.4830,19.412236,18.724076,18.96875,18.581778,
769.7646,19.313009,18.618546,18.881963,18.65625,
770.0461,19.133581,18.838755,18.567495,18.546747,
770.3277,18.91643,19.077246,18.329004,18.303369,
770.6093,18.710974,18.918011,18.535089,18.222638,
770.8908,18.59375,18.56295,18.853405,18.223803,
771.1724,18.796592,18.243845,18.952367,18.519415,
771.4540,19.056789,18.310596,18.701988,19.119289,
771.7355,18.831656,18.315016,18.521672,18.894156,
772.0171,18.813742,18.426876,18.520005,18.770005,
772.2986,18.802119,18.437492,18.531226,18.604188,
772.5802,18.408766,18.459172,18.637094,18.417086,
772.8618,18.146247,18.385003,18.35872,18.354995,
773.1433,18.242614,18.425852,17.977983,18.243892,
773.4249,18.557614,18.334318,17.771478,18.314603,
773.7064,18.659281,18.068875,18.040656,18.614969,
773.9880,18.538473,18.22074,18.053287,18.100973,
774.2696,18.388205,18.411089,18.040272,18.067995,
774.5511,18.387922,18.455828,17.974155,18.409679,
774.8327,18.5,18.34375,17.758649,18.535159,
775.1142,18.423796,18.411487,17.772783,18.057875,
775.3958,18.169025,18.618613,17.774863,17.59185,
775.6774,18.104247,18.533395,17.835639,17.759546,
775.9589,18.3125,18.09375,17.860121,18.484126,
776.2405,18.3125,18.132578,18.062125,18.468563,
776.5221,18.266916,18.325973,18.265195,18.5625,
776.8036,18.050682,18.5625,18.297636,18.540205,
777.0852,17.797962,18.526155,18.220924,18.461481,
777.3667,17.792655,18.285395,18.103673,18.4375,
777.6483,17.958356,17.756816,17.982586,18.451404,
777.9299,18.167205,17.561277,17.880477,18.43882,
778.2114,18.60308,18.39692,18.218048,18.232043,
778.4930,18.367264,18.548266,18.607984,18.313739,
778.7745,18.269566,18.34324,18.692322,18.40574,
779.0561,18.450123,18.162868,18.325123,18.219159,
779.3377,18.302171,17.882878,18.274276,17.90199,
779.6192,17.994068,17.62659,18.339408,17.547884,
779.9008,18.003536,17.523191,18.164309,17.189761,
780.1824,18.020258,17.619334,18.045501,17.29482,
780.4639,17.489318,17.610364,17.996439,18.282834,
780.7455,17.983245,17.665851,18.119588,17.924228,
781.0270,18.515869,17.514894,18.040854,17.604817,
781.3086,18.562731,17.317439,17.729552,17.82284,
781.5902,18.350668,17.590953,17.473803,17.895212,
781.8717,18.0625,18.087195,17.524695,17.891342,
782.1533,18.091468,18.155986,17.70453,17.235252,
782.4348,18.26888,17.779461,18.148107,16.80778,
782.7164,18.370385,17.552217,19.105487,16.896619,
782.9980,18.316674,17.240298,18.767374,17.639214,
783.2795,18.134183,16.755126,18.517653,18.02755,
783.5611,17.982732,16.496909,18.689756,17.616366,
783.8427,17.921462,17.1512,19.09375,17.613186,
784.1242,18.214617,17.747684,19.060682,17.962301,
784.4058,18.195592,17.872762,18.774966,18.048124,
784.6873,18.18265,17.445424,18.344194,17.428244,
784.9689,17.703228,17.507761,18.605184,16.776956,
785.2505,17.582344,17.554896,18.913854,17.248333,
785.5320,17.503727,17.514907,18.920303,17.657687,
785.8136,17.545867,17.628654,18.514994,17.441154,
786.0951,17.674175,17.67059,18.14191,17.47592,
786.3767,17.819537,17.770694,18.038287,17.53125,
786.6583,17.875,17.690955,18.124849,17.486329,
786.9398,17.973462,17.630474,18.347838,17.199695,
787.2214,18.697799,16.952983,18.151704,17.799148,
787.5030,17.944173,17.396293,18.371716,17.667796,
787.7845,17.475216,17.882544,18.337284,17.464438,
788.0661,17.53762,18.206011,18.246216,17.15625,
788.3476,17.58747,18.065491,17.91238,17.16567,
788.6292,17.509563,17.756734,17.662715,17.308864,
788.9108,17.330856,17.225525,17.4375,17.883521,
789.1923,17.457669,17.030237,17.464713,18.228834,
789.4739,17.074464,17.342411,17.724732,17.97741,
789.7554,17.20527,17.645731,17.793097,17.453942,
790.0370,17.398482,17.811462,17.909185,17.330112,
790.3186,17.65412,17.534945,17.917116,17.517472,
790.6001,17.943284,17.912595,17.712966,17.678824,
790.8817,17.99425,18.28125,17.670625,17.585125,
791.1633,17.934639,18.272667,17.826806,17.534334,
791.4448,17.886297,18.233107,17.945946,17.866449,
791.7264,17.684657,18.670443,17.715907,17.758507,
792.0079,17.650573,18.488646,17.693177,17.508542,
792.2895,17.579563,18.380675,17.789722,17.28125,
792.5711,17.423304,18.403429,18.235768,17.269893,
792.8526,17.272717,18.051122,18.713061,17.139184,
793.1342,17.173236,17.880445,18.630575,16.980161,
793.4157,17.016929,17.289586,18.346358,17.119528,
793.6973,16.946974,17.036589,17.97901,17.455611,
793.9789,17.485525,16.804425,17.188116,18.229722,
794.2604,17.718265,17.069184,17.54377,18.022496,
794.5420,17.977577,17.443385,17.951096,17.925731,
794.8235,18.0625,17.51485,17.76046,17.81844,
795.1051,18.071502,17.638245,17.511487,17.878001,
795.3867,18.138041,17.465715,17.013041,17.894111,
795.6682,17.938029,17.4375,16.852966,17.778178,
795.9498,17.615785,17.459289,16.98419,17.715761,
796.2314,17.262626,17.643624,17.409406,17.409406,
796.5129,17.387814,17.528046,17.443907,17.427889,
796.7945,17.532539,17.490238,17.490238,17.298195,
797.0760,17.845575,17.41948,17.396327,16.863252,
797.3576,18.118271,17.53125,17.299042,16.489907,
797.6392,17.980308,17.517551,17.23887,16.437072,
797.9207,17.277618,17.40625,17.673691,16.746799,
798.2023,17.088875,17.381365,17.887155,17.22586,
798.4838,17.770375,17.241877,18.436124,17.2885,
798.7654,17.672706,17.693236,18.139418,17.325257,
799.0470,17.539848,17.942322,17.758598,17.172398,
799.3285,17.378855,17.723012,17.59375,17.116477,
799.6101,17.398372,17.53125,17.609506,17.590596,
799.8917,17.359853,17.499044,17.750956,18.234853,
800.1732,17.472866,17.231859,17.981098,18.282011,
800.4548,17.563142,16.935716,18.045662,17.803439,
800.7363,17.904155,17.142225,17.928887,17.339444,
801.0179,17.48678,17.28966,17.879407,17.303687,
801.2995,17.415271,17.52674,17.960373,17.272551,
801.5810,17.510306,17.527704,18.267398,17.447806,
801.8626,17.797278,17.678044,18.14495,17.701683,
802.1441,18.072183,17.625,17.872359,17.7522,
802.4257,18.08037,17.595247,17.756924,17.554079,
802.7073,17.757398,17.376546,18.11992,17.358989,
802.9888,17.307296,17.036482,18.09375,17.390667,
803.2704,17.28125,16.884925,18.056432,17.161581,
803.5520,17.324947,16.770326,17.79853,17.160189,
803.8335,17.637584,16.774715,17.431903,17.087215,
804.1151,18.153672,17.065656,17.411984,17.355219,
804.3966,18.275374,17.265756,17.472754,17.400374,
804.6782,18.189795,17.510893,17.661123,17.387041,
804.9598,17.746269,17.743019,17.7138,17.363475,
