,Live Spectrum 10-11-2023 09:54:06 - Spikes removed,Live Spectrum 10-11-2023 09:54:11 - Spikes removed,Live Spectrum 10-11-2023 09:54:12 - Spikes removed,Live Spectrum 10-11-2023 09:54:13 - Spikes removed,Live Spectrum 10-11-2023 09:54:14 - Spikes removed,Live Spectrum 10-11-2023 09:54:15 - Spikes removed,Live Spectrum 10-11-2023 09:54:16 - Spikes removed,Live Spectrum 10-11-2023 09:54:17 - Spikes removed,Live Spectrum 10-11-2023 09:54:18 - Spikes removed,Live Spectrum 10-11-2023 09:54:18 - Spikes removed,Live Spectrum 10-11-2023 09:54:20 - Spikes removed,Live Spectrum 10-11-2023 09:54:21 - Spikes removed,Live Spectrum 10-11-2023 09:54:22 - Spikes removed,Live Spectrum 10-11-2023 09:54:23 - Spikes removed,Live Spectrum 10-11-2023 09:54:23 - Spikes removed,Live Spectrum 10-11-2023 09:54:24 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
753.1525,17.409865,18.044265,17.350258,17.969473,17.748554,17.578408,17.975258,17.938946,17.343027,17.587965,16.411311,17.407696,17.469473,17.452119,16.209192,17.805992,
753.4340,17.918793,17.759904,17.434199,17.697404,17.629402,17.59265,17.908451,17.756602,17.615096,17.654049,16.617297,17.195203,17.46875,17.167254,16.579445,17.84265,
753.7156,18.503217,17.452254,17.76502,17.598176,17.476127,17.59375,17.90625,17.482029,17.803647,17.596701,16.982295,17.008853,17.677172,17.066926,16.951045,17.605554,
753.9971,18.443045,17.584509,17.898857,17.770161,17.645161,17.681955,17.994455,17.46875,17.900705,17.358535,17.235215,17.411626,17.716902,17.0625,17.115759,17.564348,
754.2787,18.147186,17.680844,17.441747,18.129627,17.714313,17.600406,18.232251,17.439719,17.790124,16.995373,17.308063,17.84394,17.747781,17.323783,17.241126,17.533469,
754.5603,17.895694,17.974133,17.23427,18.213577,17.71875,17.536423,17.99203,17.724133,17.322637,16.940087,17.3125,17.932327,17.520694,17.51573,17.07802,17.387933,
754.8418,17.676917,17.971702,16.850882,17.87918,17.548965,17.587845,17.544287,17.86319,17.111465,17.05069,17.142715,17.428144,17.16043,17.53125,17.17569,17.26181,
755.1234,17.628316,17.857014,16.924236,17.536475,17.112239,17.565816,17.276527,17.958802,17.009948,17.258039,16.98533,16.844252,16.957395,17.503316,17.299236,17.222066,
755.4049,17.735292,18.036761,18.205858,17.417281,17.283084,17.424635,17.415438,16.920976,17.413595,17.00552,16.858458,17.856597,17.21323,17.141551,16.733467,17.77021,
755.6865,17.75,17.980857,17.966786,17.59675,17.530214,17.270179,17.682428,17.407177,17.577607,17.349749,17.143107,17.782286,17.358857,17.09375,17.173321,17.544393,
755.9681,17.75,17.995608,18.013681,17.571284,17.589358,17.196284,17.826181,17.634289,17.728039,17.835975,17.348647,17.669427,17.375,17.174323,17.62601,17.446284,
756.2496,17.882519,17.78797,18.269784,17.642011,17.434727,17.320019,17.790742,17.285197,17.590977,17.932754,17.428008,17.629746,17.215977,17.452538,17.607989,17.570019,
756.5312,18.141619,17.357719,18.234044,17.630098,17.40625,17.47451,17.467425,17.401815,17.144067,17.466763,17.594412,17.781912,17.030588,17.656912,17.619902,17.515294,
756.8128,18.161697,17.255447,17.857511,17.650803,17.303039,17.267775,17.225631,17.979358,17.010894,16.987959,17.702408,17.606078,16.948394,17.584289,17.728211,17.293578,
757.0943,18.003515,17.73366,17.526692,17.859896,17.459441,17.21875,17.416602,18.450131,17.025456,16.90625,17.922396,17.180663,17.013867,17.07884,17.826367,17.377279,
757.3759,17.692526,18.220419,17.644529,18.232696,17.5,17.344306,17.594306,18.53125,17.307474,17.30803,18.094306,16.742193,17.131695,16.692526,17.693083,17.80803,
757.6574,17.996536,18.262962,17.637962,17.693274,17.351386,17.350231,17.724076,18.035869,16.681467,17.183329,17.703926,17.225938,17.403941,17.070843,17.829633,17.435638,
757.9390,18.167038,18.298859,17.380707,17.775543,17.141495,17.441467,17.701141,17.881821,16.84201,17.149429,17.642609,17.448288,17.346604,17.236359,17.899429,17.165924,
758.2206,18.235684,18.57751,17.192041,17.916026,17.190117,17.685577,17.663408,17.923184,17.443429,17.059883,17.318964,17.709669,17.143857,17.322276,17.785791,17.125,
758.5021,18.25,18.561223,17.251277,17.794959,17.194993,17.963812,17.442438,17.771202,17.760048,17.102521,17.147479,17.78125,17.022479,17.272479,17.678729,17.291298,
758.7837,18.109454,18.250159,17.515493,17.58603,17.234349,17.726734,17.304727,17.578204,17.8125,16.937606,16.937606,17.78125,17.023424,17.203151,17.187764,17.50772,
759.0652,18.085594,17.786744,17.917068,17.53125,17.480941,17.163118,17.28125,17.415779,17.627747,16.736435,16.828812,17.827438,17.077438,17.210594,17.008156,17.677971,
759.3468,17.866086,17.451353,18.054016,17.758914,17.630799,16.817869,17.508914,17.602664,17.585266,16.641967,16.789734,17.820984,17.116516,17.378115,17.022766,17.582152,
759.6284,17.646604,17.060825,17.905413,17.933514,17.65625,17.064175,17.795719,17.844587,17.571309,16.849411,16.758809,17.857382,17.237205,17.504823,17.053691,17.351722,
759.9099,17.991877,17.468336,18.219759,17.990868,17.567777,17.408682,17.830764,17.508123,17.230727,17.379863,17.126009,17.366282,17.126423,17.464895,17.460627,17.192777,
760.1915,18.15625,17.622107,18.440393,17.673034,17.574845,17.412809,17.681714,17.430941,17.071952,17.27913,17.215857,17.396025,17.215084,17.306714,17.472416,17.199845,
760.4731,18.070331,17.486351,18.46875,17.466811,17.59375,17.525358,17.539081,17.662068,17.341737,16.877013,17.20898,17.542959,17.517527,17.164081,17.255892,17.369108,
760.7546,17.904265,17.649142,18.172451,17.754963,17.445601,17.657243,17.309522,17.707672,17.786213,16.601851,17.112929,17.499007,17.37103,17.188493,16.93353,17.331679,
761.0362,17.635239,17.854256,17.718483,18.323272,17.249893,17.812607,17.197899,17.770904,17.833244,16.71891,16.916542,17.385346,17.06234,17.281303,16.791649,17.114441,
761.3177,17.469629,18.091114,17.459798,18.366926,17.146419,17.85446,17.372364,17.750879,17.514224,16.83304,16.802669,17.241048,16.98929,17.415202,16.822331,16.825845,
761.5993,17.599359,18.045874,17.568109,17.815906,17.428485,17.742588,17.650841,17.658053,17.375,16.742588,17.003806,17.1875,17.202323,17.448518,17.005609,16.71875,
761.8809,17.787133,17.928897,17.935223,17.44294,17.693383,17.548013,17.98912,17.585147,17.574267,16.607793,17.30434,17.287133,17.571547,17.4375,17.133603,16.758603,
762.1624,17.882997,17.710015,17.52467,17.531988,17.651883,17.429503,17.850272,18.092334,17.471642,16.719488,17.072651,17.34375,17.20854,17.555241,17.313238,16.898991,
762.4440,17.867604,17.458491,17.40005,17.509063,17.844946,17.483541,17.590886,18.05844,17.285782,16.909114,16.797709,17.5563,16.944896,17.470418,17.213022,17.123332,
762.7255,17.748627,17.375,17.873692,17.532623,18.152196,17.664422,17.474176,17.691554,17.154877,16.930701,16.769025,17.649451,17.025824,17.298902,17.074725,17.313873,
763.0071,17.85606,17.599746,18.000106,17.556292,17.894152,17.843644,17.643517,17.687394,17.075021,16.831335,17.118369,17.362796,16.987585,17.324915,17.23106,17.506102,
763.2887,17.987186,18.008099,17.734708,17.770913,17.324408,17.7772,17.965606,18.063406,17.080936,16.689072,17.4728,17.076886,16.974371,17.356564,17.34375,17.612186,
763.5702,18.03629,18.22379,17.539315,17.919355,17.184475,17.741935,18.05746,18.28125,17.148185,16.606855,17.45363,17.14516,17.07258,17.45262,17.089721,17.643145,
763.8518,18.133927,18.071432,17.5,17.691968,17.107146,17.799107,17.745541,17.977684,17.169643,16.843745,17.214289,17.25,17.321425,17.47768,16.799109,17.691964,
764.1334,18.205071,17.691504,17.517571,17.285254,16.859431,17.900356,17.320396,17.556717,17.261677,17.066392,17.164035,17.056717,17.574177,17.261788,16.630894,17.648465,
764.4149,18.011293,17.897625,18.032603,17.232054,17.043897,17.277228,17.311842,17.095065,16.876973,17.422223,17.374342,17.113707,17.74269,17.073136,16.493348,17.645614,
764.6965,17.758713,18.184735,18.556552,17.20769,17.21322,16.905832,17.454507,16.894772,16.77212,17.721515,17.278903,17.247235,17.74447,17.23534,16.590567,17.568448,
764.9780,17.704229,18.122791,18.639521,17.143938,17.340274,17.36363,17.636044,17.121524,17.267671,17.683082,16.943185,17.168562,17.503476,17.523356,16.735479,17.334914,
765.2596,17.88329,17.978572,18.54273,17.286224,17.467092,17.78954,17.731888,17.330612,17.5,17.493368,16.878316,17.075638,17.310842,17.773086,16.733546,17.185842,
765.5412,18.306328,17.794095,18.323121,17.455905,17.486043,18.115492,17.52569,17.407362,17.33819,17.148465,17.034586,17.176879,17.362155,17.792983,16.751112,17.123888,
765.8227,18.610232,17.639197,18.203411,17.372143,17.578982,18.122143,17.13634,17.421589,17.044304,16.842036,17.284107,17.423875,17.564786,17.576125,16.828982,17.141482,
766.1043,18.578036,17.609429,18.171821,17.234393,17.812715,17.953107,16.968822,17.453179,17.047036,16.828214,17.218499,17.750251,17.750072,17.171535,16.9845,17.109286,
766.3858,18.376979,17.886915,18.109622,17.44991,18,17.73759,17.123516,17.423112,17.172122,16.937005,16.938489,18.030261,17.8125,16.890378,17.09375,16.969739,
766.6674,17.962814,18.321496,17.776334,17.59579,17.93954,17.773091,17.747777,17.570476,17.24694,16.99898,16.738965,17.730989,17.78227,17.132976,17.21467,17.117861,
766.9490,17.671105,18.249005,17.630615,17.65009,17.711595,18.075815,18.178805,17.78279,17.31404,17.09067,16.638315,17.418025,17.63116,17.375,17.269475,17.447735,
767.2305,17.6875,17.645549,17.814555,17.83964,17.283092,18.212585,18.002055,17.779195,17.22286,17.243835,16.877268,17.514598,17.412415,17.462585,17.24589,17.62089,
767.5121,17.888298,17.298157,17.824278,18.078362,16.856573,18.427242,18.011778,17.783815,17.170593,17.386778,17.30889,17.674677,17.226444,17.634213,17.255129,17.601444,
767.7937,18.209543,17.422154,17.762276,18.323521,16.757952,18.5625,18.189314,17.75,17.1875,17.4375,17.717495,17.914202,17.195452,17.591936,17.257952,17.345005,
768.0752,18.284818,17.801362,17.514273,18.319637,16.912954,18.534818,18.468317,17.708478,17.201341,17.4375,17.781683,17.889273,17.364295,17.27141,17.426795,17.183932,
768.3568,18.018905,17.926562,17.334219,18.100468,17,18.309687,18.529843,17.65625,17.205156,17.396719,17.421093,17.546093,17.427969,17.089688,17.572031,17.341094,
768.6383,17.545208,17.763349,17.361346,17.892901,17.080096,17.982404,18.339503,17.682949,17.280946,17.317051,16.94266,17.187804,17.388349,17.018205,17.598301,17.700241,
768.9199,17.443576,17.728819,17.324566,17.953646,17.449653,18.071615,17.97474,17.653212,17.524219,17.00599,17.075695,16.957639,17.196528,16.809462,17.378993,18.047396,
769.2015,17.727948,17.617644,17.21508,17.817998,17.72242,18.137854,17.786778,17.575369,17.610289,16.740817,17.591907,16.928317,16.867644,17.194885,17.163606,18.014696,
769.4830,17.976056,17.587764,17.369014,17.367694,17.505326,17.919542,18.340405,17.644278,17.43684,16.96941,17.512632,17.232702,16.863028,17.74868,17.294542,17.724076,
769.7646,18.100204,17.649796,17.455843,17.35513,17.362602,18.229621,18.663213,17.793139,17.306555,16.975713,17.717223,17.549084,17.061482,17.227749,17.493037,17.544157,
770.0461,17.94083,17.821337,17.458248,17.696337,17.355917,18.470415,18.373079,18.100922,17.237833,16.673412,17.987833,17.682249,17.310835,16.803919,17.649334,17.493084,
770.3277,17.714184,18.067066,17.307934,17.90625,17.363061,18.124291,17.910107,18.394311,17.326197,16.418189,17.813549,17.625,17.382373,16.925561,17.723316,17.602881,
770.6093,17.703101,18.113287,17.285138,17.917963,17.51944,17.660187,17.515649,18.234448,17.511713,16.531201,17.410235,17.660138,17.203198,16.753985,17.640698,17.660187,
770.8908,17.873166,18.059282,17.297792,18.075374,17.904416,17.7808,17.517926,17.896595,17.519761,16.813884,17.190718,17.71875,16.876834,16.775748,17.314334,17.5625,
771.1724,18.110133,17.954924,17.094791,17.827933,18.006155,18.223864,17.633712,17.955399,17.38731,17.03125,17.148579,17.49337,16.808902,17.092234,17.49432,17.539962,
771.4540,18.227898,17.897102,17.06287,17.101364,17.839943,18.365852,17.671108,18.297642,17.27591,16.953892,17.05716,17.09375,17.035057,16.867756,18.126904,17.323181,
771.7355,18.122484,17.9375,17.384578,17.484619,17.632061,18.373742,17.855844,18.037053,17.480844,16.823336,17.305439,17.072078,17.275447,17.033766,18.100811,17.010836,
772.0171,17.946882,18.043737,17.311879,17.845613,17.489997,18.185016,18.022489,17.770005,17.44564,16.96061,17.511245,17.094992,17.553118,17.103132,17.863134,17.126863,
772.2986,17.822922,18.260414,17.25,17.968766,17.552078,17.927086,18.218742,17.718742,17.072955,17.23957,17.624992,17.239578,17.60418,17.010414,17.656266,17.302086,
772.5802,17.893527,18.158766,17.321449,17.823336,17.542715,17.977699,18.301664,17.832285,16.730215,17.466234,17.667086,17.332285,17.418344,17.072078,17.521043,17.17918,
772.8618,18.205021,17.876242,17.418737,17.591199,17.367481,17.964957,18.283734,17.867481,16.745032,17.658734,17.524973,17.457505,17.109962,17.26628,17.510003,16.998758,
773.1433,18.482812,17.881108,17.214489,17.109091,17.13054,17.487784,18.087642,17.71875,17.08821,17.44304,17.214489,17.480398,16.773295,17.637216,17.521449,17.199716,
773.4249,18.670738,17.973636,17.048012,17.023921,16.716647,17.206705,17.697442,17.776364,17.338864,17.029147,17.048012,17.418295,16.735512,17.639828,17.413579,17.288749,
773.7064,18.581312,17.966031,17.128031,17.36925,16.378656,17.297031,17.062188,17.962687,17.337063,16.559469,17.184469,17.478469,16.947219,16.912313,17.171719,16.746656,
773.9880,18.56051,18.240787,17.071713,17.939859,16.722361,17.424676,17.074072,18.185879,17.003611,16.652639,17.296064,17.681898,17.205926,16.91023,17.080926,16.676666,
774.2696,18.28896,18.119505,17.066683,18.360482,16.557005,17.495817,17.688156,18.297982,17.000656,16.673639,17.40625,17.485482,17.159777,17.227772,17.170111,17.091535,
774.5511,17.938159,17.830828,17.070676,17.996571,16.462686,17.64201,17.985101,18.040084,17.244595,16.668514,17.40625,17.174578,16.910997,17.303007,17.290084,17.686841,
774.8327,17.746652,17.692802,17.241351,17.767299,16.809152,17.835101,18.317802,18.114396,17.390905,16.920201,17.40625,17.140345,16.904296,17.480747,17.338448,17.757256,
775.1142,17.647783,17.709671,17.21875,17.727829,16.676415,17.787099,18.216132,18.241533,17.221368,16.976605,17.448585,17.292947,17.028632,17.59375,17.313112,17.38731,
775.3958,17.666438,18.061813,17.177312,17.417124,16.794552,17.710462,18.149863,18.119299,17.420238,17.332876,17.570788,17.073374,16.846337,17.602038,16.987912,16.96685,
775.6774,17.692031,18.292699,17.0625,17.349716,17.445611,17.719943,18.056534,17.795085,17.613309,17.440838,17.585639,16.989745,16.715412,17.576335,16.951577,17.012884,
775.9589,17.5883,18.024308,17.141869,17.804563,17.397318,17.796626,17.601687,17.680061,17.280753,17.085813,17.594247,17.358629,17.022816,17.4375,17.342258,17.422124,
776.2405,18.062313,18.272923,17.42936,17.711359,17.195266,17.75,17.609469,17.843188,17.125375,17.039203,17.571015,17.16439,16.85189,17.375375,16.977077,17.515344,
776.5221,18.019498,18.493263,17.616542,17.431624,17.157971,17.704416,17.5625,18.162987,16.967889,16.953555,17.410666,17.007597,16.710292,17.172305,16.741542,17.618263,
776.8036,17.526864,18.285819,17.776681,17.129569,16.991045,17.525341,17.636818,18.244091,17.151681,16.928545,17.20245,17.03125,16.729228,17.117568,16.909113,17.433114,
777.0852,17.363383,17.985462,18.033424,16.91644,17.120652,17.442595,17.845924,18.132269,17.524728,16.956386,17.061073,17.082133,16.63519,17.057405,17.269633,17.14606,
777.3667,17.602341,17.923282,17.887736,17.284214,17.348045,17.569609,17.771327,18.149141,17.798282,16.798282,17.561168,17.292655,16.860782,16.944609,17.473045,16.877814,
777.6483,17.788134,17.94452,17.732654,17.795222,17.496558,17.62851,17.77423,18.111096,17.798664,16.756952,17.902808,17.430548,16.819452,16.93399,17.579846,16.78125,
777.9299,17.777289,18.173905,17.590914,17.987725,17.573357,17.716011,17.633216,18.103286,17.839593,16.679284,18.006798,17.331475,16.84375,16.860084,17.687598,17.039564,
778.2114,18.218172,18.118354,16.952774,17.778567,17.44683,17.54058,17.993354,18.156952,17.308537,16.425487,17.958141,17.182133,16.870335,17.004665,18.143659,17.829178,
778.4930,17.341273,18.113243,17.150991,18.038986,17.178525,17.304764,17.923266,17.721532,17.030011,16.954211,17.648514,17.683479,17.007736,16.90625,17.743502,17.293007,
778.7745,17.277958,18.181148,17.173776,18.174796,17.007882,17.175306,17.711888,17.381352,16.912602,17.400408,17.53176,17.87449,17.143546,16.87449,17.826734,17.307678,
779.0561,18.018627,18.199714,16.906046,18.069118,17.567687,17.312091,17.637009,17.431086,17.024428,17.4317,17.637623,17.768627,17.087541,16.75,18.262418,17.768014,
779.3377,18.075543,18.314309,17.134425,17.837681,18.297648,17.556431,18.083159,17.567665,17.429622,17.107697,17.483602,17.837681,17.038224,16.701447,18.24574,18.182335,
779.6192,17.934748,18.00318,17.615888,17.806568,18.553816,17.537182,18.71716,17.706886,17.650318,16.941842,17.132522,17.717588,16.949364,16.547456,17.861975,17.948202,
779.9008,17.667845,17.686225,17.797368,17.746464,18.180427,17.550905,18.774177,17.644655,17.572821,17.134334,17.037048,17.231332,17.046382,16.773191,17.383059,17.529975,
780.1824,17.741415,17.519577,17.503089,17.690078,17.841002,17.477335,18.276095,17.59375,17.45141,17.284168,16.95484,16.948662,17.131007,16.925997,17.190589,17.255666,
780.4639,17.860364,18.025712,17.226658,18.147151,17.720727,17.369462,17.389636,17.566061,17.920886,17.128561,16.557356,17.297864,17.132157,17.206091,16.864318,17.336628,
780.7455,17.899614,17.972939,17.89246,18.239175,17.880412,17.349162,17.301675,17.415851,17.832925,16.972939,17.033697,17.337114,17.134404,17.491623,17.309535,17.620811,
781.0270,17.708171,17.854329,18.077394,18.171631,17.922119,17.353842,17.25529,17.296631,17.791829,16.822592,17.34904,17.172119,17.114908,17.75529,17.577881,17.712973,
781.3086,17.66659,17.942439,17.84375,18.073071,17.99483,17.24483,17.348457,17.270448,17.83858,16.72909,17.338811,17.23966,17.244599,17.693363,17.49483,17.53125,
781.5902,17.733909,18.145212,17.869015,17.958644,17.913168,17.238962,17.753188,17.516091,17.782182,16.826726,17.115827,17.172341,17.349735,17.194418,17.488962,17.581779,
781.8717,17.881646,18.166037,18.019756,17.886494,17.585488,17.417835,18.172774,17.393049,17.560793,17.072378,16.945762,17.054238,17.16936,16.930945,17.583872,17.735092,
782.1533,18.303108,17.713922,18.110516,17.795734,17.312236,17.86078,18.632374,17.151422,17.160814,17.14914,17.194874,16.838922,16.877282,17.178372,17.526422,17.088658,
782.4348,18.442713,17.720539,17.965171,17.771162,16.921551,18.082521,18.673833,17.12972,16.787111,17.422847,17.462889,16.83138,16.855627,17.751141,17.50472,16.893387,
782.7164,17.556832,17.91548,17.621439,17.215189,16.725472,17.802217,17.741824,17.188553,16.524127,18.191061,17.735102,17.03441,17.652689,17.410865,17.512791,17.86577,
782.9980,17.339237,17.928137,17.776737,17.447202,17.192689,17.571525,17.951714,17.406588,16.888876,18.022225,17.432649,17.684002,17.826038,17.487139,17.397225,17.8125,
783.2795,17.356634,17.6213,17.807374,17.910307,17.59375,17.63824,18.401837,17.52755,17.16949,17.92903,17.236403,18.21875,17.923903,17.869517,17.321683,17.790433,
783.5611,17.689756,17.236018,18.164884,18.073195,17.580799,17.705799,18.357732,17.112049,17.297488,17.704768,17.421458,18.18853,18.026933,18.388982,17.183183,17.647616,
783.8427,18.119093,17.390212,18.210302,17.686643,17.504224,17.633448,18.178195,17.03125,17.576855,17.804052,17.952712,18.004224,17.978881,18.200998,17.168921,17.62754,
784.1242,18.297784,17.724701,18.114915,17.359786,17.564318,17.724701,17.660881,17.113919,17.443949,17.712799,18.225199,18.056051,17.798282,17.6875,17.274801,17.905752,
784.4058,18.390065,17.932335,17.811381,17.980199,17.797435,17.988981,17.220558,17.712896,17.28125,17.444473,18.050362,18.259211,17.475723,17.715823,17.441546,18.344869,
784.6873,18.265403,17.711271,17.637329,18.544876,17.945868,18.029918,17.002665,18.069979,17.41595,17.285212,17.992521,18.420321,17.292691,17.870594,17.476674,18.396106,
784.9689,18.15237,17.882761,17.929739,17.570261,18.210989,17.452608,18.238772,17.933413,18.316587,17.30862,18.136848,17.65625,17.210576,17.597837,17.52737,17.284924,
785.2505,18.166822,17.926094,17.871198,17.609792,18.114428,17.988594,17.707344,18.140208,18.083178,17.28125,17.96198,17.660052,17.624166,17.391042,17.492396,17.557864,
785.5320,18.47993,17.858657,17.825117,17.507453,17.8125,17.83917,17.677174,18.20528,17.755163,17.273797,17.65396,17.69868,17.836297,17.30361,17.45986,17.746273,
785.8136,18.544228,17.946824,17.694809,17.624624,17.830772,17.336441,18.095389,17.911543,17.551537,17.240676,17.395287,17.770287,17.770287,17.435861,17.614037,17.678552,
786.0951,18.40625,17.78842,17.75,18.126015,17.96158,17.342195,18.31507,18.234105,17.443655,17.38474,17.33401,17.669575,17.68033,17.14448,17.527665,17.371415,
786.3767,18.364025,17.84375,17.757037,18.34685,17.899213,17.798425,18.044488,18.59375,17.225369,17.176525,17.482406,17.496063,17.625,16.808981,17.489444,17.361344,
786.6583,18.034705,17.850661,17.822866,18.069713,17.829928,17.621846,17.659705,18.541918,17.010517,16.812651,17.361027,17.211839,17.631911,16.812349,17.40625,17.517277,
786.9398,18.086267,17.967364,17.817974,17.601233,17.674612,17.178631,17.738428,18.186114,16.928631,16.64059,17.496605,17.169831,17.619595,17.1338,17.47755,17.629088,
787.2214,18.257884,18.495454,17.127131,17.376208,17.32919,17.85831,18.149574,18.664134,17.614986,17.28125,17.482102,17.287926,17.072514,17.645313,17.56144,17.459659,
787.5030,18.049364,18.741738,17.488348,17.095445,17.508157,17.705614,18.097034,18.435911,17.53125,17.277966,17.613454,17.353602,17.162818,17.041102,17.545673,17.912818,
787.7845,17.976294,18.898706,18.184267,16.834051,17.872846,17.606681,18.125,18.13362,17.502154,17.233836,17.794181,17.440733,17.231681,17.173493,17.600216,17.907326,
788.0661,18.363458,18.501988,18.15625,16.785034,18.140924,17.750599,18.134555,17.921576,17.259555,17.09375,17.918989,17.46875,17.35012,17.59375,17.681729,17.359076,
788.3476,18.7968,17.927931,18.15939,17.11887,18.27811,18.01869,18.22503,17.79381,17.35631,17.09689,18.04695,17.46561,17.38741,17.540371,17.89369,17.275269,
788.6292,18.606681,17.559402,18.221579,17.349946,18.18494,17.859779,18.256465,17.903152,17.471848,17.168373,18.196794,17.446794,17.209456,17.112069,17.731681,17.793642,
788.9108,18.095063,17.549606,18.552665,17.415428,17.566216,17.388551,18.009835,17.875,17.484703,17.586975,18.278191,17.534309,17.128059,17.657339,17.226182,17.894013,
789.1923,17.643126,17.764105,18.71674,17.55745,17.330642,17.055423,17.830642,17.950592,17.340726,17.806453,18.174408,17.632044,17.162297,18.519155,16.761081,17.78125,
789.4739,18.588794,18.196473,18.355401,18.084777,17.485045,18.084464,18.002991,18.638303,17.348393,17.735045,17.993483,18.251339,17.227723,18.340446,17.18317,17.778259,
789.7554,17.69179,18.29902,17.872038,17.98223,17.346712,17.358864,18.03125,18.415441,17.684538,17.567095,17.806558,17.909517,17.29473,17.695057,17.443423,17.741115,
790.0370,18.101697,18.465815,17.923003,17.835982,17.383806,16.926797,18.019509,17.868091,17.621027,17.309565,17.673862,17.329074,17.125,17.477556,17.5,17.667991,
790.3186,18.699713,18.440412,18.710796,18.059588,17.515343,17.162857,17.900426,17.482528,17.234657,17.292898,17.794245,17.175852,17.130824,17.545028,17.459231,17.798722,
790.6001,17.880223,18.445614,18.902797,18.022574,17.974534,17.542818,17.861102,17.321176,16.818845,17.409142,17.315392,17.07696,17.193284,17.357648,17.091419,17.95429,
790.8817,17.673874,18.192875,18.516501,17.905875,18.028375,17.641875,18.00825,17.42925,17.22775,17.4145,17.335125,17.227375,17.258625,17.1875,17.40375,17.778,
791.1633,18.184861,17.928917,18.053917,17.573722,17.988555,17.520028,17.792695,17.673417,17.636445,17.204667,17.232833,17.321083,17.363778,17.198945,17.707528,17.434639,
791.4448,18.4659,17.875105,17.985853,17.469064,17.87785,17.71875,17.883446,17.889357,17.744299,17.403504,17.06535,17.431904,17.516893,17.286846,17.872045,17.34354,
791.7264,18.411914,18.181814,18.17615,18.383507,17.860764,17.69885,17.659093,18.332378,17.696029,17.6676,17.079535,17.681814,17.068186,17.059679,17.55115,16.715907,
792.0079,18.147734,18.107969,18.377839,18.130703,17.375026,17.491484,17.713047,18.230104,17.809635,17.471589,16.948854,17.610807,17.156224,17.377812,17.761354,16.696016,
792.2895,18.068175,17.920476,18.369365,17.869325,17.088036,17.397738,17.982937,18.323889,18.082401,17.517024,17.065337,17.443214,17.477262,17.724425,17.857976,16.792599,
792.5711,18.136357,17.744321,18.017036,17.8125,17.357946,17.315339,18.136357,18.105125,17.960232,17.678982,17.136339,17.178982,17.573857,17.772732,17.664786,16.951678,
792.8526,18.230089,17.690344,18.230166,17.829566,17.480089,17.349439,18.255689,17.900561,17.855089,17.562462,17.571033,17.105128,17.710255,17.693189,17.420434,17.417628,
793.1342,18.054072,17.698781,18.673366,18.025675,17.275545,17.443336,18.278267,17.849455,17.673366,17.258558,17.681925,17.247277,17.914678,17.744295,17.267116,17.551219,
793.4157,18.335671,17.488543,18.835157,18.284114,17.2388,17.821093,17.908858,17.940621,17.858071,17.389578,17.951821,17.557028,17.6875,17.716142,17.471871,17.755728,
793.6973,18.834695,17.406669,18.715452,18.217494,17.480684,17.87746,17.616363,18.229429,17.962573,17.812081,18.059202,17.723252,17.701895,17.91651,17.803863,17.752042,
793.9789,18.449088,17.753513,18.369206,17.275456,17.903353,17.634306,17.56891,17.724544,17.59375,17.45365,17.707162,16.895894,17.855338,17.079266,17.712956,17.182322,
794.2604,18.574172,18.155028,18.292074,17.242094,17.857492,18.019578,17.957926,17.790004,17.60834,16.98541,17.552898,17.397496,17.92498,16.940418,17.659168,17.46668,
794.5420,18.675731,18.75,18.108462,17.53054,17.661019,17.84446,18.135653,17.863231,17.755885,16.873174,17.144481,17.286019,17.464692,16.986404,17.672788,17.773539,
794.8235,18.54468,18.705451,18.26485,18.12203,17.40922,17.22921,17.91671,17.7203,17.79765,17.14734,17.00452,17.01937,17.12203,17.188919,17.52531,17.99703,
795.1051,18.359996,18.230237,18.409251,18.060742,17.458505,17.067259,17.694744,17.464507,17.647248,17.053498,16.765004,16.942259,17.135761,17.506002,17.459748,17.935742,
795.3867,18.22482,17.728756,18.4375,17.722687,17.692668,17.421424,17.46268,17.743029,17.541256,16.96875,16.897146,17.317668,17.513041,17.559465,17.387139,17.609826,
795.6682,18.299683,17.543538,18.440572,17.477966,18.043538,17.544067,17.412394,17.993327,17.340678,16.990255,16.837077,17.65625,17.291524,17.512817,17.512288,17.46875,
795.9498,18.471863,17.765193,18.51544,17.578063,18.103335,17.418577,17.596369,18.209412,17.306275,17.119021,17.112303,17.60956,16.856077,17.359313,17.57831,17.487426,
796.2314,18.452653,18.75,18.931187,17.721906,17.618687,17.818813,18.715279,18.137626,17.291034,16.534721,17.578282,17.212752,17.221592,17.490531,17.184658,17.653094,
796.5129,17.983197,18.737186,18.814132,17.75,17.556093,17.871796,18.342179,18.269221,17.7011,16.917432,17.71875,17.469536,16.949529,17.403046,17.466332,17.628204,
796.7945,17.5625,18.618492,18.193395,17.717461,17.48373,17.876289,17.735695,18.430992,18.074227,17.575516,17.70248,17.753254,16.784504,17.375,17.73502,17.646488,
