,Live Spectrum 10-11-2023 09:49:20,Live Spectrum 10-11-2023 09:49:20,Live Spectrum 10-11-2023 09:49:26,Live Spectrum 10-11-2023 09:49:28,Live Spectrum 10-11-2023 09:49:31,Live Spectrum 10-11-2023 09:49:33,Live Spectrum 10-11-2023 09:49:36,Live Spectrum 10-11-2023 09:49:37,Live Spectrum 10-11-2023 09:49:38,Live Spectrum 10-11-2023 09:49:40,Live Spectrum 10-11-2023 09:49:41,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
793.1342,17.5,17.315353,17.096473,16.8125,16.639394,17.03125,17.011411,17.122147,17.372147,16.894839,16.75,
793.4157,17.525778,17.372392,16.786722,16.821093,17.139578,17.042707,17.142185,17.082293,17.312243,16.78125,16.738543,
793.6973,17.723671,17.641855,16.56004,16.920645,17.59375,17.130339,17.349927,16.983145,17.005758,16.775492,16.662427,
793.9789,17.141766,17.508691,16.855338,17.050912,17.579266,16.883691,17.698472,17.136588,17.048016,16.701369,17.034147,
794.2604,16.994164,17.570406,16.959996,16.957926,17.414156,16.933734,17.476656,17.252918,16.90625,16.522496,17.036238,
794.5420,16.9375,17.329038,16.872058,17.147423,17.161019,16.608462,17.232346,17.275365,16.932731,16.449269,16.778308,
794.8235,16.9375,17.145921,16.82296,17.05062,16.90922,16.76485,17.020921,17.21875,17.17859,16.604079,16.73515,
795.1051,16.943502,16.740998,16.600994,16.9375,16.934499,16.900248,16.637003,17.206747,17.096751,16.993998,16.59375,
795.3867,17.003035,16.659285,16.378035,16.925361,16.927494,16.852854,16.759104,17.08768,17.106791,16.940535,16.596785,
795.6682,17.028178,16.6875,16.421611,16.815572,17.134216,16.9375,16.895976,17.034322,16.922139,16.956462,16.615784,
795.9498,17,16.752866,16.596739,16.778384,17.262327,16.934387,17.346986,17.031373,16.837278,16.865539,16.481447,
796.2314,16.993687,17.334281,16.909406,16.196969,17.618372,16.877842,17.068498,16.746844,17.309029,17.059344,16.050189,
796.5129,16.950314,17.217964,16.950314,16.319693,17.255622,16.596168,16.834139,16.696325,16.983982,17.018436,16.225157,
796.7945,17.065754,16.914723,17.055992,16.65625,17.01498,16.356766,16.743492,16.506508,16.863273,16.902996,16.310535,
797.0760,17.10698,16.761748,17.016538,16.672788,16.88823,16.50844,16.704038,16.57573,17.094093,16.884923,16.572423,
797.3576,17.225479,17.165373,17.146157,16.792313,17.006729,16.867301,16.870666,16.700958,17.651916,16.982208,16.666343,
797.6392,17.288099,17.472603,17.048801,16.604452,17.069349,17.069349,17.110873,16.839897,17.854452,17.104024,16.756849,
797.9207,17.354215,17.17326,16.909595,16.434012,17.097095,17.125,17.284882,17.069476,17.656106,17.204941,16.826453,
798.2023,17.40906,16.615825,16.71594,16.4418,16.89633,17.085895,17.516285,17.071675,17.32093,17.28687,16.933945,
798.4838,17.209251,17.020375,16.959251,16.740501,17.084251,16.78125,17.141749,16.696126,16.688876,16.832875,16.920751,
798.7654,17.360206,16.91161,17.121301,16.939537,17.261096,16.762757,17.034949,17.018493,16.959692,16.75,17.034949,
799.0470,17.261326,16.745178,17.112627,17.176174,17.355076,16.609898,17.088928,17.171352,17.128775,16.727348,17.0625,
799.3285,17.339895,16.956777,17.196023,17.055195,17.39509,16.5,17.28125,17.28125,17.125406,16.570211,17.058645,
799.6101,17.308561,17.097689,16.820378,16.74186,17.077994,16.515756,17.261555,17.265494,16.862922,16.601366,17.011555,
799.8917,17.30943,17.068639,16.866948,16.432518,16.956673,16.665258,17.080717,17.120018,16.522242,16.40932,16.875,
800.1732,17.516464,16.658689,16.804268,16.195732,16.870884,16.962196,16.740091,16.862652,16.245884,16.194054,16.870884,
800.4548,17.54502,16.586615,16.838398,16.384702,16.805865,17.099743,16.506635,16.831763,16.349243,16.085973,16.877426,
800.7363,17.082926,17.322218,17.341655,17.237081,16.579725,16.950419,16.762919,17.143331,17.157356,16.446113,17.085137,
801.0179,17.437096,17.209533,16.89784,17.138624,16.705126,17.035657,16.905443,17.10216,16.946717,16.508813,17.035657,
801.2995,17.606959,17.429445,16.674291,16.981637,16.785438,17.053479,17.28576,17.316688,16.81701,16.56701,17.06701,
801.5810,17.472296,17.951352,16.859744,16.682883,16.629617,17.013852,17.275561,17.137781,16.866837,16.630689,17.056811,
801.8626,17.274678,17.974517,17.317228,16.665706,16.627883,17.09375,17.043589,16.993428,17.014183,16.862661,16.824839,
802.1441,17.038292,17.617517,17.3147,16.7478,16.46875,17.098592,16.932658,16.766725,17.113116,16.954225,16.7478,
802.4257,16.901291,17.421127,17.101703,16.945921,16.51338,17.134918,16.90625,16.677582,17.21875,16.879959,16.911209,
802.7073,16.844523,17.418728,16.751546,17.04958,16.765239,17.146864,16.896091,16.701193,17.152716,16.992602,16.973057,
802.9888,16.755147,17.020814,16.484333,16.536425,16.848954,16.968722,16.84375,17.104157,16.822907,17.427093,17.104214,
803.2704,17.024445,17.167649,16.772061,16.750737,16.859007,17.135662,16.886399,17.150919,16.853675,17.348344,16.827757,
803.5520,16.682038,17.407773,17.053098,16.939023,16.775788,17.209348,17.121061,17.119538,16.793697,17.191439,16.766386,
803.8335,16.667443,17.573693,17.184233,17.132926,16.73321,17.273324,17.255597,17.026592,17.067158,17.017728,16.849347,
804.1151,16.821969,17.602062,17.278094,17.323969,16.65625,17.082281,17.269781,16.741688,17.369266,16.778094,16.886469,
804.3966,17.28125,17.464746,17.089746,17.327994,16.703256,17.019499,17.142366,16.861377,17.290869,16.607373,16.9375,
804.6782,17.239107,17.294439,16.907398,17.094898,16.918291,16.950689,16.728213,16.985664,17.06852,16.53125,16.913418,
804.9598,17.118019,17.163231,16.849106,16.987256,16.796025,16.819481,16.498375,17.107306,17.062906,16.611444,16.886525,
805.2413,17.305827,16.886936,17.125,17.005616,16.156955,16.675916,17.025282,16.876057,16.9375,16.950141,17.130616,
805.5229,17.117396,16.719879,17.17033,16.748871,16.54224,17.097136,17.202709,17.321233,16.976354,17.012951,16.86092,
805.8044,16.895771,16.896826,17.297309,16.638269,17.0625,17.541729,17.506634,17.59375,17.158172,17.0625,16.674231,
806.0860,16.652187,17.15492,17.118203,16.755467,17.008127,17.785313,17.524453,17.518987,17.328827,17.089687,16.658983,
806.3676,16.784812,17.333226,17.072863,17.02785,16.770726,17.638763,17.437338,17.194301,17.5,17.124838,16.829987,
806.6491,16.94904,17.194632,16.978605,17.103605,16.632132,17.42596,17.140302,17.021395,17.435815,16.856328,17.071316,
806.9307,17.122968,17.182228,16.928163,17.03125,16.729294,17.288554,16.853087,17.115663,17.160315,16.665587,17.341718,
807.2123,17.21875,17.144788,16.977558,17.068654,16.938827,17.342423,16.751327,17.374518,16.991192,16.743364,17.340251,
807.4938,17.203429,17.413911,16.944553,17.156858,16.882053,17.399197,16.717534,17.899805,17.108463,17.165126,17.03125,
807.7754,17.140562,17.382593,17.0625,17.038968,17.031376,17.202811,16.94547,17.593373,17.28922,17.007844,16.976343,
808.0569,17.061627,17.21875,17.0625,16.920565,17.092877,16.912534,17.086593,17.256284,17.374127,17.055343,16.804469,
808.3385,16.96875,17.202307,17.013172,16.707258,16.884901,16.651344,17.123365,17.101971,17.199037,17.051008,16.748365,
808.6201,16.977165,17.139419,16.790846,16.550492,16.554085,16.417077,17.048081,17.116585,16.935089,16.84375,16.681496,
808.9016,17.025839,17.102363,16.47637,16.704726,16.557089,16.557089,17.085137,17.119589,16.869589,16.662877,16.775839,
809.1832,17.120193,17.116186,16.14423,16.846956,16.651443,16.660257,17.106571,17.134615,16.972757,16.134615,16.887821,
809.4647,16.998102,17.102769,16.037342,16.994541,16.872073,16.695886,17.146598,16.837658,17.197785,16.234493,16.927848,
809.7463,16.577387,17.106545,16.409818,16.666954,17.213091,16.5625,17.005659,16.61282,17.540477,16.840182,16.823819,
810.0279,16.696939,17.043621,16.419265,16.430993,17.096682,16.505864,17.122068,17.106765,17.449228,16.953447,17.094393,
810.3094,16.689785,16.98069,16.526166,16.314785,17.06987,16.423275,17.110261,17.204011,17.1875,17.052845,17.33181,
810.5910,16.644748,16.967122,16.375,16.319119,17.136502,16.679362,16.898004,17.021376,17.167752,16.972005,17.276259,
810.8726,16.768275,17.041347,16.344709,16.499041,16.972587,17.010097,16.8125,17.111066,17.114903,16.863944,17.001918,
811.1541,16.978793,17.03153,16.425777,16.603793,16.791014,16.989957,16.915734,17.40569,17.083427,17.009484,16.802736,
811.4357,17.125821,16.979303,16.729303,16.666393,17.074695,16.90625,17.209428,17.446822,17.0625,17.292624,16.68791,
811.7172,17.185277,17.204956,16.717638,16.689723,17.149581,16.960186,17.29949,17.033145,17.105649,17.415926,16.642128,
811.9988,16.974304,17.494529,16.711373,16.845574,16.847397,17.0625,17.123176,16.551475,17.154426,17.363975,16.536721,
812.2804,16.868828,17.233641,16.880093,16.962578,17.058875,17.107562,16.949844,16.576312,17.172609,17.44514,16.583563,
812.5619,17.095363,17.047709,17.069062,16.993438,17.253281,17.141459,16.853592,16.713801,17.393072,17.509897,16.274688,
812.8435,17.406569,16.956991,17.034638,16.733896,17.347776,17.050741,17.019491,16.847776,17.53125,17.218431,16.215043,
813.1250,17.550489,16.925489,16.769239,16.403915,17.394239,17.055271,17.012011,16.990325,17.399133,17.014457,16.456628,
813.4066,17.384053,16.955316,16.553737,16.286799,17.289135,17.069217,16.920852,17.137266,17.138434,16.827102,16.662967,
813.6882,16.880682,17.018724,16.199897,16.418905,17.043518,17.006198,16.687371,17.143724,17.137655,16.743931,16.524793,
813.9697,16.95473,17,16.316834,16.569617,16.849422,16.751338,16.83674,17.086633,17.352312,16.887789,16.24711,
814.2513,17.617083,17,16.50236,16.598888,16.8125,16.515835,17.200556,17.12264,17.447777,16.827915,16.049444,
814.5328,17.5625,17.026653,16.335021,16.629132,16.732542,16.678305,17.285382,17.316632,17.268389,16.652118,16.071229,
814.8144,17.521698,17.103302,16.362854,16.71875,16.638601,16.790802,17.334198,17.379049,17.111399,16.548899,16.220204,
815.0960,17.496507,17.2534,16.66305,16.746507,16.7534,16.829871,17.142464,17.191086,17.107629,16.670036,16.690715,
815.3775,17.51709,17.261717,17.033693,16.724609,16.832519,16.854981,16.95459,16.957519,17.13916,16.85791,17.13916,
815.6591,17.456663,17.081663,17.245283,16.757371,16.795696,16.992925,16.793042,17.021816,17.069575,16.961675,17.084021,
815.9407,17.37678,16.97231,17.3125,16.81606,16.886175,17.167425,16.580795,17.259395,16.983485,17.136175,16.896855,
816.2222,17.34375,17.161726,17.16222,16.915308,17.149086,17.129776,16.621418,17.22472,17.255476,17.278862,16.871418,
816.5038,17.374399,17.468149,16.954026,17.047776,17.297776,16.908052,16.810698,17.047175,17.423977,17.359075,16.922776,
816.7853,17.328124,17.406248,16.921875,16.874998,17.171874,16.718748,17.156254,16.953124,17.187498,17.406251,16.749998,
817.0669,17.218141,17.264711,17.160514,16.702211,17.157468,16.64093,17.533687,16.875,17.158077,17.341923,16.720577,
817.3485,17.122549,17.170037,17.358762,16.688725,17.186275,16.721201,17.623775,16.810049,17.217525,17.201287,16.861213,
817.6300,17.029401,17.091901,17.145156,16.768399,17.189349,16.830899,17.527552,16.783099,17.286797,17.023854,16.939349,
817.9116,17.151787,16.978174,16.867559,16.84623,17.083828,16.84127,17.316963,16.84623,17.172617,16.93998,16.96875,
818.1931,17.401543,16.889065,17.021836,16.754707,16.882826,16.709392,17.118761,16.806261,16.879707,16.985935,16.934381,
818.4747,17.307412,17.05008,17.008654,16.74379,16.865024,16.53746,17.0625,17.10016,17.008854,17.105048,17.133854,
818.7563,17.049239,16.991313,16.80808,16.84817,16.924085,16.43308,17.223016,17.214484,16.919973,17.15183,17.27683,
819.0378,16.805255,16.952747,16.744918,16.838668,16.883002,16.751406,17.470913,16.893923,16.646086,17.106834,17.195502,
819.3194,16.854008,17.327265,16.829755,16.849502,16.936255,17.092505,17.432994,16.75,16.834262,17.149253,17.15625,
819.6010,17.232504,17.663127,17.132325,17.025716,17.282593,17.325806,17.211873,16.938396,17.150716,17.074463,17.005534,
819.8825,17.50216,17.65409,17.166158,17.125,17.430386,17.303226,17.009908,17.215956,17.096544,16.90409,16.944614,
820.1641,17.230517,17.535165,17.015636,17.222642,17.230494,17.101579,16.761744,17.253915,17,16.511767,16.910165,
820.4456,16.872221,17.579515,16.909114,17.221614,16.866578,16.832464,16.775522,17.119357,17.139151,16.372136,16.914757,
820.7272,16.801483,17.523836,16.753603,16.944707,16.415259,16.880612,17.106776,17.345759,17.036655,16.426483,16.795871,
821.0088,16.874272,17.592294,16.666909,16.936044,16.620633,16.989341,17.147046,17.294093,16.875728,16.272774,16.656978,
821.2903,16.99006,17.530534,16.802918,16.811426,17.189647,17.08381,16.968034,16.936069,16.948513,16.292263,16.478332,
821.5719,16.967295,17.426113,17.00291,16.462929,17.50291,17.125,16.863613,16.727226,17.063955,16.386387,16.427568,
821.8534,16.959188,17.189369,17.127564,16.365438,17.193803,17.103312,16.865438,16.665812,17.137126,16.558066,16.567628,
822.1350,16.946688,17.09375,17.178312,16.573555,16.722387,16.983442,17.051493,16.700373,17.266558,16.713247,16.625,
822.4166,17.117013,17.09375,17.120182,16.701128,16.481554,16.870182,17.035243,16.830946,17.334939,16.907074,16.849392,
822.6981,17.255962,17.413238,17.09375,16.559006,16.551603,16.84375,16.977179,16.943462,17.206826,16.763365,16.914679,
822.9797,17.095602,16.974307,17.047338,16.801678,16.663368,17.284664,16.759896,16.945544,16.761748,16.641088,16.720602,
823.2613,17.43237,16.899226,16.866083,16.788274,16.829072,17.319524,16.663905,16.961095,16.601405,16.459833,16.703441,
823.5428,17.610477,17.297328,16.764523,16.534103,16.898989,17.017376,16.728216,17.208636,16.809647,16.23833,16.790716,
823.8244,17.405528,17.772037,16.725614,16.419978,16.759935,16.888728,16.823157,17.183707,17.0457,16.382586,16.861272,
824.1059,16.823224,17.62713,16.793111,16.802841,16.817898,17.023722,16.818963,17.205824,17.068963,16.660583,16.875,
824.3875,16.712692,17.033465,16.862884,17.158171,17.3224,17.0625,16.736924,17.21875,17.213653,16.643174,16.925384,
824.6691,16.693149,16.675839,16.900601,17.372358,17.719114,16.883291,16.744351,17.577168,17.378006,16.855411,16.9375,
824.9506,16.609457,16.755072,17.036322,17.354221,17.547121,16.713678,16.75,17.916394,17.432264,17.244437,16.989529,
825.2322,16.435161,16.622661,16.745322,16.735826,16.707055,17.057541,17.146472,17.281531,17.146754,17.074617,17.052863,
825.5137,16.352545,16.781718,16.633795,16.759263,16.723616,17.151853,17.138192,17.04884,17.120603,16.816429,16.95509,
825.7953,16.643805,16.976167,16.734111,16.972194,16.859111,17.047139,17.125,16.867583,17.070444,16.344806,16.664722,
826.0769,16.909155,16.944586,16.971655,16.944586,16.902707,16.948129,17.041879,16.760629,17.0625,16.28125,16.486466,
826.3584,17.359601,17.05006,16.8593,16.99378,16.624849,16.88122,16.83427,16.86256,17.00622,16.506371,16.58131,
826.6400,17.0919,17.119655,16.472245,16.799959,16.336555,16.960732,16.8125,17.017886,17.114309,16.759868,16.679482,
826.9216,16.975444,17.386167,16.611611,16.520083,16.167407,17.142861,16.841519,17.321435,17.095981,16.897324,16.600444,
827.2031,16.998214,17.700888,17.155349,16.441072,16.185714,17.53928,16.902678,17.402678,17.064286,16.758931,16.475895,
827.4847,16.910261,16.941008,16.349932,17.035763,16.217413,16.246321,16.397726,17.226771,16.942847,16.450868,16.737968,
827.7662,16.632951,16.936617,16.2214,16.941034,16.431316,16.673365,16.375,17.036551,17.0286,16.589333,16.719633,
828.0478,16.748296,16.9375,16.157102,16.814204,16.714916,17.057389,16.590768,16.87713,17.33949,16.994463,16.687926,
828.3294,16.906535,16.8125,16.250427,16.84407,16.812464,17.218394,16.719035,16.937642,17.437322,16.968536,16.718643,
828.6109,17.155749,16.810996,16.628008,17.125501,16.783255,16.903242,16.969251,17.060996,17.281751,16.780247,16.625501,
828.8925,17.110433,16.721663,16.815413,17.141683,16.904308,16.728461,16.993202,16.971663,17.302789,16.707097,16.652366,
829.1740,16.640355,16.819725,16.89469,16.67883,16.842305,17.03992,16.77547,17.063945,16.989885,16.348085,16.52836,
829.4556,16.341345,16.976442,16.687018,16.507692,16.806731,17.245672,16.663942,17.080289,16.779327,16.462499,16.474519,
829.7372,16.819732,17.096155,17.149035,16.625,16.71875,17.634604,16.790871,16.889431,16.774051,16.841345,16.576931,
830.0187,17.275467,17.136565,17.039369,16.616326,16.704293,17.366326,16.92649,17.08274,17.079848,16.79226,16.784696,
830.3003,17.188314,17.233091,16.802355,16.510959,16.559118,17.260959,17.128382,17.274486,17.256764,16.580223,17.128382,
830.5819,16.929747,17.101503,16.672235,16.297235,16.546755,17.082121,17.140745,17.199369,17.308624,16.418358,17.140745,
830.8634,16.923124,17.125625,16.36125,15.990625,16.678125,17.030625,17.04,17.049375,17.224376,16.08,17.000625,
831.1450,17.199239,16.927744,16.478506,16.207922,16.846644,17.238261,17.103506,16.988261,16.767689,16.216767,16.807622,
831.4265,17.023748,16.858846,16.520481,16.720867,17.015096,17.376058,17.167019,17.131443,16.192885,16.412693,16.775865,
831.7081,16.793626,16.734083,16.510021,16.907436,16.866749,17.425124,17.171583,17.306604,16.372043,16.546583,16.75,
831.9897,17.243589,16.595362,16.706734,16.413467,16.626612,16.943105,17.052096,17.236371,17.024839,16.324516,16.769234,
832.2712,17.21875,16.906127,16.767389,16.5625,17.034407,16.829889,17.430446,17.027846,17.083169,16.298515,16.885334,
832.5528,17.188932,17.132454,16.726204,16.5625,17.59375,16.773796,17.565364,16.876432,17.330273,16.498568,17.023796,
832.8343,17.037873,17.196162,16.702106,16.514606,17.537873,16.821841,17.335088,16.789232,17.171535,16.625679,17.031929,
833.1159,16.883514,17.252899,16.545471,16.323913,17.281341,17.065308,17.278351,16.846558,17.099457,16.701721,17.116486,
833.3975,16.978657,17.09375,16.518102,16.223703,16.995047,17.210555,17.365093,16.9375,16.976945,16.674352,17.048496,
833.6790,17.194616,17.122524,16.543317,16.350866,16.935024,17.382116,17.081995,17.014231,16.84375,16.71875,16.985457,
833.9606,17.210297,17.116547,16.641907,16.670633,16.929047,17.397797,16.934976,17.126683,16.793069,16.769431,17.022797,
834.2422,17.019759,17.075602,16.95887,17.166935,16.75988,17.27137,17.135685,16.914518,16.740926,16.832259,16.89637,
834.5237,16.881307,17.314966,17.022477,17.198739,16.71875,17.3125,17.111296,16.772477,16.866227,16.794954,16.948739,
834.8053,16.816638,17.339612,17.027112,17.27773,16.706954,17.324296,17.113822,16.765316,16.90625,16.898592,17.063119,
835.0868,17.023294,17.219461,16.832813,17.350284,16.699858,17.331392,17.324147,16.786363,16.90625,16.9375,17.156961,
835.3684,17.237076,17.099152,16.547456,17.260804,16.78337,17.273728,17.450424,17.040892,16.932098,17.027968,17.049576,
835.6500,17.151278,17.143466,16.316051,17.09304,16.713068,17.21875,17.293324,17.133523,16.982244,17.06179,17.058239,
835.9315,16.992155,17.348483,16.212526,16.856198,16.331173,17.260957,16.949948,17.0625,17.070345,16.810879,17.135957,
836.2131,17.052729,17.600581,16.749982,16.71875,16.491197,17.209965,16.8125,17.121092,17.039067,16.685546,17.055669,
836.4946,17.233981,17.689075,17.28125,16.71875,16.951943,17.108981,16.858193,17.111344,16.799632,16.825368,17.012868,
836.7762,17.281637,17.609181,17.186338,16.766206,17.110731,17.204093,17.048618,17.03125,16.750775,17.095687,17.140819,
837.0578,17.230447,17.462466,17.044518,16.828911,17.235161,17.264839,17.302374,17.064071,17.025837,17.332053,17.123429,
837.3393,16.969176,17.207696,17,16.877764,16.943878,17.30102,17.338223,17.178784,17.21875,17.270196,16.923682,
837.6209,16.847715,17.005714,16.982393,16.853428,16.740322,17.326143,17.263643,17.144356,17.02507,16.944963,16.816465,
837.9024,17.057122,16.919288,16.841265,16.648591,16.799462,17.093954,17.195364,16.953227,16.674666,16.854099,16.953023,
838.1840,17.31925,16.925071,16.693536,16.512429,16.963071,16.711643,17.15625,16.630322,16.606536,16.943893,17.181821,
838.4656,17.775514,17.190155,16.81173,16.713785,17.081935,16.659675,16.92303,16.974059,16.986644,16.73553,17.456165,
838.7471,17.598942,17.363803,16.866144,16.823697,17.053644,16.738803,16.721091,17.080721,17.067182,16.694015,17.462235,
839.0287,17.064871,17.250949,16.905776,16.791825,16.969224,16.853376,16.873577,16.761998,17.124051,16.625949,17.178822,
839.3103,16.884948,17.166198,17.022708,16.802552,16.916198,16.970156,17.032656,16.741458,17.102292,16.328179,16.95599,
839.5918,17.37946,17.178183,17.0625,16.856366,16.972049,17.065799,17.259897,16.890915,17.018634,16.21875,17.015915,
839.8734,17.774298,17.255206,17.085069,16.852431,17.045137,17.116319,17.366319,17.072911,17.112843,16.512141,17.130206,
840.1549,17.890167,17.559751,17.047333,16.797333,17.039292,17.101792,17.235749,17.148208,17.063416,16.717834,16.924166,
840.4365,17.691575,17.751661,17.078956,16.757397,17.102808,17.09375,17.020531,17.132397,16.935839,16.654589,16.724486,
840.7181,17.012463,17.095208,16.995744,16.725499,16.708475,16.677225,16.993251,16.977991,16.661235,16.845513,17.006019,
840.9996,16.84375,16.855941,17.069369,16.71875,16.644059,16.637964,17.050309,17.239356,16.442822,17.006869,17.018286,
841.2812,17.230934,16.766313,17.171187,16.95106,16.527189,16.914373,17.372247,17.235063,16.432062,17.134499,16.819314,
841.5627,17.418397,16.802949,17.134551,17.105897,16.552949,16.96875,17.569872,16.768687,16.411026,16.917981,16.675353,
841.8443,17.491782,17.002486,17.179282,17.179282,16.752486,17.023032,17.648032,16.606078,16.949067,16.630733,16.873377,
842.1259,17.472188,17.225933,17.159688,16.937194,16.697815,16.892191,17.517191,17.177798,17.309368,16.59375,16.961874,
842.4074,17.440263,17.420923,16.956839,16.621378,16.801449,16.818026,17.158153,17.648821,17.144339,16.793161,17.082699,
842.6890,17.349999,17.291664,16.9375,16.18541,16.8125,16.900001,16.774994,17.745834,16.92083,17.191673,17.122917,
842.9706,17.403453,17.460359,16.818094,17.469718,16.902055,17.29432,17.13807,17.630594,16.90625,17.009789,16.766781,
843.2521,17.192467,17.193886,16.84304,17.378548,16.784088,17.434662,17.308952,17.227974,16.93679,17,16.78054,
843.5337,17.000097,17.062565,16.687581,17.281298,16.656315,17.343798,17.187565,16.719008,16.9375,17.187403,16.843718,
843.8152,16.911705,17.121591,16.592386,17.25,16.972841,17.268295,17.088977,16.630455,16.954431,17.090341,16.622273,
844.0968,17.160403,16.982594,16.528481,17.252769,17.159019,16.680578,16.877769,16.891613,16.3125,16.940269,16.498616,
844.3784,17.226994,17.289616,16.460384,17.302043,17.195744,16.522884,16.916586,17.254183,16.306226,17,16.479207,
844.6599,16.900644,17.411856,16.357765,17.153447,16.849773,16.420265,16.619394,17.318106,16.243977,17.002803,16.630606,
844.9415,16.924691,17.34206,16.507038,17.096847,16.67821,16.594172,16.60473,17.304617,16.556307,16.985501,16.743807,
845.2230,17.587939,16.360709,16.57098,16.858041,17.35223,16.83103,16.93326,16.74576,17.00848,16.641959,17.166301,
845.5046,17.74007,16.503506,16.639895,16.745035,17.431076,16.73014,16.91618,16.71875,17.097256,16.814546,17.01139,
845.7862,17.670415,16.727364,16.735835,16.74153,17.522636,16.642085,16.96875,16.735835,17.264165,17.150555,16.89486,
846.0677,17.568033,16.919109,16.857505,16.863038,17.25374,16.62231,16.96875,16.818929,17.148924,17.176435,16.856609,
846.3493,17.42574,16.954413,17.059923,16.930332,16.856072,16.300178,16.983087,16.901096,16.992832,17.346327,16.94926,
846.6309,17.225867,16.961633,17.195809,16.898338,16.734971,16.547869,17.03125,17.117486,17.000397,17.265824,17.070014,
846.9124,17.00188,17.09902,17.32116,16.81438,16.94428,16.85053,17.08321,17.24812,17.14571,17.2692,16.97402,
847.1940,17.003768,16.955947,17.174319,16.637424,17.096762,16.937122,17.15286,17.312122,17.140058,17.184488,16.821535,
847.4755,17.344489,16.862612,16.78125,16.58358,16.980399,16.72892,16.928808,17.154771,16.761649,17.23983,16.716532,
847.7571,17.248453,17.096844,16.748453,16.551568,16.875,16.706271,16.770318,17.248453,16.55786,17.251547,17.026505,
848.0387,17.105608,17.277245,16.769392,16.484454,16.921796,16.601602,16.785097,17.152403,16.386699,17.3125,17.308495,
848.3202,16.806637,17.412411,16.89378,16.41872,17.01247,16.687202,16.83128,17.043869,16.443661,17.212738,17.39378,
848.6018,16.641977,17.495242,16.888246,16.530223,17.03125,16.742538,16.587315,16.942258,16.658954,17.0625,17.295523,
848.8833,16.820134,17.433062,16.850143,16.796518,16.876955,16.60458,16.337357,16.990411,16.987214,16.964312,17.103339,
849.1649,17.039559,17.297688,16.766438,17.04281,16.598628,16.73031,16.672867,17.123374,17.228684,16.84375,16.970376,
849.4465,16.906663,17.156434,16.812408,16.797357,16.671622,16.672082,17.077964,17.125046,16.766475,16.937362,16.968704,
849.7280,16.72338,16.98206,16.793017,16.41956,16.99132,16.613233,17.203897,17.028163,16.367863,17.162423,17.04919,
850.0096,16.932872,16.9375,16.667162,16.495372,17.142196,16.807872,17.270338,16.96875,16.909562,17.470406,17.17973,
850.2912,16.99525,17.0635,16.697,16.64775,17.04825,16.83425,17.2585,17.00475,17.27275,17.733,17.268,
850.5727,16.837088,17.287912,16.787618,16.932014,16.96875,16.706015,17.406838,16.993632,17.124412,17.699647,17.13078,
850.8543,16.75,17.453489,16.694766,17.113372,17.125728,16.734739,17.393894,16.890261,16.941133,17.4484,16.952761,
851.1358,16.995285,17.132072,16.522798,17.002357,17.055226,16.740369,17.108096,16.86419,16.844929,17.282429,16.88581,
851.4174,17.18879,16.80992,16.46875,16.916237,16.671063,16.84633,16.87242,16.81121,16.94008,17.207473,16.875,
851.6990,17.21875,16.75,16.358295,16.751613,16.862615,16.928341,16.679954,16.935887,16.911636,16.96659,17.007546,
851.9805,17.21875,16.81877,16.587581,16.710423,17.091694,17.029194,16.647923,16.839536,16.783306,16.897923,17.177117,
852.2621,17.361314,17.033835,16.6875,16.813792,17.196282,17.181303,16.751292,16.757489,16.536154,16.953771,17.21875,
852.5436,17.480058,16.896929,16.564487,16.769942,17.12034,17.21875,16.830455,16.75,16.542558,17.06716,17.341763,
852.8252,17.423652,16.767402,16.302206,16.724551,16.864706,16.989706,17.021895,16.877246,16.740645,17.220996,17.01871,
853.1068,17.353648,16.644797,16.223699,16.71875,16.786199,16.832297,17.088801,16.932551,16.991656,17.223699,16.963801,
853.3883,16.990708,16.597843,16.354535,16.745907,16.917035,16.540929,16.849336,17.018971,17.03125,17.082965,16.941593,
853.6699,16.853445,16.621768,16.627164,16.75,17.189664,16.612073,16.560336,16.975214,17.03125,17.034482,16.825427,
853.9515,17.450316,15.874013,17.002859,16.721116,17.016561,16.740536,16.502366,17.257591,16.482452,16.742409,16.696964,
854.2330,17.232206,16.139803,17.180024,16.748505,16.94049,16.482206,16.589265,17.311005,16.526765,16.837769,16.717255,
854.5146,16.820555,16.860749,17.003718,16.903152,16.876239,16.46875,16.869424,17.220609,17.051967,16.598707,16.810641,
854.7961,16.938804,17.035423,16.781511,16.970576,17,16.594532,16.876565,17.310674,17.310935,16.720054,16.8125,
855.0777,17.102919,17.533542,16.8274,17.1875,16.998854,16.696669,17.056769,17.090311,17.112392,16.883023,16.809061,
855.3593,17.333568,17.585604,17.21875,17.181391,16.972823,16.921209,16.900141,17,16.78125,17.108005,16.712641,
855.6408,17.172843,17.471681,17.201161,17.087887,17.042976,16.669911,16.8125,16.988274,16.819359,17.324226,16.625,
855.9224,17.038913,17.5,17.042744,17.03125,17.144756,16.58046,16.827826,16.917146,17.1875,17.406848,16.720786,
856.2039,17.098486,17.46211,17.129736,16.969678,17.071973,17.160986,16.970654,17.247168,17.14961,17.159082,17.349415,
