,Live Spectrum 10-11-2023 10:22:00 - Spikes removed,Live Spectrum 10-11-2023 10:22:01 - Spikes removed,Live Spectrum 10-11-2023 10:22:03 - Spikes removed,Live Spectrum 10-11-2023 10:22:07 - Spikes removed,Live Spectrum 10-11-2023 10:22:10 - Spikes removed,Live Spectrum 10-11-2023 10:22:12 - Spikes removed,Live Spectrum 10-11-2023 10:22:14 - Spikes removed,Live Spectrum 10-11-2023 10:22:16 - Spikes removed,Live Spectrum 10-11-2023 10:22:18 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
764.1334,18.34375,17.833963,17.720752,17.486433,17.609319,17.771463,17.812388,18.134787,17.511788,
764.4149,18.25731,18.099745,17.296527,17.315826,17.54587,17.864364,17.789217,17.990022,16.977375,
764.6965,18.085455,18.332272,17.252347,17.445795,17.372235,17.736175,17.644772,17.923257,17.030414,
764.9780,17.933082,18.207706,17.73863,17.614897,17.360479,17.560291,17.821336,18.171712,17.527774,
765.2596,17.891454,17.98023,18.016454,17.720408,17.572448,17.745152,17.9375,18.588902,17.671046,
765.5412,17.938612,17.792983,17.853258,17.814724,17.976535,18.002224,17.905138,18.603258,17.65625,
765.8227,18.048303,17.703411,17.592036,17.843179,18.203411,18.110232,17.795447,18.151108,17.815357,
766.1043,18.046786,17.82825,17.546929,17.765571,18.10925,18.062393,17.750036,17.749857,17.984393,
766.3858,17.984128,18.029766,17.624505,17.703372,17.984622,17.953372,17.750495,17.82491,17.938489,
766.6674,17.803504,18.079655,17.867861,17.71773,17.742024,17.81658,17.885016,18.076595,17.527354,
766.9490,17.519475,18.224365,17.88578,17.824275,17.633695,17.613225,17.988225,17.872465,17.349365,
767.2305,17.510488,18.510488,17.612457,17.877055,17.89803,17.545848,17.96464,17.53536,17.752268,
767.5121,17.722834,18.450323,17.77764,17.700323,18.03125,17.648556,18.074278,17.526121,18.069149,
767.7937,17.973633,17.900808,18.425783,17.587612,17.876255,17.806362,18.223633,17.861469,18.004324,
768.0752,18.121432,17.395978,18.947772,17.891544,17.673659,17.944204,18.357591,18.270545,17.684364,
768.3568,18.020312,17.4525,18.632967,18.282657,17.710625,18.017656,18.239062,18.171093,17.603281,
768.6383,17.763654,17.834039,17.782467,18.286105,17.847997,17.986651,18.035801,17.612563,17.629551,
768.9199,17.485851,18.510156,17.189497,17.993924,17.963715,17.824566,18.104861,17.21875,17.973872,
769.2015,17.365817,18.884183,17.204054,17.838237,18.064343,17.830896,18.044104,17.669148,18.474263,
769.4830,17.65757,18.605062,17.418882,18.102377,18.28257,18.049208,17.611048,18.173548,18.37434,
769.7646,17.880945,18.30112,17.425102,18.536686,18.456352,17.912704,17.369055,17.671193,18.206861,
770.0461,17.754995,18.008581,17.418417,18.492828,18.4375,18.142675,17.422003,17.449923,18.069416,
770.3277,17.337426,17.815307,17.544947,17.889037,18.35393,18.825147,17.486303,17.824439,17.971557,
770.6093,17.288977,17.71875,17.648474,17.300836,18.207037,19.07431,17.3125,17.726623,17.769586,
770.8908,17.826758,17.684282,17.30146,17.274363,18.1875,18.390607,17.369947,17.74955,17.536303,
771.1724,18.303788,17.96307,17.154168,17.779168,18.108617,17.899054,17.525095,18.034848,17.583997,
771.4540,18.100624,18.5625,17.461136,18.384518,17.979801,18.274006,17.53659,17.808693,17.766392,
771.7355,17.526217,18.50832,17.262094,18.622484,17.826623,18.364164,17.255803,17.709172,17.516639,
772.0171,17.344992,18.363755,17.449987,18.372516,17.478753,18.386245,16.999379,17.781871,17.333747,
772.2986,17.489578,18.302078,17.65625,18.041688,17.375016,18.354196,16.875016,17.874992,17.343758,
772.5802,17.42918,18.364164,17.543973,17.946449,17.270414,18.063758,16.75,17.947707,17.311871,
772.8618,17.208747,18.386245,17.302497,18.153766,17.372516,17.907492,16.719992,17.848718,17.304981,
773.1433,17.344318,18.353551,17.349858,18.232244,17.558807,17.794744,16.685653,17.544744,17.126847,
773.4249,17.476249,18.154147,17.451988,18.211421,17.725909,17.735512,16.961251,17.715967,17.216137,
773.7064,17.018812,17.759719,17.334344,18.425062,17.840719,17.853156,17.606812,18.2685,17.656562,
773.9880,17.071713,18.092129,17.321713,18.422686,17.850973,17.828936,18.018426,18.001621,17.93949,
774.2696,17.111795,18.321522,17.289616,18.285433,17.772884,17.682661,17.972277,17.700049,18.066683,
774.5511,17.165084,18.299578,17.173919,18.148074,17.90625,17.690929,17.652821,17.438159,17.938159,
774.8327,17.101006,18.161552,17.192802,17.890905,17.923549,17.928851,17.492744,17.289899,17.755302,
775.1142,16.807263,18.110684,17.099599,17.653632,18.002618,17.880849,17.693349,17.37177,17.662099,
775.3958,16.608425,18.1894,17.039538,17.545925,18.151763,17.729624,17.542124,17.547825,17.668338,
775.6774,16.65983,18.216364,17.26527,17.564886,18.036732,17.548665,17.450384,17.480199,17.77767,
775.9589,16.953374,18.070934,17.827876,17.797621,17.913476,17.711311,17.772318,17.180061,17.507937,
776.2405,17.116485,18.210797,17.688062,17.867609,17.858129,17.688062,17.477077,17.288828,17.632204,
776.5221,17.483945,18.288847,17.261901,17.679042,17.670584,17.40625,17.157971,17.505015,17.899513,
776.8036,17.546114,18.305068,16.842227,17.683114,17.8125,17.465704,17.005909,17.857091,17.766386,
777.0852,17.659171,18.20856,17.053804,17.446943,17.805231,17.714402,17.175883,18,17.64606,
777.3667,17.896327,17.911877,17.4375,17.403436,17.831014,17.934686,17.350859,17.978673,17.399141,
777.6483,17.96875,17.670086,17.347124,17.513904,18,18.086866,17.395856,17.83673,17.347192,
777.9299,17.90757,17.595168,17.099227,17.521714,18.020393,18.274452,17.543525,17.695716,17.351966,
778.2114,17.700793,17.944146,17.337104,17.487987,18.067165,18.190183,17.885609,18.029268,17.71875,
778.4930,17.711014,17.988243,17.357984,17.945236,17.929764,17.916768,18.175743,17.841273,17.744741,
778.7745,17.600612,18.075204,17.582066,18.023878,17.78125,17.712398,18.18648,17.612806,17.831046,
779.0561,17.812091,18.211928,17.768832,17.712745,17.737786,17.712336,17.881618,17.681291,17.799877,
779.3377,18.080707,18.604984,17.560953,17.586776,17.507878,17.8125,17.72301,17.716941,17.881069,
779.6192,18.120658,18.686338,16.900318,17.681568,17.245658,17.770976,17.994068,17.992478,17.900318,
779.9008,17.910773,18.252261,16.915584,17.621464,17.2213,17.547368,17.933964,18.105345,17.915584,
780.1824,17.678915,18.141999,17.173079,17.542412,17.594261,17.394747,17.883244,18.110919,18.116415,
780.4639,17.736947,18.146758,17.542326,17.836235,16.816454,17.730219,18.354826,17.873023,18.146758,
780.7455,17.477127,17.758377,17.674934,17.629189,17.276543,18.186276,18.341303,17.680864,17.725904,
781.0270,17.21875,17.473552,18.110106,17.521158,18.031737,18.02596,17.930748,17.547606,17.291342,
781.3086,17.270448,17.390278,18.35409,17.609491,18.171991,17.979321,17.365123,17.843288,17.19267,
781.5902,17.521144,17.650265,18.370879,17.541356,18.073538,17.905318,17.065688,18.161303,17.259173,
781.8717,17.478628,17.796067,18.133171,17.588811,17.953933,18.037805,17.401311,18.098598,17.434177,
782.1533,17.502282,17.903968,17.809954,17.572156,17.903968,17.83383,17.331548,17.547752,17.22586,
782.4348,17.216312,18.123859,17.799637,17.705239,18.024741,17.484699,17.164549,17.12028,17.183428,
782.7164,16.583066,18.454906,18.712028,18.151635,17.881722,17.754615,17.55327,17.144513,17.673656,
782.9980,17.170802,18.347924,18.240298,18.079874,18.2632,17.794788,17.513538,17.482626,17.562162,
783.2795,17.8125,18.169847,17.790433,17.83898,18.072396,17.897067,17.598163,17.785307,17.379413,
783.5611,17.765012,18.079768,17.651933,18.021585,17.489109,18.009665,17.637951,17.978415,17.393299,
783.8427,17.451855,18.22129,17.646119,18.19004,17.043921,17.883448,17.735645,17.835302,17.316724,
784.1242,17.372684,18.412699,17.79365,18.39385,17.174602,17.908566,17.860284,17.777117,17.33135,
784.4058,17.627238,18.245954,17.858815,18.288223,17.475723,17.710658,17.964704,17.741908,17.221677,
784.6873,18.042691,18.246482,17.849044,18.156694,17.356079,17.652288,17.921653,17.770697,17.011441,
784.9689,17.867446,18.453022,18.476924,18.324555,17.679532,17.605598,17.754294,18.289424,16.882761,
785.2505,17.544323,18.509271,18.021511,17.94974,17.828542,17.483958,17.271511,17.856823,16.986927,
785.5320,17.17632,18.04674,17.496273,17.8125,17.659123,17.66083,16.735093,17.492547,17.369837,
785.8136,17.126639,17.501639,17.490676,17.870969,17.222404,18.178176,16.690778,17.46308,17.544228,
786.0951,17.392925,17.825285,17.702855,18.308915,17.318115,18.318655,17.248445,17.67776,17.409835,
786.3767,17.548844,18.392175,18.03435,18.2531,17.875418,18.15315,17.722269,17.868381,17.507874,
786.6583,17.697866,18.20523,17.771035,17.975963,18.107723,18.41301,17.715445,18.069411,18.090144,
786.9398,17.757483,17.610726,17.461267,17.551621,18.023074,18.555779,17.451081,18.084257,18.258176,
787.2214,17.555824,17.736648,17.629546,17.705398,18.445384,17.252131,17.555824,17.776704,17.8125,
787.5030,17.486864,17.654555,17.416102,17.597034,18.227012,17.590361,17.486864,18.019704,17.82892,
787.7845,17.358836,17.880387,17.532329,17.660562,18.00862,18.096983,17.371767,18.155171,17.929956,
788.0661,17.221935,17.646695,17.834794,18.019708,17.831609,18.105891,17.35012,17.88137,17.59375,
788.3476,17.27198,17.55308,17.999851,18.48445,18.00942,17.92494,17.39055,17.95006,17.59061,
788.6292,17.493535,17.48424,17.70326,18.594019,18.106142,17.762931,17.222117,18.009832,17.615168,
788.9108,17.758521,17.640297,17.605331,18.281907,18.237106,17.303322,16.950394,17.473123,18.127403,
789.1923,18.007077,17.784274,17.978834,18.012095,18.379037,17.288294,16.823581,17.013092,18.334695,
789.4739,17.935347,17.797545,17.769286,18.116027,18.139955,17.895625,17.179866,17.700803,17.383973,
789.7554,17.774278,17.653288,17.629595,18.004595,18.266442,17.488153,16.83027,17.534212,17.477635,
790.0370,18.118091,17.622065,17.351518,17.761741,18.116194,17.401418,17.0499,17.5625,17.603594,
790.3186,17.723792,17.582102,17.125,17.863352,18.005042,17.630042,17.566195,17.588708,18.037857,
790.6001,17.488994,17.512129,17.159703,17.776027,17.738432,17.340297,17.880223,17.849534,18.40625,
790.8817,17.701875,17.974875,17.51725,18.034125,17.639375,17.023,17.602,17.909125,18.360251,
791.1633,17.849472,18.3695,17.701806,18.0625,17.798417,17.310084,17.366417,17.9375,17.874778,
791.4448,17.920502,18.587944,17.800993,18.06535,18.000105,17.880596,17.275549,17.93465,17.602406,
791.7264,18.073872,18.113563,17.392057,18.096593,18.264171,17.627843,17.178949,17.948894,18.005686,
792.0079,18.150599,17.039792,17.5625,18.133516,17.715964,17.667604,16.764219,18.417578,18.053984,
792.2895,17.724504,16.863572,17.553988,18.221587,17.096548,17.784087,16.676032,18.826726,17.957401,
792.5711,17.176125,17.386357,17.448875,18.21025,17.463053,17.809661,17.548268,18.625018,17.835232,
792.8526,17.394911,17.454489,17.252844,17.806811,17.707372,17.809694,18.011339,18.284056,17.738622,
793.1342,17.579486,16.977178,17.315483,17.752853,17.56237,18.056664,17.74974,18.017116,17.644969,
793.4157,17.377351,16.781507,17.667707,17.769793,17.209901,17.644536,17.073444,18.216142,17.84375,
793.6973,16.81004,17.09375,17.801403,17.644734,16.8672,17.233145,16.614321,18.41651,17.81496,
793.9789,17.148791,17.09375,17.973928,17.528353,17.400456,17.395278,17.122103,17.59375,17.528353,
794.2604,17.722516,17.12293,17.727504,17.494164,17.364176,17.59375,17.10834,17.590832,17.48541,
794.5420,18.044846,17.403308,17.8125,17.416903,17.565442,17.590808,17.305905,17.591924,17.337865,
794.8235,17.809661,17.36906,17.80953,17.254389,17.59078,17.56547,17.85266,17.88391,17.2961,
795.1051,17.154492,17.3125,17.748242,17.584748,17.571502,17.614755,17.907492,17.953746,17.4375,
795.3867,16.886237,17.31857,17.428396,17.487861,17.644111,17.864092,17.612861,17.766978,17.422326,
795.6682,17.351909,17.402649,17.371399,17.393433,17.543538,18.365255,17.503072,17.322245,17.241313,
795.9498,17.912845,17.712278,17.681028,17.596739,17.643799,18.568725,17.48456,17.168577,16.924803,
796.2314,17.096592,18.21875,18.165405,17.884155,17.540719,18.612374,17.065656,17.62563,17.375,
796.5129,16.84375,18.231564,17.875847,17.671482,17.615389,18.506407,17.09375,18.200314,17.371796,
796.7945,16.863273,18.317719,17.042977,17.534504,17.537758,18.536469,17.100258,18.279961,17.340496,
797.0760,17.100708,18.08052,16.894845,17.5625,17.590442,18.289347,17.166173,17.990077,17.345575,
797.3576,17.727873,17.975479,17.102873,17.586051,17.559136,18.080292,17.273551,17.912979,17.672102,
797.6392,18.096747,18.044949,17.440925,17.767551,17.544949,17.937928,17.537243,17.944777,18.059075,
797.9207,18.364535,18.173691,17.444333,17.663226,17.645785,17.680524,18.13212,17.715118,18.024274,
798.2023,18.227925,18.34805,17.27844,17.64765,17.59094,17.593005,18.31663,17.47305,18.0043,
798.4838,17.761748,18.614125,17.532626,17.144502,17.787124,17.405377,17.375,17.75725,18.2885,
798.7654,17.345411,18.520154,17.810839,17.58303,17.553065,17.937876,17.408287,17.834692,18.325257,
799.0470,17.230711,18.4375,18.091656,17.972525,17.234898,18.432678,17.663801,18.003775,18.183725,
799.3285,18.003855,18.414367,18.550527,17.976867,17.128855,18.621145,17.711039,17.969562,18.171672,
799.6101,17.968227,18.246061,18.6875,17.796744,17.172006,18.522849,17.664128,17.483983,18.297006,
799.8917,17.458786,18.166415,18.639191,17.683474,17.245018,17.999044,17.69057,17.160276,18.345864,
800.1732,16.981098,17.79192,18.279573,17.67683,17.004116,17.756554,17.475304,17.27805,17.855181,
800.4548,17.100385,17.689926,17.978311,17.854595,17.115439,17.66952,17.341966,17.933932,17.329338,
800.7363,17.382507,17.923475,17.459032,18.107775,17.621799,18.147637,17.501106,18.342644,17.454725,
801.0179,17.63822,18.013624,17.629003,18.01322,17.357777,18.062904,17.308093,18.513624,17.637412,
801.2995,17.673647,17.870168,17.83924,18.129832,17.030928,17.884021,17.28576,18.316045,18.09826,
801.5810,17.350842,17.596225,17.76171,18.325281,16.922244,17.928265,17.349439,17.698138,18.111148,
801.8626,16.998156,17.20745,17.478206,18.190383,17.408094,17.875,17.5625,17.204567,18.007611,
802.1441,16.851233,16.963908,17.584508,17.997359,17.68574,17.875,17.625441,17.187941,17.889525,
802.4257,17.092253,16.947418,17.949383,17.762911,18.222212,17.875,17.973709,17.610592,18.003462,
802.7073,17.204284,17.050795,18.277716,17.642227,18.391011,17.941034,17.989841,17.995693,18.19258,
802.9888,17.057212,17.296889,17.916686,18.31776,18.239649,18.265639,17.947907,17.8125,18.166714,
803.2704,17.521325,17.240075,17.791175,17.961945,17.906987,18.075546,17.973344,17.828493,17.884925,
803.5520,17.488447,17.376523,17.660189,17.570379,18.122583,17.422008,17.794591,17.90625,17.852257,
803.8335,16.905312,17.620794,17.536847,17.290114,18.339092,16.967812,17.5625,17.900653,18.159517,
804.1151,17.319391,18.094328,17.533828,17.227641,17.922297,17.370422,17.637047,17.875,17.956703,
804.3966,17.90625,18.451384,17.453256,17.465007,17.366992,17.818114,17.945247,17.851497,17.636751,
804.6782,17.773799,18.817373,17.65625,17.766914,17.06852,17.262906,17.789566,17.768061,17.747705,
804.9598,17.2681,18.863881,17.588394,17.981088,17.19245,16.648456,17.655031,17.819075,17.845781,
805.2413,17.494032,18.393257,17.43891,17.987007,17.625352,17.13132,17.968045,17.952608,17.250352,
805.5229,17.652032,18.192847,18.034636,17.8125,17.769427,17.233959,17.705799,17.806672,17.439757,
805.8044,17.914807,18.080481,18.412884,17.845672,17.803943,17.637401,17.649616,17.86975,17.727307,
806.0860,18.048907,18.078827,18.471483,18.02992,17.588283,18.085623,17.56383,17.908249,17.888593,
806.3676,17.930376,18.236075,18.649449,18.25,17.322863,18.274288,17.218427,17.913212,17.895726,
806.6491,17.587657,18.087657,18.808092,18.178684,17.33558,18.185815,16.838303,17.901842,17.614499,
806.9307,17.206174,17.662347,18.629065,17.864456,17.676131,17.837271,17.140816,17.657075,17.09051,
807.2123,17.152268,17.509653,18.287886,17.684846,17.84375,17.488538,17.537404,17.466941,17.144305,
807.4938,17.376216,17.945161,17.797179,18.02055,17.728842,17.734679,17.617947,18.133268,17.977018,
807.7754,17.140437,17.96875,17.71078,18.60994,17.382844,17.765939,17.5,18.070344,17.961157,
808.0569,17.072278,18.049058,17.657997,19.039281,17.558836,18.136524,17.612432,18.09375,18.108938,
808.3385,17.396349,18.264807,17.958849,18.93918,18.049328,18.53125,17.986828,18.151299,18.037836,
808.6201,17.836565,18.243996,18.239173,18.48435,18.120177,18.405019,18.108169,18.270423,17.985581,
808.9016,18.095959,18.234983,17.987192,18.135822,17.859983,18.071113,17.898853,18.095959,18.039863,
809.1832,17.866986,17.960736,17.483973,18,17.700321,18.19952,17.398236,17.849358,18.0625,
809.4647,17.434969,17.907516,17.341455,17.864715,17.785443,18.044858,17.209731,17.652057,18.116614,
809.7463,16.8125,18.200295,17.911909,17.540477,17.737205,17.073819,17.307456,17.654159,18.157727,
810.0279,16.831379,18.109053,17.933925,17.638015,17.771811,17.363272,17.622068,17.452803,17.956379,
810.3094,16.846035,17.874486,17.771595,17.85112,17.836894,17.673275,17.610261,17.334095,18.057929,
810.5910,16.820746,17.495009,17.730252,18.026367,18.120117,17.840495,17.457248,17.351996,18.108507,
810.8726,16.916347,17.28125,17.727888,18.238944,18.262015,17.918265,17.580775,17.56876,17.876918,
811.1541,16.916853,17.28125,17.926057,18.239957,18.104633,17.698943,17.677736,17.668253,17.62612,
811.4357,16.875,17.334017,18.177357,18.145697,17.883912,17.342109,17.330735,17.143645,17.427767,
811.7172,17.058382,17.36199,18.21875,18.286808,17.559165,17.492875,17.142456,17.211625,17.542037,
811.9988,17.428299,17.21875,18.09748,18.461455,17.441147,18.327172,17.487152,17.902603,17.595574,
812.2804,17.46875,17.376468,17.739813,18.083563,17.539969,18.525078,17.440047,17.78125,17.735109,
812.5619,17.376668,17.748332,17.534531,17.84375,17.557551,18.475366,17.523021,17.746719,18.093695,
812.8435,17.277543,17.953285,17.570233,17.808474,17.83263,18.13644,17.456672,17.734535,18.362922,
813.1250,17.375,18.103314,17.53125,17.846085,18.161032,17.903915,17.209186,17.788479,17.959297,
813.4066,17.473131,18.04702,17.604848,17.987734,18.181951,17.786799,17.106016,17.737734,17.507885,
813.6882,17.725207,17.818827,17.881586,17.918647,18.137526,17.831224,17.212681,17.731276,17.450155,
813.9697,17.670377,17.529698,18.035477,18.048373,18.105094,17.620666,17.548373,17.596533,17.652023,
814.2513,17.427223,17.096529,17.867083,18.291527,18.070417,17.617921,17.739304,17.335833,17.78125,
814.5328,17.340084,17.254132,17.705889,18.165445,18.138326,18.173242,17.407181,17.387861,17.647987,
814.8144,16.812186,17.466155,17.576101,17.957744,17.979442,18.351848,17.142649,17.667256,17.291942,
815.0960,16.60055,17.763786,17.6909,17.725736,17.611214,18.156343,17.111121,17.982536,17.145772,
815.3775,17.28272,18.008302,18.053225,17.755372,17.635744,18,17.207033,18.085448,17.547367,
815.6591,17.870283,18.137087,18.358196,18.005012,17.947229,17.884434,17.242629,17.768867,18.122937,
815.9407,17.70174,18.202235,18.360265,18.33307,17.97231,17.57318,17.06606,17.249505,18.31606,
816.2222,17.66292,18.038414,17.983078,18.23069,17.98139,17.540308,16.669384,17.41959,18.295084,
816.5038,17.921575,17.966348,17.59375,17.829626,17.710031,17.688101,16.496397,17.90625,18.190503,
816.7853,17.953125,18.156251,17.406247,17.687499,17.249998,17.687501,17.093757,17.734372,17.999999,
817.0669,17.96875,18.139102,17.091313,17.832084,17.411123,17.878046,17.48407,17.498782,18.191764,
817.3485,17.96875,18.046262,17.033701,18.112438,17.769914,18.258577,17.387562,17.388787,18.568627,
817.6300,18.034948,17.998151,17.424741,18.270248,17.676406,18.386002,17.262851,17.393399,18.520156,
817.9116,17.941963,18.00248,17.71875,18.242559,17.618057,18.245039,17.387402,17.673613,18.225693,
818.1931,17.881239,17.979696,17.512533,18.070326,18.079629,18.170315,17.737467,18.029662,18.107815,
818.4747,18.060056,18.147596,17.413782,17.842428,17.779727,17.998678,17.871234,17.876122,18.111258,
818.7563,18.138415,18.419511,17.575761,17.665245,17.134149,17.83933,17.701069,17.727591,17.875308,
819.0378,18.197664,18.372837,17.946908,17.752163,16.945502,17.739836,17.448421,17.908413,17.760164,
819.3194,18.287002,18.207246,18.378261,18.065761,16.998755,17.650498,17.454755,17.777989,18.182518,
819.6010,18.086425,18.062052,18.455892,18.501343,17.345093,17.60616,17.644287,17.625,18.588216,
819.8825,17.592223,17.846544,18.233611,18.572408,17.62716,17.555386,17.62284,17.759274,18.303859,
820.1641,17.335943,17.691415,17.695375,18.343773,17.531273,17.53125,17.425801,17.707051,17.906273,
820.4456,17.61068,17.556857,17.357985,17.912063,17.318228,17.451735,17.284114,17.267184,17.951651,
820.7272,17.740784,17.398836,17.53506,17.617586,17.492793,17.534049,17.755819,17.669483,17.687293,
821.0088,17.656978,17.529067,17.94452,17.85077,17.995633,17.579609,17.866524,18,17.644135,
821.2903,17.729763,17.625,18.219466,18.293337,18.355121,17.572082,17.823155,17.874284,17.949229,
821.5719,17.887842,17.795547,18.068066,18.416182,18.160361,17.478682,17.865068,17.727226,18.126455,
821.8534,17.698931,17.98344,17.730181,18.102617,17.293856,17.512126,17.896688,17.622436,17.614048,
822.1350,17.284887,17.965065,17.713247,17.814318,16.637825,17.39888,17.751818,17.395195,17.286753,
822.4166,17.201128,17.578473,17.839757,17.727561,16.746831,17.545703,17.507987,17.290061,17.092926,
822.6981,17.538238,17.163653,17.783718,17.787212,17.2317,18.058592,17.277756,17.532277,17.122532,
822.9797,17.563426,17.085706,17.680382,17.673264,17.421412,17.708218,17.706076,17.833854,18.571815,
823.2613,17.460464,17.282512,17.514678,17.318261,17.225142,17.908775,17.757024,17.646702,18.968119,
823.5428,17.461489,17.319761,17.372796,17.170773,17.15625,18.103216,17.598807,17.22666,18.673626,
823.8244,17.419978,16.971099,17.587608,17.351336,17.546422,17.832371,17.586886,17.051843,18.276735,
824.1059,17.356676,16.998935,17.928907,17.703694,17.730611,17.725213,17.59375,17.328694,18.038778,
824.3875,17.293366,17.459516,18.050384,17.630097,17.573655,17.970671,17.442597,17.809324,18,
824.6691,17.102041,18.125728,17.65288,17.952168,17.838465,18.338465,17.252642,17.90625,17.846392,
824.9506,17.088514,18.432101,17.14627,18.369437,18.244437,18.432264,17.114692,18.036322,17.890543,
825.2322,17.120181,18.865222,17.300383,18.014596,17.942459,17.882439,16.90873,17.718891,17.879819,
825.5137,16.910179,18.722679,17.23634,17.883795,17.955558,17.808103,16.955558,17.414576,18.089821,
825.7953,16.956833,18.1965,16.891417,17.984111,17.750528,17.648833,17.050583,17.511389,18.070444,
826.0769,17.079578,17.626276,16.705216,17.944586,17.386267,17.541879,17.201034,17.780612,17.840845,
826.3584,17.15003,16.999699,17.250301,17.85308,17.51259,17.58753,17.500151,17.69994,17.72808,
826.6400,17.299136,16.9375,17.655427,17.986636,18.102795,17.765214,17.817023,17.287418,17.690173,
826.9216,17.167407,17.198667,17.803574,18.087056,18.446435,17.20088,17.84375,17.162944,17.48437,
827.2031,17.038395,17.513388,17.42947,18.152678,18.350895,16.566974,17.84375,17.333033,16.967865,
827.4847,17.03125,18.069687,17.40625,18.515208,17.86514,17.57821,17.993316,17.283924,18.134026,
827.7662,17.304549,17.850817,17.49735,18.500883,17.691917,17.776833,17.544502,17.341983,17.914201,
828.0478,17.62074,17.84375,17.530824,18.099287,17.440908,18.027842,17.130537,17.312926,17.628834,
828.3294,17.718572,17.781392,17.593964,17.561645,17.531428,18.218608,16.937892,17.562536,17.718892,
828.6109,17.557988,17.911263,17.78125,16.810996,17.690007,18.087734,17.285762,17.591243,17.846257,
828.8925,17.283192,18.209039,17.77251,16.722634,17.837923,17.71875,17.561529,17.431673,17.993202,
829.1740,17.342305,17.910585,17.49711,16.87265,17.65047,17.720195,17.521135,17.254335,17.7668,
829.4556,17.304808,17.976924,17.39904,17.509133,17.496636,17.776922,17.300962,17.345673,17.512979,
829.7372,17.218767,17.644241,16.81731,18.127405,17.012042,18.132182,17.149051,17.350949,18.168259,
830.0187,17.611098,17.901022,16.89524,18.141793,17.568838,17.474533,17.472196,17.036478,17.931717,
830.3003,17.744051,18.146105,17.100514,17.969564,17.920591,17.575213,17.839554,16.791395,17.908818,
830.5819,17.398737,18.019861,17.160126,17.637348,17.792879,17.980139,18.043119,16.909886,18.206881,
830.8634,17.16,17.714375,17.200625,17.049375,17.90125,18.250625,17.88875,17.169375,18.32625,
831.1450,17.409144,17.711889,17.320272,16.973628,18.086889,18.003967,17.771494,17.220733,18.179728,
831.4265,17.636828,17.865289,17.563558,17.005385,18.191826,17.644422,17.71875,17.014037,17.909518,
831.7081,17.684561,17.797769,17.677479,17.149168,18.044812,17.53773,17.530081,17.058357,17.719334,
831.9897,16.980766,17.133024,17.583346,17.617783,17.885404,17.943105,16.725161,17.416319,18.086533,
832.2712,16.892389,17.524073,17.899319,17.420235,17.520916,17.850681,16.84703,17.503495,17.930569,
832.5528,16.821387,18.019499,17.711002,17.287272,17.389909,17.919727,17.284408,17.840592,17.876432,
832.8343,16.718071,18.353091,17.171535,17.518003,17.525306,18.110394,17.617697,17.595109,17.757303,
833.1159,16.599457,18.588043,17.193116,17.92038,17.764221,18.232971,17.525725,17.840851,17.696014,
833.3975,16.476945,18.592894,17.556017,18.115949,17.628242,18.133195,17.102801,17.936644,17.601089,
833.6790,16.382116,18.389543,18.028774,18.055384,17.27197,17.93286,17.19214,17.531874,17.322091,
833.9606,16.509295,18.017709,18.124159,17.796435,17.059976,17.70016,17.313341,17.242427,17.313341,
834.2422,16.625806,17.564917,18.198185,17.522982,17.335482,17.606047,17.239315,17.855241,17.185889,
834.5237,16.833601,17.941055,18.106365,17.889793,17.623624,17.806193,17.229989,17.825115,17.264793,
834.8053,17.129138,18.257658,17.953434,18.273592,17.772974,17.764697,17.273592,17.648592,17.790145,
835.0868,17.261647,18.194034,17.907671,18.337216,17.470882,17.382956,17.3125,17.613353,18.0625,
835.3684,17.31038,18.104554,17.65413,18.323304,17.1875,17.09163,17.351272,17.525848,17.881565,
835.6500,17.097301,18.004261,17.427557,18.169034,17.308949,17.18892,17.514204,17.575994,17.598011,
835.9315,16.923431,17.996888,17.25,18.048431,17.679784,17.648534,17.768802,17.537474,17.773534,
836.2131,17.125968,17.796884,17.499014,17.870123,17.805669,17.774419,17.833011,17.805651,17.987306,
836.4946,17.344538,17.576943,17.613708,17.839811,17.671481,17.685925,17.765231,18.080882,17.952731,
836.7762,17.296681,17.814824,17.184401,18.015819,17.766593,17.829093,17.78125,17.873838,17.858019,
837.0578,17.297661,17.983589,16.822626,17.998429,17.712466,17.758555,17.699197,17.682787,17.585894,
837.3393,17.431547,17.832696,16.922831,18.070791,17.508716,17.505953,17.590986,17.610757,17.505527,
837.6209,17.53125,17.560284,17.28743,18.332323,17.4375,17.318214,17.474464,17.677822,17.738573,
837.9024,17.458401,17.273591,17.656046,18.086295,17.473924,17.432122,17.333401,17.71875,17.856788,
838.1840,17.293322,17.062143,17.793679,17.379608,17.424714,17.656607,17.375357,17.681107,17.599072,
838.4656,17.277055,17.388699,18.150514,17.36584,17.29726,17.95197,17.729025,17.69512,17.767894,
838.7471,17.332553,17.805476,18.154418,17.511197,17.330212,17.973432,17.545297,17.598432,17.988803,
839.0287,17.281724,18.237054,17.762472,17.603376,17.726479,17.720173,17.033621,17.551925,17.937974,
839.3103,17.14349,18.470156,17.688906,17.634948,18.225779,17.497188,17.002812,17.5625,17.79974,
839.5918,16.896353,18.28067,18.025813,17.778531,18.024071,17.262036,16.996701,17.803764,17.728067,
