,Live Spectrum 10-11-2023 10:05:20 - Spikes removed,Live Spectrum 10-11-2023 10:05:23 - Spikes removed,Live Spectrum 10-11-2023 10:05:24 - Spikes removed,Live Spectrum 10-11-2023 10:05:24 - Spikes removed,Live Spectrum 10-11-2023 10:05:25 - Spikes removed,
485.1060,78.58331,79.545665,80.084745,80.036142,79.24478,
485.3875,79.224976,80.811408,81.750465,80.337484,80.814016,
485.6691,78.129031,82.238124,81.533027,79.01413,82.669686,
485.9507,74.526659,78.404175,77.168204,77.188082,77.997249,
486.2322,71.423862,74.566664,74.907916,74.87657,75.542745,
486.5138,74.210561,74.692535,76.20049,76.207014,77.26442,
486.7953,76.418632,79.166285,76.902147,76.423506,78.018098,
487.0769,72.465087,75.512277,73.221751,72.992375,74.457793,
487.3585,69.207522,69.504863,70.3808,70.687874,70.907559,
487.6400,69.882821,70.710956,70.54688,72.062512,71.882825,
487.9216,71.523819,73.503907,70.990901,73.308499,74.19255,
488.2031,68.442049,70.938583,68.979118,70.267286,70.660784,
488.4847,65.332757,67.581508,66.870005,66.710009,66.872759,
488.7663,65.912907,67.489547,66.466393,67.397435,66.876637,
489.0478,66.465775,68.271959,66.863102,68.717647,68.163336,
489.3294,64.854831,66.620751,64.498441,66.002637,65.669106,
489.6110,62.876162,63.109193,63.038968,63.031257,61.765443,
489.8925,62.676953,62.844114,62.910391,63.911874,62.388905,
490.1741,62.459735,65.568661,63.995794,65.245981,65.717437,
490.4556,60.627798,63.083701,62.1183,62.708828,62.677323,
490.7372,58.278158,58.250734,59.214705,59.915324,59.017663,
491.0188,58.186979,58.267079,59.903896,59.304885,59.285721,
491.3003,58.959957,59.556848,61.127671,60.21938,60.272457,
491.5819,57.853342,58.89078,59.829071,59.82027,59.123488,
491.8634,55.413212,54.973386,57.078266,57.107096,56.642217,
492.1450,54.843391,54.758716,56.447509,56.488984,56.166188,
492.4266,54.85565,56.510447,57.284884,57.327398,56.704942,
492.7081,54.229624,55.580678,56.317442,55.724955,56.078207,
492.9897,51.954267,53.63875,53.47987,52.796228,54.178944,
493.2713,51.716714,53.581183,52.613112,51.890286,53.515286,
493.5528,51.929556,53.926092,53.813024,53.099733,53.653275,
493.8344,51.624129,53.171537,53.640287,53.8482,52.882257,
494.1159,50.034707,51.397128,51.049581,52.020995,51.045756,
494.3975,48.336634,50.228409,49.25006,50.067405,49.930323,
494.6791,48.205103,49.923926,49.546094,49.980908,50.092334,
494.9606,48.06138,49.705746,50.144366,50.456866,49.673097,
495.2422,46.957328,49.203346,48.868358,49.087904,48.413419,
495.5237,45.162401,47.890256,47.171342,47.088746,47.476296,
495.8053,44.149132,47.355922,46.492882,46.569618,47.454727,
496.0869,44.515325,47.482071,46.285357,46.95643,47.427784,
496.3684,44.042974,46.548211,45.103482,46.09409,46.254495,
496.6500,42.654869,44.707941,43.481145,44.93177,44.420311,
496.9316,41.838346,43.950441,42.892243,44.880404,43.214412,
497.2131,41.77531,43.773353,42.957276,44.671302,43.195397,
497.4947,41.606648,43.44739,43.100632,43.974767,43.840027,
497.7762,40.20118,42.564899,41.980615,42.614692,42.897951,
498.0578,38.667528,41.273574,40.189457,41.166196,41.179824,
498.3394,38.234796,40.798139,39.996589,41.056562,40.736481,
498.6209,37.93402,40.353981,40.75348,41.074471,40.65451,
498.9025,36.940836,38.988697,40.409434,39.8015,40.173467,
499.1840,36.020549,37.481879,38.75571,37.711789,39.185989,
499.4656,35.796292,36.84375,37.132122,36.591417,38.304457,
499.7472,36.241239,37.449899,37.209638,37.765059,38.256375,
500.0287,36.268509,37.369757,37.215709,38.201185,37.609638,
500.3103,34.894334,35.843989,35.7991,36.682284,36.043023,
500.5919,33.693056,34.810577,35.159509,35.884776,35.046581,
500.8734,34.031588,34.788283,35.358372,35.726339,34.759933,
501.1550,34.184796,34.994763,35.494763,35.131418,34.839414,
501.4365,32.751924,34.2407,34.58249,33.51461,33.7939,
501.7181,31.786683,32.996568,33.031209,31.914379,31.770343,
501.9997,31.888933,32.420183,32.351694,32.372143,31.366279,
502.2812,31.79736,32.34096,32.618449,33.45361,31.980347,
502.5628,31.078291,31.592526,32.511454,32.360486,31.900689,
502.8443,30.514884,30.928823,32.03386,30.919652,31.040067,
503.1259,30.085883,30.552821,31.590524,30.241734,30.021571,
503.4075,29.481168,30.330195,31.53125,30.516478,29.955763,
503.6890,28.890921,29.955485,31.258551,30.730249,30.025355,
503.9706,28.698112,29.215233,30.421026,30.046612,29.367379,
504.2521,28.708436,28.719985,29.616231,29.417181,28.500618,
504.5337,28.817667,28.799174,29.531571,29.352551,28.58527,
504.8153,28.851013,29.451453,29.965405,29.262729,29.079797,
505.0968,27.82351,28.920586,29.420872,28.602294,29.046445,
505.3784,26.605642,27.855642,28.40158,27.868701,28.655083,
505.6600,26.59951,27.796803,27.772465,27.686492,28.526354,
505.9415,27.076807,28.147779,27.538217,27.903049,28.602221,
506.2231,26.917071,27.831398,26.699615,27.964633,28.584222,
506.5046,26.484026,27.289986,26.203973,27.366164,27.912291,
506.7862,26.238935,28.01343,27.060135,26.496452,26.445438,
507.0678,26.377705,27.339492,27.221225,26.7237,27.184795,
507.3493,25.735227,26.435778,26.980765,26.3252,27.504462,
507.6309,24.827765,25.816136,26.292158,25.44332,26.958585,
507.9124,24.593351,25.60617,25.507008,24.968152,25.926077,
508.1940,24.837873,25.615108,25.001863,25.355505,25.161839,
508.4756,24.751536,25.4375,24.875,25.25661,24.725828,
508.7571,24.411499,25.364635,24.848977,24.546886,24.442727,
509.0387,24.066623,24.931894,24.709021,24.38605,24.3125,
509.3203,23.695731,24.481097,24.660772,23.969157,24.384858,
509.6018,23.320691,23.949868,24.674967,24.223092,24.850099,
509.8834,22.8998,23.617339,24.543953,24.614114,25.001817,
510.1649,22.378401,23.520727,24.149208,24.18022,24.232356,
510.4465,22.187542,23.196888,23.815587,23.099966,23.328104,
510.7281,22.47985,23.256275,23.576375,22.9194,23.251325,
511.0096,22.569566,23.009674,23.663126,23.389511,23.836115,
511.2912,22.252416,23.110583,22.973226,23.513071,22.979405,
511.5727,21.823371,22.89606,22.580164,22.783629,22.672215,
511.8543,21.470085,22.717415,22.345085,22.279915,22.410254,
512.1359,21.504844,22.684594,22.371125,22.246125,22.500969,
512.4174,21.658652,22.584142,22.240992,22.110587,22.525845,
512.6990,21.77918,22.090071,21.78033,21.37408,22.24839,
512.9806,21.501286,21.596037,21.656822,21.250572,22.032251,
513.2621,20.885363,21.286432,21.932837,21.311464,21.939054,
513.5437,20.692874,20.279557,21.573248,21.52498,20.875098,
513.8252,20.837373,21.239159,21.082908,21.741072,21.413266,
514.1068,20.84375,21.665951,20.470652,21.779592,21.55587,
514.3884,20.259589,21.132547,20.408292,21.34313,20.890715,
514.6699,20.074643,20.747894,20.608,21.3125,20.786107,
514.9515,20.204662,20.889345,20.568135,21.340932,21.122439,
515.2330,20.274832,20.569755,20.085799,21.315709,21.100168,
515.5146,20.03242,19.867703,19.588886,20.704249,20.34726,
515.7962,20.381529,20.271787,20.239804,20.216219,19.813967,
516.0777,20.679187,20.451166,20.665999,20.344229,20.099103,
516.3593,20.71875,20.495204,20.877473,20.401454,20.209158,
516.6409,20.588493,20.187382,20.645735,20.171787,19.775875,
516.9224,20.357326,19.971119,20.209048,19.791592,19.533619,
517.2040,20.009621,19.91226,19.923081,19.920669,19.60096,
517.4855,20.061654,20.154558,20.148139,20.490197,20.096785,
517.7671,20.167008,20.585042,20.267589,20.844775,19.998975,
518.0487,20.283524,20.255393,20.28125,19.77797,20.321595,
518.3302,20.147368,19.818327,20.116118,19.295959,20.060056,
518.6118,19.908372,19.510199,20.085672,19.435378,19.844811,
518.8933,19.798246,19.300987,19.820724,19.613761,19.994517,
519.1749,19.71426,19.607278,19.428461,19.72324,19.928521,
519.4565,19.577973,19.662378,19.334405,19.443324,19.458797,
519.7380,19.209068,19.45317,19.34375,19.291021,19.130899,
520.0196,18.83095,19.01715,19.3227,19.5128,19.12565,
520.3012,18.595036,18.884988,19.766118,19.542524,19.238726,
520.5827,18.551436,18.825506,19.394423,19.641301,19.079391,
520.8643,18.542749,18.662746,19.102001,19.698999,18.790994,
521.1458,18.550563,18.690316,19.221566,19.417115,18.648874,
521.4274,18.581374,18.768874,18.998145,19.080137,18.889231,
521.7090,18.704342,18.633794,18.978388,19.042478,19.136228,
521.9905,19.087049,18.657167,19.399549,19.09375,19.097559,
522.2721,19.347585,18.732458,19.186443,18.883243,18.873369,
522.5536,19.221152,18.821316,18.946316,19.197389,18.356832,
522.8352,19.043818,18.989471,19.147759,19.610394,18.397421,
523.1168,19.064768,18.965349,19.152849,19.349738,19.026396,
523.3983,19.014837,18.513036,18.920862,18.810474,19.281025,
523.6799,18.875688,18.140969,18.597876,18.302033,18.990221,
523.9615,18.651056,18.362162,18.361782,18.0625,18.511233,
524.2430,18.135897,18.682448,18.456121,18.076862,18.367422,
524.5246,17.670055,18.694402,18.750095,18.121549,18.510448,
524.8061,17.920856,18.584696,19.054032,18.048772,18.575935,
525.0877,18.268917,18.505314,19.081417,17.932186,18.515942,
525.3693,17.956255,18.493748,18.743757,17.993748,18.506243,
525.6508,17.84375,18.471109,18.449411,18.079363,18.764504,
525.9324,17.947748,18.224781,18.264971,18.052252,18.845058,
526.2139,18.169321,17.990911,18.365911,17.786357,18.510215,
526.4955,18.25,18.105473,18.395647,17.614397,18.166293,
526.7771,18.25,18.371492,18.344627,17.644372,18.246492,
527.0586,18.27893,18.586427,18.348753,17.682497,18.538573,
527.3402,18.261308,18.481679,18.417558,17.586212,18.551718,
527.6217,18.001774,18.324722,18.131998,17.848878,18.322949,
527.9033,17.745492,18.039438,17.971755,18.220253,18.179312,
528.1849,17.437954,18.100995,18.148551,18.320199,18.15625,
528.4664,17.34375,18.197126,18.08896,18.271669,18.134626,
528.7480,17.350465,18.064565,17.9016,17.943955,17.961775,
529.0296,17.3439,17.79399,17.60027,17.53792,17.47557,
529.3111,17.27598,17.874179,17.512353,17.336299,17.211753,
529.5927,17.53125,18.252703,18.187689,18.031345,18.161474,
529.8742,17.535973,18.268909,18.537786,18.211116,18.230009,
530.1558,17.575161,18.649517,18.695136,18.369072,18.47297,
530.4374,17.693405,18.391388,18.321457,18.542397,18.496284,
530.7189,17.965541,18.300503,18.143415,18.596121,18.484794,
531.0005,17.9564,18.47415,18.01775,18.316749,18.6034,
531.2820,18.147492,18.553144,17.844348,18.022492,18.379379,
531.5636,18.044665,18.840396,17.479422,17.914634,18.440854,
531.8452,18.271951,18.7766,18.205964,18.077611,18.5,
532.1267,18.022852,18.64656,17.879522,18.469396,18.498708,
532.4083,17.623851,18.186734,18.094644,18.499872,18.435712,
532.6899,17.347283,18.002355,18.309752,18.469143,18.005496,
532.9714,17.374085,17.848323,18.3125,17.710367,17.453964,
533.2530,17.553868,17.754316,17.62684,17.180708,17.348066,
533.5345,17.5625,17.164293,17.769462,17.126965,17.665889,
533.8161,17.79256,16.952455,18.097583,17.326303,18.205136,
534.0977,17.953639,17.445602,18.012088,18.501093,17.826582,
534.3792,17.636394,17.80466,17.667644,18.569607,17.753554,
534.6608,17.376447,17.870913,17.597837,18.263708,17.777163,
534.9423,17.370378,17.42233,17.433984,17.925846,17.727995,
535.2239,17.557634,16.82194,17.432341,17.744547,17.692659,
535.5055,17.517095,16.974266,17.590809,17.667647,17.636397,
535.7870,17.099828,17.281357,17.95014,17.606229,17.449925,
536.0686,16.730851,17.34375,18.251463,17.691622,17.40625,
536.3502,17.469653,17.056667,18.551736,17.407743,17.454097,
536.6317,17.36809,17.155768,18.250963,17.476141,17.866164,
536.9133,17.090196,17.264408,17.394466,17.782371,17.863025,
537.1948,16.808458,17.192133,16.924487,17.875,17.433753,
537.4764,16.849115,17.525617,16.865477,17.570815,17.02052,
537.7580,17.033294,17.772196,17.044392,17.183413,17.096816,
538.0395,17.217462,17.626933,17.351805,17.103737,17.373067,
538.3211,17.361496,17.290512,17.569057,17.104939,17.629242,
538.6026,17.56227,16.883214,17.429975,17.113253,17.231186,
538.8842,17.694134,16.870285,17.350384,17.371244,16.785965,
539.1658,17.681991,17.060647,17.338241,17.715044,16.613983,
539.4473,17.353393,17.16063,17.259055,17.825935,16.544685,
539.7289,17.021505,17.1875,17.235999,17.519265,16.755489,
540.0105,16.920819,17.137456,17.283363,17.181162,17.154358,
540.2920,16.841803,17.061526,17.505842,17.013191,17.359862,
540.5736,16.641385,17.124494,17.780744,16.984122,17.452703,
540.8551,16.664644,17.143912,17.800162,17.270731,17.59112,
541.1367,16.84375,16.889786,17.805107,17.53125,17.512321,
541.4183,16.912832,16.6875,17.837168,17.517434,17.260852,
541.6998,17.105906,16.859597,17.458759,17.552953,17.143012,
541.9814,17.186708,17.3216,16.98655,17.637658,17.226266,
542.2629,16.98506,17.644173,16.995767,17.571713,17.362923,
542.5445,16.84698,17.418119,17.371394,17.29958,17.251803,
542.8261,17.015333,16.822516,17.665683,17.040683,16.984667,
543.1076,17.115534,16.591754,17.366959,17.082573,16.729642,
543.3892,16.867317,17.040983,16.87295,17.269466,16.683399,
543.6708,16.772107,17.135645,17.028931,17.330786,16.8125,
543.9523,16.758551,17.338154,17.284205,17.392103,16.880911,
544.2339,16.836955,17.44604,17.382958,17.4375,17.150037,
544.5154,17.029451,17.599314,17.413613,17.422774,17.413613,
544.7970,17.138532,17.65109,17.342776,17.368234,17.457798,
545.0786,17.138159,17.418585,16.987665,17.36842,17.469574,
545.3601,17.009878,17.318427,16.920797,17.429777,17.202047,
545.6417,17.304024,16.679624,16.883476,17.235103,17.164726,
545.9232,17.106837,16.990562,17.09375,17.15625,17.379362,
546.2048,17.198772,17.102456,17.101265,17.148735,17.413765,
546.4864,17.28125,16.899691,17.159401,17.087448,17.456147,
546.7679,17.258367,16.554872,17.190043,17.036335,17.341207,
547.0495,17.001933,16.486144,17.222615,17.097615,17.297039,
547.3310,17.040498,16.761891,17.283892,17.161535,17.059858,
547.6126,17.247168,17.015672,17.331004,17.284082,16.997876,
547.8942,17.125187,16.343376,16.782184,17.406437,16.905129,
548.1757,17.186454,16.220842,17.088521,17.467704,16.537525,
548.4573,16.946627,16.851043,17.394842,17.528968,16.53125,
548.7389,16.996479,17.317345,17.347271,17.619719,16.914616,
549.0204,16.79792,17.516962,17.112801,17.625,17.226186,
549.3020,16.865988,17.503004,16.896028,17.625,16.995786,
549.5835,16.902622,17.113295,16.902622,17.597378,16.720154,
549.8651,16.960242,16.576572,16.987238,17.620746,16.849476,
550.1467,16.942381,17.080111,17.501005,17.730475,16.637682,
550.4282,16.98898,17.522117,17.54227,17.69852,16.773929,
550.7098,16.974891,17.844844,17.506141,17.612172,17.013375,
550.9913,17.140092,17.734908,17.353136,17.348976,17.135932,
551.2729,17.378251,17.210622,17.240968,17.114343,17.013187,
551.5545,17.391082,16.923247,17.21875,17.039291,16.829497,
551.8360,17.307283,17.100723,17.241322,17.256973,16.668388,
552.1176,17.347053,17.34104,17.271934,17.541158,16.625,
552.3992,17.093068,17.597902,16.791473,17.412053,16.688884,
552.6807,17.141788,17.315735,16.748382,17.498382,16.925286,
552.9623,17.029058,17.024945,17.023849,17.453673,17.051261,
553.2438,17.382484,16.96875,17.202468,17.161964,16.907565,
553.5254,17.40625,16.818979,17.268721,16.937643,16.700172,
553.8070,17.27973,16.610304,17.227027,17.073817,16.841891,
554.0885,17.222351,16.77521,17.222351,17.183899,17.453069,
554.3701,17.266776,17.304264,17.317103,16.887839,18.097687,
554.6516,17.297374,17.464756,17.100888,16.76912,17.908396,
554.9332,17.142316,17.374693,17.060348,16.859529,17.314345,
555.2148,17.028017,17.272898,17.429419,17.006736,16.962014,
555.4963,17.192877,17.068356,17.480462,17.229983,16.866216,
555.7779,17.231478,16.932481,17.330246,17.362272,17.130795,
556.0595,17.009395,16.89513,17.36388,17.46875,17.34375,
556.3410,16.855935,17.041859,17.376576,17.46875,17.221902,
556.6226,17.047848,17.179296,17.119926,17.43418,16.892972,
556.9041,17.180848,17.088428,17.028372,17.212098,16.884313,
557.1857,16.813826,16.813163,17.283239,16.916446,17.261522,
557.4673,16.601732,16.816709,16.998452,16.994679,17.118131,
557.7488,16.361937,16.977613,16.807838,17.116137,16.978075,
558.0304,16.422071,16.967225,16.932357,17.077362,16.917495,
558.3119,16.951393,16.844905,17.176511,16.97106,17.155095,
558.5935,17.169125,16.763705,17.410091,16.746989,17.147216,
558.8751,17.474577,16.806321,17.300141,16.606462,16.67002,
559.1566,17.63601,16.808776,17.332578,16.586302,16.444463,
559.4382,17.644034,16.923011,17.684943,16.853409,17.471023,
559.7198,17.40625,16.831292,17.470932,16.92286,17.275127,
560.0013,17.399302,16.767371,17.263879,17.048621,17.05557,
560.2829,17.338161,16.939784,17.113822,17.170733,17.261178,
560.5644,17.270683,17.302385,17.004227,17.010567,17.36866,
560.8460,17.122138,17.592319,17.052483,17.161974,17.264077,
561.1276,17.05428,17.563247,16.841508,17.284239,16.903261,
561.4091,16.720678,17.592506,16.749254,17.405255,16.780752,
561.6907,17.668148,16.981235,16.382491,16.916238,16.536244,
561.9722,17.328245,16.908874,16.52469,16.966126,16.621064,
562.2538,17.04926,16.964748,16.472752,17.085745,16.858991,
562.5354,16.831341,17.254334,16.354516,17.09375,16.932117,
562.8169,16.784633,17.392717,16.650284,17.121617,16.993233,
563.0985,16.808424,17.351903,16.932063,17.043479,16.972826,
563.3801,17.024334,16.999519,16.862833,17.137167,16.915791,
563.6616,16.985149,16.628096,16.379644,17.104683,16.983601,
563.9432,17.069097,17.239842,16.782985,16.842883,17.351214,
564.2247,16.92303,17.674524,17.028193,16.878804,17.291169,
564.5063,16.875,17.821067,17.157256,17.072073,17.273689,
564.7879,17.104883,17.682832,17.1875,17.079023,17.350215,
565.0694,17.298931,17.045557,17.00921,16.928782,17.486431,
565.3510,17.041588,16.683002,16.915917,16.853417,17.574416,
565.6325,16.864493,16.771149,16.948007,16.760236,17.405844,
565.9141,16.944613,17.085821,17.130131,16.678405,17.050256,
566.1957,17.058397,17.160353,17.413406,16.928768,16.984112,
566.4772,16.88742,16.881155,17.437464,17.09375,17.068765,
566.7588,16.58757,16.772893,17.356952,17.129846,17.111798,
567.0403,16.503424,16.847174,17.309076,17.225598,17.142337,
567.3219,16.714125,16.958125,17.231375,17.248,17.28925,
567.6035,17.002295,16.808484,17.107941,17.234662,17.215308,
567.8850,17.003421,16.578553,17.016053,17.18921,16.985658,
568.1666,16.7157,16.765245,16.971036,17.139482,16.9375,
568.4482,16.627605,17,16.896205,17.12872,16.923735,
568.7297,16.776094,16.986953,16.948126,17.067656,16.893203,
569.0113,16.837156,17.055044,17.167717,17.018922,16.899656,
569.2928,16.840178,17.1875,17.385716,16.976785,16.891071,
569.5744,16.672392,17.165728,17.420985,16.850414,16.790728,
569.8560,16.458587,17.094511,17.064783,16.667174,16.770326,
570.1375,16.494135,17.03125,16.865561,16.643878,16.888013,
570.4191,16.694712,16.98768,16.817608,16.713642,17.088642,
570.7006,17.002804,16.970853,16.797926,16.765275,17.140275,
570.9822,17.360479,17.191917,16.952021,16.696969,17.071969,
571.2638,17.299436,16.934682,17.045722,16.644595,16.986936,
571.5453,17.25,16.675896,17.207146,16.724552,16.954906,
571.8269,17.224644,16.680783,17.110609,16.755071,17.010965,
572.1085,17.09375,16.990446,16.870661,16.789928,16.901911,
572.3900,17.100962,17.125,16.858175,16.854568,16.92188,
572.6716,17.147634,17.119256,16.980238,16.9375,17.286994,
572.9531,17.058227,17.077456,17.098023,16.967412,17.311702,
573.2347,16.9972,17.28405,17.15065,17.196258,16.875,
573.5163,16.93485,17.343087,17.025287,17.31856,16.873012,
573.7978,16.812805,17.312576,16.750685,17.4375,16.781478,
574.0794,17.025538,17.221198,16.993473,17.315764,16.659514,
574.3609,17.179716,16.981205,17.118773,17.128295,16.56717,
574.6425,17.1875,16.881896,17.269756,17.017339,16.649354,
574.9241,17.131084,16.875,17.196626,16.862833,16.881915,
575.2056,16.960216,17.122176,16.995252,16.984856,17.235818,
575.4872,16.48328,17.236407,16.861875,17.06762,16.693436,
575.7688,16.51014,17.094165,16.765832,17.202752,16.411942,
576.0503,16.707827,16.785022,16.623874,17.303829,16.475901,
576.3319,16.896861,16.645319,16.471366,17.234912,16.426569,
576.6134,16.795135,16.81482,16.484955,17.068863,16.928254,
576.8950,16.566184,16.920954,16.683816,16.778503,17.277566,
577.1766,16.433324,17.115304,16.705549,16.843078,17.365975,
577.4581,16.363304,17.101608,16.6875,16.970669,17.439419,
577.7397,16.613102,17.559765,16.708219,17.207194,17.344434,
578.0212,16.849824,17.493063,16.67882,16.973098,17.001743,
578.3028,16.963878,17.024362,16.675459,16.55074,16.632449,
578.5844,17.018453,16.84375,16.779763,16.590776,16.795241,
578.8659,16.8543,16.94992,16.87914,16.78953,17.159255,
579.1475,16.549387,17.082059,16.973995,16.776005,17.162696,
579.4291,16.40625,16.866172,16.901836,16.62169,17.046323,
579.7106,16.483331,16.517087,16.673337,16.639163,17.123747,
579.9922,16.196137,16.919158,16.547845,16.837927,17.21875,
580.2737,15.961845,17.347189,16.614602,16.909716,17.121506,
580.5553,16.240014,16.946196,16.876291,16.875,16.934358,
580.8369,16.287772,16.693342,17.09375,16.875,16.819022,
581.1184,16.296394,16.784795,17.000963,16.967787,16.85084,
581.4000,16.331672,16.919574,16.84375,17.157496,16.925422,
581.6815,16.370775,17.092694,16.884008,17.188556,16.823621,
581.9631,16.690073,17.08188,17.061712,17.069223,16.827731,
582.2447,16.886385,16.880669,17.238615,16.928973,16.9375,
582.5262,17.007757,16.843527,17.093973,16.95279,16.999554,
582.8078,17.038236,16.972428,16.958087,17.128678,17.138601,
583.0894,17.068713,17.087537,16.79386,17.225146,16.887975,
583.3709,17.071988,17.078821,16.745952,17.097798,16.486334,
583.6525,16.940751,17.14225,16.893666,16.96875,16.194998,
583.9340,16.773467,17.081958,17.015567,16.953183,16.597642,
584.2156,16.721866,17.231214,17.118768,16.837518,16.60942,
584.4972,16.752339,17.346089,17.067179,16.778911,16.524894,
584.7787,16.792182,17.365629,17.125,16.748438,17.21875,
585.0603,16.996083,17.174183,17.1203,16.71875,17.22345,
585.3418,16.843722,16.656242,16.937508,16.718754,17.40625,
585.6234,16.630433,16.595302,16.998448,16.749224,17.40625,
585.9050,16.892235,16.564057,17.178156,16.898464,17.495328,
586.1865,17.339911,16.649232,17.100768,16.992982,17.326535,
586.4681,17.375,16.853146,17.178134,17.14064,17.143732,
586.7496,17.101557,16.902344,16.99609,17.046873,17.015623,
587.0312,16.929701,17.596803,16.94219,16.871892,16.707843,
587.3128,16.622732,17.254812,17.195243,16.689104,16.707799,
587.5943,16.5625,16.931357,17.399929,16.706226,16.768726,
587.8759,16.925515,16.971804,17.413299,16.863956,16.684446,
588.1575,16.961011,17.117066,17.195532,16.789184,16.539184,
588.4390,16.73388,17.133626,17.011878,16.659502,16.454751,
588.7206,16.503406,17.015826,17.187099,16.66867,16.415665,
589.0021,16.711078,17.052928,17.323339,17.024212,16.574606,
589.2837,16.762737,17.21527,17.019697,17.1875,16.818276,
589.5653,16.563059,17.261789,16.882673,17.1875,16.90625,
589.8468,16.33807,17.100652,17.018261,17.31818,16.90625,
590.1284,16.196375,16.946375,17.02225,17.191751,16.888375,
590.4099,16.429539,16.974572,16.883347,16.928767,16.755436,
590.6915,16.786533,17.014965,16.714787,16.811179,16.721392,
590.9731,16.983697,16.984511,16.655979,16.858697,16.750271,
591.2546,17.047807,16.880593,16.775657,16.952193,16.821599,
591.5362,17.225784,16.711774,16.986162,17.093808,17.090348,
591.8178,17.350877,16.742873,17.111903,17.158321,17.268153,
592.0993,17.175202,16.857058,17.167538,16.994356,17.102424,
592.3809,17.15625,16.792748,17.304247,16.994991,16.863502,
592.6624,17.166948,16.833895,17.268866,17.040261,16.790261,
592.9440,17.1875,16.884896,17.105207,16.878121,16.697396,
593.2256,17.178406,16.951722,16.916988,16.786378,16.727844,
593.5071,17.181125,17.103959,16.512749,16.974501,16.783167,
593.7887,17.032839,17.181308,16.397465,17.227535,16.860023,
594.0702,16.829224,17.095921,16.502171,17.162934,16.8125,
594.3518,16.667057,17.189354,16.666155,17.175742,16.765466,
594.6334,16.485588,17.067574,16.848824,17.160515,16.526985,
594.9149,16.267069,17.072414,16.926207,17.352285,16.369354,
595.1965,16.402682,16.94096,17.239619,17.392409,16.555472,
595.4781,16.654178,16.963445,17.174818,17.249419,16.795093,
595.7596,16.9374,16.900718,17.373156,16.887809,17.286782,
596.0412,16.471656,16.811465,17.338575,16.611346,17.37914,
596.3227,17.468074,16.781475,17.186824,17.127027,17.499324,
596.6043,17.376756,16.811915,17.095506,17.400983,17.408006,
596.8859,17.225732,16.931915,16.884775,17.585372,17.40625,
597.1674,17.189708,16.879416,16.904042,17.506625,17.290083,
597.4490,16.707601,16.846771,16.90625,17.302395,17.253021,
597.7305,16.382088,16.816334,17.015915,17.144169,17.085503,
598.0121,16.157533,16.892307,17.084455,17.391024,17.035898,
598.2937,15.944484,17.009402,17.067962,17.669592,17.057038,
598.5752,16.106034,16.956331,17.187365,17.369129,17.387148,
598.8568,16.494452,17.009972,17.049649,17.136306,17.420435,
599.1384,16.967205,17.054591,17,16.813659,17.289545,
599.4199,16.958606,16.882308,17.11262,16.83137,16.934664,
599.7015,16.949663,16.703968,17.373314,17.092064,16.769087,
599.9830,17.094079,16.635362,17.46875,17.208388,16.708224,
600.2646,17.096042,16.885902,17.308195,16.997986,16.787847,
600.5462,16.87,17.18525,16.9685,16.721,16.9785,
600.8277,17.137031,16.96794,17.273251,16.38541,16.82291,
601.1093,17.018842,16.767609,17.505703,16.500501,16.797125,
601.3908,16.466926,16.730885,17.319982,16.869844,17.023768,
601.6724,16.441598,16.911031,17.186817,16.920168,17.077101,
601.9540,16.761297,17.261297,17.050241,16.586299,16.985818,
602.2355,16.877608,17.492177,17.023427,16.255215,16.865894,
602.5171,16.708772,17.47227,17.151996,16.200998,16.794748,
602.7987,16.569271,17.160415,17.276216,16.408856,16.723784,
603.0802,16.850133,16.925651,17.323306,16.841539,16.795185,
603.3618,17.141582,16.96137,17.044188,17.071702,17.125,
603.6433,17.040793,17.0625,16.852638,17.041448,17.165793,
603.9249,17.162488,17.01564,17.112464,17.053128,17.259372,
604.2065,17.241455,16.854978,17.400636,16.979978,17.272705,
604.4880,17.126135,16.687878,17.376135,16.797442,17.265436,
604.7696,16.84375,16.62131,17.045519,16.690701,17.264269,
605.0511,16.898306,16.749059,16.917432,16.818562,17.081626,
605.3327,17.172096,16.848836,17.09375,16.869914,17.03125,
605.6143,17.401846,16.731961,17.102557,17.004404,17.040057,
605.8958,17.360705,16.8125,17.181265,17.034824,17.072308,
606.1774,17.233541,16.8125,17.372257,17.059757,16.928196,
606.4590,17.043376,16.801026,17.341838,17.015951,17.154338,
606.7405,16.755405,16.623919,17.315743,16.78125,17.126081,
607.0221,16.906001,16.594248,17.403011,16.783492,17.151766,
607.3036,16.875583,16.655084,17.007582,17.057251,16.604248,
607.5852,16.875,16.775586,17.059668,17.510009,16.29541,
607.8668,16.497991,16.955254,16.62749,16.980237,16.919264,
608.1483,16.440583,17.109584,16.847252,16.993834,16.996917,
608.4299,16.820158,17.288996,17.202992,16.754006,17.027333,
608.7114,16.954494,17.233006,17.408988,16.798244,16.819266,
608.9930,16.891761,17.141761,17.4375,17.043466,16.883902,
609.2746,16.825345,16.926381,17.313363,16.944786,16.831768,
609.5561,16.860483,16.946974,17.089319,17.026207,16.788509,
609.8377,16.944465,17.06137,16.93863,16.923571,16.804405,
610.1192,16.834842,16.848252,17.107112,17.09818,16.991044,
610.4008,17.017538,16.814442,17.359346,17.101577,16.998058,
610.6824,17.125,16.967608,17.478786,16.917999,16.865535,
