,Live Spectrum 10-11-2023 10:11:28 - Spikes removed,Live Spectrum 10-11-2023 10:11:31 - Spikes removed,Live Spectrum 10-11-2023 10:11:32 - Spikes removed,Live Spectrum 10-11-2023 10:11:33 - Spikes removed,Live Spectrum 10-11-2023 10:11:33 - Spikes removed,Live Spectrum 10-11-2023 10:11:34 - Spikes removed,Live Spectrum 10-11-2023 10:11:35 - Spikes removed,Live Spectrum 10-11-2023 10:11:35 - Spikes removed,Live Spectrum 10-11-2023 10:11:36 - Spikes removed,Live Spectrum 10-11-2023 10:11:39 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
763.2887,16.413443,17,17.092178,17.082507,17.132193,16.538443,17.295636,17.295636,16.948743,17.211557,
763.5702,16.41129,16.981855,17.11996,16.940525,17.111895,16.754029,17.091735,17.091735,17.127015,17.21371,
763.8518,16.562498,17.004464,17.004466,16.857143,17.035716,16.830359,16.910716,16.910716,17.200893,17.1875,
764.1334,16.761677,16.943394,16.919929,16.966748,16.916037,16.627002,16.755894,16.755894,17.046931,17.205071,
764.4149,16.584429,16.875,16.802522,16.803179,16.909576,16.686842,16.652924,16.652924,16.730043,16.907565,
764.6965,16.340985,16.789963,16.752765,16.52572,16.73341,16.914545,16.625,16.625,16.49447,16.65625,
764.9780,16.362688,16.685291,16.731062,16.368373,16.462123,17.083647,16.641729,16.641729,16.4375,16.873733,
765.2596,16.373342,16.870152,16.786224,16.297704,16.506632,17.287882,16.606888,16.606888,16.486862,17.095408,
765.5412,16.618828,17.0625,17.020629,16.458129,16.835354,17.292983,16.578681,16.578681,16.951957,17.302992,
765.8227,16.843179,16.935214,17.188071,16.625571,17.158536,17.107947,16.546018,16.546018,17.359661,17.436929,
766.1043,16.968929,16.8125,17.140536,16.781393,17.140464,16.859178,16.546929,16.546929,17.343714,17.374964,
766.3858,17.078867,16.981655,17.0625,16.952383,16.861601,16.610612,16.516862,16.516862,17.174101,17.266862,
766.6674,17.257976,17.201595,17.168305,16.863965,16.582715,16.667285,16.664226,16.664226,16.895215,17.111925,
766.9490,17.35145,17.205435,17.28125,17.01585,16.70489,16.78279,16.96567,16.96567,16.735145,17.06096,
767.2305,17.07072,17.083262,17.106079,17.431335,17.102183,16.822988,17.002055,17.002055,16.908518,16.991567,
767.5121,16.908815,16.956972,16.777166,17.359138,17.175722,16.863222,16.96875,16.96875,17.254084,16.875,
767.7937,16.959543,16.878069,16.723633,16.987165,16.899553,16.8125,16.898298,16.898298,17.40625,16.88909,
768.0752,17.104022,16.84375,17.051362,16.822772,16.541955,16.854022,16.826341,16.826341,17.323205,16.850887,
768.3568,17.074687,16.938907,17.20375,16.820625,16.573438,16.919844,16.898125,16.898125,17.137187,16.808438,
768.6383,16.902003,17.035801,16.84891,16.669904,16.896843,17.030946,17.062196,17.062196,16.911105,16.830401,
768.9199,16.760069,17.091753,16.588715,16.680469,17.119965,17.261111,17.239931,17.239931,17.274306,16.799392,
769.2015,16.700369,16.974248,16.599263,16.920961,17.130513,17.213222,17.093735,17.093735,17.819841,16.87133,
769.4830,16.769278,16.473416,16.62566,17.005986,17.119014,16.899604,16.692826,16.692826,17.474076,16.987368,
769.7646,16.84375,16.287195,16.743546,16.956352,17.193445,16.856148,16.550102,16.550102,17.318954,16.981148,
770.0461,16.831583,16.599258,16.805584,16.840164,17.310835,16.972336,16.665087,16.665087,17.293417,16.902664,
770.3277,16.800561,17.119385,16.867627,16.747193,17.430127,17.172754,16.886939,16.886939,17.348316,16.738061,
770.6093,16.886664,17.277362,17.023377,17.066291,17.410187,17.226575,16.882825,16.882825,17.453101,16.789026,
770.8908,17.119947,17.172792,17.264708,17.621332,17.335479,17.084095,16.878218,16.878218,17.462313,16.975187,
771.1724,17.083522,16.902177,17.152177,17.802272,17.329924,16.928788,16.971307,16.971307,17.253598,17.105019,
771.4540,16.865852,16.684063,16.90091,17.507244,17.216846,16.913494,17.064404,17.064404,16.983238,17.047642,
771.7355,16.927922,16.938758,17.170861,17.40625,17.10207,16.790828,17.135836,17.135836,16.846266,16.830397,
772.0171,16.989997,17.031871,17.268763,17.353132,16.957505,16.813742,17.177497,17.177497,17.08561,16.655629,
772.2986,16.895869,17.04168,16.947946,17.208344,16.843758,17.062468,17.249992,17.249992,17.333328,16.635406,
772.5802,16.665828,16.906879,16.657508,17.073965,16.801664,17.343121,17.292086,17.292086,17.283137,16.769785,
772.8618,16.850027,16.913769,16.511245,16.928739,16.84375,17.316226,17.129968,17.129968,17.053739,16.854995,
773.1433,17.189915,17.072301,16.547159,16.84375,16.833949,17.046591,16.806392,16.806392,17.076562,16.90071,
773.4249,17.286306,16.988125,16.737955,16.920568,16.956535,16.634942,16.665852,16.665852,17.302898,17.016932,
773.7064,16.818563,16.787625,16.818875,17.027906,17.243625,16.197219,16.781562,16.781562,17.262438,16.834344,
773.9880,16.761203,16.93949,17.118146,16.847361,17.073334,16.612545,17.046064,17.046064,17.209537,16.895416,
774.2696,16.928478,17.066683,17.751312,16.826361,16.965223,17.03125,17.210384,17.210384,17.205545,17.066683,
774.5511,16.959257,16.982331,17.974155,17.01701,17.249341,17.11076,17.334916,17.334916,17.258834,16.955828,
774.8327,17.162945,16.928851,17.559713,17.236049,17.440848,17.234655,17.260604,17.260604,17.289899,16.835101,
775.1142,17.369151,16.990921,17.0625,17.188112,17.497382,17.03125,17.082665,17.082665,17.287099,16.888704,
775.3958,17.462363,17.260188,17.137088,16.90435,17.364812,17.072688,16.960462,16.960462,17.169025,17.168338,
775.6774,17.466364,17.456108,17.416747,16.804389,17.290554,17.260497,16.921278,16.921278,17.006918,17.229005,
775.9589,17.249503,17.608131,17.553568,16.955861,17.422124,17.429066,16.843253,16.843253,16.929563,16.804563,
776.2405,17.109656,17.227452,17.258327,17.507578,17.453219,17.180483,16.711172,16.711172,16.875187,16.711359,
776.5221,16.923166,16.811639,16.992403,17.526235,17.353069,16.819237,16.59375,16.59375,16.78125,16.522792,
776.8036,16.714364,17.017726,17.035636,17.144432,17.068592,16.974659,16.690363,16.690363,16.751523,16.623477,
777.0852,16.521807,17.425883,17.264538,16.935326,16.6875,17.159171,17.021807,17.021807,16.65625,16.726019,
777.3667,16.679059,17.59375,17.369373,17.081014,16.744373,17.360782,17.001332,17.001332,16.727341,16.728673,
777.6483,17.052174,17.552038,17.555548,17.263904,17.00702,17.3125,16.65274,16.65274,17.00351,16.663202,
777.9299,17.316559,17.40625,17.483666,17.285309,17.263595,17.278511,16.653609,16.653609,17.070618,16.612725,
778.2114,17.198811,17.412896,17.299207,17.167561,17.359024,17.129665,17.126982,17.126982,16.948109,16.436798,
778.4930,17.125,17.372523,17.288986,17.139234,17.563739,17.024752,17.308479,17.308479,17.238243,16.86572,
778.7745,17.137704,17.105944,17.4375,17.299796,17.65574,17.038112,17.537602,17.537602,17.337908,17.1875,
779.0561,17.206127,17.093341,17.431291,17.256209,17.475368,17.181291,17.550082,17.550082,17.394036,17.224755,
779.3377,17.287319,17.48334,17.369835,17.28125,17.201447,17.08949,17.487862,17.487862,17.194474,17.320378,
779.6192,17.300636,18.038772,17.171294,17.28125,17,16.830296,17.40784,17.40784,17.058158,17.09375,
779.9008,17.238405,17.867927,16.96875,17.28125,17.017393,16.958429,17.263857,17.263857,16.958429,17.099548,
780.1824,17.210165,17.579499,16.883755,17.298249,17.139081,17.227164,17.164835,17.164835,17.1875,17.102335,
780.4639,17.284811,17.606409,16.610757,17.369462,17.371439,17.400712,17.0625,17.0625,17.159811,17.044303,
780.7455,17.167075,17.32629,17.184535,17.29504,17.516237,17.396649,17.035439,17.035439,17.009601,17.25,
781.0270,17.21346,17.056723,17.47404,17.036052,17.567302,17.521158,16.927408,16.927408,16.937987,17.234131,
781.3086,17.18233,16.931868,17.422453,16.921759,17.401311,17.63017,17.000231,17.000231,17.145448,17.140741,
781.5902,17.171409,17.259173,17.041356,17.030318,17.213697,17.630985,16.84375,16.84375,17.446673,17.052394,
781.8717,17.235183,17.508262,17.182652,17.197378,17.231951,17.480244,16.809177,16.809177,17.651311,16.985183,
782.1533,17.117626,17.723578,17.747982,17.259656,17.502546,17.331548,16.605688,16.605688,17.605688,16.90625,
782.4348,16.92041,17.580083,18.127282,17.232261,17.67806,17.207028,16.599118,16.599118,17.5,16.944009,
782.7164,17.013844,16.620385,17.372893,16.808939,17.629615,17.84375,16.760853,16.800216,17.481541,17.193168,
782.9980,17.080212,16.620826,17.01805,16.9507,17.683326,17.830212,16.731125,16.865997,17.361462,17.433326,
783.2795,17.03972,16.803317,17.173547,16.795203,17.826097,17.754413,16.98199,16.98199,17.263597,17.584923,
783.5611,17.31147,16.989305,17.507604,16.534537,17.705799,17.776933,17.088403,17.088403,17.15625,17.479445,
783.8427,17.491552,17.367409,17.745776,16.826028,17.599657,17.711986,17.258448,17.258448,17.143579,17.135131,
784.1242,17.416833,17.73115,17.722883,17.333167,17.4375,17.431549,17.3001,17.3001,17.087301,17.020667,
784.4058,17.269112,17.820592,17.8026,17.452565,17.449638,17.151085,17.202565,17.202565,17.278323,17.188619,
784.6873,17.219194,17.811612,18.183982,17.379406,17.547097,16.918135,17.172985,17.172985,17.532138,17.410212,
784.9689,17.44138,17.444847,18.340076,17.636641,17.698934,17.050445,17.687707,17.687707,17.918305,17.449141,
785.2505,17.502968,18.002135,18.044323,17.760572,17.98099,17.432864,17.453542,17.453542,17.532084,17.546458,
785.5320,17.787267,18.453843,17.668867,18.081133,17.79903,17.61382,17.351203,17.351203,17.30132,17.659977,
785.8136,18.044228,18.277972,17.549522,18.21875,17.46875,17.53125,17.413559,17.413559,17.255293,17.694809,
786.0951,17.84889,17.75974,17.73052,18.186485,17.49743,17.5671,17.486675,17.486675,17.54559,17.760755,
786.3767,17.413287,17.611344,18.0625,17.912869,17.743381,17.783932,17.639075,17.639075,17.666806,17.878937,
786.6583,17.482572,17.798376,18.048678,17.68074,17.909856,17.267579,17.75,17.75,17.763822,18.159705,
786.9398,17.576774,18.1875,17.889967,17.432719,17.602619,16.970759,17.780557,17.780557,17.858024,18.089038,
787.2214,17.480895,18.177486,17.466619,17.88956,16.926278,17.506676,18.017898,18.017898,17.712074,17.974221,
787.5030,17.899577,18.080614,17.190784,17.75,17.11017,17.582204,17.886546,17.886546,17.606991,17.810118,
787.7845,18.355603,17.962284,17.244613,17.733836,17.253233,17.75,17.715517,17.715517,17.223062,17.669181,
788.0661,18.171576,17.909435,17.510153,17.606489,17.322653,17.724521,17.6875,17.6875,17.582208,17.778065,
788.3476,17.977871,17.92494,17.90012,17.74387,17.728319,17.49372,17.67808,17.67808,18.02811,17.74372,
788.6292,17.509294,17.79701,18.115706,18.009025,18.084456,17.42201,17.59375,17.59375,17.965921,17.715383,
788.9108,17.618225,17.637894,18.012894,18.408653,17.960229,17.293487,17.599869,17.599869,17.650131,17.987106,
789.1923,17.846774,17.492939,17.795371,18.682466,17.645152,17.445558,17.680439,17.680439,17.602821,18.168345,
789.4739,17.833125,17.724732,17.352723,18.331786,18.133973,17.827455,17.900268,17.900268,17.747322,18.266295,
789.7554,17.40196,17.790135,17.431577,18.257251,18.23652,17.992443,17.858558,17.858558,18.33027,18.119077,
790.0370,17.088918,17.872065,17.375,18.642612,18.379832,18.209944,18.046964,18.046964,18.470647,18.050759,
790.3186,17.404903,17.878695,17.441977,18.795028,18.127912,18.11044,18.520384,18.520384,18.181676,17.92294,
790.6001,18.037595,18.227426,18.142913,18.596081,18.153358,17.945614,18.71875,18.71875,18.162595,17.789926,
790.8817,18.443625,18.364249,18.610625,18.30675,18.1595,17.70725,18.687125,18.687125,18.5715,17.877875,
791.1633,18.769583,18.883583,18.397222,18.261445,18.522889,17.599472,18.354972,18.354972,18.974472,17.926278,
791.4448,18.332348,18.937395,17.741658,18.332243,18.68729,17.676203,18.181904,18.181904,18.96854,18.102196,
791.7264,18.184635,18.599414,18.28125,17.90625,18.053971,17.866471,18.431814,18.431814,18.301106,17.897743,
792.0079,17.855104,18.338073,18.252865,17.923281,18.008489,17.795443,18.366484,18.366484,17.877839,18.125,
792.2895,18.01131,18.289762,17.954563,18.085238,18.443135,17.943175,18.28125,18.28125,17.914762,18.122163,
792.5711,18.446018,18.41191,17.818179,18.011357,18.809661,18.002839,18.286929,18.286929,17.971607,18.05684,
792.8526,18.482895,18.786939,17.9006,18.136378,18.744273,18.039783,18.332372,18.332372,17.673278,17.659056,
793.1342,17.988589,18.772432,18.221863,18.278527,18.372147,18.122147,18.215897,18.215897,17.551219,17.392116,
793.4157,17.909371,18.022401,18.915099,18.588278,18.372392,18.099478,18.178907,18.178907,17.804421,17.576821,
793.6973,18.189542,17.639395,19.277952,18.806323,18.644734,18.170645,18.111024,18.111024,18.366782,17.74754,
793.9789,17.622719,17.78125,18.931706,18.417222,18.537044,18.326984,18.313116,18.313116,18.611131,18.013869,
794.2604,17.93543,17.772496,18.854574,18.183734,18.582078,18.495012,18.633754,18.633754,18.76666,17.820406,
794.5420,18.233462,17.711039,18.635653,17.84375,18.436384,18.723519,18.698153,18.698153,18.583807,17.584923,
794.8235,18.35718,17.95532,18.41374,17.85563,18.0953,18.436081,18.458421,18.458421,18.125131,17.532669,
795.1051,18.199503,18.121999,18.181498,17.977752,17.818502,18.115998,18.029492,18.029492,17.537252,17.858754,
795.3867,18.327674,18.081611,18.143209,18.089813,17.929627,18.052494,17.72482,17.72482,17.642307,18.054627,
795.6682,18.474894,17.944173,18.3125,18.34375,18.477437,18.289937,17.802755,17.802755,18.130615,18.556356,
795.9498,18.53125,17.721863,18.318725,18.349975,18.821961,18.643799,18,18,18.493651,18.512451,
796.2314,18.512311,17.768939,18.371844,18.374685,18.602905,18.493372,17.990531,17.990531,18.71875,18.602905,
796.5129,18.334139,17.905464,18.340546,18.064918,18.390232,18.117807,17.887029,17.887029,18.721954,18.409454,
796.7945,18.236984,17.621746,18.292977,17.841785,18.263016,17.78125,17.715496,17.715496,18.776031,18.430992,
797.0760,18.15146,17.630133,18.091925,18.126825,18.36177,17.827556,17.71396,17.71396,18.993385,18.391538,
797.3576,18.388458,18.001425,17.829322,18.386063,18.209627,18.255759,17.9375,17.9375,18.890398,18.53125,
797.6392,18.520548,18.544949,17.996147,18.273545,17.868151,18.555651,17.944349,17.944349,18.482877,18.507277,
797.9207,18.6875,18.600439,18.253632,18.767585,17.85087,18.489535,18.006976,18.006976,18.385608,18.267154,
798.2023,18.655505,18.145585,18.591685,19.152695,18.202465,18.38492,18.08383,18.08383,18.65476,17.895585,
798.4838,18.417125,18.058875,19.037124,19.114125,18.511748,18.233251,18.24275,18.24275,18.152625,17.830626,
798.7654,18.459315,18.009058,18.806764,18.990565,18.09911,18.336353,18.172706,18.172706,18.169383,17.990942,
799.0470,18.133598,17.836199,18.48217,18.630869,17.925127,18.277475,18.051174,18.051174,18.571732,18.15625,
799.3285,17.999594,17.808238,18.098012,18.145496,18.185876,18.20759,17.934051,17.934051,19.082184,18.117695,
799.6101,18.254201,17.984244,17.858983,17.58561,19.078256,17.878677,17.6875,17.6875,18.929099,17.847689,
799.8917,18.52818,17.858897,17.527224,17.3125,19.179448,17.727758,17.723732,17.723732,18.393217,17.907206,
800.1732,18.685823,17.737652,17.528811,17.3125,19.067377,18,17.981098,17.981098,18.126677,18.157927,
800.4548,18.300372,17.778324,17.912385,17.409317,18.649615,18.016838,18.007777,18.007777,18.289027,18.400257,
800.7363,17.317796,18.553887,19.083042,17.988187,18.414863,18.099162,17.617493,17.617493,17.933194,18.566806,
801.0179,17.999193,18.438307,18.554494,17.661464,18.415871,17.9375,17.370593,17.370593,17.901843,18.492398,
801.2995,18.347938,17.999356,18.179123,17.3125,18.080219,17.9375,17.352771,17.352771,17.884021,17.847938,
801.5810,18.104388,17.620383,18.504617,17.354056,17.967679,17.919031,17.443189,17.443189,17.928265,17.669031,
801.8626,17.596633,17.579567,18.460334,17.6363,17.785978,17.803044,17.651522,17.651522,17.898639,17.553044,
802.1441,17.398767,17.567782,18.009242,17.899208,17.846391,17.711267,17.605634,17.605634,18.074824,17.558099,
802.4257,17.108158,18.006924,17.703873,18.041168,18.036209,17.465288,17.470247,17.470247,18.35713,17.894835,
802.7073,16.753534,18.344523,17.660557,18.032796,18.05742,17.357443,17.363295,17.363295,18.507398,17.979682,
802.9888,17.140583,18.166686,17.874972,17.749972,18.010436,17.734389,17.645814,17.645814,18.078111,17.880204,
803.2704,17.449636,18.073162,18.036581,17.916912,17.868932,17.645588,17.760662,17.760662,18.172243,17.890257,
803.5520,17.828886,18.108614,18.046114,17.957826,17.660189,17.588288,17.779727,17.779727,18.25,17.768803,
803.8335,17.867074,17.975285,17.991136,17.951022,17.542443,17.534517,17.535456,17.535456,18.160456,17.540114,
804.1151,17.624422,17.701547,18.174031,18.207859,17.605219,17.411984,17.079125,17.079125,17.709859,17.471906,
804.3966,17.249739,17.636751,18.637013,18.361116,17.69738,17.425749,16.927881,16.927881,17.548877,17.607373,
804.6782,16.777525,17.669439,19.159975,17.898799,17.899082,17.387041,17.252578,17.252578,17.643061,17.53727,
804.9598,16.641881,17.513556,19.178412,17.596669,17.919806,17.493019,17.569887,17.569887,17.687906,17.500812,
805.2413,17.22507,17.250705,18.156602,18.568116,17.625352,17.737711,17.21875,17.21875,17.56882,17.306884,
805.5229,17.29533,17.493524,18.255347,18.272517,17.79533,17.890209,17.251129,17.251129,17.580799,17.62191,
805.8044,17.475384,17.382502,18.123078,17.986731,17.96875,18.134424,17.388269,17.388269,17.504712,18.001922,
806.0860,17.445627,17.089687,17.952423,17.97828,17.914377,17.83555,17.430703,17.430703,17.34508,18.009457,
806.3676,17.256962,17.21535,17.760363,18.166774,17.725712,17.433938,17.371438,17.371438,17.131962,17.524126,
806.6491,17.231328,17.305368,17.701763,18.283973,17.70721,17.326763,17.214342,17.214342,17.277488,17.316908,
806.9307,17.055196,17.208206,17.786522,18.194804,17.584413,17.426131,17.071837,17.071837,17.775153,17.488631,
807.2123,17.038731,16.991192,17.831443,18.136462,17.843268,17.653596,16.977558,16.977558,18.122346,17.671211,
807.4938,17.039518,17.139105,17.532466,17.806055,18.261308,17.759484,16.967534,16.967534,18.258876,17.680447,
807.7754,16.960906,17.327937,17.375126,17.55453,17.640311,17.390185,17.226845,17.226845,17.905496,17.52328,
808.0569,17.025839,17.131284,17.452688,17.421438,17.446404,17.038407,17.4375,17.4375,17.335719,17.390188,
808.3385,17.305914,17.026299,17.422693,17.309229,17.587164,16.902979,17.470385,17.470385,17.271393,17.368414,
808.6201,17.417077,17.263238,17.46875,17.158661,17.54685,16.836565,17.587746,17.587746,17.122589,17.454331,
808.9016,17.514024,17.425685,17.460137,17.25,17.232774,17.139024,17.682089,17.682089,16.94512,17.456935,
809.1832,17.451122,17.100959,17.4375,17.302885,17.240385,17.067307,17.829328,17.829328,16.736378,17.334936,
809.4647,17.325079,16.679747,17.356329,17.509652,17.402057,17.144304,17.706567,17.706567,16.934573,17.321519,
809.7463,17.088091,17.005659,17.220841,17.696727,17.431841,17.370817,16.998523,16.998523,17.340182,17.463706,
810.0279,16.962243,17.140947,17.375,17.671553,17.277675,17.053061,17.294265,17.294265,17.396811,17.834954,
810.3094,16.942584,17.23069,17.375,17.514225,17.202239,17.176074,17.43013,17.43013,17.39431,18.05056,
810.5910,17.172743,17.207248,17.286133,17.287761,17.365126,17.549371,17.274631,17.274631,17.496745,18.034505,
810.8726,17.525495,17.229806,17.113944,17.011056,17.374041,17.504796,17.044225,17.044225,17.635097,17.855765,
811.1541,17.864957,17.177177,17.228514,16.99972,17.416853,17.12556,16.916293,16.916293,17.59431,17.636443,
811.4357,17.760143,17.18791,17.438321,17.125821,17.332786,17.073874,17.021107,17.021107,17.321002,17.342929,
811.7172,17.729537,17.185277,17.433054,17.336297,17.282362,17.229537,17.0625,17.0625,17.020463,17.326622,
811.9988,17.75,17.095574,17.209549,17.422828,17.288627,17.294098,17.095574,17.095574,17.066147,17.476127,
812.2804,17.659875,17.223843,17.306328,17.247453,17.176234,17.498921,17.212578,17.212578,17.232562,17.251079,
812.5619,17.442449,17.389791,17.555884,17.17599,17.282863,17.672709,17.220418,17.220418,17.393072,17.008229,
812.8435,17.308474,17.374681,17.788983,17.132733,17.5,17.546715,17.003707,17.003707,17.672354,16.980509,
813.1250,17.298043,17.206739,17.557829,17.081739,17.439947,17.384675,16.870218,16.870218,17.834186,17.024021,
813.4066,17.399533,17.077102,17.225467,17.111566,17.221086,17.262266,16.824766,16.824766,17.706484,17.123832,
813.6882,17.462552,16.868673,17.312758,17.237603,17.006198,17.381457,16.969008,16.969008,17.587293,17.21875,
813.9697,17.551156,16.68461,17.615101,17.338078,17.198951,17.070848,17.194617,17.194617,17.258455,17.333851,
814.2513,17.664167,16.473888,17.650692,17.388056,17.426804,16.445417,17.15861,17.15861,17.09139,17.604446,
814.5328,17.705424,16.517458,17.388792,17.326292,17.161313,16.686569,16.897987,16.897987,17.258729,17.816632,
814.8144,17.701101,16.625,17.213247,17.273152,17.108805,16.9375,16.705149,16.705149,17.339701,17.838247,
815.0960,17.6216,16.8193,17.166636,17.371507,17.111214,16.9375,16.867922,16.867922,17.319486,17.611214,
815.3775,17.471679,17.119141,17.261231,17.505372,16.824217,16.95166,17.207033,17.207033,17.221679,17.281737,
815.6591,17.408608,17.245283,17.269163,17.610554,16.701946,17.055425,17.329304,17.329304,17.115271,17.035967,
815.9407,17.46341,17.386175,17.21875,17.47587,16.95451,17.112045,17.268295,17.268295,17.09019,17.05716,
816.2222,17.442276,17.408638,17.233778,17.373806,17.429142,17.047472,17.128582,17.128582,17.00597,16.975914,
816.5038,17.220552,17.251802,17.418572,17.237678,17.594951,17.077224,17.061899,17.061899,16.782451,16.827224,
816.7853,16.984373,17.124999,17.765628,16.749995,17.390623,16.999998,17.140626,17.140626,16.765626,17.000002,
817.0669,16.82782,17.284905,17.9375,16.485289,17.170352,16.986507,17.219359,17.219359,16.876218,17.14093,
817.3485,16.893688,17.728552,17.742648,16.498775,17.158701,17.223651,17.217525,17.217525,17.262253,17.302389,
817.6300,17.068047,17.852903,17.463203,16.683894,17.301498,17.443047,17.137851,17.137851,17.678347,17.387851,
817.9116,17.223711,17.497022,17.358135,16.90873,17.594248,17.480654,17.12748,17.12748,17.831846,17.34375,
818.1931,17.332804,16.851632,17.412489,16.971869,17.815619,17.282838,17.173435,17.173435,17.806261,17.292196,
818.4747,17.322476,16.85016,17.258654,17.157572,17.84375,16.858614,17.27504,17.27504,17.259776,17.320032,
818.7563,17.31692,17.017989,17.307772,17.334755,17.701069,16.696341,17.236739,17.236739,16.91067,17.33933,
819.0378,17.361916,16.901168,17.505082,17.411332,17.448421,16.822664,17.083586,17.083586,17.119161,17.239836,
819.3194,17.356499,16.856499,17.346241,17.64101,17.251245,16.875,17.049751,17.049751,17.101993,17.150498,
819.6010,17.174194,16.806071,17.086873,17.649373,17.300537,16.969198,17.175537,17.175537,16.98116,17.10616,
819.8825,16.985772,16.78125,17.172639,17.198041,17.375,17.107978,17.269182,17.269182,17.007114,17.074568,
820.1641,16.800801,16.859364,17.222665,16.929693,17.277358,17.253892,17.261722,17.261722,17.03125,16.964858,
820.4456,16.639235,16.846614,17.048349,17.065279,17.178993,17.332379,17.269879,17.269879,17.110765,16.926129,
820.7272,16.856776,16.509009,16.948517,17.277647,16.953922,16.918862,17.159853,17.159853,17.115784,17.16006,
821.0088,17.144135,16.529067,17.061044,17.446704,17.008476,16.811044,17.155522,17.155522,17.134931,17.198887,
821.2903,17.30256,16.834526,16.978332,17.58381,17.17756,16.979763,16.894163,16.894163,17.219108,17.24006,
821.5719,17.34375,17.108047,16.735703,17.262587,17.282705,16.988613,16.686045,16.686045,17.271318,17.302568,
821.8534,17.300374,17.144124,16.461057,16.659989,17.247436,16.751869,16.612874,16.612874,17.498131,17.464316,
822.1350,17.259188,17.080877,16.463247,16.402565,17.174627,16.722435,16.571688,16.571688,17.549627,17.509188,
822.4166,17.227561,16.972743,16.881466,16.666709,16.88698,16.839757,16.607378,16.607378,17.149784,17.612196,
822.6981,17.241571,16.9375,17.259456,17.214842,16.849712,16.875,16.761924,16.761924,16.885897,17.519326,
822.9797,17.435648,16.867882,17.34375,17.02691,17.10706,16.875,16.557234,16.557234,17.19184,17.051042,
823.2613,17.311238,16.890941,17.508917,16.882655,17.305476,16.898595,16.917061,16.917061,17.265309,17.047822,
823.5428,16.986126,17.002204,17.418569,16.922977,17.271784,17.002204,17.542271,17.542271,16.986126,17.165716,
823.8244,16.857478,17.03125,17.350614,16.961886,17.371929,16.909321,17.370485,17.370485,16.784321,17.1875,
824.1059,16.794176,17.130398,16.996733,16.919176,17.455824,16.875,17.058167,17.058167,16.898722,17.113139,
824.3875,16.78125,17.231826,16.830674,17.132979,17.393174,16.749039,17,17,16.887116,17.068558,
824.6691,16.704446,17.198797,16.786899,17.264304,17.221392,16.590744,17.20481,17.20481,16.849399,17.164905,
824.9506,16.635471,17.161486,16.885308,17.463351,17.031414,16.510471,17.145942,17.145942,16.947808,17.369601,
825.2322,16.651431,17.420565,16.747661,17.473569,17.18502,16.870041,17.257157,17.257157,17.285928,17.326956,
825.5137,16.978481,17.307634,16.853013,17.36134,17.272455,16.776384,17.120134,17.120134,17.263192,17.41991,
825.7953,16.894861,17.090306,16.765889,17.261917,17.063028,16.75,16.84825,16.84825,17.140889,17.355667,
826.0769,16.570224,17.173328,16.722293,17.25,16.948129,16.75,16.673966,16.673966,17.014172,16.98356,
826.3584,16.306129,17.0468,16.66247,17.19372,16.85308,16.55302,16.57183,16.57183,16.493479,16.571679,
826.6400,16.538445,17.03125,16.570518,17.130345,16.815173,16.445518,16.819695,16.819695,16.294614,16.53125,
826.9216,16.330352,17.007708,16.794648,17.037944,16.957593,16.292407,16.901787,16.901787,16.426343,16.154009,
827.2031,16.047326,16.944764,16.871428,16.854467,17.027678,16.04554,17.112497,17.112497,16.4375,16.36071,
827.4847,17.048297,16.85545,16.845087,16.694184,16.941511,16.898732,17.214739,17.214739,17.125503,16.793784,
827.7662,17.124117,16.966983,16.874117,16.292735,16.724934,16.755301,16.945451,16.945451,17.186617,16.751767,
828.0478,17.186648,17.092046,16.813352,16.527842,16.502982,16.780824,16.721732,16.721732,17.464916,16.90412,
828.3294,17.062607,17.187393,16.843857,16.688034,16.562963,16.718928,16.593857,16.593857,17.343501,17.312714,
828.6109,17.153743,17.095254,16.942012,17.161263,16.973763,16.876003,16.691009,16.691009,17.123496,17.497995,
828.8925,16.997087,17.17002,17.216808,17.462923,17.282221,16.936529,16.902366,16.902366,17.036106,17.359462,
829.1740,16.907695,16.62211,17.15047,17.268245,17.30094,16.90047,16.78703,16.78703,17.194725,16.85477,
829.4556,16.924039,16.579807,17.037019,17.005769,17.060577,16.806249,16.931249,16.931249,17.301444,16.462499,
829.7372,16.706724,16.846155,17.12981,17.091345,17.040871,17.173069,17.281233,17.281233,16.675491,16.850965,
830.0187,16.568283,16.89524,17.1875,17.059609,17.153359,16.976869,16.874445,16.874445,16.920707,16.920152,
830.3003,16.641909,17.086986,17.184118,17.024486,17.101328,16.760145,16.555736,16.555736,17.072645,16.719564,
830.5819,16.792879,17.027374,17.15625,16.992008,16.894621,16.851503,16.554268,16.554268,17.15625,16.472626,
830.8634,16.88375,16.99125,17.143125,17.15625,16.825625,16.901875,16.959375,16.959375,17.15625,16.5175,
831.1450,16.927744,16.957011,17.047867,17.166006,16.969661,16.840856,17.09375,17.09375,17.141617,16.629878,
831.4265,16.858846,17.084039,16.979519,17.229519,17.339424,16.645481,17.09375,17.09375,17.094808,16.715482,
831.7081,16.840209,17.110853,17.007666,17.186916,17.415687,16.629125,17.087854,17.087854,17.214625,17.064855,
