,Live Spectrum 10-11-2023 10:08:46 - Spikes removed,Live Spectrum 10-11-2023 10:08:50 - Spikes removed,Live Spectrum 10-11-2023 10:08:51 - Spikes removed,Live Spectrum 10-11-2023 10:08:52 - Spikes removed,Live Spectrum 10-11-2023 10:08:54 - Spikes removed,Live Spectrum 10-11-2023 10:08:55 - Spikes removed,Live Spectrum 10-11-2023 10:08:56 - Spikes removed,Live Spectrum 10-11-2023 10:08:57 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
606.4590,16.808675,16.730876,16.926026,16.559328,17.28125,17.068237,16.642864,16.78125,
606.7405,16.747838,16.428852,16.732704,16.046384,17.279088,17.158412,16.442905,16.789898,
607.0221,16.685507,16.188746,16.249003,16.469996,17.219248,17.217006,16.594497,17.031499,
607.3036,16.442166,16.340834,16.127333,16.622084,17.280084,17.004083,16.68575,17.061917,
607.5852,16.58667,16.373584,16.393506,16.505664,17.370752,16.910498,16.777002,17.271338,
607.8668,16.883757,16.316999,16.957263,16.122991,16.93999,16.616243,16.839251,16.585234,
608.1483,16.962584,16.3125,17.028167,16.234584,16.765416,16.790918,16.956418,16.559417,
608.4299,16.66809,16.667825,17.03125,16.277333,16.831998,17.058494,17.160079,16.753829,
608.7114,16.704494,16.692252,16.978254,16.01627,16.949742,17.120248,17.293492,16.701756,
608.9930,16.641761,16.584848,17.045739,16.174053,17.225379,16.971023,17.081534,16.841477,
609.2746,16.798791,16.612155,16.988018,16.690469,17.380559,16.788536,16.931941,16.775691,
609.5561,16.795767,16.912896,16.920767,17.076405,17.310285,16.414121,16.858267,16.893948,
609.8377,16.572856,17.069465,16.883095,17.133095,17.165476,16.289345,16.84375,16.89119,
610.1192,16.700862,16.647389,17.120498,17.058046,17.035728,16.415158,16.754478,16.964272,
610.4008,16.652366,16.619115,17.21875,17.03125,16.957039,16.705038,16.632827,17.128884,
610.6824,16.449249,16.89393,17.136178,17.072536,16.916857,16.977644,16.511178,17.146214,
610.9639,16.553244,16.980195,16.955116,17.073945,16.926055,16.98328,16.409335,17.184415,
611.2455,16.65625,16.798052,16.514638,17.024567,16.804735,16.880601,16.412933,17.142884,
611.5271,16.547485,16.651245,16.226868,17.018127,16.628113,16.825623,16.528137,16.966858,
611.8086,16.399597,16.746017,16.118347,17.117691,16.424195,16.674195,16.576462,16.702119,
612.0902,16.064127,16.893095,16.128294,17.203948,16.213809,16.546052,16.529603,16.578948,
612.3717,15.874933,16.859458,16.874266,17.203142,16.296692,16.546858,16.453175,17.15565,
612.6533,15.967036,16.796018,17.444357,17.1875,16.439214,16.518196,16.435786,17.467697,
612.9349,16.167124,16.826427,17.228938,17.062157,16.448031,16.343407,16.524458,17.04823,
613.2164,16.401171,16.830664,17.020314,16.971679,16.486914,16.161329,16.659179,16.901171,
613.4980,16.486477,16.836988,16.862756,17.160453,16.627924,16.198465,16.75,17.035453,
613.7795,16.528293,16.943413,16.923565,17.323902,16.920609,16.426522,16.761402,17.198902,
614.0611,16.44763,17.04138,16.925222,17.259271,17.116159,16.667239,16.728451,17.081472,
614.3427,16.386816,17.048586,16.763139,17.045164,17.363184,16.827738,16.615283,16.676459,
614.6242,16.334876,17.058634,16.733774,16.946374,17.228766,16.866887,16.735737,16.552484,
614.9058,16.3125,16.828562,16.086593,16.984812,16.765188,16.410787,16.989349,16.879537,
615.1874,16.377184,16.853439,16.20656,17.103121,16.754686,16.127184,16.543757,16.459379,
615.4689,16.59375,16.736848,16.400372,17.305691,16.887686,16.438897,16.0625,16.244122,
615.7505,16.615745,16.524009,16.494501,17.11226,16.98149,16.883984,16.111989,16.43173,
616.0320,16.732712,16.339096,16.459442,16.901596,17.182846,17.172209,16.367021,16.871675,
616.3136,16.793454,16.320118,16.444341,16.859763,17.160059,16.910059,16.484763,17.035059,
616.5952,16.668105,16.389819,16.736533,16.773711,17.184536,16.955283,16.366108,17.047681,
616.8767,16.762186,16.537605,16.914723,16.942807,17.183787,17.127118,16.296078,16.882949,
617.1583,16.493638,16.613549,17.026161,16.163884,17.554866,17.157522,16.501272,16.566317,
617.4398,16.346307,16.345455,16.906676,16.345028,17.372017,17.189205,16.530824,16.657955,
617.7214,16.528728,16.467069,16.93708,16.436239,17.159192,17.310819,16.50042,16.779569,
618.0030,16.411318,16.918493,16.787586,16.377534,17.126267,17.132603,16.589949,16.661318,
618.2845,16.347978,17.28713,16.868658,16.112777,17.095864,17.299815,16.622886,16.627114,
618.5661,16.54177,16.944749,17.016443,15.924019,17.122039,17.595385,16.596711,16.455269,
618.8477,16.425295,16.549518,17.195896,16.125777,17.015236,17.487795,16.566309,16.849114,
619.1292,16.379657,16.5,17.325122,16.448774,16.840442,16.910295,16.535907,17.172181,
619.4108,16.683939,17.117879,16.880341,16.44851,16.55505,16.76101,16.53125,17.06428,
619.6923,16.700207,16.901448,16.93063,16.537086,16.599586,16.924276,16.60594,16.906767,
619.9739,16.495116,16.547972,16.96875,16.68274,16.74524,17.353518,16.528808,16.778808,
620.2555,16.159111,16.422352,17.107945,16.788347,16.897246,17.422352,16.430403,16.842796,
620.5370,16.286,16.6968,17.11155,17.0807,17.04925,17.2498,16.2498,16.98675,
620.8186,16.783513,16.898503,17.136751,17.144499,17.115251,17.058496,16.079997,17.138753,
621.1001,16.96875,16.689687,17.032343,17.083698,17.104349,16.896744,15.989948,17.270104,
621.3817,16.810339,16.463493,17.008353,17.022897,17.133353,16.804147,16.087558,17.233295,
621.6633,16.946166,16.766325,17.012299,17.056854,17.004639,16.686493,16.511084,16.865327,
621.9448,17.111851,16.891393,17,17.057548,16.942452,16.733607,16.744987,16.801059,
622.2264,16.986994,16.708996,17,16.910495,16.96875,16.898754,17.034501,17.096008,
622.5080,16.9242,16.6414,16.9672,16.697699,16.96875,16.95235,17.1117,17.348401,
622.7895,17.015398,16.796193,17.030796,16.671496,16.937651,16.906401,17.109602,17.4375,
623.0711,17.091897,17.010991,17.227888,16.75,16.920948,16.889698,17.091897,17.378707,
623.3526,17.166541,17.09375,17.426832,16.791541,16.9375,17.127803,17.152694,17.229418,
623.6342,17.21875,17.054763,17.53125,16.921724,17.054461,17.40625,17.200496,17.03403,
623.9158,17.036588,16.85427,17.470529,17.116259,17.000156,17.26052,17.255182,17.064124,
624.1973,16.682246,16.57983,17.262076,17.159661,16.690127,16.952203,17.244746,17.244746,
624.4789,16.687786,16.395595,16.885011,16.958238,16.823084,16.749857,17.093678,17.083238,
624.7604,17.090915,16.225854,16.579192,16.884588,17.055046,16.682531,17.012073,16.961646,
625.0420,17.463709,16.426071,16.766126,16.914986,17.284945,16.768819,17.047376,16.761429,
625.3236,17.397224,16.773937,17.071241,16.976919,17.398652,16.687786,17.265768,16.492402,
625.6051,17,16.909374,17.389063,17.086719,17.440624,16.774219,17.256249,16.576563,
625.8867,17.037072,16.769249,17.431321,17.025428,17.312856,16.737643,17.019249,16.631179,
626.1683,17.208804,16.785485,17.358316,16.859022,17.118263,16.671522,16.753209,16.581687,
626.4498,17.299081,17.6606,17.147365,16.812561,16.776777,16.580331,16.334865,16.223223,
626.7314,17.19341,17.28716,17.27763,17.00724,16.81878,16.51448,16.51581,16.27172,
627.0129,16.991699,17.104817,17.258301,17.0625,17.329916,16.625,16.883301,16.473469,
627.2945,16.904336,17.211096,17.360972,17.045278,17.193241,16.646049,16.978318,16.872454,
627.5761,16.87712,17.079968,17.613338,16.78019,17.28019,16.965569,17.117579,17.31356,
627.8576,16.936466,16.68812,17.276703,16.749793,17.250207,16.874793,16.906043,17.346644,
628.1392,16.784484,16.779309,16.607982,16.719397,17.280603,16.844397,16.875647,17.772194,
628.4207,16.840749,17.048995,16.296256,16.867497,17.251501,16.605755,16.934499,17.632503,
628.7023,16.728167,16.513483,16.74358,16.961687,16.672087,17.316141,16.879709,17.307148,
628.9839,16.662666,16.552875,16.949501,16.800499,16.877376,17.178707,16.762833,17.253208,
629.2654,16.710626,16.698439,16.96875,16.563747,16.743123,16.993123,16.641249,17.385939,
629.5470,16.745084,16.982088,17.126753,16.636585,16.481745,16.837081,16.730335,17.40625,
629.8285,17.004798,17.05673,17.054331,16.732689,16.513939,16.965379,16.77548,17.278851,
630.1101,16.988623,17.136377,16.957373,16.799251,16.826757,17.123128,16.879752,17.176123,
630.3917,16.96875,17.108707,16.699786,16.836271,17.310364,17.084936,16.668536,17.037393,
630.6732,16.899999,17.070833,16.533331,16.84375,17.254163,16.970831,16.479164,16.885414,
630.9548,17.007377,17.040437,16.80888,16.645184,16.547677,17.312568,16.172746,16.99819,
631.2364,17.253376,16.649497,17.192002,16.732168,16.387292,17.256665,16.168542,17.126125,
631.5179,17.404812,16.46875,17.373562,16.893916,16.498562,16.973063,16.381583,17.237666,
631.7995,17.379001,16.702746,17.289252,16.859501,16.589749,16.699503,16.429751,17.26175,
632.0810,16.896264,17.086138,16.957717,16.905726,16.66229,16.668331,16.462186,17.082193,
632.3626,16.469215,17.143255,16.674505,16.862005,16.758663,16.878867,16.535582,16.96875,
632.6442,16.425809,17.011691,16.796985,16.730441,16.914118,17.016936,16.681054,16.748578,
632.9257,16.549159,17.049159,17.129568,16.655336,17.080409,17.079495,16.829495,16.626827,
633.2073,16.533636,17.064091,17.083295,16.685909,17.415114,17.094545,17.103409,16.596136,
633.4888,16.451873,17.043118,16.918118,16.778746,17.601263,17.0625,17.271886,16.528746,
633.7704,16.509305,17.161341,17.063378,16.744909,17.391854,17.116573,17.160463,16.684164,
634.0520,16.66381,17.237336,17.200164,16.542276,17.199345,17.174836,17.074345,16.957724,
634.3335,16.824309,17.183322,17.21875,16.268717,16.97148,17.097204,17.035428,17.089572,
634.6151,16.876614,17.015452,17.21875,16.11566,16.751614,16.989045,17.126614,16.954566,
634.8967,16.876898,16.782199,17.198549,16.237053,16.8024,16.938449,17.258202,16.711496,
635.1782,16.722262,16.709504,17.165496,16.544939,16.744266,16.838016,17.424742,16.472262,
635.4598,16.597509,16.737849,17.204283,16.958916,16.706599,16.632518,17.451967,16.448208,
635.7413,16.422426,16.829777,17.212314,17.13474,16.79099,16.335112,17.308266,16.577574,
636.0229,16.375,16.647403,17.080384,16.955384,16.67178,16.412933,16.926488,16.67178,
636.3045,16.409972,16.476685,17.060393,16.871278,16.849579,16.431671,16.644593,16.861236,
636.5860,16.572449,16.414796,17.1875,16.713776,16.884949,16.416199,16.658418,16.992219,
636.8676,16.612639,16.596158,17.18338,16.708102,16.93338,16.47287,17.016481,17.252408,
637.1491,16.53125,16.402984,17.149718,16.876412,16.85399,16.52613,17.095604,17.059234,
637.4307,16.50954,16.375,17.084101,17.165899,16.394189,16.776534,16.817216,17.024013,
637.7123,16.25,16.406166,16.965633,17.273459,16.256233,17.087517,16.471951,16.942175,
637.9938,16.251409,17,16.904137,17.125,16.371478,16.970159,15.940318,17.029841,
638.2754,16.312201,17,16.812948,17.125,16.219497,17.030951,16.061903,16.969049,
638.5570,16.705711,17.030247,16.782253,16.943518,16.279244,17.03125,16.243982,16.938503,
638.8385,16.953897,17.001857,17.075184,16.9375,16.45761,17.090037,16.308787,16.996287,
639.1201,17.13999,17.11416,17.322069,16.85188,16.782689,17.15083,16.28396,16.88584,
639.4016,17.15625,17.097313,17.399123,16.816063,16.867873,17.211623,16.447369,16.79194,
639.6832,17.048917,17.25475,17.218417,16.732,16.687167,17.21875,16.522417,16.673917,
639.9648,16.719488,17.25527,16.979659,16.74473,16.526349,17.088849,16.53125,16.552329,
640.2463,16.781885,16.571568,17.264152,16.473602,16.826652,16.45945,16.53125,16.983538,
640.5279,16.933871,16.454798,17.125282,16.381976,17.003347,16.482419,16.191411,16.875282,
640.8094,17.085857,16.656121,16.89855,16.445264,17.101514,16.812307,16.000064,16.742236,
641.0910,17.079862,16.786456,16.776044,16.604163,17.418394,16.90625,15.96875,16.515631,
641.3726,16.997351,16.855933,17.010595,16.981994,17.400952,17.036548,16.381359,16.546081,
641.6541,16.96875,16.875,17.166728,17.125,17.093383,17.09375,16.771139,16.718934,
641.9357,17.08882,16.854988,17.087441,17.024941,17.168867,16.813586,16.794953,16.801262,
642.2173,17.213729,16.805431,16.954611,16.853792,17.511166,16.541292,16.500924,16.774181,
642.4988,17.231692,17.110791,17.034405,16.726327,17.271786,16.541981,16.709906,16.731692,
642.7804,17.166382,17.204101,17.107544,16.757324,16.982544,16.68103,16.864013,16.771118,
643.0619,17.108395,16.977518,16.994123,16.762686,16.918936,16.75,16.764645,16.912127,
643.3435,17.04649,16.764728,16.85899,16.71875,16.82774,16.718494,16.639728,16.936987,
643.6251,16.970196,16.492328,16.8125,16.688946,16.587524,16.642794,16.45674,16.845196,
643.9066,16.909398,16.326551,16.854653,16.712454,16.389051,16.551597,16.375,16.742245,
644.1882,16.914601,16.383351,16.959051,16.78125,16.498651,16.579201,16.322199,16.775052,
644.4697,16.9564,16.486898,17.092998,16.818299,16.674398,16.810996,16.225301,16.9375,
644.7513,16.926001,16.70049,16.819526,16.702512,16.933987,16.873509,16.176001,16.960498,
645.0329,16.938197,16.969447,16.262043,16.40625,17.207404,16.65625,16.305336,17.031947,
645.3144,16.941206,17.109642,16.455245,16.474843,17.154397,16.744441,16.672142,17.162343,
645.5960,16.69616,17.245453,16.598297,16.687645,17.200852,16.955398,16.84375,17.357246,
645.8776,16.39815,17.091452,16.703699,16.908548,17.14815,17,16.84375,17.428252,
646.1591,16.440253,16.884499,16.75,17.079249,17.045246,16.99275,16.84375,17.268998,
646.4407,16.681855,16.76129,16.794809,17.024849,16.762046,16.962349,16.875756,17.054586,
646.7222,16.742383,16.573605,16.979855,16.966685,16.670843,16.954157,17.038867,16.792355,
647.0038,16.614242,16.606185,17.017138,16.793685,16.645492,16.979508,17.181119,16.853158,
647.2854,16.913961,16.526988,16.952922,16.699066,16.952922,16.695211,16.949473,16.898539,
647.5669,16.959728,16.748824,17.044456,16.778243,17.077537,16.75,16.821522,16.810669,
647.8485,16.862043,17.03125,16.875,16.745681,17.227388,16.75,16.899771,16.493521,
648.1300,16.68094,17.022066,16.865816,16.688812,17.338502,16.752624,16.811188,16.404938,
648.4116,16.532644,16.812035,16.656715,16.717356,17.215962,16.812035,16.784503,16.377323,
648.6932,16.623853,16.781632,16.687118,16.626147,17.033544,16.781632,16.997323,16.529338,
648.9747,16.594979,16.901334,16.567416,16.534937,16.881146,16.78125,17.270188,16.711375,
649.2563,16.564576,17.052122,16.708372,16.443727,16.845826,16.752076,17.368773,16.835448,
649.5378,16.789126,17.487424,16.917048,16.409172,17.098704,16.721672,17.290015,17.098704,
649.8194,16.867465,17.393838,16.910018,16.433732,16.850176,16.71875,17.088873,17.01507,
650.1010,16.95491,17.268453,16.852976,16.623958,16.652679,17.144939,16.849406,17.133184,
650.3825,16.917167,17.275792,16.714792,16.630458,16.573417,17.21875,16.864083,17.259416,
650.6641,16.731624,17.28125,16.737393,16.724786,17.036485,17.14391,17.074573,17.156517,
650.9457,16.6875,17.136638,16.725898,16.725898,17.15625,17.052694,17.293713,17.076796,
651.2272,16.59447,17.09375,16.881553,16.951326,17.132992,16.845189,17.320492,16.992727,
651.5088,16.540086,16.936855,17.116809,17.008836,17.035346,16.736423,17.267673,16.789441,
651.7903,16.44497,16.875,17.07965,17.02157,17.08628,16.956019,16.322493,16.956019,
652.0719,16.489156,16.978633,17.010523,17.197063,17.270086,16.917414,16.092789,17.0625,
652.3535,16.53125,17.150552,17.059651,17.181832,17.303983,16.684681,16.286918,17.002849,
652.6350,16.626455,17.161627,17.112791,17.125,17.262209,16.574709,16.515119,16.96875,
652.9166,16.669301,16.779225,17.106801,17.052205,17.25,16.5625,16.497609,17.005147,
653.1981,16.673607,16.444466,17.09375,16.982643,17.180573,16.649284,16.493034,17.100677,
653.4797,16.538864,16.573182,16.912083,16.952235,17.042424,16.71875,16.579015,17.238826,
653.7613,16.390576,16.844044,16.75,16.796434,16.937402,16.828468,16.578076,17.359522,
654.0428,16.582664,16.715003,16.75,16.774915,17.188079,16.833668,16.740497,17.109588,
654.3244,16.840485,16.412779,16.819963,16.948228,17.527985,16.648787,16.951493,16.809235,
654.6060,16.914458,16.330597,16.866792,16.94739,17.549347,16.733483,17.034513,16.962123,
654.8875,16.993376,16.324813,16.8125,16.899626,17.568189,17.005689,17.174252,17.149626,
655.1691,17.03125,16.412591,16.858394,16.983394,17.625,17.108394,17.261474,17.176026,
655.4506,17.084423,16.616327,16.905596,17.083769,17.539923,17.230039,17.206807,17.166885,
655.7322,17.158111,16.800842,16.912323,17.164185,17.306427,17.263519,17.091889,17.079742,
656.0138,17.111666,16.816876,17.035626,17.258958,17.075627,17.138334,17.093543,16.897499,
656.2953,16.977601,16.685037,17.025593,17.191925,16.899361,16.939462,16.913139,17.03125,
656.5769,16.519732,16.550982,17.172934,16.922934,17.077997,16.529133,16.851033,17.016684,
656.8584,16.719732,16.821891,17.125,16.816983,17.456839,16.650785,16.855661,16.923626,
657.1400,16.82131,17.20192,17.11939,16.61058,17.53125,16.75561,16.814909,16.77244,
657.4216,16.675785,17.086809,17.079428,16.677952,17.430997,16.762154,16.99262,16.85113,
657.7031,16.417808,16.867123,17,16.625,16.823801,16.672004,17.128938,16.74238,
657.9847,16.284353,16.809397,16.996897,16.609483,16.493576,16.775043,17.150043,16.903147,
658.2663,16.3125,16.799399,16.964213,16.461944,16.736899,16.716481,17.082407,16.877269,
658.5478,16.316803,17.026947,16.904816,16.40369,16.963012,16.694672,16.923155,16.926333,
658.8294,16.408052,16.934496,16.873799,16.993993,16.846754,16.841948,16.625,17.344351,
659.1109,16.499302,16.782413,16.812965,16.689825,16.998837,16.750698,16.625,17.374767,
659.3925,16.982955,16.751065,16.782315,16.627131,17.150924,16.840554,16.866478,17.073153,
659.6741,17.088057,16.808705,16.6208,16.419533,17.126898,17.284036,16.698886,17.003795,
659.9556,17.179312,17.126226,16.533979,16.691456,17.010918,17.283979,16.630459,16.828877,
660.2372,17.298257,17.073182,16.746314,16.774128,17.055378,16.92129,16.652689,16.729432,
660.5187,17.258783,17.116217,16.805179,17.103551,17.304225,16.928717,16.871117,17.148484,
660.8003,17.276028,16.99486,16.833306,17.15625,17.525946,17.171752,17.03639,17.21875,
661.0819,17.155259,17.094741,17.246921,16.929466,17.360915,16.865976,16.50814,17.017165,
661.3634,17.173738,16.954418,17.246275,16.996844,17.3125,16.829988,16.496844,16.871275,
661.6450,17.21104,16.81209,16.86565,16.89001,17.17126,16.86729,16.53125,16.77313,
661.9266,17.309597,16.758538,16.61373,17.002732,16.943307,16.920423,16.80379,16.75,
662.2081,16.77477,16.793768,16.890758,16.931197,16.940652,16.784313,16.731179,16.662465,
662.4897,16.510193,16.917783,17.368155,16.81183,16.989807,16.59241,16.65625,16.56183,
662.7712,16.52023,17.130589,17.328952,16.82171,16.95954,16.409871,16.453952,16.49079,
663.0528,16.473039,17.276961,16.79187,16.785539,16.9375,16.304943,16.188521,16.352328,
663.3344,16.734748,17.03383,16.791342,16.56422,17.03039,16.541342,16.576777,16.448452,
663.6159,16.973006,16.71948,17.039761,16.419747,17.253526,16.84302,16.817486,16.651264,
663.8975,17.050785,16.811211,17.076822,16.541676,17.391928,16.971357,16.665358,16.871105,
664.1790,17.125959,17.145897,17.046396,16.704563,17.261311,17,16.625959,16.983896,
664.4606,17.079846,17.388904,16.970127,16.902809,17.002753,17.015281,16.625688,16.999312,
664.7422,16.956626,17.237422,16.877334,17.019126,16.961748,16.973418,16.622666,16.872212,
665.0237,16.838072,16.982386,16.857386,16.941479,17.089771,16.933521,16.697157,16.6875,
665.3053,16.775628,17.140953,16.900628,16.919064,17.048116,17.045634,16.724372,16.674686,
665.5869,16.704565,17.103894,16.913514,17.117392,17.177356,17.060308,16.711486,16.5723,
665.8684,16.542422,16.8193,16.863828,17.339216,17.506639,16.984456,16.682966,16.593912,
666.1500,16.655671,17.072466,16.70917,17.146284,17.354489,17.125,16.572852,16.926761,
666.4315,16.910481,17.228283,16.494698,17.009533,17.192802,17.134533,16.603283,17.002651,
666.7131,17.114785,17.223857,16.685999,16.996393,17.045072,17.138822,16.694713,16.867787,
666.9947,17.281584,17.148354,16.899022,16.937834,17.007896,17.109542,16.867104,16.632228,
667.2762,17.396236,17.167471,17.055421,17.017093,17.087878,17.142093,16.815436,16.497064,
667.5578,17.481273,17.362593,16.974896,16.949965,17.293773,17.068704,16.712488,16.606273,
667.8393,17.395117,17.410032,16.820789,16.78243,17.305633,16.963305,16.698391,16.721594,
668.1209,16.74537,16.655092,17.137731,16.34375,17.12037,16.94213,16.736111,17.012731,
668.4025,16.722565,16.453492,17.038879,16.385711,17.089935,16.980194,16.65625,16.90625,
668.6840,16.737999,16.331749,17.09675,16.699501,17.047499,17.0565,16.668251,16.918251,
668.9656,16.622813,16.231869,17.107508,16.823433,16.904063,17.004373,16.800929,17.035623,
669.2471,16.592377,16.415864,16.872253,16.97699,16.880494,17.057006,17.059753,17.09375,
669.5287,16.565305,16.628927,16.804646,17.152884,17.001683,16.934134,16.992707,17.096555,
669.8103,16.717496,16.841995,16.378511,16.970255,17.092998,16.751505,16.59701,17.248746,
670.0918,16.779126,16.873938,16.344812,16.938562,17.305067,16.75,16.382433,17.099059,
670.3734,16.281829,16.522467,16.402505,17.172522,16.607435,16.485601,16.786288,16.741217,
670.6550,16.39284,16.5,16.54909,16.559004,16.962452,16.46875,16.8125,16.747318,
670.9365,16.600562,16.555518,17.062161,16.444482,17.111036,16.413232,16.840259,16.638964,
671.2181,16.948407,16.616401,17.098049,16.707006,16.855494,16.675756,16.735948,16.732802,
671.4996,17.209143,16.703429,16.963036,16.776143,16.838643,16.405035,16.71875,16.854572,
671.7812,17.199328,16.693414,16.684141,16.679906,17.071773,16.571773,16.617406,16.951008,
672.0628,16.893144,16.491263,16.551411,16.386424,17.247648,16.64953,16.642809,16.846102,
672.3443,16.622707,16.31888,16.483802,16.526017,17.28125,16.490182,16.65625,16.765052,
672.6259,16.5625,16.395846,16.652104,16.8917,16.960381,16.529177,16.541654,16.887515,
672.9074,16.849996,16.52596,16.63029,17.022115,16.688944,16.69519,16.610575,16.98173,
673.1890,16.96875,16.81824,16.678997,17.073873,16.646312,16.87787,16.634938,17.042623,
673.4706,16.76366,16.73241,16.841804,16.991205,16.594723,17.101572,16.686527,17.041991,
673.7521,16.518301,16.625,17.004785,16.799551,16.661035,17.38457,16.935527,17.090371,
674.0337,16.588747,16.719529,16.967971,16.737656,16.888902,17.292036,17.119217,17.125,
674.3153,16.868554,16.926093,16.870039,16.949159,16.945684,16.957091,17.120039,17.215527,
674.5968,16.844249,16.910111,16.757222,17.284112,16.750499,16.760583,16.955305,17.28125,
674.8784,17.131417,17.0601,16.918594,16.99182,17.136707,16.999364,16.810737,17.38029,
675.1599,17.468583,17.029914,17.219251,16.625167,17.59375,17.218583,16.796958,17.390208,
675.4415,17.258568,16.587406,17.342322,16.611517,17.489373,17.112945,16.976521,17.193212,
675.7231,16.991928,16.403229,17.346771,16.5625,17.346771,16.946564,17.099792,17.020157,
676.0046,16.746428,16.677233,17.285863,16.469271,17.099404,16.803795,16.818154,16.955432,
676.2862,16.49368,17.03757,17.224953,16.406367,16.762406,16.724953,16.506203,16.987594,
676.5677,16.519603,16.96473,17.234416,16.570374,16.429461,16.722687,16.586041,17.039042,
676.8493,16.732799,16.771871,17.356242,16.720307,15.912516,16.87967,16.824992,17.054678,
677.1309,16.743144,16.670501,17.234644,16.85225,16.165854,17.0625,16.875822,17.024394,
677.4124,16.46875,16.365649,16.868605,16.943895,17.003197,17.053149,16.840553,16.768702,
677.6940,16.502989,16.386549,17.00856,16.80394,16.9375,17.099728,16.966168,16.838179,
677.9756,16.578211,16.531078,16.969095,16.812328,16.929731,17.289019,17.132769,16.999483,
678.2571,16.587089,16.729699,16.704471,16.955109,16.93417,17.30552,17.114371,17.28125,
678.5387,16.793632,17.118515,16.443691,17.131191,17.03125,17.275059,16.96875,17.293632,
678.8202,16.822136,17.278187,16.522784,17.069796,17.06367,17.228386,16.95254,17.316733,
679.1018,16.686435,17.571733,16.845879,16.600853,17.214134,17.134233,16.893466,17.1875,
679.3834,16.484679,17.594358,17.165127,16.27742,17.18367,17.153028,16.99617,17.118556,
679.6649,16.384135,17.365865,16.78125,16.268269,17.141026,16.915385,16.97484,16.646314,
679.9465,16.461969,17.27899,16.78125,16.448802,17.00226,17.006781,17.038031,16.855052,
680.2280,16.372046,17.25,16.78125,16.58932,17.02682,17.090796,17.119093,17,
680.5096,16.306254,17.250694,16.784026,16.499306,16.94097,17.029168,16.99653,16.995142,
680.7912,16.032041,17.281162,16.905898,16.468838,17.09331,16.937764,16.84419,16.781865,
681.0727,15.970488,17.190107,17.027774,16.559893,16.850701,16.785595,16.965274,16.659726,
681.3543,16.027952,17.128298,16.972048,16.740106,16.606943,16.544443,17.027952,16.715452,
681.6359,16.146537,17.153822,16.939928,17.038217,16.363177,16.53125,17.088893,16.920502,
681.9174,16.717116,16.791687,16.544894,16.72598,16.59614,16.979943,16.981577,17.077717,
682.1990,16.726718,16.668203,16.5,16.523905,16.461405,16.922187,17.050547,16.875623,
682.4805,16.745239,16.65625,16.420532,16.526489,16.411011,16.932739,16.983032,16.631836,
682.7621,16.775714,16.65625,16.560531,16.505536,16.560531,16.886073,16.737328,16.542323,
683.0437,16.706434,16.706128,16.743383,16.450122,16.967832,16.999694,16.562806,16.905332,
683.3252,16.59084,16.67042,16.63626,16.461665,17.038335,17.055415,16.507085,17.072495,
683.6068,16.656068,16.703034,16.406614,16.421966,16.937682,17.039108,16.640352,17.140534,
683.8883,16.82322,16.67351,16.14017,16.33839,16.680051,17.03125,16.84584,16.95267,
684.1699,16.700209,16.525157,16.936454,16.989814,16.921483,17.184192,16.753308,16.918698,
684.4515,16.498528,16.679537,17.186028,17.407722,16.978185,17.123528,16.771815,16.9375,
684.7330,16.457809,16.903107,17.104691,17.285965,16.957809,17.001572,16.731262,16.734405,
685.0146,16.527374,16.910126,16.937421,16.894382,16.929668,16.929668,16.707041,16.605459,
685.2962,16.675143,16.668488,16.806202,16.681202,16.887476,16.718512,16.71875,16.631298,
685.5777,16.89406,16.477228,16.871287,16.890347,16.893007,16.755817,16.700743,16.746287,
685.8593,17.068968,16.592678,16.9375,16.838353,16.854524,16.857758,16.756468,16.98492,
686.1408,17.141478,16.982391,16.953978,16.557384,16.779545,16.942616,16.845455,17.141478,
686.4224,16.653399,17.454462,16.670182,16.798746,16.702858,17.109821,16.702145,17.077679,
686.7040,16.141298,17.642645,16.554419,17.080145,16.626347,17.037984,16.546202,17.014952,
686.9855,16.21014,17.395089,16.920281,16.98868,16.451849,16.84662,16.67602,17.00287,
687.2671,16.3125,17.075673,17.098141,16.92407,16.415545,16.866218,16.839359,16.941891,
687.5486,16.36318,16.93074,17.04983,16.89358,16.745789,17.00085,16.90034,16.90625,
687.8302,16.473234,16.934557,16.94787,16.839266,17.087864,17.129484,16.973234,16.882427,
688.1118,16.609327,17.03125,16.868269,16.591635,17.247788,17.120577,17.042404,16.587212,
688.3933,16.708411,17.010455,16.989545,16.187616,17.052335,16.948014,17.052103,16.125,
688.6749,16.84676,16.862691,16.944474,16.158918,16.858384,16.795541,16.963758,16.096075,
688.9565,17.34375,16.669436,16.758887,16.410549,16.995701,16.714162,16.785838,16.075686,
689.2380,17.311215,16.830052,16.789384,16.622006,16.955052,16.789384,16.702483,16.374576,
689.5196,17.189225,16.96875,16.834644,16.990894,17.130656,16.782975,16.626725,16.980063,
689.8011,17.040711,16.96875,16.91951,17.05587,17.316298,16.707389,16.584289,17.304938,
690.0827,16.837871,16.933473,16.980509,17.03125,17.556621,16.757732,16.822406,17.577965,
690.3643,16.81763,16.78638,17.03638,17.03125,17.454299,16.6819,16.96409,17.323699,
