,Live Spectrum 26-10-2023 13:26:59,Live Spectrum 26-10-2023 13:27:01,Live Spectrum 26-10-2023 13:27:02,Live Spectrum 26-10-2023 13:27:03,Live Spectrum 26-10-2023 13:27:04,Live Spectrum 26-10-2023 13:27:04,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:08,Live Spectrum 26-10-2023 13:27:08,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
823.5428,16.755057,16.620592,17.177386,17.117739,16.973807,17.142376,17.142376,17.117739,17.117739,16.764523,16.764523,17.122796,17.122796,17.209284,17.209284,17.125,17.125,16.790067,16.790067,
823.8244,16.694364,16.660043,17.323157,17.051843,16.791185,17.330744,17.330744,17.149386,17.149386,16.628071,16.628071,17.191293,17.191293,17.163114,17.163114,17.076228,17.076228,17.07695,17.07695,
824.1059,16.861009,16.960157,17.219815,17.080824,16.973083,17.257528,17.257528,17.106676,17.106676,17.139063,17.139063,17.342685,17.342685,17.230611,17.230611,17.112074,17.112074,17.323296,17.323296,
824.3875,17.057403,17.132018,17.086732,17.144134,17.182403,17.193558,17.193558,17.118942,17.118942,17.684324,17.684324,17.400192,17.400192,17.325576,17.325576,17.276153,17.276153,17.450576,17.450576,
824.6691,17.221756,16.823434,17.139304,17.15625,17.346756,17.264304,17.264304,16.996994,16.996994,17.57644,17.57644,17.508655,17.508655,17.241345,17.241345,17.773323,17.773323,17.417547,17.417547,
824.9506,17.328043,16.619928,17.260308,17.234293,17.348986,17.593423,17.593423,16.994764,16.994764,16.854876,16.854876,17.53125,17.53125,17.296793,17.296793,18.005072,18.005072,17.328207,17.328207,
825.2322,17.053004,16.646613,17.122661,17.117843,17.396613,17.048326,17.048326,17.211452,17.211452,17.696715,17.696715,16.870463,16.870463,17.471089,17.471089,17.608346,17.608346,17.523952,17.523952,
825.5137,16.89259,16.844218,17.040045,17.147455,17.379397,16.856942,16.856942,17.115737,17.115737,17.445358,17.445358,16.884263,16.884263,17.258326,17.258326,17.584955,17.584955,17.374532,17.374532,
825.7953,16.793167,16.847722,17.058528,17.047139,17.211333,16.952861,16.952861,17.011917,17.011917,17.020389,17.020389,17.288139,17.288139,17.027806,17.027806,17.566472,17.566472,17.289194,17.289194,
826.0769,16.753543,17.009991,16.868552,17.114371,16.882724,16.941043,16.941043,17.166241,17.166241,17.245819,17.245819,17.454578,17.454578,17.027707,17.027707,17.479379,17.479379,17.198129,17.198129,
826.3584,17.003261,17.14381,17.097011,16.899879,16.618629,16.74052,16.74052,17.13122,17.13122,17.11241,17.11241,17.29991,17.29991,16.89055,16.89055,17.131069,17.131069,17.21564,17.21564,
826.6400,17.03125,17.070518,17.239309,16.760691,16.650905,16.890214,16.890214,17.125,17.125,16.750823,16.750823,17.024055,17.024055,16.932155,16.932155,17.09375,17.09375,17.133018,17.133018,
826.9216,17.089287,16.801333,17.424111,16.75,16.685269,17.080361,17.080361,16.747759,16.747759,16.399546,16.399546,16.79687,16.79687,16.879463,16.879463,17.29688,17.29688,17.241074,17.241074,
827.2031,16.916967,16.457148,17.584819,16.720536,16.658036,17.211605,17.211605,16.48304,16.48304,16.463391,16.463391,16.692859,16.692859,16.698217,16.698217,17.518747,17.518747,17.220536,17.220536,
827.4847,16.846424,16.856284,16.845921,17.077708,17.404079,16.859792,16.859792,17.007187,17.007187,16.528576,16.528576,17.495155,17.495155,17.106284,17.106284,17.082553,17.082553,16.829879,16.829879,
827.7662,16.995583,16.723167,16.964333,17.00265,17.316034,16.93485,16.93485,17.152716,17.152716,16.986748,16.986748,17.349051,17.349051,17.094633,17.094633,17.032133,17.032133,16.9036,16.9036,
828.0478,17.092472,16.595454,17.061222,16.84588,17.00426,17.029972,17.029972,17.217898,17.217898,17.246592,17.246592,17.004686,17.004686,17.032102,17.032102,17.308666,17.308666,17.06037,17.06037,
828.3294,16.937571,16.81282,17.125249,16.844177,17.062358,17.000249,17.000249,17.062749,17.062749,17.312215,17.312215,17.000036,17.000036,16.999858,16.999858,17.531036,17.531036,16.906214,16.906214,
828.6109,17.00401,17.097259,17.344251,17.224264,16.940007,17.219251,17.219251,17.279746,17.279746,17.058991,17.058991,17.034258,17.034258,16.876003,16.876003,17.336732,17.336732,16.875,16.875,
828.8925,17.251942,17.308616,17.376942,17.565413,17.096663,17.254856,17.254856,17.184587,17.184587,16.850548,16.850548,17.220692,17.220692,16.944298,16.944298,16.893626,16.893626,16.882769,16.882769,
829.1740,17.29227,17.17883,17.430275,17.649025,17.1875,17.410585,17.410585,17.106755,17.106755,17.07117,17.07117,17.28992,17.28992,17.163475,17.163475,16.5289,16.5289,17.13945,17.13945,
829.4556,16.91346,17.024999,17.279327,17.469232,17.200961,17.490385,17.490385,17.35577,17.35577,17.261538,17.261538,17.436059,17.436059,17.314423,17.314423,17.121154,17.121154,17.443269,17.443269,
829.7372,17.487974,17.403845,17.264431,17.014431,17.40144,17.331724,17.331724,17.060095,17.060095,17.415854,17.415854,16.944715,16.944715,17.334129,17.334129,17.048069,17.048069,17.514414,17.514414,
830.0187,17.303271,17.346086,17.423043,17.201957,17.352424,17.173043,17.173043,17.028359,17.028359,17.107097,17.107097,17.016793,17.016793,17.192728,17.192728,16.915479,16.915479,17.298043,17.298043,
830.3003,16.84876,17.069264,17.244051,17.340368,17.447645,17.03125,17.03125,16.993236,16.993236,16.645291,16.645291,16.902054,16.902054,16.940882,16.940882,17.315882,17.315882,17.142723,17.142723,
830.5819,16.456402,17.109495,16.929747,17.262108,17.461477,17.039003,17.039003,16.941376,16.941376,16.851263,16.851263,17.132753,17.132753,16.976503,16.976503,17.37476,17.37476,17.03125,17.03125,
830.8634,17.114374,17.004375,16.888125,16.875625,16.920626,17.11125,17.11125,16.973125,16.973125,17.129375,17.129375,17.209375,17.209375,17.04875,17.04875,17.62,17.62,17.053125,17.053125,
831.1450,17.639633,17.021494,16.988261,16.692378,16.629878,17.223628,17.223628,17.029267,17.029267,17.136739,17.136739,17.333994,17.333994,17.170883,17.170883,17.805639,17.805639,17.211889,17.211889,
831.4265,17.659518,16.936442,17.142213,16.756443,16.747791,17.260769,17.260769,17.171346,17.171346,16.988172,16.988172,17.259711,17.259711,17.276924,17.276924,17.899807,17.899807,17.354519,17.354519,
831.7081,17.327833,16.745875,17.262978,17.031834,17.116749,17.3125,17.3125,17.146813,17.146813,16.787146,16.787146,17.073707,17.073707,17.370875,17.370875,17.482914,17.482914,17.370875,17.370875,
831.9897,17.131411,16.632217,16.774839,17.373388,16.799678,17.325322,17.325322,17.381411,17.381411,16.825322,16.825322,16.686694,16.686694,17.199516,17.199516,16.475161,16.475161,17.244395,17.244395,
832.2712,17.15625,16.815904,16.75,17.104208,16.763861,17.409654,17.409654,17.433973,17.433973,16.916584,16.916584,16.611015,16.611015,17.097277,17.097277,16.520792,16.520792,17.34375,17.34375,
832.5528,17.126432,17.00459,16.757454,17.016341,16.842318,17.471614,17.471614,17.493978,17.493978,17.084863,17.084863,16.796159,16.796159,16.940364,16.940364,16.571387,16.571387,17.321387,17.321387,
832.8343,17.03125,17.170856,16.853091,17.000679,17.017324,17.209409,17.209409,17.327106,17.327106,17.084409,17.084409,16.875679,16.875679,16.734035,16.734035,16.563859,16.563859,17.194123,17.194123,
833.1159,17.005707,17.022736,17.113587,17.110779,17.241486,17,17,17.127899,17.127899,16.849457,16.849457,17.011322,17.011322,16.704529,16.704529,16.792572,16.792572,16.988678,16.988678,
833.3975,16.946551,16.945695,17.268102,17.147199,17.128242,17.081458,17.081458,16.96875,16.96875,16.708843,16.708843,17.161203,17.161203,16.822407,16.822407,17.032962,17.032962,16.920254,16.920254,
833.6790,16.978341,16.793317,17.254952,17.067452,16.83911,17.377164,17.377164,16.949567,16.949567,16.483293,16.483293,17.211634,17.211634,17.038366,17.038366,17.439664,17.439664,17.09839,17.09839,
833.9606,17.070953,16.780409,17.064183,17.008453,16.90036,17.441707,17.441707,16.744071,16.744071,16.516907,16.516907,16.993229,16.993229,17.033774,17.033774,17.412981,17.412981,17.148638,17.148638,
834.2422,17.21875,16.779639,16.905444,17.198991,17.34375,16.986092,16.986092,16.513102,16.513102,16.8125,16.8125,16.782861,16.782861,16.736898,16.736898,16.959676,16.959676,16.990926,16.990926,
834.5237,17.229989,16.611296,16.832511,17.225057,17.332511,16.606365,16.606365,16.808658,16.808658,16.767546,16.767546,16.996158,16.996158,16.463819,16.463819,17.073739,17.073739,17.116227,17.116227,
834.8053,17.25,16.554842,16.800704,17.113204,17.135559,16.46523,16.46523,16.897974,16.897974,16.699296,16.699296,17.227026,17.227026,16.34375,16.34375,17.117342,17.117342,17.203434,17.203434,
835.0868,17.262358,16.581392,16.645313,17.069034,16.794319,16.772584,16.772584,16.694745,16.694745,16.780539,16.780539,17.356108,17.356108,16.430255,16.430255,17.119176,17.119176,17.207103,17.207103,
835.3684,17.294174,16.62712,16.476272,17.005402,16.822142,17.184218,17.184218,16.484956,16.484956,16.926696,16.926696,17.297456,17.297456,16.640044,16.640044,17.049576,17.049576,17.09375,17.09375,
835.6500,17.258523,16.556818,16.571733,16.820313,16.941761,17.245028,17.245028,16.550426,16.550426,17.026989,17.026989,16.958097,16.958097,16.790483,16.790483,17.085227,17.085227,17.161222,17.161222,
835.9315,17.032742,16.287474,16.667207,16.625,16.793698,17.015561,17.015561,16.936008,16.936008,17.175052,17.175052,16.487423,16.487423,16.84375,16.84375,17.184388,17.184388,17.264069,17.264069,
836.2131,17.151356,16.790018,17.290018,16.771479,16.93456,16.902342,16.902342,16.861338,16.861338,17.092782,17.092782,16.500968,16.500968,17.04882,17.04882,16.837905,16.837905,17.046884,17.046884,
836.4946,17.378151,17.346113,17.815651,16.891807,17.158613,16.892594,16.892594,16.745274,16.745274,16.721901,16.721901,16.948005,16.948005,17.189863,17.189863,16.451943,16.451943,16.872637,16.872637,
836.7762,17.170907,17.186725,17.513495,16.812113,16.951769,16.844137,16.844137,17.111505,17.111505,16.514657,16.514657,17.219525,17.219525,17.046294,17.046294,16.531637,16.531637,17.111118,17.111118,
837.0578,17.126571,17.125,17.278108,16.879713,16.778108,16.924232,16.924232,17.346892,17.346892,16.404679,16.404679,17.166376,17.166376,16.934358,16.934358,16.677374,16.677374,17.25,17.25,
837.3393,17.139243,17.142007,17.26977,17.189838,16.820791,17.002764,17.002764,17.45727,17.45727,16.613095,16.613095,17.045493,17.045493,16.789966,16.789966,16.968324,16.968324,17.25,17.25,
837.6209,17.160215,17.226679,17.365322,17.480644,16.888643,17.242537,17.242537,17.323927,17.323927,16.918144,16.918144,17.066465,17.066465,16.753965,16.753965,17.142607,17.142607,17.179571,17.179571,
837.9024,17.151076,17.263038,17.187704,17.416803,16.783939,17.333401,17.333401,17.041803,17.041803,17,17,16.984477,16.984477,16.872311,16.872311,16.974128,16.974128,16.979303,16.979303,
838.1840,17.068536,17.25,16.937143,17.143108,16.662286,17.168322,17.168322,16.9375,16.9375,16.943536,16.943536,16.642751,16.642751,17.050428,17.050428,16.862571,16.862571,16.875,16.875,
838.4656,17.089555,16.822431,17.205394,16.817465,16.955394,17.307535,17.307535,17.267894,17.267894,16.575856,16.575856,16.954624,16.954624,17.027825,17.027825,16.91387,16.91387,17.011045,17.011045,
838.7471,17.024735,16.662765,17.145562,16.6875,17.116144,17.29713,17.29713,17.348432,17.348432,16.695847,16.695847,17.089577,17.089577,17.089068,17.089068,16.977606,16.977606,17.073697,17.073697,
839.0287,16.96875,16.946178,16.731222,16.625474,17.0524,17.156724,17.156724,17.095173,17.095173,17.102428,17.102428,16.834598,16.834598,17.445703,17.445703,17.186077,17.186077,16.897098,16.897098,
839.3103,17.266977,17.318123,16.678958,16.636354,17.03125,17.039792,17.039792,17.042604,17.042604,16.941825,16.941825,16.85651,16.85651,17.444636,17.444636,17.302552,17.302552,16.876406,16.876406,
839.5918,17.515915,17.481366,16.894214,16.765915,17.228647,17,17,16.908969,16.908969,16.790567,16.790567,17.059781,17.059781,17.111803,17.111803,17.137036,17.137036,16.862384,16.862384,
839.8734,17.72048,17.387157,17.059024,16.835069,17.380206,16.977431,16.977431,16.821181,16.821181,16.736113,16.736113,17.192706,17.192706,16.729177,16.729177,17.039931,17.039931,16.821181,16.821181,
840.1549,17.456332,17.065249,17.163375,16.797333,17.243791,16.829499,16.829499,16.580416,16.580416,16.997251,16.997251,17.033082,17.033082,16.416124,16.416124,16.868791,16.868791,16.882125,16.882125,
840.4365,16.985959,16.658664,16.877414,16.685839,16.972825,16.685839,16.685839,16.261472,16.261472,17.451541,17.451541,16.777928,16.777928,16.391456,16.391456,16.8125,16.8125,16.90625,16.90625,
840.7181,16.997507,16.905521,16.78125,16.803259,17.126763,16.558244,16.558244,16.922545,16.922545,17.292984,17.292984,16.694249,16.694249,17.092292,17.092292,17.351533,17.351533,17.004256,17.004256,
840.9996,16.905477,17.050309,16.831559,16.944369,17.112036,16.732487,16.732487,17.125,17.125,17.294214,17.294214,16.662345,16.662345,16.979394,16.979394,17.349072,17.349072,17.056405,17.056405,
841.2812,16.926625,16.959251,17.256746,17.071999,16.964689,17.245871,17.245871,17.202437,17.202437,17.364125,17.364125,16.707875,16.707875,16.622315,16.622315,17.157626,17.157626,16.933439,16.933439,
841.5627,16.778654,16.858077,17.370224,16.90843,16.778654,17.396699,17.396699,17.192276,17.192276,17.269103,17.269103,17.009968,17.009968,16.615449,16.615449,17.045577,17.045577,16.90625,16.90625,
841.8443,16.695718,16.51806,17.157873,16.603592,16.939986,17.514813,17.514813,17.051796,17.051796,17.032873,17.032873,17.0625,17.0625,17.004972,17.004972,17.112672,17.112672,16.90625,16.90625,
842.1259,16.604065,16.635621,16.874694,16.506876,17.024374,17.308756,17.308756,17.142497,17.142497,16.916565,16.916565,17.118124,17.118124,17.284994,17.284994,17.180624,17.180624,16.90625,16.90625,
842.4074,16.821648,16.998097,16.53039,16.272102,17.088224,16.996378,16.996378,17.099276,17.099276,16.649865,16.649865,16.982564,16.982564,17.284013,17.284013,17.016577,17.016577,17.191122,17.191122,
842.6890,16.756249,17.352089,16.412499,16.366669,17.239586,16.735413,16.735413,17.181251,17.181251,16.537499,16.537499,17.114586,17.114586,17.047913,17.047913,16.941666,16.941666,17.277084,17.277084,
842.9706,16.988812,17.046633,17.451054,16.494406,16.652969,17.465039,17.465039,16.650172,16.650172,17.337242,17.337242,17.065297,17.065297,17.180508,17.180508,17.086758,17.086758,17.191695,17.191695,
843.2521,16.96946,16.848007,17.225136,16.53054,17.022026,17.347298,17.347298,16.777702,16.777702,17.039055,17.039055,17.001419,17.001419,17.065338,17.065338,17.185371,17.185371,16.943176,16.943176,
843.5337,16.906282,16.812516,17.343685,16.749887,17.624693,17.218815,17.218815,16.562613,16.562613,16.968782,16.968782,16.718895,16.718895,16.843863,16.843863,17.437371,17.437371,17.031202,17.031202,
843.8152,16.745909,16.689546,17.152159,16.6875,17.779886,17.186136,17.186136,16.720796,16.720796,16.879091,16.879091,16.749318,16.749318,17.067273,17.067273,17.401477,17.401477,17.345114,17.345114,
844.0968,16.565269,16.786788,16.970134,16.688884,17.704906,17.122231,17.122231,16.811116,16.811116,17.066653,17.066653,16.725672,16.725672,17.285403,17.285403,17.188884,17.188884,17.389637,17.389637,
844.3784,16.631274,16.910433,17,16.720841,17.399976,17.0625,17.0625,16.785433,16.785433,17.154159,17.154159,16.887549,16.887549,17.349903,17.349903,17.220841,17.220841,17.033341,17.033341,
844.6599,16.71875,16.974356,16.985985,16.764015,17.304091,17.051288,17.051288,16.846553,16.846553,17.119394,17.119394,17.084924,17.084924,16.988788,16.988788,17.235985,17.235985,17.084924,17.084924,
844.9415,16.715231,17.027731,16.840231,16.927365,17.155405,16.933981,16.933981,16.850366,16.850366,17.044904,17.044904,17.287866,17.287866,16.864443,16.864443,17.097269,17.097269,17.27027,17.27027,
845.2230,16.67902,17.00424,16.81674,17.110709,16.630811,16.91049,16.91049,16.66049,16.66049,16.90201,16.90201,17.119189,17.119189,16.77701,16.77701,17.13348,17.13348,16.9375,16.9375,
845.5046,16.61507,17.061041,16.86361,17.213785,16.47868,16.912674,16.912674,16.722256,16.722256,16.88493,16.88493,17.251459,17.251459,16.76986,16.76986,17.212326,17.212326,16.94743,16.94743,
845.7862,16.505551,17.264309,16.98014,17.1875,16.54264,16.809725,16.809725,16.87208,16.87208,16.92611,16.92611,17.110835,17.110835,16.937644,16.937644,17.37792,17.37792,16.994305,16.994305,
846.0677,16.295005,17.430174,17.011962,17.084631,16.625897,17.008222,17.008222,16.744467,16.744467,16.862141,16.862141,17.155353,17.155353,17.148028,17.148028,17.537679,17.537679,17.000897,17.000897,
846.3493,16.46875,17.259745,16.9375,16.615817,16.764337,17.266913,17.266913,16.815077,16.815077,16.805332,16.805332,17.002577,17.002577,16.796149,16.796149,17.548163,17.548163,17.146505,17.146505,
846.6309,16.547869,17.116293,16.890029,16.382912,16.725469,17.187103,17.187103,16.702926,16.702926,16.789162,16.789162,16.90625,16.90625,16.578721,16.578721,17.444617,17.444617,17.202926,17.202926,
846.9124,16.87651,16.88027,16.73268,16.34563,16.35617,17.07643,17.07643,16.64759,16.64759,16.89044,16.89044,16.88893,16.88893,16.865971,16.865971,17.26393,17.26393,17.14759,17.14759,
847.1940,17.181477,16.803087,16.612197,16.319279,16.420187,17.040663,17.040663,16.728541,16.728541,17.037273,17.037273,17.003768,17.003768,17.108808,17.108808,17.265814,17.265814,17.181477,17.181477,
847.4755,17.33284,16.821931,16.498521,16.63517,17.219489,16.981138,16.981138,16.999261,16.999261,16.865569,16.865569,17.293638,17.293638,16.811761,16.811761,17.334319,17.334319,17.210798,17.210798,
847.7571,17.375,16.917182,16.712458,16.689047,17.145318,16.790635,16.790635,17.095297,17.095297,16.770318,16.770318,17.168729,17.168729,16.842203,16.842203,17.206271,17.206271,16.90161,16.90161,
848.0387,17.351602,16.995995,16.863301,16.761699,17.101602,16.738301,16.738301,17.121153,17.121153,16.738301,16.738301,17.261699,17.261699,16.664261,16.664261,17.136699,17.136699,16.753847,16.753847,
848.3202,17.3125,17.043869,16.743988,16.893482,17.03756,16.74369,16.74369,17.000149,17.000149,16.855922,16.855922,17.356071,17.356071,16.518631,16.518631,17.14378,17.14378,16.924732,16.924732,
848.6018,17.246269,16.889273,16.580504,17.0625,17,16.820989,16.820989,16.893004,16.893004,17.036008,17.036008,17.508489,17.508489,16.792443,16.792443,17.098508,17.098508,17.146735,17.146735,
848.8833,17.15625,16.612929,16.590554,17.076527,17.126241,16.91708,16.91708,16.945134,16.945134,16.929866,16.929866,17.52042,17.52042,17.076527,17.076527,17.048473,17.048473,17.162643,17.162643,
849.1649,17.141438,16.391438,16.787933,17.09375,17.35531,16.96875,16.96875,17.075686,17.075686,16.725253,16.725253,17.39469,17.39469,16.975253,16.975253,16.95719,16.95719,16.960441,16.960441,
849.4465,16.828561,16.421806,16.875138,16.812913,17.172265,16.89074,16.89074,17.031388,17.031388,16.921393,16.921393,17.140878,17.140878,16.656526,16.656526,16.921806,16.921806,16.96852,16.96852,
849.7280,16.465663,16.403163,16.814043,16.58044,16.889853,16.828897,16.828897,17.019483,17.019483,17.282793,17.282793,16.985147,16.985147,16.583527,16.583527,17.01794,17.01794,17.125,17.125,
850.0096,16.561014,16.532906,16.878142,16.573412,17.012568,16.740574,16.740574,17.042162,17.042162,17.295304,17.295304,16.982804,16.982804,16.721892,16.721892,17.200068,17.200068,17.125,17.125,
850.2912,16.6515,16.8495,16.97825,16.60325,17.071,16.69225,16.69225,17,17,17.17325,17.17325,17.02275,17.02275,16.642,16.642,17.2225,17.2225,17.071,17.071,
850.5727,16.587382,16.81828,17.068868,16.80672,16.956015,16.86922,16.86922,16.868338,16.868338,16.830427,16.830427,17.156544,17.156544,16.5625,16.5625,17.099824,17.099824,17.03125,17.03125,
850.8543,16.5625,16.54215,17.172239,16.808139,16.847383,16.96875,16.96875,16.742005,16.742005,16.65625,16.65625,17.356106,17.356106,16.503633,16.503633,17.023255,17.023255,16.893894,16.893894,
851.1358,16.5625,16.744107,17.014346,16.688679,16.730738,17.152714,17.152714,16.820952,16.820952,16.738012,16.738012,17.41706,17.41706,16.48919,16.48919,17.102202,17.102202,16.83294,16.83294,
851.4174,16.62629,17.288991,16.97004,16.549933,16.730027,17.335053,17.335053,17.045107,17.045107,17.1002,17.1002,17.53383,17.53383,16.606317,16.606317,17.241303,17.241303,16.865013,16.865013,
851.6990,16.921342,17.557114,17,16.477909,17.147639,16.977361,16.977361,17.036636,17.036636,17.117454,17.117454,17.262385,17.262385,16.810887,16.810887,17.28125,17.28125,16.742454,16.742454,
851.9805,16.916633,17.341592,17.022923,16.697984,17.060342,16.995888,16.995888,17.045847,17.045847,17.039577,17.039577,16.964536,16.964536,16.691612,16.691612,17.235403,17.235403,16.893811,16.893811,
852.2621,16.779958,16.988633,16.959968,17.113899,16.897468,17.110021,17.110021,16.943697,16.943697,17.102532,17.102532,16.573601,16.573601,16.838846,16.838846,17.21875,17.21875,17.277638,17.277638,
852.5436,16.75,17.029263,16.912897,17.21875,16.727385,17.125,17.125,16.758635,16.758635,17.051192,17.051192,16.321135,16.321135,16.80784,16.80784,17.169545,17.169545,17.498013,17.498013,
852.8252,17.004493,17.164297,17.287989,16.913359,16.738399,17.125,17.125,16.464257,16.464257,16.954902,16.954902,16.306699,16.306699,16.755801,16.755801,17.105351,17.105351,17.53125,17.53125,
853.1068,17.37811,17.292703,17.269797,16.791148,17.06561,17.335406,17.335406,16.40625,16.40625,16.911199,16.911199,16.575508,16.575508,16.881504,16.881504,17.041148,17.041148,17.478648,17.478648,
853.3883,17.4375,16.932301,17.087057,16.78125,17.152157,17.157743,17.157743,16.514878,16.514878,16.71615,16.71615,16.950885,16.950885,16.797622,16.797622,16.922622,16.922622,17.360122,17.360122,
853.6699,17.381464,16.426709,17.0625,17.117468,17.15625,16.648691,16.648691,16.699359,16.699359,16.603445,16.603445,17.252164,17.252164,16.557104,16.557104,16.878232,16.878232,17.259695,17.259695,
853.9515,16.970623,16.375,16.57147,16.694104,17.040714,16.59375,16.59375,16.545445,16.545445,17.489157,17.489157,16.703568,16.703568,16.791207,16.791207,16.730579,16.730579,17.076695,17.076695,
854.2330,17.145784,16.613039,16.59076,16.686005,17.001495,16.861544,16.861544,16.620515,16.620515,17.443481,17.443481,16.864534,16.864534,16.8125,16.8125,16.510466,16.510466,16.913726,16.913726,
854.5146,16.788685,16.900674,16.685641,16.65687,17.091891,17.089413,17.089413,16.900674,16.900674,17.253718,17.253718,17.242565,17.242565,16.84313,16.84313,16.745043,16.745043,16.998141,16.998141,
854.7961,16.500782,16.902859,16.8125,16.655989,17.124218,17.060153,17.060153,16.906772,16.906772,16.96875,16.96875,17.405468,17.405468,16.939587,16.939587,17.188543,17.188543,17,17,
855.0777,16.613235,16.494269,16.814792,16.621561,17.022081,16.776665,16.776665,16.969896,16.969896,16.96875,16.96875,17.2976,17.2976,17.188646,17.188646,17.304477,17.304477,16.996561,16.996561,
855.3593,17.139255,16.368187,16.881109,16.539396,16.75885,16.670505,16.670505,17.010182,17.010182,16.960604,16.960604,16.898104,16.898104,17.206532,17.206532,17.087641,17.087641,16.914396,16.914396,
855.6408,17.314435,16.750996,16.974613,16.662113,16.422843,16.892589,16.892589,17.167976,17.167976,16.855476,16.855476,16.766593,16.766593,17.03125,17.03125,17.032246,17.032246,17.03125,17.03125,
855.9224,16.992936,17.077826,17.035081,16.734076,16.331059,17.093152,17.093152,17.250598,17.250598,17.026222,17.026222,16.70546,16.70546,16.920138,16.920138,17.347581,17.347581,17.050407,17.050407,
856.2039,16.732959,17.182764,17.057764,16.839014,16.6875,17.298291,17.298291,17.03125,17.03125,17.390137,17.390137,17.267041,17.267041,16.167626,16.167626,17.346582,17.346582,17.144874,17.144874,
856.4855,16.795562,17.173188,17.042542,16.829438,16.670562,17.156644,17.156644,17.014312,17.014312,17.051602,17.051602,17.181854,17.181854,16.445772,16.445772,17.147978,17.147978,16.872374,16.872374,
856.7671,16.71875,17.223758,17.09375,16.919371,16.613432,16.855318,16.855318,16.9375,16.9375,16.640023,16.640023,17.169371,17.169371,16.625,16.625,17.027796,17.027796,16.731871,16.731871,
857.0486,16.69631,17.087599,17.07131,16.878988,16.635139,16.76629,16.76629,16.907579,16.907579,16.33627,16.33627,17.308512,17.308512,16.580119,16.580119,17.27244,17.27244,16.698969,16.698969,
857.3302,16.650214,16.943536,17,16.59375,16.485559,16.743964,16.743964,16.8125,16.8125,16.388141,16.388141,17.576941,17.576941,16.420691,16.420691,17.352155,17.352155,16.471118,16.471118,
857.6117,16.784087,16.697655,17.065337,16.54708,16.521916,16.784498,16.784498,16.849836,16.849836,16.64042,16.64042,17.540584,17.540584,16.384334,16.384334,17.318996,17.318996,16.5625,16.5625,
857.8933,16.999109,16.28125,17.280359,16.406695,16.520536,16.780359,16.780359,16.999109,16.999109,16.780805,16.780805,17.429013,17.429013,16.467859,16.467859,17.105354,17.105354,16.5625,16.5625,
858.1749,16.799984,16.494191,17.137271,16.276505,16.394388,16.939872,16.939872,16.945681,16.945681,16.597186,16.597186,17.167457,17.167457,16.604957,16.604957,16.859048,16.859048,16.65216,16.65216,
858.4564,16.340266,16.94791,16.607644,16.204856,16.154508,16.890635,16.890635,16.673606,16.673606,16.277766,16.277766,17.065984,17.065984,16.612848,16.612848,16.633689,16.633689,16.873258,16.873258,
858.7380,16.622955,17.088702,16.596754,16.464661,16.354806,16.522239,16.522239,16.776202,16.776202,16.573556,16.573556,16.743992,16.743992,16.619952,16.619952,16.473798,16.473798,16.942548,16.942548,
859.0196,16.862439,16.942287,16.757774,16.803079,16.570274,16.292165,16.292165,16.854665,16.854665,16.69064,16.69064,16.53439,16.53439,16.642195,16.642195,16.578049,16.578049,16.87814,16.87814,
859.3011,17.045042,16.703736,16.813722,17.086417,17.00157,16.568959,16.568959,16.966306,16.966306,16.776361,16.776361,16.590084,16.590084,16.760125,16.760125,16.75,16.75,16.858764,16.858764,
859.5827,16.965926,16.895214,16.765272,17.185382,17.29511,16.940324,16.940324,17.03125,17.03125,16.890272,16.890272,16.76739,16.76739,16.970162,16.970162,16.67011,16.67011,16.875,16.875,
859.8642,16.928485,17.161538,16.885576,16.873439,17.150962,17.23197,17.23197,17.048197,17.048197,16.773318,16.773318,16.742068,16.742068,17.014303,17.014303,16.847955,16.847955,16.925841,16.925841,
860.1458,16.982079,17.164987,17.322579,16.508289,16.914539,17.339158,17.339158,16.990816,16.990816,16.759184,16.759184,16.620408,16.620408,16.83871,16.83871,17.331316,17.331316,17.112119,17.112119,
860.4274,17.195552,17.011599,17.127797,16.866404,16.894651,16.688795,16.688795,16.9375,16.9375,17.020402,17.020402,16.61265,16.61265,16.73765,16.73765,17.077647,17.077647,16.802947,16.802947,
860.7089,17.264213,16.957384,16.664792,17.127847,16.988634,16.161945,16.161945,16.997153,16.997153,17.15625,17.15625,16.565347,16.565347,16.829537,16.829537,16.900555,16.900555,16.710208,16.710208,
860.9905,17.21875,17.073117,16.5625,17.010257,17.06262,16.260737,16.260737,16.989503,16.989503,17.072757,17.072757,16.426883,16.426883,16.93762,16.93762,17.03137,17.03137,16.833373,16.833373,
