,Live Spectrum 26-10-2023 13:32:31,Live Spectrum 26-10-2023 13:32:39,Live Spectrum 26-10-2023 13:32:39,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:45,Live Spectrum 26-10-2023 13:32:45,Live Spectrum 26-10-2023 13:32:45,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
856.7671,17.130008,17.149689,17.125,17.223758,17.223758,16.575621,16.575621,16.674379,16.674379,16.674379,17.159356,17.159356,17.299379,17.299379,17.299379,17.314053,17.314053,17.314053,16.838742,16.838742,17.28125,17.28125,17.28125,16.838742,16.838742,16.873447,16.873447,16.873447,16.832182,
857.0486,16.971409,17.065159,17.11004,17.13248,17.13248,16.625,16.625,16.654921,16.654921,16.654921,17.481051,17.481051,17.279921,17.279921,17.279921,17.512301,17.512301,17.512301,16.95246,16.95246,17.213929,17.213929,17.213929,16.92254,16.92254,16.76496,16.76496,16.76496,16.92869,
857.3302,16.806464,16.883405,16.978454,17.105823,17.105823,16.675427,16.675427,16.758405,16.758405,16.758405,17.685132,17.685132,17.358191,17.358191,17.358191,17.808832,17.808832,17.808832,17.058832,17.058832,16.983191,16.983191,16.983191,16.891809,16.891809,16.846118,16.846118,16.846118,16.983191,
857.6117,16.940337,16.822245,16.712664,16.959416,16.959416,16.831168,16.831168,16.82792,16.82792,16.82792,17.453741,17.453741,17.181825,17.181825,17.181825,17.884745,17.884745,17.884745,17.284087,17.284087,17.021505,17.021505,17.021505,17.012171,17.012171,16.928166,16.928166,16.928166,16.900164,
857.8933,17.2067,16.758487,16.583927,16.916964,16.916964,16.854464,16.854464,16.978573,16.978573,16.978573,17.114732,17.114732,16.751781,16.751781,16.751781,17.656695,17.656695,17.656695,17.499109,17.499109,17.300896,17.300896,17.300896,17.310719,17.310719,16.834372,16.834372,16.834372,16.771427,
858.1749,17.34784,16.874346,16.668112,16.863793,16.863793,16.689218,16.689218,17.006463,17.006463,17.006463,17.127372,17.127372,16.488793,16.488793,16.488793,17.403223,17.403223,17.403223,17.031005,17.031005,17.334261,17.334261,17.334261,17.248692,17.248692,16.978894,16.978894,16.978894,16.721122,
858.4564,17.11459,16.690963,16.907992,16.928811,16.928811,16.432295,16.432295,16.845492,16.845492,16.845492,17.211803,17.211803,16.444447,16.444447,16.444447,17.086803,17.086803,17.086803,15.932295,15.932295,16.887172,16.887172,16.887172,16.675348,16.675348,17.342029,17.342029,17.342029,16.70834,
858.7380,16.895194,16.961657,16.773198,17.114903,17.114903,16.270194,16.270194,16.802403,16.802403,16.802403,17.197597,17.197597,16.497955,16.497955,16.497955,17.190504,17.190504,17.190504,16.202519,16.202519,16.549399,16.549399,16.549399,16.682452,16.682452,16.988944,16.988944,16.988944,16.619952,
859.0196,16.764055,17.15311,16.69064,17.173445,17.173445,16.139055,16.139055,17.113933,17.113933,17.113933,17.167165,17.167165,16.709329,16.709329,16.709329,17.407744,17.407744,17.407744,16.754634,16.754634,16.728018,16.728018,16.728018,16.760915,16.760915,16.801585,16.801585,16.801585,16.782744,
859.3011,16.886347,17.052375,16.73132,17.15625,17.15625,16.291375,16.291375,17.451292,17.451292,17.451292,17.233764,17.233764,16.857542,16.857542,16.857542,17.622556,17.622556,17.622556,17.100209,17.100209,17.088861,17.088861,17.088861,16.842528,16.842528,16.840084,16.840084,16.840084,17.042597,
859.5827,17.031956,16.938206,16.940324,17.204184,17.204184,16.581302,16.581302,17.26033,17.26033,17.26033,17.234022,17.234022,16.98614,16.98614,16.98614,17.575654,17.575654,17.575654,17.34375,17.34375,17.202772,17.202772,17.202772,16.922934,16.922934,17.049346,17.049346,17.049346,17.172228,
859.8642,17.028606,17.019591,17.079447,17.216106,17.216106,16.667909,16.667909,16.895674,16.895674,16.895674,17.032333,17.032333,17.113341,17.113341,17.113341,17.18065,17.18065,17.18065,17.242068,17.242068,17.170553,17.170553,17.170553,17.002644,17.002644,17.207091,17.207091,17.207091,17.085818,
860.1458,16.784947,17.098342,17.147513,17.151658,17.151658,16.678763,16.678763,16.978382,16.978382,16.978382,16.857079,16.857079,17.066645,17.066645,17.066645,16.847895,16.847895,16.847895,16.905355,16.905355,17.174171,17.174171,17.174171,17.013329,17.013329,17.285842,17.285842,17.285842,16.820789,
860.4274,16.927402,16.992699,16.922898,17.0683,17.0683,16.624249,16.624249,16.898198,16.898198,16.898198,17.032751,17.032751,16.924399,16.924399,16.924399,16.630049,16.630049,16.630049,17.134553,17.134553,16.790597,16.790597,16.790597,16.9622,16.9622,17.161299,17.161299,17.161299,16.763101,
860.7089,17.264189,16.866482,16.889189,16.951713,16.951713,16.602268,16.602268,16.809653,16.809653,16.809653,16.997176,16.997176,16.795463,16.795463,16.795463,16.730092,16.730092,16.730092,17.147755,17.147755,16.710208,16.710208,16.710208,16.9375,16.9375,17.0625,17.0625,17.0625,16.872153,
860.9905,17.46899,17.073356,16.947877,16.885377,16.885377,16.896353,16.896353,16.948117,16.948117,16.948117,16.78101,16.78101,16.75,16.75,16.75,17.052483,17.052483,17.052483,16.728647,16.728647,16.93774,16.93774,16.93774,16.916627,16.916627,16.99988,16.99988,16.99988,16.989743,
861.2720,17.421913,17.165633,16.871898,16.875,16.875,17.184322,17.184322,16.978133,16.978133,16.978133,16.828087,16.828087,16.903072,16.903072,16.903072,17.221852,17.221852,17.221852,16.615617,16.615617,16.91253,16.91253,16.91253,16.862515,16.862515,16.96875,16.96875,16.96875,17.096852,
861.5536,17.054867,17.270583,16.660817,17.103666,17.103666,17.341467,17.341467,17.03735,17.03735,17.03735,16.897867,16.897867,17.03735,17.03735,17.03735,17.295733,17.295733,17.295733,16.739333,16.739333,16.760667,16.760667,16.760667,16.889483,16.889483,16.877283,16.877283,16.877283,17.147867,
861.8352,16.842017,17.431854,16.59375,17.378467,17.378467,17.446613,17.446613,17.014758,17.014758,17.014758,16.977863,16.977863,17.0625,17.0625,17.0625,17.240887,17.240887,17.240887,16.876733,16.876733,16.742621,16.742621,16.742621,17.025604,17.025604,16.963104,16.963104,16.963104,16.941412,
862.1167,16.912021,17.39411,16.718151,17.561901,17.561901,17.41899,17.41899,16.875599,16.875599,16.875599,16.900479,16.900479,16.863459,16.863459,16.863459,17.29339,17.29339,17.29339,16.88137,16.88137,17.073442,17.073442,17.073442,17.13714,17.13714,16.95024,16.95024,16.95024,16.700839,
862.3983,17.22234,17.530367,16.879473,17.671434,17.671434,17.380355,17.380355,16.817855,16.817855,16.817855,16.771422,16.771422,16.708922,16.708922,16.708922,17.053555,17.053555,17.053555,16.875,16.875,17.363406,17.363406,17.363406,17.285723,17.285723,17.015184,17.015184,17.015184,16.423199,
862.6799,16.985196,16.943479,16.960078,17.122307,17.122307,17.401914,17.401914,16.785586,16.785586,16.785586,17.072968,17.072968,17.064296,17.064296,17.064296,17.13457,17.13457,17.13457,16.202151,16.202151,16.787229,16.787229,16.787229,17.285586,17.285586,17.192734,17.192734,17.192734,16.671054,
862.9614,16.965439,16.983443,17.052566,17.143004,17.143004,17.434189,17.434189,16.893004,16.893004,16.893004,16.985307,16.985307,17.348508,17.348508,17.348508,17.268004,17.268004,17.268004,16.484889,16.484889,16.743377,16.743377,16.743377,17.057742,17.057742,17.02318,17.02318,17.02318,16.634934,
863.2430,16.881846,17.115873,17.178373,17.272123,17.272123,17.176787,17.176787,16.935218,16.935218,16.935218,16.96875,16.96875,17.403968,17.403968,17.403968,17.339186,17.339186,17.339186,16.762995,16.762995,17.010713,17.010713,17.010713,16.857441,16.857441,16.942064,16.942064,16.942064,16.711904,
863.5245,16.995011,17.275014,17.307511,17.251247,17.251247,16.856221,16.856221,16.967503,16.967503,16.967503,16.638718,16.638718,17.286239,17.286239,17.286239,17.34375,17.34375,17.34375,16.451218,16.451218,17.091256,17.091256,17.091256,16.933759,16.933759,16.847491,16.847491,16.847491,16.92877,
863.8061,17.34147,17.219165,17.250415,17.312085,17.312085,16.905835,16.905835,16.906665,16.906665,16.906665,16.780214,16.780214,16.722481,16.722481,16.722481,17.219579,17.219579,17.219579,16.747927,16.747927,16.814366,16.814366,16.814366,17.216884,17.216884,16.905835,16.905835,16.905835,17.372098,
864.0877,17.313338,17.064176,17.248324,17.150385,17.150385,17.095426,17.095426,16.783763,16.783763,16.783763,16.911277,16.911277,16.598777,16.598777,16.598777,17.220426,17.220426,17.220426,17.097939,17.097939,16.475453,16.475453,16.475453,17.270358,17.270358,17.039628,17.039628,17.039628,17.459534,
864.3692,17.345638,17.126888,17.1875,16.935612,16.935612,17.167578,17.167578,16.875,16.875,16.875,17.099414,17.099414,16.79069,16.79069,16.79069,17.28125,17.28125,17.28125,17.227343,17.227343,16.752735,16.752735,16.752735,16.861783,16.861783,17.360743,17.360743,17.360743,17.102343,
864.6508,17.292582,17.170967,17.190443,16.91508,16.91508,17.267219,17.267219,16.86617,16.86617,16.86617,17.152178,17.152178,16.966935,16.966935,16.966935,17.28125,17.28125,17.28125,16.848509,16.848509,17.210606,17.210606,17.210606,16.620928,16.620928,17.551413,17.551413,17.551413,16.770604,
864.9323,16.532032,17.296484,17.23877,17.016016,17.016016,16.571291,16.571291,16.821291,16.821291,16.821291,16.868557,16.868557,17.217968,17.217968,17.217968,17.285254,17.285254,17.285254,16.665823,16.665823,16.555274,16.555274,16.555274,16.329299,16.329299,16.859766,16.859766,16.859766,16.960742,
865.2139,16.800698,17.136802,17.375,17.155419,17.155419,16.85389,16.85389,17.139378,17.139378,17.139378,17.270279,17.270279,17,17,17,17.277012,17.277012,17.277012,17.14611,17.14611,16.759308,16.759308,16.759308,16.737366,16.737366,16.97382,16.97382,16.97382,16.90625,
865.4955,17.037937,16.856578,17.356578,17.337063,17.337063,16.832562,16.832562,17.399563,17.399563,17.399563,17.362719,17.362719,16.914031,16.914031,16.914031,17.130594,17.130594,17.130594,17.081469,17.081469,16.999453,16.999453,16.999453,17.168531,17.168531,16.987719,16.987719,16.987719,16.893969,
865.7770,16.9375,16.817334,17.274033,17.430283,17.430283,16.560117,16.560117,17.449483,17.449483,17.449483,17.225899,17.225899,16.54085,16.54085,16.54085,17.310117,17.310117,17.310117,17.0529,17.0529,17.117783,17.117783,17.117783,17.225967,17.225967,16.944717,16.944717,16.944717,16.894267,
866.0586,16.929202,16.995586,17.241702,17.339866,17.339866,16.69774,16.69774,17.256356,17.256356,17.256356,16.962394,16.962394,16.518538,16.518538,16.518538,17.373058,17.373058,17.373058,17.191384,17.191384,17.077154,17.077154,17.077154,17.258298,17.258298,16.960452,16.960452,16.960452,17.087394,
866.3402,17.084554,17.231325,17.171828,17.193788,17.193788,16.793731,16.793731,17.131193,17.131193,17.131193,17.040634,17.040634,16.721941,16.721941,16.721941,17.300019,17.300019,17.300019,17.384384,17.384384,17.012481,17.012481,17.012481,17.215559,17.215559,16.956269,16.956269,16.956269,17.15625,
866.6217,17.615237,17.427202,17.0625,17.260298,17.260298,16.613811,16.613811,16.979048,16.979048,16.979048,17.240594,17.240594,16.937857,16.937857,16.937857,17.375178,17.375178,17.375178,17.301489,17.301489,16.979226,16.979226,16.979226,17.072976,17.072976,17.031428,17.031428,17.031428,17.10387,
866.9033,17.72802,17.329875,16.993062,17.484928,17.484928,16.609928,16.609928,17.018511,17.018511,17.018511,17.466447,17.466447,17.143511,17.143511,17.143511,17.414354,17.414354,17.414354,17.197907,17.197907,16.907416,16.907416,16.907416,16.943302,16.943302,17.047458,17.047458,17.047458,17.243032,
867.1848,17.53125,17.0684,16.95105,17.709349,17.709349,17.176575,17.176575,17.067525,17.067525,17.067525,17.313375,17.313375,17.268575,17.268575,17.268575,17.3243,17.3243,17.3243,17.375,17.375,16.711975,16.711975,16.711975,16.725525,16.725525,16.930725,16.930725,16.930725,17.516824,
867.4664,17.517468,17.127727,17.214106,17.113135,17.113135,17.509138,17.509138,17.020194,17.020194,17.020194,17.420032,17.420032,17.167306,17.167306,17.167306,17.305129,17.305129,17.305129,17.375,17.375,16.628685,16.628685,16.628685,16.919074,16.919074,16.833653,16.833653,16.833653,17.091982,
867.7480,17.455315,17.25,17.28709,16.766355,16.766355,17.703855,17.703855,17.21437,17.21437,17.21437,17.4375,17.4375,17.00292,17.00292,17.00292,17.389895,17.389895,17.389895,17.389895,17.389895,16.638435,16.638435,16.638435,17.168225,17.168225,16.78125,16.78125,16.78125,16.738025,
868.0295,17.326186,17.185949,17.124224,16.942153,16.942153,17.495347,17.495347,17.264462,17.264462,17.264462,17.213321,17.213321,16.985538,16.985538,16.985538,17.518339,17.518339,17.518339,17.390237,17.390237,16.6875,16.6875,16.6875,17.266013,17.266013,16.861314,16.861314,16.861314,16.768339,
868.3111,17.215728,17.090728,17.059478,17.262087,17.262087,17.141142,17.141142,17.01312,17.01312,17.01312,16.965728,16.965728,17.048386,17.048386,17.048386,17.642136,17.642136,17.642136,17.306457,17.306457,16.6875,16.6875,16.6875,17.246978,17.246978,16.988907,16.988907,16.988907,17.012087,
868.5926,17.242293,16.971179,17.140835,17.356736,17.356736,16.945207,16.945207,16.825486,16.825486,16.825486,17.101878,17.101878,17.0625,17.0625,17.0625,17.583193,17.583193,17.583193,17.122151,17.122151,16.778821,16.778821,16.778821,17.200486,17.200486,16.958193,16.958193,16.958193,17.307642,
868.8742,17.300648,16.848057,17.335137,17.34375,17.34375,17.003239,17.003239,16.948285,16.948285,16.948285,17.276943,17.276943,17.178887,17.178887,17.178887,17.414863,17.414863,17.414863,16.914863,16.914863,16.824352,16.824352,16.824352,17.071113,17.071113,16.867454,16.867454,16.867454,17.495693,
869.1558,17.291963,16.93572,17.22142,16.994626,16.994626,17.021427,17.021427,17.3393,17.3393,17.3393,16.983913,16.983913,17.00356,17.00356,17.00356,17.22053,17.22053,17.22053,17.049117,17.049117,16.771427,16.771427,16.771427,16.81517,16.81517,16.90536,16.90536,16.90536,16.833002,
869.4373,17.367974,17.021681,17.255085,16.834181,16.834181,16.826553,16.826553,17.348234,17.348234,17.348234,16.899224,16.899224,17.048447,17.048447,17.048447,17.242974,17.242974,17.242974,17.112888,17.112888,16.771681,16.771681,16.771681,16.978921,16.978921,16.980862,16.980862,16.980862,16.577154,
869.7189,17.38342,17.05408,17.540804,16.82092,16.82092,16.681509,16.681509,17.030116,17.030116,17.030116,17.120143,17.120143,17.398965,17.398965,17.398965,17.326911,17.326911,17.326911,17.025259,17.025259,16.941063,16.941063,16.941063,17.07092,17.07092,16.97717,16.97717,16.97717,16.693491,
870.0005,17.375,17.134456,17.816882,16.908441,16.908441,16.776176,16.776176,16.793589,16.793589,16.793589,17.427352,17.427352,17.643911,17.643911,17.643911,17.487661,17.487661,17.487661,17.095941,17.095941,16.976015,16.976015,16.976015,16.966559,16.966559,16.776868,16.776868,16.776868,17.006573,
870.2820,17.425291,17.181395,17.698983,17.113517,17.113517,16.862791,16.862791,16.825436,16.825436,16.825436,17.248546,17.248546,17.461192,17.461192,17.461192,17.556395,17.556395,17.556395,17.099855,17.099855,16.817878,16.817878,16.817878,16.887209,16.887209,16.593023,16.593023,16.593023,17.169186,
870.5636,17.4375,17.161189,17.419453,17.261493,17.261493,16.927622,16.927622,17.054237,17.054237,17.054237,16.819148,16.819148,17.379939,17.379939,17.379939,17.588811,17.588811,17.588811,16.988507,16.988507,16.833872,16.833872,16.833872,16.980243,16.980243,16.641432,16.641432,16.641432,17.1875,
870.8451,17.382537,17.211213,17.182629,17.665993,17.665993,16.882537,16.882537,17.09375,17.09375,17.09375,16.640073,16.640073,17.347518,17.347518,17.347518,17.318934,17.318934,17.318934,16.776379,16.776379,16.788787,16.788787,16.788787,16.807629,16.807629,17.123438,17.123438,17.123438,16.885202,
871.1267,17.375,17.247408,17.041619,17.948012,17.948012,16.846342,16.846342,17.036434,17.036434,17.036434,16.510369,16.510369,17.315092,17.315092,17.315092,17.080645,17.080645,17.080645,16.721342,16.721342,17.010512,17.010512,17.010512,16.466014,16.466014,17.502736,17.502736,17.502736,16.528514,
871.4083,16.688696,16.921767,17.747394,17.461481,17.461481,17.500215,17.500215,17.001411,17.001411,17.001411,17.39518,17.39518,16.775392,16.775392,16.775392,17.211697,17.211697,17.211697,16.867947,16.867947,17.150607,17.150607,17.150607,17.064126,17.064126,17.08366,17.08366,17.08366,17.126626,
871.6898,16.718302,17.123434,17.719198,17.592631,17.592631,17.220988,17.220988,17.217184,17.217184,17.217184,17.251343,17.251343,16.687948,16.687948,16.687948,17.063619,17.063619,17.063619,16.906026,16.906026,17.218302,17.218302,17.218302,16.814514,16.814514,16.969421,16.969421,16.969421,17.15625,
871.9714,16.943312,17.222625,17.623063,17.374031,17.374031,16.962938,16.962938,17.13178,17.13178,17.13178,17.001937,17.001937,16.75678,16.75678,16.75678,17.375969,17.375969,17.375969,17.02447,17.02447,17.186531,17.186531,17.186531,16.907219,16.907219,16.940406,16.940406,16.940406,17.219719,
872.2529,17.129333,17.330751,17.553834,17.319919,17.319919,16.792082,16.792082,17.339417,17.339417,17.339417,17.071166,17.071166,16.990415,16.990415,16.990415,17.401917,17.401917,17.401917,16.799501,16.799501,17.132419,17.132419,17.132419,16.969997,16.969997,17.033416,17.033416,17.033416,17.25,
872.5345,17.18413,17.139401,17.427391,16.986521,16.986521,16.950979,16.950979,17.257662,17.257662,17.257662,17.204349,17.204349,17.294729,17.294729,17.294729,17.34038,17.34038,17.34038,16.62163,16.62163,16.819239,16.819239,16.819239,17.426468,17.426468,17.055761,17.055761,17.055761,17.236521,
872.8161,17.165407,16.977108,17.34375,16.893314,16.893314,17.094549,17.094549,17.025873,17.025873,17.025873,17.320858,17.320858,17.383358,17.383358,17.383358,17.317078,17.317078,17.317078,16.625799,16.625799,16.911627,16.911627,16.911627,17.584593,17.584593,16.97253,16.97253,16.97253,17.09753,
873.0976,17.236127,16.837958,17.326373,17.011585,17.011585,17.310212,17.310212,16.795123,16.795123,16.795123,17.14116,17.14116,17.232623,17.232623,17.232623,17.337958,17.337958,17.337958,16.876217,16.876217,17.182924,17.182924,17.182924,17.513873,17.513873,16.818292,16.818292,16.818292,16.949085,
873.3792,17.263416,16.77744,17.242988,17.181703,17.181703,17.367381,17.367381,16.887037,16.887037,16.887037,17.021643,17.021643,17.114178,17.114178,17.114178,17.354572,17.354572,17.354572,17.282465,17.282465,17.297261,17.297261,17.297261,17.325309,17.325309,16.892834,16.892834,16.892834,17.014024,
873.6608,17.143171,16.680961,17.284645,17.569039,17.569039,17.125,17.125,17.526408,17.526408,17.526408,17.345447,17.345447,17.034645,17.034645,17.034645,17.450579,17.450579,17.450579,17.677566,17.677566,16.94429,16.94429,16.94429,16.962211,16.962211,17.186053,17.186053,17.186053,17.095447,
873.9423,17.300184,16.797336,17.506619,17.490533,17.490533,17.125,17.125,17.772705,17.772705,17.772705,17.532172,17.532172,17.275553,17.275553,17.275553,17.227295,17.227295,17.227295,17.581434,17.581434,17.359836,17.359836,17.359836,17.097521,17.097521,17.616455,17.616455,17.616455,17.234836,
874.2239,17.333047,16.959765,17.572344,17.436641,17.436641,17.157109,17.157109,17.893829,17.893829,17.893829,17.696485,17.696485,17.363438,17.363438,17.363438,16.956329,16.956329,16.956329,17.453751,17.453751,17.393829,17.393829,17.393829,17.303515,17.303515,17.630548,17.630548,17.630548,17.322344,
874.5054,17.336389,17.110277,17.399862,17.363056,17.363056,17.254583,17.254583,17.618612,17.618612,17.618612,17.486251,17.486251,17.245417,17.245417,17.245417,16.848333,16.848333,16.848333,17.125,17.125,17.261944,17.261944,17.261944,17.370417,17.370417,17.245417,17.245417,17.245417,17.209584,
874.7870,17.361809,17.1875,17.121545,17.304177,17.304177,17.206971,17.206971,17.300721,17.300721,17.300721,17.259736,17.259736,17.121545,17.121545,17.121545,16.945823,16.945823,16.945823,17.111809,17.111809,17.307632,17.307632,17.307632,17.259736,17.259736,17.372175,17.372175,17.372175,17.054177,
875.0686,17.444853,17.129727,17.03125,17.524423,17.524423,16.903623,16.903623,17.214023,17.214023,17.214023,17.259717,17.259717,17.002363,17.002363,17.002363,16.971113,16.971113,16.971113,17.26707,17.26707,17.34375,17.34375,17.34375,16.941963,16.941963,17.66833,17.66833,17.66833,17.014443,
875.3501,17.719511,16.936892,17.094054,17.84375,17.84375,16.608843,16.608843,17.344054,17.344054,17.344054,17.563565,17.563565,16.953049,16.953049,16.953049,16.968902,16.968902,16.968902,17.515853,17.515853,17.123935,17.123935,17.123935,16.593446,16.593446,17.687348,17.687348,17.687348,17.109755,
875.6317,18.044643,17.660714,17.241071,17.623214,17.623214,16.907143,16.907143,17.202679,17.202679,17.202679,17.628571,17.628571,17.158036,17.158036,17.158036,17.35625,17.35625,17.35625,17.528571,17.528571,17.160714,17.160714,17.160714,17.447322,17.447322,17.198214,17.198214,17.198214,16.933036,
875.9132,18.169267,18.338534,17.239568,17.419267,17.419267,17.286466,17.286466,17.085949,17.085949,17.085949,17.445301,17.445301,17.179653,17.179653,17.179653,17.729182,17.729182,17.729182,17.390602,17.390602,17.320301,17.320301,17.320301,17.85409,17.85409,16.8125,16.8125,16.8125,16.828148,
876.1948,17.863641,17.922354,17.148485,17.445265,17.445265,17.429544,17.429544,17.125,17.125,17.125,17.347728,17.347728,16.964964,16.964964,16.964964,17.664206,17.664206,17.664206,17.234471,17.234471,17.144699,17.144699,17.144699,17.320648,17.320648,16.871022,16.871022,16.871022,17.062308,
876.4764,17.749861,17.729074,17.083426,17.551898,17.551898,17.5,17.5,17.208148,17.208148,17.208148,17.291713,17.291713,16.781528,16.781528,16.781528,17.614537,17.614537,17.614537,17.062778,17.062778,17.000139,17.000139,17.000139,17.093889,17.093889,16.885463,16.885463,16.885463,17.093889,
876.7579,17.516381,17.772072,17.106645,17.748257,17.748257,17.389638,17.389638,17.227928,17.227928,17.227928,17.457829,17.457829,16.873257,16.873257,16.873257,17.514638,17.514638,17.514638,17.022072,17.022072,16.96875,16.96875,16.96875,17.172862,17.172862,17.073651,17.073651,17.073651,17.040428,
877.0395,17.359524,17.78125,17.19509,17.88259,17.88259,17.180207,17.180207,17.21875,17.21875,17.21875,17.53125,17.53125,17.147769,17.147769,17.147769,17.445387,17.445387,17.445387,17.077976,17.077976,17.062203,17.062203,17.062203,17.499109,17.499109,17.22634,17.22634,17.22634,16.937797,
877.3210,17.097153,17.707271,17.416027,17.832271,17.832271,17.346937,17.346937,17.070792,17.070792,17.070792,17.53125,17.53125,17.24341,17.24341,17.24341,17.610118,17.610118,17.610118,17.266368,17.266368,16.970452,16.970452,16.970452,17.61841,17.61841,17.619895,17.619895,17.619895,17.004889,
877.6026,16.953365,17.6875,17.546635,17.604807,17.604807,17.40625,17.40625,16.849518,16.849518,16.849518,17.323557,17.323557,17.301923,17.301923,17.301923,17.837982,17.837982,17.837982,17.3125,17.3125,16.885577,16.885577,16.885577,17.650962,17.650962,17.744712,17.744712,17.744712,17.161058,
877.8842,17.210192,17.414808,17.153462,17.371615,17.371615,17.542596,17.542596,17.057923,17.057923,17.057923,17.63575,17.63575,17.012539,17.012539,17.012539,18.147692,18.147692,18.147692,17.476115,17.476115,17.174961,17.174961,17.174961,17.219943,17.219943,17.859077,17.859077,17.859077,16.833,
878.1657,17.049923,17.232088,17.293827,17.458079,17.458079,17.5625,17.5625,17.150915,17.150915,17.150915,17.801829,17.801829,16.911585,16.911585,16.911585,18.016006,18.016006,18.016006,17.385671,17.385671,17.275915,17.275915,17.275915,17.041921,17.041921,17.989329,17.989329,17.989329,16.809832,
878.4473,17.150854,17.248651,17.103192,17.73786,17.73786,17.263489,17.263489,17.036646,17.036646,17.036646,17.393885,17.393885,16.966052,16.966052,16.966052,18.119604,18.119604,18.119604,17.524506,17.524506,17.131744,17.131744,17.131744,17.03125,17.03125,17.970099,17.970099,17.970099,17.111511,
878.7289,17.249926,17.281225,16.75027,17.687549,17.687549,17.156324,17.156324,17.124926,17.124926,17.124926,17.062746,17.062746,16.96875,16.96875,16.96875,17.968873,17.968873,17.968873,17.437574,17.437574,16.968873,16.968873,16.968873,17.093701,17.093701,18.031201,18.031201,18.031201,17.218676,
879.0104,17.410167,17.404944,16.703167,17.436194,17.436194,16.819028,16.819028,17.21875,17.21875,17.21875,17.171917,17.171917,16.940111,16.940111,16.940111,17.75,17.75,17.75,17.152333,17.152333,16.902333,16.902333,16.902333,17.25,17.25,17.808583,17.808583,17.808583,17.347667,
879.2920,17.497359,17.375,17.088914,17.403609,17.403609,16.992523,16.992523,17.23724,17.23724,17.23724,17.528609,17.528609,17.010566,17.010566,17.010566,17.747359,17.747359,17.747359,17.065141,17.065141,16.844197,16.844197,16.844197,17.236793,17.236793,17.708184,17.708184,17.708184,17.445424,
879.5735,17.46875,17.359069,17.351103,17.375,17.375,17.27788,17.27788,17.4375,17.4375,17.4375,17.464154,17.464154,17.117034,17.117034,17.117034,17.726716,17.726716,17.726716,17.141544,17.141544,17.219363,17.219363,17.219363,17.105699,17.105699,17.589767,17.589767,17.589767,17.527267,
879.8551,17.506059,17.22335,17.21415,17.412309,17.412309,17.527379,17.527379,17.42684,17.42684,17.42684,17.351998,17.351998,17.08915,17.08915,17.08915,17.584043,17.584043,17.584043,17.426111,17.426111,17.346891,17.346891,17.346891,17.1875,17.1875,17.413262,17.413262,17.413262,17.50533,
880.1367,17.654087,17.080385,17.377163,17.533606,17.533606,17.799135,17.799135,17.334904,17.334904,17.334904,17.979952,17.979952,17.212067,17.212067,17.212067,16.711875,16.711875,16.711875,17.278894,17.278894,16.90625,16.90625,16.90625,17.1875,17.1875,16.700865,16.700865,16.700865,17.517885,
880.4182,17.474963,16.983004,17.548246,17.264254,17.264254,17.709795,17.709795,17.179459,17.179459,17.179459,17.882127,17.882127,17.1875,17.1875,17.1875,17.087537,17.087537,17.087537,17.491959,17.491959,16.882127,16.882127,16.882127,17.243787,17.243787,16.798246,16.798246,16.798246,17.380298,
880.6998,17.33131,16.900181,17.66869,17.14381,17.14381,17.546724,17.546724,17.222086,17.222086,17.222086,17.8125,17.8125,17.159285,17.159285,17.159285,17.26881,17.26881,17.26881,17.50637,17.50637,16.803095,16.803095,16.803095,17.396845,17.396845,17.012741,17.012741,17.012741,17.077974,
880.9813,17.450424,17.106674,17.60345,17.295249,17.295249,17.340526,17.340526,17.39655,17.39655,17.39655,17.855599,17.855599,17.039876,17.039876,17.039876,17.269401,17.269401,17.269401,17.539876,17.539876,16.856674,16.856674,16.856674,17.39655,17.39655,17.327573,17.327573,17.327573,17.076499,
881.2629,17.690952,17.383653,17.5625,17.585052,17.585052,17.1684,17.1684,17.4375,17.4375,17.4375,17.961801,17.961801,17.010402,17.010402,17.010402,17.248251,17.248251,17.248251,17.44965,17.44965,17.024301,17.024301,17.024301,17.42535,17.42535,17.666652,17.666652,17.666652,17.317701,
