,Live Spectrum 26-10-2023 13:44:50,Live Spectrum 26-10-2023 13:45:29,Live Spectrum 26-10-2023 13:45:59,Live Spectrum 26-10-2023 13:46:43,Live Spectrum 26-10-2023 13:47:13,Live Spectrum 26-10-2023 13:48:13,Live Spectrum 26-10-2023 13:49:37,Live Spectrum 26-10-2023 13:50:32,Live Spectrum 26-10-2023 13:51:07,Live Spectrum 26-10-2023 13:51:27,Live Spectrum 26-10-2023 13:52:16,Live Spectrum 26-10-2023 13:52:46,Live Spectrum 26-10-2023 13:52:55,Live Spectrum 26-10-2023 13:52:56,Live Spectrum 26-10-2023 13:52:57,Live Spectrum 26-10-2023 13:52:58,Live Spectrum 26-10-2023 13:52:59,Live Spectrum 26-10-2023 13:54:50,Live Spectrum 26-10-2023 13:55:15,Live Spectrum 26-10-2023 13:55:21,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
625.0420,16.678764,16.875,16.942541,16.90625,16.826277,16.557459,17.114918,17.206319,17.606181,17.439849,16.295027,20.622651,20.439849,19.392473,20.017473,19.61022,20.558805,17.583668,16.713709,19.302418,
625.3236,16.632598,16.875,16.898652,16.945669,16.804902,16.632884,17.305187,17.085866,17.679331,17.805758,16.155393,20.311929,20.766339,19.532107,20.101919,19.336723,20.389911,17.781821,16.741831,19.461152,
625.6051,16.569531,16.860937,16.982813,17.139845,16.875,16.65625,17.426562,17.027343,17.457029,18.128124,15.938282,20.181251,21.014063,19.868751,20.21875,19.678127,20.177344,17.982813,16.617969,19.489062,
625.8867,16.59375,16.837215,17.074501,17.437144,16.881179,16.643893,17.268893,16.893893,17.038141,17.963284,16.230395,20.449145,21.0625,20.16136,20.212571,20.06761,20.293251,18.043607,16.556678,19.337571,
626.1683,16.455275,17.028041,17.074243,17.53587,16.948858,16.460601,17.042993,16.715927,16.86576,17.644892,16.621791,20.765978,20.806854,20.50924,20.086307,20.399513,20.474076,18.109728,16.454184,19.25924,
626.4498,15.902022,17.450858,16.223223,17.397304,17.165196,15.852757,16.1875,16.134007,17.147365,17.415135,17.071446,20.812439,19.660907,20.20527,19.63848,20.102757,20.535784,18.147243,16.674081,19,
626.7314,16.69016,17.31841,16.27172,17.32565,17.20427,16.11547,16.20922,16.41482,17.32107,17.27763,17.11414,20.58156,20.36222,19.93026,19.96417,20.37633,20.78982,17.89901,16.62271,19.00362,
627.0129,17.170899,17.111166,16.448567,17.190267,17.104817,16.286784,16.372233,16.740885,17.641601,17.233399,17.020183,20.269368,21.243652,19.908202,20.425618,20.630534,21.107584,17.857584,16.838216,19.053385,
627.2945,16.986605,16.961096,16.591204,17.205355,17.209182,16.328441,16.341836,16.961096,17.825895,17.054846,16.894769,20.485972,21.505741,20.269136,20.632654,20.695154,21.236605,17.990432,16.785077,19.271682,
627.5761,16.77913,16.847991,17.025949,16.994699,17.0625,16.088449,16.31462,16.831028,18.027009,16.948102,16.725111,20.757421,21.59587,20.556139,20.74894,20.81356,21.03231,17.834208,16.84269,19.129241,
627.8576,16.718957,16.96937,16.873966,16.843957,17.061466,15.940187,16.37624,16.46751,17.905423,17.251034,16.909764,20.965649,21.655837,20.375827,20.720404,20.842923,21.06126,17.561053,16.81312,19.248346,
628.1392,16.749353,17.060559,16.721984,16.874353,16.909484,16.33534,16.558619,16.285131,17.783838,17.403016,17.426503,20.509703,21.595044,20.497412,20.963575,20.721338,20.878881,17.348278,16.904309,19.005175,
628.4207,16.779749,17.121999,16.570003,16.756002,16.846751,16.522247,16.800495,15.894507,17.751501,17.644245,17.824243,20.381002,21.801996,20.589248,21.117497,20.748499,21.083246,17.700743,16.846751,18.970251,
628.7023,17.070207,17.038313,17.284891,17.270122,16.728167,16.502354,17.303726,16.770765,17.461043,17.222815,17.352524,21.270765,21.899187,20.853811,20.604878,20.75,20.949272,17.487585,17.017124,19.055437,
628.9839,17.149834,16.834957,17.119416,17.368584,17.111335,16.556084,17.34375,16.787666,17.325333,16.907082,17.032082,21.203541,21.878208,21.127376,20.674667,20.693916,20.825333,17.328541,16.975166,19.174667,
629.2654,16.938747,16.8125,16.930623,17.103121,17.101874,16.861566,17.452501,16.754062,17.285312,17.146879,16.755309,21.024373,21.739061,21.210626,20.361246,20.714688,20.649373,17.448439,16.696871,19.078749,
629.5470,16.879916,16.891502,16.800915,16.904497,16.698742,16.958918,17.521418,16.881669,17.254916,17.608841,16.745084,21.158003,21.71875,20.823742,20.391502,20.955755,20.651334,17.626753,16.603582,18.851829,
629.8285,16.92596,17.008169,16.679331,16.696642,16.421162,16.764912,17.55673,16.804331,17.173561,17.611061,17.030277,21.314899,21.69327,20.673561,20.533649,21.203838,20.936527,17.936527,16.517311,18.990858,
630.1101,17.036002,17.055876,16.705501,16.754752,16.744384,16.644873,17.488623,16.682748,17.353255,17.273617,17.340006,21.417627,21.761377,21.074885,20.685628,20.979118,21.246256,18.172379,16.672379,19.376009,
630.3917,17.038729,17.205128,16.647436,16.995193,17.129007,16.648771,17.159722,16.703793,17.501336,17.068643,17.382479,21.7703,21.852564,21.615385,21.05155,20.787393,21.4789,18.242521,16.599893,19.46875,
630.6732,17.03125,17.204166,16.533331,17.314589,17.37917,16.633333,16.947914,16.672916,17.600001,17.306256,17.237497,22.150006,21.829166,21.841669,21.362504,20.566663,21.69167,18.204166,16.24166,19.285413,
630.9548,16.87681,16.56974,16.588251,17.053244,16.775615,16.93388,16.840061,16.700376,18.066257,17.009119,17.275751,21.720492,21.834563,21.544057,21.084494,20.985383,21.043989,17.768306,16.654508,19.329064,
631.2364,16.727666,16.524585,16.709834,17.012292,16.436375,16.956458,16.706458,16.761167,17.995498,16.864958,17.03679,21.478792,21.737708,21.788003,20.831458,21.293542,20.898459,17.445291,16.811375,19.311375,
631.5179,16.789271,16.767479,16.994249,17.184625,16.345188,16.743417,16.676604,16.923729,17.549334,17.302436,16.600938,21.529812,21.809625,22.090875,20.821958,21.506583,21.009458,17.273229,16.740542,19.118417,
631.7995,16.86325,16.82425,17.163999,17.327999,16.332,16.461253,17.018995,16.9805,17.413999,17.453251,16.4375,21.718498,22.323493,21.883254,21.019247,21.808247,21.460243,17.335748,16.69925,18.953251,
632.0810,16.968226,16.756564,17.243436,17.393645,16.69801,16.175943,17.274686,16.875524,17.679888,17.462186,16.530726,22.20405,22.59375,21.700105,21.423324,21.993436,21.942493,17.499476,16.762081,19.036767,
632.3626,17.03125,16.540842,17.28125,17.317296,17.16878,16.115872,17.099011,16.848082,17.914913,17.428837,16.504796,22.593285,22.504796,21.954362,21.838489,22.03125,22.218285,17.598082,16.776918,19.231745,
632.6442,17.014314,16.372377,17.433677,17.148382,17.242132,16.29174,16.903627,16.858064,17.748578,17.391936,16.268137,22.890735,22.657672,22.528848,22.237108,22.03125,22.278627,17.574191,16.783873,19.295564,
632.9257,17.016082,16.391995,17.546418,16.982091,17.075841,16.567068,17.035818,16.875914,17.482091,17.374086,15.867691,23.126827,22.940241,22.924159,22.6144,22.127741,22.153509,17.547332,16.796418,19.152596,
633.2073,16.757159,16.544091,17.607386,17.119432,17.076136,16.612159,17.096136,17.088977,17.299659,17.206705,16.1275,22.959091,23.229205,22.573636,22.233068,22.355795,22.138636,17.532045,16.583295,19.122614,
633.4888,16.483123,16.684996,17.630009,17.257513,17.055641,16.5,16.928136,17.295623,17.173127,17.048127,16.728114,22.704377,23.293772,22.110627,21.627504,22.385018,22.103768,17.543118,16.461237,19.261868,
633.7704,16.567591,16.732268,17.48139,17.048104,16.923982,16.472963,17.005969,17.285463,17.291433,17.004213,16.8125,22.714537,22.949263,22.228933,21.755969,22.25,21.96875,17.742451,16.494909,19.353055,
634.0520,16.668914,16.813319,17.375,16.944241,16.868259,16.424836,17.32006,17.186681,17.46875,17.07006,16.635207,22.813319,22.756741,22.621534,22.222025,22.338646,22.044733,17.975491,16.30494,19.393586,
634.3335,16.758356,16.835394,17.304144,17.035428,16.871546,16.394441,17.409704,16.963848,17.386085,17.077039,16.422237,23.012533,22.824309,22.949309,22.888982,22.586843,22.286152,18.161152,16.120822,19.493093,
634.6151,16.907864,16.74066,17.1875,17.159479,16.979705,16.407864,17.202952,16.75,17.151407,16.712292,16.653367,23.220364,22.964253,22.870157,23.495503,22.748386,22.675277,18.276407,16.08441,19.775138,
634.8967,16.96875,16.79135,17.1976,17.261049,17.090903,16.46875,16.797993,16.7601,16.96875,16.47885,16.9375,23.240849,23.167299,22.778403,23.607646,22.798604,23.212107,18.184653,16.185602,19.64459,
635.1782,16.959504,16.830992,17.274226,17.21875,17.318234,16.496488,16.217819,16.82748,16.941012,16.573967,16.900516,23.304185,23.097262,23.042717,23.254803,23.234661,23.794939,18.384246,16.441943,18.809348,
635.4598,16.685753,16.740735,17.347509,17.269099,17.330726,16.612849,15.961232,17.004632,16.841434,17.068879,16.720193,23.639467,23.316563,23.428539,23.144973,23.693575,23.873253,18.196461,16.590561,18.449081,
635.7413,16.097984,16.457909,17.119665,17.421324,17.042091,16.75,16.356622,17.089516,16.757537,17.952574,16.498899,23.488229,24.169122,24,23.587314,23.57224,23.285484,17.722984,16.239159,18.928862,
636.0229,16.559957,16.885823,16.886201,17.462067,16.754518,16.770049,16.693994,16.82803,16.78125,17.899756,16.607116,23.236445,24.446347,23.973268,23.508847,23.379518,23.64053,18.03125,16.553463,19.080195,
636.3045,17.125,17.494171,16.818329,17.420014,16.627107,16.84375,17.039185,17.058286,16.804565,17.379705,16.673736,23.61868,24.582093,23.886657,23.702879,23.275421,23.795014,17.990449,16.761657,19.427458,
636.5860,17.055358,17.394133,16.853699,17.333801,16.564668,16.813903,16.912628,17.327423,16.936097,16.728699,16.754974,24.13431,24.516327,23.952423,23.95102,23.299744,23.67398,17.797577,16.76773,19.606506,
636.8676,16.650417,16.971158,16.947453,17.256528,16.922731,16.639769,16.744167,17.389769,17.069028,16.818333,16.760648,24.835509,24.474583,24.101295,24.265786,23.611944,23.491064,17.755833,16.523009,19.298427,
637.1491,16.396451,16.787782,17.231815,17.103549,17.054114,16.544315,16.532662,17.277984,16.870321,17.026571,16.631532,24.787782,24.757945,24.595162,24.777984,23.993026,23.879679,17.97387,16.491614,18.990201,
637.4307,16.314912,16.841338,17.346162,17.189912,17.237939,16.661074,16.843859,17.278947,16.526317,16.692216,16.697149,24.875109,25.127521,24.903947,24.75,24.480811,24.206798,17.735527,16.697149,18.937609,
637.7123,16.354658,16.804709,17.360975,17.189143,17.075051,16.71875,17.212517,17.612534,16.13894,16.378117,16.800034,25.209485,25.512551,25.212601,24.753117,24.629675,24.456199,17.537567,16.790684,19.30315,
637.9938,16.557569,16.647092,17.094454,16.624296,16.721568,16.716637,17.095863,17.372887,17.004931,16.438204,16.561796,24.452293,25.158363,24.499296,24.816727,24.716637,24.79982,17.067431,16.378522,19.125704,
638.2754,16.344795,16.251941,17.124851,16.593899,16.843153,16.625448,17.187052,17.281698,17.217705,16.468601,16.531399,25.090614,25.249552,24.468899,24.999104,24.625448,24.252688,17.280205,16.530503,19.156101,
638.5570,15.980786,16.129012,17.155247,16.59375,17.115973,16.625,17.096759,17.130015,17.551467,16.680479,16.682485,25.456714,25.794446,24.529244,24.939506,24.383024,24.673458,17.825696,16.561497,19.519214,
638.8385,16.05693,16.565901,17.273824,16.828897,17.271967,16.595607,16.799816,17.154393,17.444926,16.628713,16.77568,25.145423,26.253401,24.854577,25.143254,24.433787,25.275368,18.02011,16.591893,19.35489,
639.1201,16.490599,16.53667,17.42395,16.95791,17.30979,16.59375,16.83833,17.27041,17.35188,16.824779,16.80979,25.410399,26.42395,25.103319,25.07063,24.779979,25.48374,18.03125,16.42251,19.058351,
639.4016,16.808115,16.365131,17.382127,17.134869,17.174067,16.621437,17.203675,17.502742,17.316063,17.065242,16.8125,25.852798,26.686679,25.457239,25.283992,25.172425,25.472313,17.865131,16.295504,18.809758,
639.6832,16.360751,16.26325,17.2945,17.263583,16.807417,16.7055,17.303667,17.45075,17.527166,17.442583,16.624667,26.899081,27.040749,26.358665,25.607666,25.648082,25.763916,17.897417,16.173917,18.78125,
639.9648,16.099389,16.509801,17.28125,17.20331,16.75,16.77071,17.000738,17.46348,17.64044,17.707841,16.54179,27.478182,27.09375,27.357344,25.68223,26.030512,26.332103,17.724389,16.07831,18.937131,
640.2463,16.791186,17.090169,17.004852,17.288008,16.674619,16.580233,17.264152,17.64464,17.530615,16.945933,16.606631,27.311229,26.540954,26.425658,25.486483,25.817352,26.512881,17.385975,16.087627,19.471292,
640.5279,17.017298,16.951734,16.986048,17.458145,16.680524,16.701169,17.05246,17.39621,17.257258,16.75,16.576452,26.95871,26.333427,25.670766,26.238548,25.774274,26.652621,17.530968,16.263669,19.618024,
640.8094,16.984407,16.453414,17.070264,17.476579,16.85145,16.867107,16.617429,17.171971,17.257764,16.75,16.492236,26.781314,26.734086,25.320457,26.328221,25.804671,26.828029,17.687436,16.47645,19.671843,
641.0910,17.036456,16.267362,17.026044,17.333337,16.996525,16.90625,16.5,17.260413,17.416663,16.953119,16.2882,26.840275,27.552063,25.678807,26.258681,25.744794,26.717019,17.944438,16.395837,19.597225,
641.3726,17.105933,16.380298,17.021716,17.10752,17.161548,16.689087,16.695447,17.3125,17.316736,17.183264,16.283899,27.265893,27.964514,26.147778,26.706042,25.935913,26.721399,18.096399,16.191736,19.280188,
641.6541,17.083272,16.667003,17.03125,16.947794,17.197886,16.614614,16.88557,17.20818,17.187408,17.124816,16.500275,27.854779,27.697427,26.38557,26.655883,26.072978,26.791728,18.125,16.166728,18.905883,
641.9357,16.982453,16.921332,17.211356,17.066344,17.147477,16.705047,16.81743,16.916109,17.316344,17.382688,16.59375,28.322653,27.631309,26.477523,26.431191,26.373914,27.032629,18.00493,16.527699,18.721215,
642.2173,16.841702,17.057479,17.33166,17.252048,17.086681,17.037395,16.615882,16.685452,17.731965,17.907374,16.382993,28.507069,28.051534,26.634118,26.930631,26.607889,27.424486,17.994979,16.891187,18.630021,
642.4988,16.909405,16.947288,17.380366,17.166038,17.117423,16.596284,17.025561,16.78977,17.626267,17.905306,16.561233,28.476327,28.134788,26.645519,27.006633,26.894252,27.355748,17.958019,16.688767,18.850059,
642.7804,17.069824,16.948487,17.510987,17.132324,17.208618,16.418091,17.095702,16.90625,17.458618,17.540527,16.69397,28.472412,27.996338,26.977784,27.091798,27.254517,27.10022,17.871338,16.416382,18.926513,
643.0619,17.224627,17.114273,17.676773,17.104477,17.233395,16.625,16.841791,16.922855,17.549814,17.275373,16.575186,28.5,28.035168,27.580132,27.777427,27.489273,26.948227,17.810541,16.275373,18.810541,
643.3435,17.249487,17.1875,17.718494,16.779199,17.21875,16.546234,16.796747,16.953253,17.609503,17.313525,16.57851,28.578766,28.219775,27.812244,28.266266,27.5625,27.048285,17.844263,16.155994,18.875769,
643.6251,16.96397,17.172598,17.523578,16.516348,17.233652,16.200514,16.766348,16.879338,17.386568,17.333186,16.47598,28.849976,28.477868,27.960074,28.462966,27.994658,27.5913,17.801936,16.080294,18.924044,
643.9066,16.746852,17.057893,17.231342,16.64051,17.193796,15.850046,16.511133,16.809352,17.040694,16.965832,16.157939,29.160857,28.737408,28.451321,28.495393,28.960535,28.252918,17.532939,16.059352,18.832847,
644.1882,16.79445,16.9111,17.014549,16.865301,17.006198,15.900052,16.24515,16.84375,17.016701,16.563849,16.127152,29.479253,28.967401,29.129305,28.4014,29.522899,28.522899,17.304149,16.146551,18.76805,
644.4697,16.935996,16.850301,16.881551,16.801655,16.794352,16.198345,16.392396,16.84375,17.273195,16.511598,16.479595,29.873496,29.032002,29.636598,28.375752,29.184709,28.407002,17.410545,16.292848,18.898195,
644.7513,17.067504,16.858497,16.751757,16.915727,17.075225,16.417749,16.665993,17.200225,17.442504,16.866483,16.561009,30.108497,29.305474,29.451021,28.672222,28.830494,28.323999,17.598754,16.613235,19.170997,
645.0329,17.011346,16.862957,16.657644,17.490048,17.676851,16.501394,16.875697,17.727308,17.215962,17.153462,16.418293,30.049063,29.777765,28.9375,29.354399,29.139134,28.184015,17.542596,16.819664,19.218053,
645.3144,17.044755,16.71875,16.791049,17.462657,17.499466,16.673995,16.927701,17.405716,16.851162,16.818059,16.552701,29.742054,29.429554,28.976696,29.404397,29.498147,28.286558,17.644598,16.364667,19.146451,
645.5960,16.901703,16.674004,16.8125,17.276703,17.129402,16.825996,16.897301,16.973008,16.629547,16.678695,16.584945,29.799438,29.495887,29.107246,29.549293,29.526703,29.438079,17.678551,16.053695,19.214492,
645.8776,16.796301,16.594899,16.852998,17.106503,16.989603,16.880802,16.972196,16.782399,16.848345,16.917796,16.71875,30.107652,30.174689,29.340245,29.855296,29.397002,30.0625,17.696748,16.317095,19.372702,
646.1591,16.764501,16.69475,17.005002,16.816997,16.817502,16.71875,17.220999,16.896751,17.291254,17.262252,16.733251,30.048504,31.132755,29.752753,30.1635,29.382755,30.047999,17.899504,16.752753,19.093245,
646.4407,16.870112,16.737954,17.208217,16.682612,16.956704,16.750756,17.086592,16.923941,17.58246,17.342237,16.717237,30.36371,31.436744,30.122381,30.232309,29.744355,30.102421,18.200303,16.911138,18.755645,
646.7222,17.127065,16.784738,17.536802,16.945117,17.05346,16.858343,16.909738,16.733343,17.770145,17.054883,16.440988,30.679101,31.245871,30.785379,30.434012,29.749358,30.472238,18.122294,16.604213,18.772851,
647.0038,17.182469,16.707992,17.468423,17.115592,17.128027,16.790658,16.809473,16.722104,17.6576,16.879704,16.284277,31.162304,30.965723,30.999673,30.670688,29.364242,30.362565,17.615919,16.261085,19.279573,
647.2854,16.66741,17.011566,16.914367,17.050934,16.980316,16.84375,16.957184,17.113027,17.3125,16.90625,16.121145,30.897727,31.109578,30.549715,31.273539,29.741071,30.51116,18.089895,16.557832,19.074473,
647.5669,16.971757,17.111794,16.759022,16.959728,17.095581,16.825706,16.881015,17.256015,17.294456,16.930309,16.10578,31.299294,31.024059,31.176126,31.197698,30.328713,30.860618,18.032426,17.013861,18.919456,
647.8485,16.980564,17.28341,16.854548,16.879319,17.414888,16.645452,16.941819,17.31034,17.120681,17.149771,16.248984,31.453633,31.275915,31.65625,31.012957,30.202617,31.323298,17.74784,17.428862,18.756479,
648.1300,16.71875,17.308564,16.997376,16.940124,17.528626,16.49344,17.015744,17.270754,17.048068,17.054628,16.671994,31.26968,31.640744,31.657562,31.211116,30.456105,31.464814,17.721374,17.302004,18.85031,
648.4116,16.721073,17.215033,16.937965,16.999535,17.466891,16.342356,17.373606,17.028927,16.722932,16.874071,17.033573,31.727579,32.001859,31.693076,31.755111,31.595144,31.372677,17.784967,17.059712,19.002788,
648.6932,16.873088,16.971809,16.968368,16.969132,17.345279,16.251147,17.282397,16.876912,16.996559,16.813265,17.185588,32.305235,32.123471,32.057912,32.089544,31.686353,31.220662,18.028191,16.877294,19.185206,
648.9747,16.905021,16.908708,17.088834,16.908708,16.563207,16.159937,16.981041,16.935042,17.390272,16.512291,17.1875,32.582688,32.485251,32.512813,32.213834,31.627458,31.338834,18.181354,16.965063,19.067416,
649.2563,16.526982,16.818727,16.947878,16.964599,16.26868,16.097901,16.560308,16.995849,17.785518,16.645872,17.012453,32.360355,32.850093,32.53125,32.189576,32.15014,31.460448,17.837407,17.172971,19.004151,
649.5378,16.415015,16.359248,17.277439,16.430513,16.816565,17.056911,16.616235,16.688389,17.132622,17.477769,16.943343,33.023628,33.243267,32.502922,31.875889,32.159172,32.091972,18.180767,16.70592,19.254954,
649.8194,16.51618,16.42243,17.20257,16.567377,16.929965,17.101285,16.652482,16.628768,16.870123,17.260194,16.82757,33.313609,33.226285,32.0328,32.201021,32.15625,32.541003,18.301197,16.738697,19.253768,
650.1010,16.691071,16.623958,17.160863,17.153123,17.230505,16.880656,16.709524,16.864731,16.737203,17.005656,17.052231,33.503571,33.351934,32.101934,33.049104,32.688986,33.046576,18.259226,16.723363,19.276637,
650.3825,16.796125,16.733625,17.285208,17.378958,17.384416,16.714792,16.873499,16.957833,16.821916,17.097708,17.274291,33.892331,33.452375,32.743997,33.832288,33.064957,33.563456,18.198417,16.667167,19.28125,
650.6641,16.862393,16.700107,17.661752,17.256571,17.48109,16.413088,17.055929,17.093483,16.76891,17.474252,17.362393,34.293055,33.54359,33.423825,34.392842,33.424359,34.329807,18.312233,16.506571,19.455876,
650.9457,16.682185,16.639296,17.581287,17.001833,17.427694,16.391954,17.045546,17.076796,16.653592,17.827621,17.326796,34.929344,33.779417,33.68301,34.451796,33.716917,35.054344,18.440158,16.733871,19.475898,
651.2272,16.508712,16.811061,17.275416,16.9375,17.103901,16.569053,16.961477,17.015985,16.973864,17.696932,17.010151,35.512387,34.239129,34.183902,34.553788,34.246402,35.079204,17.933825,16.835758,19.119886,
651.5088,16.289441,16.852586,16.806469,16.892673,16.775864,16.692241,16.982327,17.067241,17.295472,17.445691,16.6597,35.835559,34.643963,34.747195,34.997195,34.585559,34.47091,17.256901,17.045472,18.68621,
651.7903,16.24032,16.93003,16.915089,16.78872,16.73064,16.63247,16.547031,16.770201,17.35343,17.051451,16.950759,35.453281,35.569657,35.165089,34.832701,34.462121,34.077441,17.623318,16.650461,18.778199,
652.0719,16.291453,16.927297,17.238516,16.977993,16.646367,16.738836,16.613196,16.68718,17.426656,17.092789,17.06282,35.436539,35.750961,35.384883,34.74968,34.768805,34.455985,18.165172,16.396047,19.082266,
652.3535,16.352267,16.946017,17.56247,17.113634,16.355147,17.03122,16.789767,16.758517,17.568168,17.346569,16.991483,36.107875,35.715901,35.755638,35.039737,35.167586,35.085172,18.173315,16.335233,19.207384,
652.6350,16.375,16.987791,17.725582,17.048836,16.275873,17.213373,16.8125,17.009742,17.586918,17.304213,16.892586,37.103934,36.378352,36.394483,35.682565,35.47166,35.369623,17.922381,16.521951,19.142586,
652.9166,16.375,16.890808,17.495219,16.854411,16.567281,17.340993,16.575917,17.356435,17.526103,17.182353,17.098531,38.441183,37.181621,37.033275,36.600556,35.757538,35.752025,17.739705,16.692647,19.221141,
653.1981,16.47914,16.725716,17.156289,16.767357,16.732643,17.35418,16.250039,17.5,17.482643,17.173607,17.489531,39.302031,37.694387,37.697812,37.413098,36.170064,36.520702,17.861067,16.753463,19.694348,
653.4797,16.512955,16.62322,16.800038,16.863826,16.669205,17.27947,16.108485,17.318333,17.419205,17.1875,17.738826,39.633902,38.089697,38.229432,38.148144,36.967765,37.168712,18.03303,16.731705,19.96697,
653.7613,16.54712,16.578076,16.625098,17.062892,16.54663,17.234326,16.187794,17.109228,17.359326,17.297218,17.749804,39.624511,38.547707,38.48462,38.687989,37.719533,37.406348,17.952782,16.76587,19.796434,
654.0428,16.802997,16.75533,16.626584,17.039169,16.587415,16.98142,16.726243,17.225664,16.972922,17.139254,17.568835,39.750579,38.501005,38.918495,39.03658,38.339578,37.585831,17.710252,16.621253,19.745249,
654.3244,16.902051,16.842816,16.691699,16.944963,16.788713,16.676772,17.092816,17.40625,16.604478,16.983676,17.269588,40.356346,38.408118,39.410449,39.403919,38.666044,37.987875,17.660449,16.249066,19.84375,
654.6060,16.689182,16.6875,16.917721,16.991792,16.953915,16.611847,16.805974,17.287877,16.787776,17.129945,16.970432,41.073869,39.336921,39.610165,39.633208,38.667721,38.531149,17.768097,16.106903,19.79114,
654.8875,16.599439,16.675187,17.136377,16.814371,17.136377,16.544498,16.748129,16.989558,17.091879,17.019873,16.84375,41.82107,40.581512,39.829566,39.650561,38.997193,39.108945,17.700748,16.285067,19.669498,
655.1691,16.713618,16.759512,17.261474,16.693841,17.295894,16.388435,17.040762,16.873039,17.327144,16.940671,16.866697,42.264644,41.153079,40.28684,39.811748,39.545142,39.675274,17.728262,16.680407,19.490488,
655.4506,16.823135,16.990673,17.28125,16.940116,17.311192,16.239365,17.261289,17.126962,17.363711,17.116981,16.884981,42.567078,40.923595,41.068386,40.442732,40.095712,40.169501,18.012597,16.852423,19.291231,
655.7322,16.824158,17.123139,17.300842,17.167908,17.040557,16.150177,17.304565,17.3125,17.242065,17.363342,16.784973,43.146943,40.819062,41.860108,41.084443,40.379212,40.672608,18.101196,16.785462,19.338166,
656.0138,16.709585,17.169584,17.334792,17.008545,16.602295,15.973126,17.138127,17.187087,17.138334,17.280837,16.665208,43.612079,41.608117,42.598952,41.370418,40.59375,41.303955,17.637714,17.134371,19.611873,
656.2953,16.52313,17.035675,17.198814,16.783713,16.271898,16.125501,16.9375,16.964325,16.971944,17.058075,16.752463,44.179881,42.473677,42.928878,41.500501,40.910446,41.480064,17.31989,17.428148,19.706935,
656.5769,16.558265,16.817666,16.904133,16.961467,16.265497,16.742717,17.046747,17.247883,16.610434,17.363482,16.944783,44.737551,42.749069,42.332232,42.205115,41.92903,41.352895,17.947832,17.319783,19.508214,
656.8584,16.756446,16.963285,17.077356,16.950393,16.650785,16.692965,17.451374,17.305072,16.646302,17.518357,16.962304,44.606643,42.534195,42.506446,42.655693,42.383409,42.045124,18.245517,17.317965,19.901767,
657.1400,16.814909,17.04567,17.408659,16.98878,16.72756,16.59936,17.585731,17.083321,16.97997,17.45753,16.898231,44.746009,43.091377,42.570519,43.492808,42.757228,42.128991,18.412651,17.185091,20.09695,
657.4216,16.96875,16.925785,17.543404,16.956596,16.620226,16.620226,17.310771,16.683165,17.016928,17.348963,16.685332,45.270824,44.032979,42.797739,43.954867,43.276037,41.74262,18.151476,17.012154,19.921011,
657.7031,16.952996,16.671746,17.429623,17.054623,16.597688,16.601627,16.816696,16.371576,16.949315,17.023373,16.515754,45.941696,44.534931,43.129453,43.45642,43.61738,41.985275,18.136815,16.910188,19.63262,
657.9847,16.85306,16.578017,17.340864,16.987587,16.590864,16.653147,17.068707,16.802973,17.025043,16.962543,16.63431,46.162674,44.328233,43.59375,42.95612,43.77194,42.799653,18.19082,16.980946,19.45013,
658.2663,16.951112,16.743705,17.013101,16.879537,16.249489,16.622731,17.106851,16.986388,16.96875,16.910787,16.725556,45.917082,44.201112,43.566526,43.199866,43.671619,43.238657,17.892127,17.393149,19.269907,
658.5478,17.127869,17.032376,16.811374,16.911679,15.896826,16.602357,16.876434,16.838321,16.99744,16.987398,16.822541,45.683505,44.366393,43.256046,44.153381,43.488833,43.121005,17.32541,17.597745,19.143648,
658.8294,17.188701,16.412257,17.439302,16.375601,16.998198,16.775243,16.903246,17.372597,17.588343,17.368993,17.024642,46.259011,44.1875,44.033653,44.100358,43.912257,43.682694,17.600959,17.034254,19.536056,
659.1109,17.249535,16.716425,17.530552,16.406017,16.906948,16.471075,16.751163,17.25093,17.314593,17.064825,16.690058,46.715262,44.1875,44.15532,44.434942,44.216425,43.43936,17.96596,17.186337,19.77939,
659.3925,17.159446,17.080966,17.501065,16.677912,16.996804,16.408381,16.780185,17.099076,16.950284,16.790838,16.325284,46.145241,45.062856,44.729759,43.833806,44.339489,43.769532,18.149858,17.368608,19.871804,
659.6741,17.068193,17.123102,17.323886,16.658148,16.941295,16.729126,16.78125,16.829578,16.82009,16.575783,16.400557,46.389172,45.71015,44.838057,43.460271,44.22634,44.162831,18.03884,17.316295,19.728238,
659.9556,16.834335,16.839794,17.169897,16.827373,16.9375,16.721479,16.838291,17.040665,16.527294,16.619541,16.634415,46.805538,46.577097,44.84375,44.692405,44.475435,43.560047,17.888647,16.998774,19.433544,
660.2372,16.729432,16.674054,16.907047,16.954507,16.965189,16.386479,16.926818,17.394771,16.444622,16.735757,16.767007,46.456101,46.711628,45.009885,45.061703,45.053785,43.749203,17.542729,16.830304,19.157047,
660.5187,16.960475,16.871117,16.875,17.264192,16.915033,16.531759,16.803208,17.27635,16.544934,16.830575,16.888684,46.191383,46.530741,45.514701,45.09375,45.474159,43.9424,17.419425,16.919934,19.232434,
