,Live Spectrum 26-10-2023 13:38:20,Live Spectrum 26-10-2023 13:38:23,Live Spectrum 26-10-2023 13:38:23,Live Spectrum 26-10-2023 13:38:24,Live Spectrum 26-10-2023 13:38:25,Live Spectrum 26-10-2023 13:38:25,Live Spectrum 26-10-2023 13:38:26,Live Spectrum 26-10-2023 13:38:26,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:29,Live Spectrum 26-10-2023 13:38:29,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:33,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
770.6093,17.492175,17.207037,17.331989,17.144586,17.179724,17.828198,17.355463,17.222687,17.222687,16.839862,16.839862,16.839862,16.96875,17.070373,17.070373,17.070373,17.023425,17.023425,17.503937,17.503937,17.503937,17.566485,
770.8908,17.565718,17.267926,17.503218,16.865345,17.016542,17.409918,17.340532,16.987126,16.987126,16.827208,16.827208,16.827208,16.911303,16.817553,16.817553,16.817553,17.165905,17.165905,17.325824,17.325824,17.325824,17.151647,
771.1724,17.681345,17.496402,17.438541,16.890342,17.117804,16.778218,17.348864,16.97538,16.97538,16.849905,16.849905,16.849905,16.92519,16.741288,16.741288,16.741288,17.197253,17.197253,17.243845,17.243845,17.243845,16.829924,
771.4540,17.703892,17.545738,17.285057,17.25,17.24963,16.285057,17.524006,17.352898,17.352898,16.827358,16.827358,16.827358,16.981335,16.825455,16.825455,16.825455,16.915398,16.915398,17.299545,17.299545,17.299545,16.772102,
771.7355,17.475811,17.267897,17.438758,17.239164,16.90625,16.622972,17.549147,17.204139,17.204139,16.979586,16.979586,16.979586,16.751258,16.982103,16.982103,16.982103,16.972525,16.972525,17.197078,17.197078,17.197078,16.8125,
772.0171,17.301876,17.167495,17.542495,17.123137,16.948745,17.073745,17.385003,17.021247,17.021247,16.989376,16.989376,16.989376,16.918737,17.167495,17.167495,17.167495,17.198745,17.198745,17.188121,17.188121,17.188121,16.908113,
772.2986,17.270836,17.25,17.583344,16.864602,17.093734,17.187492,17.302094,16.989602,16.989602,16.895852,16.895852,16.895852,17.125,17.25,17.25,17.25,17.291664,17.291664,17.229172,17.229172,17.229172,17.208304,
772.5802,17.188758,17.270414,17.459172,16.698336,17.086059,17.229586,17.208543,16.782508,16.782508,16.668344,16.668344,16.668344,16.818791,17.280621,17.280621,17.280621,17.373742,17.373742,17.197707,17.197707,17.197707,17.4375,
772.8618,16.982479,17.20247,17.274973,16.696261,16.882519,17.167495,17.1875,16.586231,16.586231,16.399973,16.399973,16.399973,16.327538,17.213715,17.213715,17.213715,17.520005,17.520005,17.198745,17.198745,17.198745,17.307465,
773.1433,16.753693,16.870739,17.0625,16.86946,17.158665,17.017188,17.246307,16.398295,16.398295,16.109091,16.109091,16.109091,16.840625,16.957102,16.957102,16.957102,17.591903,17.591903,17.136648,17.136648,17.136648,16.962642,
773.4249,17.028297,16.992331,17.302558,16.889658,17.370284,16.819659,17.173351,16.466137,16.466137,16.18716,16.18716,16.18716,17.168465,16.884772,16.884772,16.884772,17.454601,17.454601,17.103352,17.103352,17.103352,16.879716,
773.7064,17.86225,17.693563,17.7685,16.481188,17.21875,16.859219,16.831625,16.756063,16.756063,16.834656,16.834656,16.834656,16.890781,16.662625,16.662625,16.662625,17.07525,17.07525,17.012125,17.012125,17.012125,17.021844,
773.9880,17.659861,17.544074,17.547686,16.50199,17.191111,16.805277,17.149027,16.643426,16.643426,17.123379,17.123379,17.123379,17.009213,16.759213,16.759213,16.759213,17.369768,17.369768,16.657871,16.657871,16.657871,17.027639,
774.2696,17.548639,17.490978,17.392389,16.629183,17.170111,16.982611,17.254183,16.669455,16.669455,17.325705,17.325705,17.325705,17.094406,16.799295,16.799295,16.799295,17.701361,17.701361,16.419455,16.419455,16.419455,17.102772,
774.5511,17.375659,17.504088,17.219409,16.64201,17.378429,17.129088,17.10799,16.678007,16.678007,17.245912,17.245912,17.245912,17.303007,16.852584,16.852584,16.852584,17.768328,17.768328,16.481014,16.481014,16.481014,17.125,
774.8327,17.184152,17.567802,17.105747,16.791854,17.616351,17.244698,16.837055,16.821149,16.821149,17.147601,17.147601,17.147601,17.402902,16.952845,16.952845,16.952845,17.604354,17.604354,16.784598,16.784598,16.784598,17.159598,
775.1142,16.932875,17.466132,17.134079,16.571579,17.475211,17.270165,16.622382,16.84375,16.84375,17.091132,17.091132,17.091132,17.244763,17.105447,17.105447,17.105447,17.384079,17.384079,16.908868,16.908868,16.908868,17.258467,
775.3958,16.491712,17.283837,16.889675,16.335462,17.081662,17.147962,16.539538,16.794025,16.794025,17.049725,17.049725,17.049725,16.963049,16.993613,16.993613,16.993613,17.081662,17.081662,17.132601,17.132601,17.132601,17.297825,
775.6774,16.403864,17.201577,16.989745,16.490938,16.956108,16.979005,16.846378,16.85902,16.85902,17.211832,17.211832,17.211832,16.744276,17.021946,17.021946,17.021946,16.980441,16.980441,17.386449,17.386449,17.386449,17.327528,
775.9589,16.194939,17.671626,17.311008,17.039684,17.147816,16.538689,17.616566,17.413689,17.413689,17.225692,17.225692,17.225692,16.922124,16.834818,16.834818,16.834818,17.257439,17.257439,17.022816,17.022816,17.022816,17.320934,
776.2405,16.194891,17.539577,17.015719,17.132953,17.054547,16.608532,17.453406,17.351516,17.351516,17.015906,17.015906,17.015906,16.937687,16.648297,16.648297,16.648297,17.13314,17.13314,16.859656,16.859656,16.859656,17.476328,
776.5221,16.512613,17.228069,16.999139,16.963735,17.125,17.03125,17.3125,17.306624,17.306624,16.882597,16.882597,16.882597,16.881737,16.749139,16.749139,16.749139,16.930763,16.930763,16.673166,16.673166,16.673166,17.578555,
776.8036,16.925499,17.025341,17.012001,16.663682,17.162159,17.068409,17.364522,17.056591,17.056591,16.965704,16.965704,16.965704,17.022295,16.955226,16.955226,16.955226,16.715887,16.715887,16.553545,16.553545,16.553545,17.583272,
777.0852,17.158424,16.942595,16.67731,16.76019,17.324864,17.238383,17.560326,16.944769,16.944769,17.199864,17.199864,17.199864,17.115557,17.334307,17.334307,17.334307,16.428057,16.428057,16.690421,16.690421,16.690421,17.800883,
777.3667,17.119373,17.119373,16.508591,16.985782,17.433205,17.441795,17.670468,17.12515,17.12515,17.365077,17.365077,17.365077,17.123518,17.335159,17.335159,17.335159,16.514218,16.514218,17.005777,17.005777,17.005777,17.876332,
777.6483,17.45154,17.395924,16.88904,16.812364,17.298596,17.576404,17.739606,17.72577,17.72577,17.451404,17.451404,17.451404,16.87149,17.02423,17.02423,17.02423,16.638972,16.638972,17.385462,17.385462,17.385462,17.416508,
777.9299,17.84913,17.469973,17.368202,16.442977,17.134439,17.509439,17.72413,17.764818,17.764818,17.547584,17.547584,17.547584,16.83837,16.862823,16.862823,16.862823,16.933441,16.933441,17.3817,17.3817,17.3817,16.879059,
778.2114,17.517957,16.6875,17.303872,16.680854,16.765274,17.000702,17.339787,17.011311,17.011311,17.658933,17.658933,17.658933,17.176189,17.15625,17.15625,17.15625,17.044543,17.044543,16.876982,16.876982,16.876982,16.83442,
778.4930,17.514234,16.642016,17.15625,16.688739,16.963491,16.636757,17.048266,16.982984,16.982984,17.379021,17.379021,17.379021,17.198018,17.201734,17.201734,17.201734,17.152229,17.152229,17.077973,17.077973,17.077973,17.109223,
778.7745,17.744668,16.475102,17.118138,16.901428,17.087908,16.62602,16.900408,17.181658,17.181658,17.080026,17.080026,17.080026,16.949184,17.394056,17.394056,17.394056,17.413112,17.413112,17.425816,17.425816,17.425816,17.380842,
779.0561,17.869404,16.549673,16.974959,17.343137,17.218546,16.899836,17.062091,17.28125,17.28125,16.762623,16.762623,16.762623,16.712745,17.437704,17.437704,17.437704,17.581127,17.581127,17.593954,17.593954,17.593954,17.21295,
779.3377,17.383782,16.756069,17.012138,17.736957,17.361957,16.902894,17.336776,17.28125,17.28125,16.711776,16.711776,16.711776,16.574638,17.263947,17.263947,17.263947,17.625904,17.625904,17.444474,17.444474,17.444474,16.876809,
779.6192,16.977862,16.769386,17.15148,17.770976,17.390044,16.476272,17.4375,17.215998,17.215998,16.836228,16.836228,16.836228,16.68432,17.056568,17.056568,17.056568,17.41102,17.41102,17.420866,17.420866,17.420866,16.607204,
779.9008,16.778989,16.678166,17.502261,17.524177,17.181702,16.380798,17.402714,16.920107,16.920107,16.949095,16.949095,16.949095,17.007073,17.019655,17.019655,17.019655,17.002261,17.002261,17.848561,17.848561,17.848561,16.537048,
780.1824,16.985579,16.579329,17.471328,17.15642,17.059922,16.440248,17.227335,16.962743,16.962743,17.050997,17.050997,17.050997,17.369163,17.002748,17.002748,17.002748,16.976994,16.976994,18.190589,18.190589,18.190589,16.715491,
780.4639,17.354826,16.987341,17.867485,16.869462,16.636076,16.571599,17.102849,17.455697,17.455697,17.270174,17.270174,17.270174,17.553008,17.183939,17.183939,17.183939,17.415349,17.415349,17.70372,17.70372,17.70372,17.400712,
780.7455,17.362952,17.305346,17.655026,16.800452,16.795745,16.46875,17.027061,17.217526,17.217526,17.213338,17.213338,17.213338,17.126742,17.334149,17.334149,17.334149,17.280026,17.280026,17.300452,17.300452,17.300452,17.391237,
781.0270,17.15096,17.734619,17.441815,16.646646,17.328369,16.505777,17.172119,17.083658,17.083658,17.198079,17.198079,17.198079,16.676921,17.43221,17.43221,17.43221,17.103842,17.103842,17.120198,17.120198,17.120198,17.511067,
781.3086,17.057793,17.724613,17.109722,16.875231,17.40625,16.739198,17.23966,17.19784,17.19784,17.275849,17.275849,17.275849,16.676698,17.39591,17.39591,17.39591,17.01034,17.01034,17.301698,17.301698,17.301698,17.692901,
781.5902,16.723803,17.190297,16.885106,16.698538,17.426462,17.005053,17.222871,17.224735,17.224735,17.431515,17.431515,17.431515,16.982976,17.323538,17.323538,17.323538,17.057447,17.057447,17.557447,17.557447,17.557447,17.567553,
781.8717,16.764817,16.71875,16.962195,16.455458,17.486799,17.016433,17.386494,17.059177,17.059177,17.587195,17.587195,17.587195,17.174299,17.238506,17.238506,17.238506,17.036189,17.036189,17.471982,17.471982,17.471982,17.569055,
782.1533,16.872718,16.733234,17.170998,15.660814,17.259656,16.908532,17.310218,16.80258,16.80258,17.723578,17.723578,17.723578,16.927844,17.329266,17.329266,17.329266,17.076984,17.076984,17.088658,17.088658,17.088658,17.41336,
782.4348,16.941572,16.911618,17.499352,15.565586,17.251141,16.858558,17.421551,16.41569,16.41569,17.74056,17.74056,17.74056,16.8514,17.25,17.25,17.25,17.17513,17.17513,16.836748,16.836748,16.836748,17.219891,
782.7164,16.488263,17.46875,16.945676,16.817115,16.961627,17.404143,17.114717,16.528742,16.528742,17.59059,17.59059,17.59059,16.72798,17.268459,17.268459,17.268459,17.276635,17.276635,17.467697,17.467697,17.467697,16.902689,
782.9980,16.817351,17.473263,16.780912,16.8618,17.285763,16.995149,16.884025,16.929151,16.929151,17.0132,17.0132,17.0132,16.794788,17.370487,17.370487,17.370487,17.263538,17.263538,17.258687,17.258687,17.258687,17.071525,
783.2795,17.035663,17.477933,16.59375,16.977577,17.294847,16.80773,16.955153,17.26324,17.26324,16.923903,16.923903,16.923903,16.897067,17.312856,17.312856,17.312856,17.352577,17.352577,17.09852,17.09852,17.09852,17.102933,
783.5611,17.010695,17.335116,16.611018,17.03125,17.161597,16.994653,17.114305,17.335116,17.335116,17.044201,17.044201,17.044201,17.057153,17.077512,17.077512,17.077512,17.371713,17.371713,16.881378,16.881378,16.881378,17.011921,
783.8427,16.666381,17.260131,16.735645,17.014355,16.970433,17.173145,17.441724,17.28125,17.28125,17.108105,17.108105,17.108105,17.210302,16.772802,16.772802,16.772802,17.164698,17.164698,16.560817,16.560817,16.560817,17.336159,
784.1242,16.556051,17.116733,16.889218,16.889716,16.785383,17.264716,17.460483,17.239915,17.239915,17.028934,17.028934,17.028934,17.131449,16.747684,16.747684,16.747684,17.193949,17.193949,16.832669,16.832669,16.832669,17.691633,
784.4058,16.726842,17.058454,17.207731,16.773158,16.840823,17.123881,17.386019,17.001119,17.001119,17.263257,17.263257,17.263257,16.960658,16.957731,16.957731,16.957731,17.03125,17.03125,17.411415,17.411415,17.411415,17.662104,
784.6873,16.816906,16.971823,17.34375,16.778177,17.047097,16.874556,17.202459,17.179132,17.179132,17.598156,17.598156,17.598156,16.882479,17.038285,17.038285,17.038285,17.007479,17.007479,17.612671,17.612671,17.612671,17.277288,
784.9689,17.06638,16.609065,17.273903,17.195261,17.15237,16.671772,16.902163,16.90237,16.90237,17.835989,17.835989,17.835989,16.726511,16.706695,16.706695,16.706695,16.828228,16.828228,17.293098,17.293098,17.293098,17.25388,
785.2505,17.097552,16.979322,16.773646,17.276614,17.098386,16.78125,17.127968,16.875,16.875,17.773646,17.773646,17.773646,16.76224,17.077708,17.077708,17.077708,16.741562,16.741562,17.129636,17.129636,17.129636,17.31927,
785.5320,17.125,17.284977,16.74111,17.438937,16.902523,16.732803,17.389907,16.904813,16.904813,17.715023,17.715023,17.715023,16.625,17.194953,17.194953,17.194953,16.954697,16.954697,16.956133,16.956133,16.956133,17.608657,
785.8136,17.088457,17.297883,16.913559,17.171244,16.871346,16.440778,17.496346,17.183469,17.183469,17.6875,17.6875,17.6875,16.581148,17.260963,17.260963,17.260963,17.381932,17.381932,17.112022,17.112022,17.112022,17.74433,
786.0951,16.8125,17.1875,16.950825,16.830425,16.84375,16.98052,17.472335,17.635755,17.635755,17.67316,17.67316,17.67316,16.24283,17.33658,17.33658,17.33658,17.89908,17.89908,17.253585,17.253585,17.253585,17.94467,
786.3767,16.763238,17.180463,16.819537,16.986344,16.836713,17.294906,17.485925,17.739862,17.739862,17.548425,17.548425,17.548425,16.1875,17.2531,17.2531,17.2531,17.805044,17.805044,17.239025,17.239025,17.239025,18.007037,
786.6583,16.364634,17.131911,16.909555,17.149188,16.78125,17.104418,17.381911,17.892428,17.892428,17.420223,17.420223,17.420223,16.211688,17.038161,17.038161,17.038161,17.434346,17.434346,16.882062,16.882062,16.882062,18.069411,
786.9398,16.338969,17.099224,17.177314,17.299612,16.771064,16.768986,17.420524,17.669207,17.669207,17.294831,17.294831,17.294831,16.457178,17.148074,17.148074,17.148074,16.814579,16.814579,16.741824,16.741824,16.741824,18.033329,
787.2214,16.809162,16.401704,17.090412,16.917472,16.684162,17.410796,17.277912,16.716619,16.716619,17.419602,17.419602,17.419602,16.908381,17.580398,17.580398,17.580398,16.089204,16.089204,17.200852,17.200852,17.200852,17.28125,
787.5030,16.784534,16.664407,17.059216,16.723729,16.643114,17.17108,17.240148,16.42108,16.42108,17.491843,17.491843,17.491843,17.207204,17.462182,17.462182,17.462182,16.361759,16.361759,17.322352,17.322352,17.322352,17.274682,
787.7845,16.831897,17.003233,17.034483,16.493534,16.547414,17.073277,17.165949,16.284483,16.284483,17.172414,17.172414,17.172414,17.336206,17.396551,17.396551,17.396551,16.800647,16.800647,17.40625,17.40625,17.40625,17.186421,
788.0661,17.031849,17.056729,17.059315,16.450239,16.684315,17.459794,17.262739,16.353903,16.353903,17.30613,17.30613,17.30613,16.984076,17.309315,17.309315,17.309315,17.026078,17.026078,17.396695,17.396695,17.396695,16.909435,
788.3476,17.3282,17.28125,17.03753,16.56564,16.65939,17.63427,17.38442,16.747009,16.747009,17.25314,17.25314,17.25314,16.86573,17.28125,17.28125,17.28125,17.51555,17.51555,17.32506,17.32506,17.32506,16.94378,
788.6292,17.443965,17.275054,17.072063,16.59375,16.709187,17.446794,17.465652,17.006196,17.006196,17.287446,17.287446,17.287446,17.031519,17.268858,17.268858,17.268858,17.371902,17.371902,17.412715,17.412715,17.412715,17.027883,
788.9108,17.227928,17.230987,16.868881,16.590691,16.921547,17.552665,17.428322,17.050263,17.050263,17.355987,17.355987,17.355987,16.707169,17.147072,17.147072,17.147072,17.346809,17.346809,17.196678,17.196678,17.196678,17.299606,
789.1923,17.261098,17.301419,16.806453,16.586689,17.02924,17.69255,17.361892,16.949595,16.949595,17.474797,17.474797,17.474797,16.3125,17.068547,17.068547,17.068547,17.414308,17.414308,17.220777,17.220777,17.220777,17.441537,
789.4739,16.745357,16.912232,16.782902,16.797545,16.754643,17.162232,17.540223,17.068482,17.068482,17.516295,17.516295,17.516295,16.360357,17.122009,17.122009,17.122009,17.763303,17.763303,16.626339,16.626339,16.626339,17.172545,
789.7554,16.400327,16.977635,17.117443,16.682905,17.135213,17.230597,17.633885,17.139808,17.139808,17.342422,17.342422,17.342422,16.851001,17.070057,17.070057,17.070057,17.570057,17.570057,16.317095,16.317095,16.317095,17.040135,
790.0370,16.384844,17.074241,17.340815,16.922824,17.522444,17.340815,17.712879,17.284185,17.284185,17.013638,17.013638,17.013638,17.212879,16.829074,16.829074,16.829074,17.332009,17.332009,16.074241,16.074241,16.074241,17.122065,
790.3186,16.807458,17.175852,17.254259,16.769602,17.402555,17.321236,17.64169,17.3125,17.3125,16.826278,16.826278,16.826278,17.130042,16.664204,16.664204,16.664204,17.207102,17.207102,16.234093,16.234093,16.234093,17.117046,
790.6001,17.045148,17.036473,16.6875,16.667818,17.019121,17.400466,17.476864,17.29804,17.29804,16.65625,16.65625,16.65625,16.86054,16.431716,16.431716,16.431716,17.102426,17.102426,16.713527,16.713527,16.713527,17.361102,
790.8817,16.860625,16.729501,16.673125,16.784125,16.588,17.346625,17.252875,17.139,17.139,16.662,16.662,16.662,16.733125,16.398,16.398,16.398,17.230624,17.230624,16.99175,16.99175,16.99175,17.514,
791.1633,16.733056,16.198722,16.559861,16.821083,16.542695,17.369278,17.264083,16.963028,16.963028,16.724472,16.724472,16.724472,16.90075,16.65075,16.65075,16.65075,17.679139,17.679139,17.204444,17.204444,17.204444,17.332305,
791.4448,16.923457,16.068411,16.877955,16.911951,16.701857,17.286846,17.139357,16.926203,16.926203,16.749895,16.749895,16.749895,17.110643,16.869194,16.869194,16.869194,17.829288,17.829288,17.028295,17.028295,17.028295,17.230152,
791.7264,17.380664,16.764215,17.244336,16.971593,17.124978,17.025564,17.585221,17.150586,17.150586,16.463086,16.463086,16.463086,16.707422,16.5,16.5,16.5,17.0824,17.0824,16.710243,16.710243,16.710243,17.329535,
792.0079,17.122161,16.892057,17.482969,17.008516,16.818177,16.982943,17.48013,17.409089,17.409089,16.741458,16.741458,16.741458,17.255651,16.514193,16.514193,16.514193,17.315312,17.315312,16.982916,16.982916,16.982916,17.164792,
792.2895,17.085238,16.761349,17.289802,17.071052,16.897698,17.105139,17.284087,17.431825,17.431825,16.980099,16.980099,16.980099,17.610813,16.670437,16.670437,16.670437,17.650575,17.650575,17.434663,17.434663,17.434663,16.920476,
792.5711,17.002839,16.880679,17.039786,16.835232,17.107964,16.909089,17.315339,17.343768,17.343768,17.088071,17.088071,17.088071,17.417643,16.838053,16.838053,16.838053,17.551161,17.551161,17.383536,17.383536,17.383536,16.758518,
792.8526,17.022717,16.951722,16.789745,16.741467,16.923278,16.946033,17.34375,17.03125,17.03125,17.008495,17.008495,17.008495,16.886339,17.099439,17.099439,17.099439,17.0994,17.0994,17.13065,17.13065,17.13065,16.857972,
793.1342,16.917531,17.116572,16.588175,16.670514,16.784103,17.051219,17.335192,17.036955,17.036955,16.766986,16.766986,16.766986,16.707469,17.144839,17.144839,17.144839,16.858014,16.858014,16.875,16.875,16.875,17.028527,
793.4157,16.710157,17.34375,16.858071,16.835414,16.823957,17.244272,17.227086,17.1138,17.1138,16.622136,16.622136,16.622136,16.943485,17.019793,17.019793,17.019793,16.997136,16.997136,16.889321,16.889321,16.889321,17.338278,
793.6973,16.650911,17.335113,16.965452,17.010679,16.900073,17.193258,17.023032,17.269316,17.269316,16.544808,16.544808,16.544808,17.347048,16.90625,16.90625,16.90625,16.96875,16.96875,17.034129,17.034129,17.034129,17.576476,
793.9789,16.897559,17.247103,16.616309,16.54635,16.539941,17.229722,17.244206,16.878513,16.878513,16.059603,16.059603,16.059603,17.673016,16.909147,16.909147,16.909147,16.962956,16.962956,17.076984,17.076984,17.076984,17.3599,
794.2604,16.800828,17.18957,16.540004,17,16.642508,17.00207,17.17291,17.18957,17.18957,16.040004,16.040004,16.040004,17.504988,16.957926,16.957926,16.957926,16.909168,16.909168,17.239176,17.239176,17.239176,16.853726,
794.5420,16.666903,16.903308,16.636769,16.964692,16.803673,16.71875,17.025365,16.867999,16.867999,16.151481,16.151481,16.151481,17.25,17.162135,17.162135,17.162135,16.922788,16.922788,17.434558,17.434558,17.434558,16.361404,
794.8235,16.47172,16.85718,16.75297,16.574511,16.69499,16.757359,16.96578,16.535639,16.535639,16.41516,16.41516,16.41516,17.23218,17.2336,17.2336,17.2336,16.7664,16.7664,17.38249,17.38249,17.38249,16.584709,
795.1051,16.512003,16.693502,16.772248,16.09375,16.432741,17.128001,16.940501,16.938016,16.938016,16.496999,16.496999,16.496999,17.053498,17.396005,17.396005,17.396005,16.640004,16.640004,17.159251,17.159251,17.159251,17.111755,
795.3867,16.643209,16.75,16.660187,16.139272,16.066437,17.125902,16.96875,17.506971,17.506971,16.496063,16.496063,16.496063,16.965715,17.563402,17.563402,17.563402,16.78732,16.78732,17.205709,17.205709,17.205709,17.244832,
795.6682,16.8125,16.746928,16.378601,16.611654,15.809428,16.828389,16.977966,17.198303,17.198303,16.737712,16.737712,16.737712,16.940572,17.284322,17.284322,17.284322,16.868327,16.868327,17.393433,17.393433,17.393433,16.875529,
795.9498,16.76581,16.749877,16.146789,17.0625,15.939996,16.727965,17.022035,16.412599,16.412599,16.659239,16.659239,16.659239,16.906497,17.259585,17.259585,17.259585,17.068849,17.068849,17.578063,17.578063,17.578063,16.637327,
796.2314,16.365845,17.034406,16.356376,17.068813,17.381313,17.103219,16.653094,16.193813,16.193813,16.949811,16.949811,16.949811,16.34375,16.768624,16.768624,16.768624,16.846906,16.846906,17.668246,17.668246,17.668246,17.062815,
796.5129,16.604146,17.059296,16.507193,17.131407,17.427889,17.197111,16.641018,16.358921,16.358921,16.765232,16.765232,16.765232,16.359768,16.646639,16.646639,16.646639,16.891018,16.891018,17.202732,17.202732,17.202732,17.356564,
796.7945,16.98502,17.024742,16.84375,17.1875,17.301449,17.277996,16.791012,17.3125,17.3125,16.638016,16.638016,16.638016,16.522777,16.536469,16.536469,16.536469,17.03125,17.03125,17.088531,17.088531,17.088531,17.45248,
797.0760,17.125,16.962135,16.850365,17.217268,16.92427,17.266538,16.88823,17.302577,17.302577,16.75,16.75,16.75,16.74521,16.28604,16.28604,16.28604,17.03125,17.03125,17.329038,17.329038,17.329038,17.305885,
797.3576,17.104813,16.919708,16.882699,17.465386,16.802407,17.37597,17.016822,17.201928,17.201928,16.753364,16.753364,16.753364,16.975479,16.082687,16.082687,16.082687,17.027886,17.027886,17.445199,17.445199,17.445199,17.243271,
797.6392,16.951199,17.044949,16.684075,17.389555,16.749572,17.066781,17.159675,17.069349,17.069349,16.805223,16.805223,16.805223,17.051798,16.297945,16.297945,16.297945,17.017123,17.017123,17.267123,17.267123,17.267123,17.204623,
797.9207,17.069476,17.152762,16.642297,16.993024,17.055811,16.551892,17.197965,17.121512,17.121512,16.972095,16.972095,16.972095,17.232703,16.715405,16.715405,16.715405,17.159738,17.159738,17.434155,17.434155,17.434155,17.396073,
798.2023,17.135665,17.114335,16.58102,16.948165,17.375575,16.286295,17.18171,17.104415,17.104415,16.732225,16.732225,16.732225,17.28687,16.88062,16.88062,16.88062,17.20883,17.20883,17.674025,17.674025,17.674025,17.79117,
798.4838,17.21875,17.045751,16.9615,17.034875,16.438876,16.787124,16.460627,17.176625,17.176625,16.601,16.601,16.601,16.84375,16.459251,16.459251,16.459251,17.38225,17.38225,17.783499,17.783499,17.783499,17.625,
798.7654,17.215051,17.204332,16.93214,17.073596,16.73928,16.634435,16.908287,17.04197,17.04197,16.685839,16.685839,16.685839,16.836353,16.613904,16.613904,16.613904,17.455993,17.455993,17.5625,17.5625,17.5625,17.625,
799.0470,17.157297,17.577602,17.147652,17.175127,17.140102,16.967703,17.129822,16.65625,16.65625,16.925127,16.925127,16.925127,16.773699,16.516148,16.516148,16.516148,17.59375,17.59375,17.596478,17.596478,17.596478,17.583471,
799.3285,16.914367,17.629668,17.285512,17.304789,17.242289,17.148945,16.945211,16.706371,16.706371,17.070211,17.070211,17.070211,16.680195,16.417816,16.417816,16.417816,17.589895,17.589895,17.805195,17.805195,17.805195,17.258117,
799.6101,16.757878,17.139971,17.070116,17.253939,17.152049,16.843488,17.03939,17.058561,17.058561,17.101366,17.101366,17.101366,16.402311,16.472427,16.472427,16.472427,17.550683,17.550683,17.480044,17.480044,17.480044,17.077994,
799.8917,16.824577,16.613879,16.87807,17.261121,16.890147,16.641103,17.272242,17.043327,17.043327,16.945552,16.945552,16.945552,16.358897,16.293327,16.293327,16.293327,17.444595,17.444595,17.120974,17.120974,17.120974,16.976802,
800.1732,16.951525,16.832319,16.679268,17.10442,16.777134,16.803507,16.942377,17.092073,17.092073,16.983536,16.983536,16.983536,16.25,16.387348,16.387348,16.387348,17.264786,17.264786,17.143141,17.143141,17.143141,17.05183,
800.4548,17.182649,17.345534,16.578696,16.989797,16.758419,17.097318,16.575128,16.824487,16.824487,16.832905,16.832905,16.832905,16.32998,16.590824,16.590824,16.590824,17.034176,17.034176,17.451912,17.451912,17.451912,17.191709,
800.7363,16.737081,17.169169,16.242493,17.125,16.808194,16.748894,16.70362,16.534451,16.534451,16.5625,16.5625,16.5625,16.873894,17.383613,17.383613,17.383613,16.280144,16.280144,17.300687,17.300687,17.300687,17.201525,
801.0179,16.651843,17.27644,16.02644,17.142626,16.812096,16.985973,16.98678,16.780846,16.780846,16.558093,16.558093,16.558093,17.053687,17.42428,17.42428,17.42428,16.499596,16.499596,16.987184,16.987184,16.987184,17.058497,
801.2995,16.652062,17.419459,16.246134,17.25,17.00451,17.254188,16.838596,16.96424,16.96424,16.522229,16.522229,16.522229,16.986469,17.316688,17.316688,17.316688,16.714562,16.714562,16.745812,16.745812,16.745812,16.798647,
801.5810,16.835587,17.266327,16.607602,17.222296,16.98046,17.056811,16.419031,16.946735,16.946735,16.473367,16.473367,16.473367,16.90625,17.128546,17.128546,17.128546,16.884235,16.884235,16.952423,16.952423,16.952423,16.554337,
801.8626,16.964022,16.985817,16.659133,17.043589,16.649678,16.815383,16.359778,16.995272,16.995272,16.518911,16.518911,16.518911,16.981894,16.959294,16.959294,16.959294,16.913861,16.913861,17.242389,17.242389,17.242389,16.748961,
802.1441,16.9375,16.872359,16.543574,16.913292,16.418134,16.636884,16.697624,16.959067,16.959067,16.65405,16.65405,16.65405,17.343309,16.915933,16.915933,16.915933,16.78125,16.78125,17.331426,17.331426,17.331426,17.117958,
802.4257,16.917665,16.692459,16.820921,16.78125,16.287706,16.521332,17.088791,16.896332,16.896332,16.827377,16.827377,16.827377,16.935535,16.988585,16.988585,16.988585,16.776291,16.776291,17.029285,17.029285,17.029285,17.240082,
802.7073,16.898852,16.876215,17.021091,16.760932,16.196886,16.483989,17.001546,16.858989,16.858989,16.992602,16.992602,16.992602,16.568352,17.215659,17.215659,17.215659,16.709364,16.709364,16.778931,16.778931,16.778931,17.207818,
802.9888,17.354157,17.640667,16.984361,16.71349,16.453083,16.609333,16.677093,16.973925,16.973925,17.364649,17.364649,17.364649,16.458314,17.770899,17.770899,17.770899,16.526018,16.526018,17.244796,17.244796,17.244796,17.296889,
