,Live Spectrum 26-10-2023 13:35:46,Live Spectrum 26-10-2023 13:35:48,Live Spectrum 26-10-2023 13:35:48,Live Spectrum 26-10-2023 13:35:48,Live Spectrum 26-10-2023 13:35:49,Live Spectrum 26-10-2023 13:35:49,Live Spectrum 26-10-2023 13:35:49,Live Spectrum 26-10-2023 13:35:49,Live Spectrum 26-10-2023 13:35:50,Live Spectrum 26-10-2023 13:35:50,Live Spectrum 26-10-2023 13:35:50,Live Spectrum 26-10-2023 13:35:50,Live Spectrum 26-10-2023 13:35:51,Live Spectrum 26-10-2023 13:35:51,Live Spectrum 26-10-2023 13:35:51,Live Spectrum 26-10-2023 13:35:51,Live Spectrum 26-10-2023 13:35:52,Live Spectrum 26-10-2023 13:35:52,Live Spectrum 26-10-2023 13:35:52,Live Spectrum 26-10-2023 13:35:52,Live Spectrum 26-10-2023 13:35:53,
676.0046,16.9375,16.677753,16.879092,16.84375,16.84375,16.84375,16.405729,16.405729,16.754613,16.754613,16.910863,16.910863,16.763839,16.763839,16.763839,16.581993,16.581993,16.906771,16.906771,16.557887,16.557887,
676.2862,16.787219,16.962664,17.056414,16.88132,16.88132,16.88132,16.64396,16.64396,16.656133,16.656133,16.862477,16.862477,16.631203,16.631203,16.631203,16.099836,16.099836,16.81882,16.81882,16.70646,16.70646,
676.5677,16.5625,17.070292,17.1875,16.960958,16.960958,16.960958,16.777313,16.777313,16.43348,16.43348,16.820292,16.820292,16.605479,16.605479,16.605479,15.992208,15.992208,16.757709,16.757709,16.921916,16.921916,
676.8493,16.704662,17.020314,17.176564,17.032807,17.032807,17.032807,16.62033,16.62033,16.131266,16.131266,16.78125,16.78125,16.614064,16.614064,16.614064,16.053121,16.053121,16.551564,16.551564,17.021871,17.021871,
677.1309,17.009321,16.868144,17.034537,16.708324,16.708324,16.708324,16.447643,16.447643,16.22232,16.22232,16.730536,16.730536,16.66475,16.66475,16.66475,16.266177,16.266177,16.703677,16.703677,16.849501,16.849501,
677.4124,17.103101,16.556347,16.78125,15.859496,15.859496,15.859496,16.450048,16.450048,16.721947,16.721947,16.625,16.625,16.747044,16.747044,16.747044,16.559544,16.559544,17.015746,17.015746,16.443653,16.443653,
677.6940,17.125,16.443071,16.755571,15.835597,15.835597,15.835597,16.483288,16.483288,16.579212,16.579212,16.63356,16.63356,16.525272,16.525272,16.525272,16.389131,16.389131,16.837772,16.837772,16.565489,16.565489,
677.9756,17.117231,16.406078,16.718578,16.124655,16.124655,16.124655,16.765194,16.765194,16.413847,16.413847,16.65625,16.65625,16.335981,16.335981,16.335981,16.320442,16.320442,16.625172,16.625172,16.617403,16.617403,
678.2571,17.07281,16.583759,16.80552,16.431159,16.431159,16.431159,17.104699,17.104699,16.51031,16.51031,16.65625,16.65625,16.3474,16.3474,16.3474,16.305839,16.305839,16.55917,16.55917,16.4651,16.4651,
678.5387,16.969044,16.881191,16.737911,16.874706,16.874706,16.874706,17.431603,17.431603,16.425118,16.425118,16.674824,16.674824,16.512089,16.512089,16.512089,16.512382,16.512382,16.662441,16.662441,16.331368,16.331368,
678.8202,16.832943,16.900847,16.524676,16.98379,16.98379,16.98379,17.243426,17.243426,16.375,16.375,16.755403,16.755403,16.71992,16.71992,16.71992,16.551693,16.551693,16.71992,16.71992,16.362301,16.362301,
679.1018,16.776634,16.851918,16.334517,16.887784,16.887784,16.887784,17.01172,17.01172,16.365767,16.365767,16.795099,16.795099,16.861151,16.861151,16.861151,16.518466,16.518466,16.851918,16.851918,16.763849,16.763849,
679.3834,16.74234,16.730241,16.350194,16.77359,16.77359,16.77359,16.764712,16.764712,16.350802,16.350802,16.943944,16.943944,16.758269,16.758269,16.758269,16.655642,16.655642,16.680448,16.680448,16.862901,16.862901,
679.6649,16.699679,16.815545,16.822436,16.700481,16.700481,16.700481,17.090705,17.090705,16.637179,16.637179,17.388782,17.388782,16.596795,16.596795,16.596795,16.838462,16.838462,16.403205,16.403205,16.978686,16.978686,
679.9465,16.807979,16.84601,16.62726,16.524469,16.524469,16.524469,17.051198,17.051198,16.754521,16.754521,16.919417,16.919417,16.654385,16.654385,16.654385,16.511302,16.511302,16.408906,16.408906,16.78351,16.78351,
680.2280,16.757384,16.880907,16.665111,16.44193,16.44193,16.44193,16.90182,16.90182,16.811023,16.811023,16.694884,16.694884,17.028296,17.028296,17.028296,16.645913,16.645913,16.854087,16.854087,16.813977,16.813977,
680.5096,16.903474,16.998612,16.84028,16.532638,16.532638,16.532638,16.813888,16.813888,16.780556,16.780556,16.85416,16.85416,16.96528,16.96528,16.96528,16.441664,16.441664,17.063888,17.063888,16.842362,16.842362,
680.7912,16.781602,16.937676,16.68794,16.593574,16.593574,16.593574,16.874824,16.874824,16.750088,16.750088,17.311181,17.311181,16.81294,16.81294,16.81294,16.624473,16.624473,17.124824,17.124824,16.781426,16.781426,
681.0727,16.78125,17.089405,16.353308,16.684893,16.684893,16.684893,16.996524,16.996524,16.628476,16.628476,17.373262,17.373262,16.782119,16.782119,16.782119,16.746524,16.746524,17.155381,17.155381,16.902774,16.902774,
681.3543,16.514842,17.004947,16.225346,16.776303,16.776303,16.776303,17.118404,17.118404,16.773005,16.773005,17.286197,17.286197,16.574043,16.574043,16.574043,16.779601,16.779601,16.919443,16.919443,16.935851,16.935851,
681.6359,16.528822,17.028822,16.535788,16.838893,16.838893,16.838893,17.240287,17.240287,16.810072,16.810072,17.021855,17.021855,16.620143,16.620143,16.620143,16.752428,16.752428,16.790963,16.790963,16.908678,16.908678,
681.9174,16.559293,16.919077,16.758803,16.787663,16.787663,16.787663,16.773264,16.773264,16.47598,16.47598,16.214787,16.214787,17.04565,17.04565,17.04565,16.553697,16.553697,16.500817,16.500817,17.07451,17.07451,
682.1990,16.698829,17.015313,16.563123,16.944845,16.944845,16.944845,16.636953,16.636953,16.492032,16.492032,16.315861,16.315861,17.039218,17.039218,17.039218,16.613047,16.613047,16.577813,16.577813,17.011953,17.011953,
682.4805,17.089599,17.004761,16.425293,17.021728,17.021728,17.021728,16.677978,16.677978,16.579468,16.579468,16.635132,16.635132,16.845825,16.845825,16.845825,16.836914,16.836914,16.726196,16.726196,16.867554,16.867554,
682.7621,17.310531,17,16.611958,17.082677,17.082677,17.082677,16.738927,16.738927,16.516609,16.516609,16.430364,16.430364,16.838214,16.838214,16.838214,16.592151,16.592151,16.595719,16.595719,16.740896,16.740896,
683.0437,17.443505,17,16.980454,17.09375,17.09375,17.09375,16.75,16.75,16.649633,16.649633,16.375,16.375,16.669179,16.669179,16.669179,16.406556,16.406556,16.313112,16.313112,16.618995,16.618995,
683.3252,17.37209,17.14499,16.990005,16.99709,16.99709,16.99709,16.79833,16.79833,16.63917,16.63917,16.42333,16.42333,16.72166,16.72166,16.72166,16.350835,16.350835,16.274165,16.274165,16.54542,16.54542,
683.6068,17.320358,17.210892,17.08571,16.875182,16.875182,16.875182,16.742324,16.742324,16.671784,16.671784,16.577852,16.577852,16.39912,16.39912,16.39912,16.273574,16.273574,16.491778,16.491778,16.507858,16.507858,
683.8883,17.15416,17.30923,16.740461,16.84375,16.84375,16.84375,16.69613,16.69613,16.52916,16.52916,16.69286,16.69286,16.19077,16.19077,16.19077,16.43096,16.43096,16.788699,16.788699,16.47738,16.47738,
684.1699,17.028203,16.928622,17.052576,16.253831,16.253831,16.253831,16.600105,16.600105,16.862029,16.862029,16.412866,16.412866,16.615076,16.615076,16.615076,16.674791,16.674791,17.115337,17.115337,16.512448,16.512448,
684.4515,16.873528,16.686764,17.081371,16.295102,16.295102,16.295102,16.688972,16.688972,16.799384,16.799384,16.470958,16.470958,16.938972,16.938972,16.938972,16.581371,16.581371,17.281986,17.281986,16.636643,16.636643,
684.7330,16.670334,16.615631,16.878143,16.539047,16.539047,16.539047,16.810928,16.810928,16.606262,16.606262,16.724976,16.724976,16.939072,16.939072,16.939072,16.439072,16.439072,17.353119,17.353119,16.728119,16.728119,
685.0146,16.632832,16.632832,16.695253,16.417879,16.417879,16.417879,16.706962,16.706962,16.777453,16.777453,16.929747,16.929747,16.789003,16.789003,16.789003,16.582121,16.582121,17.472706,17.472706,16.632753,16.632753,
685.2962,16.524833,16.712572,16.625,16.368822,16.368822,16.368822,16.437262,16.437262,16.737285,16.737285,16.924905,16.924905,16.23063,16.23063,16.23063,16.894012,16.894012,17.512476,17.512476,16.618822,16.618822,
685.5777,16.455507,16.804022,16.733045,16.55031,16.55031,16.55031,16.3125,16.3125,16.516955,16.516955,16.94703,16.94703,15.816213,15.816213,15.816213,17.085272,17.085272,17.409963,17.409963,16.72828,16.72828,
685.8593,16.55496,16.809266,16.864226,16.552798,16.552798,16.552798,16.502162,16.502162,16.52371,16.52371,17.051726,17.051726,15.92242,15.92242,15.92242,16.918095,16.918095,17.34375,17.34375,17.039881,17.039881,
686.1408,16.625,16.71534,16.988638,16.238064,16.238064,16.238064,16.870459,16.870459,16.742048,16.742048,17.225571,17.225571,16.227276,16.227276,16.227276,16.552269,16.552269,17.228407,17.228407,17.480686,17.480686,
686.4224,16.97071,16.514823,17.015358,16.219819,16.219819,16.219819,16.763932,16.763932,16.450719,16.450719,16.793756,16.793756,16.594997,16.594997,16.594997,16.579283,16.579283,17.062144,17.062144,17.278933,17.278933,
686.7040,17.133081,16.524516,16.983702,16.391298,16.391298,16.391298,16.483702,16.483702,16.091056,16.091056,16.190194,16.190194,16.752694,16.752694,16.752694,16.736395,16.736395,16.925242,16.925242,16.800242,16.800242,
686.9855,16.809789,16.80102,17.02838,16.43176,16.43176,16.43176,16.54257,16.54257,16.028539,16.028539,16.15338,16.15338,16.60236,16.60236,16.60236,16.64493,16.64493,16.88632,16.88632,16.548469,16.548469,
687.2671,16.602532,17.018077,17.022211,16.567148,16.567148,16.567148,16.566891,16.566891,15.740705,15.740705,16.17407,16.17407,16.419423,16.419423,16.419423,16.620609,16.620609,17.018077,17.018077,16.290032,16.290032,
687.5486,16.5946,17.08699,16.86739,16.65625,16.65625,16.65625,16.67062,16.67062,15.727209,15.727209,16.20693,16.20693,16.27449,16.27449,16.27449,16.66892,16.66892,17.125,17.125,16.18074,16.18074,
687.8302,16.723234,16.971693,16.706839,16.65625,16.65625,16.65625,17.053671,17.053671,16.230801,16.230801,16.376541,16.376541,16.21875,16.21875,16.21875,16.675589,16.675589,17.077354,17.077354,16.184557,16.184557,
688.1118,16.758942,16.919615,16.776731,16.667404,16.667404,16.667404,17.243365,17.243365,16.890481,16.890481,16.665096,16.665096,16.330288,16.330288,16.330288,16.51125,16.51125,16.955385,16.955385,16.325865,16.325865,
688.3933,16.666764,17.051986,16.968692,16.635514,16.635514,16.635514,16.916938,16.916938,17.208527,17.208527,16.968634,16.968634,16.541647,16.541647,16.541647,16.187616,16.187616,16.854205,16.854205,16.437442,16.437442,
688.6749,16.736052,17.050191,16.848057,16.53125,16.53125,16.53125,16.711776,16.711776,17.028925,17.028925,16.833423,16.833423,16.523933,16.523933,16.523933,16.101067,16.101067,16.745008,16.745008,16.403582,16.403582,
688.9565,17.045015,16.91026,16.544147,16.620122,16.620122,16.620122,17.021784,17.021784,17.022652,17.022652,16.312211,16.312211,16.464162,16.464162,16.464162,16.1875,16.1875,16.620412,16.620412,16.249711,16.249711,
689.2380,16.762413,17.196919,16.845035,16.876285,16.876285,16.876285,17.345035,17.345035,16.811215,16.811215,16.525686,16.525686,16.604454,16.604454,16.604454,16.228169,16.228169,16.75257,16.75257,16.552657,16.552657,
689.5196,16.560775,17.223925,16.900594,16.85065,16.85065,16.85065,17.393212,17.393212,16.799944,16.799944,16.731788,16.731788,16.849406,16.849406,16.849406,16.373275,16.373275,16.967025,16.967025,16.976131,16.976131,
689.8011,16.709289,16.917611,16.77462,16.46875,16.46875,16.46875,17.090884,17.090884,16.982942,16.982942,16.828591,16.828591,17.028418,17.028418,17.028418,16.535048,16.535048,17.04924,17.04924,17.01326,17.01326,
690.0827,16.918009,16.861388,16.785277,16.462871,16.462871,16.462871,16.482362,16.482362,16.622826,16.622826,16.662129,16.662129,17.232362,17.232362,17.232362,16.78125,16.78125,16.982362,16.982362,16.997826,16.997826,
690.3643,16.93797,16.92211,16.9375,16.40672,16.40672,16.40672,16.42677,16.42677,16.30784,16.30784,16.67211,16.67211,17.13573,17.13573,17.13573,16.79664,16.79664,16.88573,16.88573,16.71362,16.71362,
690.6458,16.746196,16.804314,16.880537,16.184274,16.184274,16.184274,16.583831,16.583831,16.142527,16.142527,16.606895,16.606895,16.983051,16.983051,16.983051,16.870618,16.870618,16.763723,16.763723,16.665591,16.665591,
690.9274,16.585768,16.617018,16.549423,15.901189,15.901189,15.901189,16.851732,16.851732,16.235462,16.235462,16.676596,16.676596,16.745652,16.745652,16.745652,16.861923,16.861923,16.69623,16.69623,16.614844,16.614844,
691.2089,17.002888,17.022585,16.730825,16.82983,16.82983,16.82983,16.45483,16.45483,16.125,16.125,16.587973,16.587973,17.178835,17.178835,17.178835,16.994223,16.994223,16.962452,16.962452,17.247112,17.247112,
691.4905,17.026964,16.933214,17.169109,16.991427,16.991427,16.991427,16.622857,16.622857,16.13143,16.13143,16.526964,16.526964,17.080891,17.080891,17.080891,16.922498,16.922498,16.585177,16.585177,17.223036,17.223036,
691.7721,16.965952,16.868004,17.32836,16.862408,16.862408,16.862408,16.595149,16.595149,16.222947,16.222947,16.46875,16.46875,16.909048,16.909048,16.909048,16.717351,16.717351,16.481342,16.481342,17.285447,17.285447,
692.0536,16.904282,16.715469,16.996719,16.595718,16.595718,16.595718,16.617782,16.617782,16.32103,16.32103,16.476624,16.476624,16.973999,16.973999,16.973999,16.685532,16.685532,16.753937,16.753937,17.376312,17.376312,
692.3352,16.812757,16.562929,16.844179,16.687243,16.687243,16.687243,16.282193,16.282193,16.717635,16.717635,16.842721,16.842721,17.218064,17.218064,17.218064,16.594007,16.594007,16.936986,16.936986,17.437329,17.437329,
692.6167,16.964617,16.623347,16.995867,16.900464,16.900464,16.900464,16.129133,16.129133,16.840444,16.840444,16.782903,16.782903,17.157903,17.157903,17.157903,16.563327,16.563327,16.84623,16.84623,17.315806,17.315806,
692.8983,17.235904,16.803103,17,16.846882,16.846882,16.846882,16.125,16.125,16.873434,16.873434,17.078088,17.078088,17.037515,17.037515,17.037515,16.621868,16.621868,16.725015,16.725015,16.956295,16.956295,
693.1799,17.481561,16.87039,16.681603,16.525353,16.525353,16.525353,16.269726,16.269726,16.788164,16.788164,17.180586,17.180586,16.770743,16.770743,16.770743,16.740781,16.740781,16.863476,16.863476,16.503322,16.503322,
693.4614,17.048677,17.213492,16.825496,16.471792,16.471792,16.471792,17.01465,17.01465,16.724835,16.724835,16.397685,16.397685,16.3833,16.3833,16.3833,16.552546,16.552546,17.495569,17.495569,17.145734,17.145734,
693.7430,16.972529,17.140115,16.898693,16.551164,16.551164,16.551164,16.928922,16.928922,16.71875,16.71875,16.724569,16.724569,16.481106,16.481106,16.481106,16.558721,16.558721,17.507557,17.507557,16.99898,16.99898,
694.0246,17.129166,16.804168,16.692362,16.749652,16.749652,16.749652,16.63889,16.63889,16.745486,16.745486,17.235762,17.235762,16.687152,16.687152,16.687152,16.669444,16.669444,17.286112,17.286112,16.888542,16.888542,
694.3061,17.130248,16.828006,16.734256,16.937261,16.937261,16.937261,16.385735,16.385735,16.671994,16.671994,17.468511,17.468511,17.160781,17.160781,17.160781,16.609494,16.609494,16.937978,16.937978,16.901002,16.901002,
694.5877,17.175538,16.84375,17.002688,17.069825,17.069825,17.069825,16.621707,16.621707,16.580444,16.580444,17.07043,17.07043,17.426882,17.426882,17.426882,16.694825,16.694825,16.773925,16.773925,17.108401,17.108401,
694.8692,17.261111,16.770139,17.160648,16.823844,16.823844,16.823844,16.810185,16.810185,16.488889,16.488889,16.747918,16.747918,17.395139,17.395139,17.395139,16.792361,16.792361,16.75,16.75,17.303471,17.303471,
695.1508,17.28125,16.678582,17.354143,16.773806,16.773806,16.773806,16.819944,16.819944,16.349719,16.349719,16.877949,16.877949,17.160745,17.160745,17.160745,16.955337,16.955337,16.821418,16.821418,17.34375,17.34375,
695.4324,17.373556,16.494714,17.429327,16.688944,16.688944,16.688944,16.74327,16.74327,16.3125,16.3125,17.00673,17.00673,16.932214,16.932214,16.932214,17.06923,17.06923,16.936056,16.936056,17.320673,17.320673,
695.7139,16.936942,16.370456,17.236368,16.946774,16.946774,16.946774,16.763446,16.763446,16.491284,16.491284,16.91951,16.91951,16.785608,16.785608,16.785608,16.602093,16.602093,16.96875,16.96875,16.820843,16.820843,
695.9955,16.836483,16.365371,17.091388,17.105741,17.105741,17.105741,16.694767,16.694767,16.627362,16.627362,16.745276,16.745276,16.706759,16.706759,16.706759,16.514353,16.514353,16.925509,16.925509,16.668241,16.668241,
696.2770,16.791422,16.395895,16.916238,17.104105,17.104105,17.104105,16.65625,16.65625,16.760723,16.760723,16.645711,16.645711,16.645711,16.645711,16.645711,16.750551,16.750551,16.90625,16.90625,16.750184,16.750184,
696.5586,16.628983,16.486928,16.944597,17.09375,17.09375,17.09375,16.777267,16.777267,16.751992,16.751992,16.604831,16.604831,16.766186,16.766186,16.766186,16.924428,16.924428,16.704555,16.704555,16.720742,16.720742,
696.8402,16.659728,16.570141,17.019446,17.035413,17.035413,17.035413,16.688185,16.688185,16.699304,16.699304,16.846543,16.846543,16.921533,16.921533,16.921533,17.027087,17.027087,16.496522,16.496522,16.843065,16.843065,
697.1217,16.71875,16.481412,17.068696,17.037446,17.037446,17.037446,16.312906,16.312906,16.6875,16.6875,17.074892,17.074892,16.931304,16.931304,16.931304,16.968885,16.968885,16.418777,16.418777,16.9375,16.9375,
697.4033,16.880763,16.334244,16.985741,16.756475,16.756475,16.756475,16.088997,16.088997,16.705501,16.705501,17.088997,17.088997,16.762238,16.762238,16.762238,16.924251,16.924251,16.460254,16.460254,17.009506,17.009506,
697.6849,17.120968,16.315812,16.75072,16.548531,16.548531,16.548531,16.356279,16.356279,16.71875,16.71875,17.010657,17.010657,16.535282,16.535282,16.535282,16.868376,16.868376,16.620968,16.620968,17.131624,17.131624,
697.9664,17.251874,16.310626,16.691248,16.297508,16.297508,16.297508,16.825618,16.825618,16.536568,16.536568,17.21718,17.21718,16.60312,16.60312,16.60312,16.497822,16.497822,16.80156,16.80156,17.1875,17.1875,
698.2480,17.297094,16.328782,16.924284,16.331849,16.331849,16.331849,17.078782,17.078782,16.485908,16.485908,17.231527,17.231527,16.924284,16.924284,16.924284,16.393034,16.393034,16.890844,16.890844,17.124124,17.124124,
698.5295,17.267118,16.344745,17.124005,16.487859,16.487859,16.487859,17.155255,17.155255,16.714768,16.714768,17.046377,17.046377,17.169386,17.169386,17.169386,16.592755,16.592755,16.875995,16.875995,16.941482,16.941482,
698.8111,17.161103,16.341324,17.127426,16.216471,16.216471,16.216471,17.129853,17.129853,16.858162,16.858162,17.3075,17.3075,17.105882,17.105882,17.105882,16.625,16.625,16.872574,16.872574,16.740441,16.740441,
699.0927,16.984171,16.361303,16.956776,15.935368,15.935368,15.935368,16.994013,16.994013,16.683236,16.683236,17.552658,17.552658,16.814223,16.814223,16.814223,16.501723,16.501723,17.002132,17.002132,16.628855,16.628855,
699.3742,16.830766,16.421656,16.638423,15.890406,15.890406,15.890406,16.867297,16.867297,16.372578,16.372578,17.357173,17.357173,16.708187,16.708187,16.708187,16.25286,16.25286,17.176937,17.176937,16.697624,16.697624,
699.6558,16.800228,16.617157,16.38841,16.073634,16.073634,16.073634,16.8125,16.8125,16.28125,16.28125,17.045798,17.045798,16.842612,16.842612,16.842612,16.186362,16.186362,17.225455,17.225455,16.880567,16.880567,
699.9373,16.839059,16.796247,16.3125,16.141253,16.141253,16.141253,16.835623,16.835623,16.339059,16.339059,16.898123,16.898123,16.960623,16.960623,16.960623,16.362182,16.362182,17.164377,17.164377,17.076241,17.076241,
700.2189,17.024318,16.712216,16.345057,16.116761,16.116761,16.116761,16.744772,16.744772,16.589432,16.589432,16.959205,16.959205,16.869772,16.869772,16.869772,16.35892,16.35892,17.135852,17.135852,17.073749,17.073749,
700.5005,17.126635,16.274377,16.426538,16.26947,16.26947,16.26947,16.510144,16.510144,16.875,16.875,17.030432,17.030432,16.645288,16.645288,16.645288,16.063318,16.063318,17.085241,17.085241,16.726441,16.726441,
700.7820,16.981126,16.179305,16.459313,16.365563,16.365563,16.365563,16.625621,16.625621,16.912749,16.912749,17.09375,17.09375,16.668626,16.668626,16.668626,16.018874,16.018874,16.918626,16.918626,17.06962,17.06962,
701.0636,16.946231,16.733453,16.37638,16.273899,16.273899,16.273899,16.878676,16.878676,16.921417,16.921417,17.067556,17.067556,16.668657,16.668657,16.668657,16.018843,16.018843,16.857537,16.857537,17.409926,17.409926,
701.3452,16.992831,17.09375,16.138481,16.133885,16.133885,16.133885,16.96875,16.96875,16.686642,16.686642,16.967892,16.967892,16.821385,16.821385,16.821385,15.954412,15.954412,16.852635,16.852635,17.443811,17.443811,
701.6267,17.047853,16.998541,15.950192,16.337885,16.337885,16.337885,16.983397,16.983397,16.586426,16.586426,16.860353,16.860353,16.959471,16.959471,16.959471,16.130369,16.130369,16.961426,16.961426,17.244631,17.244631,
701.9083,17.013244,16.727231,16.226186,16.55216,16.55216,16.55216,16.984898,16.984898,16.555878,16.555878,16.726417,16.726417,17.018006,17.018006,17.018006,16.349327,16.349327,16.917635,16.917635,17.05216,17.05216,
702.1898,17.121711,16.946053,16.819409,16.168749,16.168749,16.168749,16.824342,16.824342,16.525329,16.525329,16.435856,16.435856,16.974671,16.974671,16.974671,16.801645,16.801645,16.831908,16.831908,16.763487,16.763487,
702.4714,17.401109,17.176896,17.213448,15.922477,15.922477,15.922477,17.021208,17.021208,16.515665,16.515665,16.5625,16.5625,16.926896,16.926896,16.926896,17.145807,17.145807,16.807359,16.807359,16.807599,16.807599,
702.7530,17.522203,16.803453,16.990538,17.066609,17.066609,17.066609,17.700241,17.700241,16.589226,16.589226,16.548929,16.548929,16.5625,16.5625,16.5625,17.062085,17.062085,16.942024,16.942024,17.306731,17.306731,
703.0345,17.441963,16.734693,16.711733,16.89477,16.89477,16.89477,17.367983,17.367983,16.554847,16.554847,16.441963,16.441963,16.570153,16.570153,16.570153,16.859693,16.859693,16.95727,16.95727,16.714923,16.714923,
703.3161,17.25,16.631262,16.424975,16.809369,16.809369,16.809369,17.056176,17.056176,16.5,16.5,16.253131,16.253131,16.631262,16.631262,16.631262,16.756262,16.756262,16.871869,16.871869,16.696894,16.696894,
703.5976,17.254874,16.694811,16.317374,16.78125,16.78125,16.78125,16.709002,16.709002,16.482942,16.482942,16.300745,16.300745,16.704558,16.704558,16.704558,16.817374,16.817374,16.826692,16.826692,16.776376,16.776376,
703.8792,17.307268,16.782994,16.385464,16.786482,16.786482,16.786482,16.595494,16.595494,16.291714,16.291714,16.529506,16.529506,16.907994,16.907994,16.907994,16.881976,16.881976,16.626744,16.626744,16.706542,16.706542,
704.1608,17.216645,16.805134,16.579337,16.867634,16.867634,16.867634,16.633419,16.633419,16.465593,16.465593,16.501052,16.501052,16.936448,16.936448,16.936448,16.994738,16.994738,16.664669,16.664669,16.493686,16.493686,
704.4423,17.154078,16.591578,17.06431,16.654802,16.654802,16.654802,16.87681,16.87681,16.375724,16.375724,16.530526,16.530526,16.904802,16.904802,16.904802,16.842664,16.842664,16.908422,16.908422,16.317206,16.317206,
704.7239,16.970712,16.408212,17.217115,16.532558,16.532558,16.532558,17.029615,17.029615,16.436846,16.436846,16.469404,16.469404,16.782558,16.782558,16.782558,16.750981,16.750981,17.091788,17.091788,16.714499,16.714499,
705.0055,16.757103,16.950485,16.493103,16.742897,16.742897,16.742897,16.819603,16.819603,16.9515,16.9515,16.46875,16.46875,16.630074,16.630074,16.630074,16.266235,16.266235,16.428573,16.428573,16.144279,16.144279,
705.2870,16.602255,16.850554,16.380103,16.572706,16.572706,16.572706,16.369266,16.369266,16.40732,16.40732,16.675593,16.675593,16.713647,16.713647,16.713647,16.220451,16.220451,16.583544,16.583544,16.450038,16.450038,
705.5686,16.882389,16.959206,16.23068,16.475908,16.475908,16.475908,16.19943,16.19943,16.23068,16.23068,17.005003,17.005003,16.805342,16.805342,16.805342,16.016702,16.016702,16.940117,16.940117,16.786253,16.786253,
705.8501,16.765349,17.109651,16.359651,16.581471,16.581471,16.581471,16.384762,16.384762,16.359651,16.359651,16.946709,16.946709,16.78432,16.78432,16.78432,16.02818,16.02818,17.194192,17.194192,16.558878,16.558878,
706.1317,16.585012,16.98751,16.51249,16.511256,16.511256,16.511256,16.846217,16.846217,16.539988,16.539988,17.129986,17.129986,16.808748,16.808748,16.808748,16.058748,16.058748,17.438734,17.438734,16.641242,16.641242,
706.4133,16.589317,16.861482,16.638518,16.5,16.5,16.5,17.013518,17.013518,16.374781,16.374781,17.048982,17.048982,16.866134,16.866134,16.866134,16.008866,16.008866,17.388299,17.388299,16.92442,16.92442,
706.6948,16.802849,16.425553,16.734662,16.552275,16.552275,16.552275,16.586915,16.586915,16.369887,16.369887,17.109662,17.109662,16.979549,16.979549,16.979549,15.869313,15.869313,17.009077,17.009077,17.021025,17.021025,
706.9764,17.1238,16.0637,16.648164,16.409746,16.409746,16.409746,15.990818,15.990818,16.553214,16.553214,17.074082,17.074082,17.076377,17.076377,17.076377,15.84375,15.84375,16.784746,16.784746,16.853036,16.853036,
707.2579,17.038807,15.77696,16.84804,16.647604,16.647604,16.647604,16.122822,16.122822,17.039829,17.039829,17.186411,17.186411,16.449413,16.449413,16.449413,16.488087,16.488087,17.121733,17.121733,16.639025,16.639025,
707.5395,17.120533,15.959816,16.930357,16.453577,16.453577,16.453577,16.428566,16.428566,16.987503,16.987503,16.92947,16.92947,16.329463,16.329463,16.329463,16.632143,16.632143,17.194643,17.194643,16.569643,16.569643,
707.8211,17.132818,16.148412,16.9375,16.210973,16.210973,16.210973,16.78119,16.78119,16.75004,16.75004,16.820318,16.820318,16.53121,16.53121,16.53121,16.484405,16.484405,17.140635,17.140635,16.46877,16.46877,
708.1026,17.125,16.073701,16.9375,16.087971,16.087971,16.087971,16.783961,16.783961,16.550942,16.550942,17.062857,17.062857,16.821347,16.821347,16.821347,16.46026,16.46026,16.965682,16.965682,16.300942,16.300942,
708.3842,17.080823,16.406752,16.67244,16.46009,16.46009,16.46009,16.396586,16.396586,16.566265,16.566265,17.178338,17.178338,17.105045,17.105045,17.105045,16.579192,16.579192,16.817897,16.817897,16.095382,16.095382,
708.6658,16.93399,16.798102,16.541082,16.839184,16.839184,16.839184,16.057235,16.057235,16.658005,16.658005,17.037572,17.037572,17.208918,17.208918,17.208918,16.539327,16.539327,16.866923,16.866923,16.074087,16.074087,
708.9473,16.8335,16.802501,16.57275,16.833751,16.833751,16.833751,15.96875,15.96875,16.70825,16.70825,16.740503,16.740503,16.907504,16.907504,16.907504,16.582999,16.582999,17.196747,17.196747,16.155999,16.155999,
709.2289,16.752252,16.328266,16.714245,16.78125,16.78125,16.78125,16.089245,16.089245,16.63842,16.63842,16.725413,16.725413,16.66967,16.66967,16.66967,16.584835,16.584835,17.524493,17.524493,16.287913,16.287913,
709.5104,17.068252,16.63742,16.645332,16.587082,16.587082,16.587082,16.544586,16.544586,15.972412,15.972412,16.645332,16.645332,17.11042,17.11042,17.11042,16.717834,16.717834,17.450249,17.450249,16.712669,16.712669,
709.7920,17.262498,16.912493,16.5625,16.525007,16.525007,16.525007,16.743745,16.743745,15.66876,15.66876,16.506243,16.506243,17.349993,17.349993,17.349993,16.831252,16.831252,17.249988,17.249988,16.674966,16.674966,
710.0736,17.177642,16.784553,16.743395,16.544411,16.544411,16.544411,16.592124,16.592124,15.754929,15.754929,16.46875,16.46875,17.131605,17.131605,17.131605,16.771392,16.771392,16.970426,16.970426,16.427642,16.427642,
