,Live Spectrum 26-10-2023 13:40:57,Live Spectrum 26-10-2023 13:40:58,Live Spectrum 26-10-2023 13:40:59,Live Spectrum 26-10-2023 13:41:01,Live Spectrum 26-10-2023 13:41:02,Live Spectrum 26-10-2023 13:41:03,Live Spectrum 26-10-2023 13:41:03,Live Spectrum 26-10-2023 13:41:04,Live Spectrum 26-10-2023 13:41:05,Live Spectrum 26-10-2023 13:41:05,Live Spectrum 26-10-2023 13:41:06,Live Spectrum 26-10-2023 13:41:07,Live Spectrum 26-10-2023 13:41:08,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:11,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
758.5021,20.063606,20.228798,20.040021,20.543681,19.692438,20.508771,20.681284,20.702658,20.3125,20.860014,20.110014,20.347411,20.318887,20.044959,20.785082,20.785082,20.785082,20.213812,20.213812,20.078764,20.078764,20.078764,20.273757,20.273757,
758.7837,19.859401,20.60919,20.507561,20.281356,19.765546,20.53125,20.156567,20.992121,20.359349,20.523636,20.429516,20.062606,20.749841,20.117121,21.20294,21.20294,21.20294,20.468644,20.468644,19.859507,19.859507,19.859507,20.398371,20.398371,
759.0652,20.143974,20.972785,20.887191,20.311126,20.112724,20.392685,19.876374,20.961968,20.582847,20.036744,20.623626,20.230941,20.589715,20.641226,21.173935,21.173935,21.173935,20.554344,20.554344,19.573403,19.573403,19.573403,20.529876,20.529876,
759.3468,20.477664,20.994201,21.014283,20.548647,20.150451,20.184385,19.84375,21.051332,20.792848,19.951783,20.610717,20.403565,19.99914,20.880799,21.193299,21.193299,21.193299,20.425902,20.425902,19.295103,19.295103,19.295103,20.494201,20.494201,
759.6284,20.338089,20.901427,21.076132,20.759646,19.788384,20.125,19.911073,21.318161,20.798868,20.148278,20.346898,20.235531,19.610531,20.636957,21.241191,21.241191,21.241191,20.352559,20.352559,19.286073,19.286073,19.286073,20.423868,20.423868,
759.9099,20.935663,21.140418,20.85045,20.856736,20.38615,20.501009,19.9375,20.853296,20.53795,21.19195,20.316355,20.465904,20.327504,20.929377,20.984582,20.984582,20.984582,20.675523,20.675523,20.108754,20.108754,20.108754,20.074477,20.074477,
760.1915,21.196952,21.184607,20.641011,20.526236,20.6875,20.547261,20.177275,20.668595,20.415702,21.244986,20.452739,20.419368,20.285689,21.224536,20.744214,20.744214,20.744214,20.267557,20.267557,20.328511,20.328511,20.328511,20.155477,20.155477,
760.4731,21.101581,21.242169,20.550791,20.160203,20.537142,20.585919,20.603446,20.859338,20.40625,20.642676,20.457041,20.36523,20.339797,21.28125,20.773419,20.773419,20.773419,19.902372,19.902372,20.087932,20.087932,20.087932,20.314439,20.314439,
760.7546,20.956679,21.28125,20.488922,19.956679,20.172451,20.900134,20.834657,20.958664,20.385086,20.374007,20.204694,20.332672,21.008933,21.302414,20.791336,20.791336,20.791336,20.203541,20.203541,19.788358,19.788358,19.788358,20.195601,20.195601,
761.0362,20.801994,21.09359,20.614708,19.927101,20.03125,20.947846,20.937553,20.96875,20.500107,20.302048,20.052048,20.416756,21.364654,20.999733,20.551888,20.551888,20.551888,20.416702,20.416702,19.666649,19.666649,19.666649,20.31266,20.31266,
761.3177,20.606217,20.835676,20.728581,20.101824,20.359898,20.310576,20.742805,20.681183,20.459798,20.383952,20.298276,20.591993,20.872197,20.617805,20.375879,20.375879,20.375879,19.923988,19.923988,19.65625,19.65625,19.65625,20.529493,20.529493,
761.5993,20.612179,20.426283,20.729768,20.167268,20.551482,19.838141,20.321515,20.511018,20.345553,20.336338,20.477965,20.696715,20.189103,20.398838,20.242588,20.242588,20.242588,19.413462,19.413462,20.081129,20.081129,20.081129,20.452124,20.452124,
761.8809,20.676177,20.07066,20.619117,20.196103,20.462867,19.730073,19.996837,20.579707,20.153087,20.022203,20.32066,20.65897,20.187943,20.483237,20.147647,20.147647,20.147647,19.58015,19.58015,20.392207,20.392207,20.392207,20.155807,20.155807,
762.1624,21.178087,20.361219,20.660617,20.27762,20.288509,19.934608,20.239849,20.546506,20.239111,19.992741,20.552349,20.68387,20.214383,20.523253,20.18387,20.18387,20.18387,19.710753,19.710753,20.319759,20.319759,20.319759,20.423719,20.423719,
762.4440,21.024326,20.497136,20.564168,20.467082,20.4313,20.487601,20.282918,20.577291,20.421041,20.255728,20.40219,20.815364,20.136927,20.364741,20.508591,20.508591,20.508591,19.842082,19.842082,20.404582,20.404582,20.404582,20.424377,20.424377,
762.7255,20.559754,20.494574,20.544848,20.524451,20.77177,20.883172,19.997254,20.644025,20.335578,20.641344,20.339696,20.875,20.048902,20.319299,20.953844,20.953844,20.953844,20.127746,20.127746,20.5,20.5,20.5,20.129054,20.129054,
763.0071,20.4375,20.36269,20.612479,20.350169,21.037352,20.687817,19.968644,20.600063,20.175085,20.887415,20.980637,21.006102,20.16856,20.493581,21.087542,21.087542,21.087542,20.549662,20.549662,20.593644,20.593644,20.593644,20.162352,20.162352,
763.2887,20.603421,20.157822,20.625,20.37905,20.99595,20.297208,20.289349,20.5625,19.959079,20.80845,21.601849,21.167493,20.594656,20.612186,20.878144,20.878144,20.878144,20.823743,20.823743,20.65625,20.65625,20.65625,20.471228,20.471228,
763.5702,20.82762,20.347779,20.80645,20.68649,20.76109,20.22883,20.6502,20.5625,19.970765,20.57359,21.363916,21.200605,20.830645,20.40726,20.586695,20.586695,20.586695,20.80242,20.80242,20.4748,20.4748,20.4748,20.80645,20.80645,
763.8518,20.95982,20.763388,21.026784,20.772323,20.852675,20.316964,20.799107,20.812495,19.991073,20.718745,21.026786,21.205357,20.754466,20.19643,20.504464,20.504464,20.504464,20.625002,20.625002,19.950901,19.950901,19.950901,20.919643,20.919643,
764.1334,21.281138,21.165925,21.111321,20.630894,21.140569,20.18561,20.794929,21.140569,20.007785,20.994106,21.193283,21.183608,20.52936,20.244106,20.583963,20.583963,20.583963,20.37311,20.37311,19.603537,19.603537,19.603537,20.90625,20.90625,
764.4149,21.223391,20.704092,20.675511,20.441484,20.956103,20.114364,20.573793,20.817799,20.0625,20.751315,20.946125,20.672185,20.337098,20.416228,20.434832,20.434832,20.434832,20.803217,20.803217,19.839109,19.839109,19.839109,20.612353,20.612353,
764.6965,20.710873,20.306552,20.091403,20.496817,20.65072,20.15625,20.47428,20.298675,20.045493,20.5,20.403903,20.48534,20.536362,20.551022,20.400302,20.400302,20.400302,21.028903,21.028903,19.960455,19.960455,19.960455,20.494052,20.494052,
764.9780,20.301456,20.456438,19.956438,20.742106,20.476644,20.256627,20.648356,20.055873,20.098168,20.550188,20.034726,20.739897,20.632894,20.526832,20.533459,20.533459,20.533459,20.877209,20.877209,19.992106,19.992106,19.992106,20.694127,20.694127,
765.2596,20.32079,20.58227,20.197448,20.745026,20.375,20.42602,20.684184,20.149744,20.435967,20.626658,19.940816,20.796046,20.465434,20.485204,20.595408,20.595408,20.595408,21.136606,21.136606,20.324106,20.324106,20.324106,20.896428,20.896428,
765.5412,20.501112,20.672431,20.455905,20.866604,20.472086,20.758897,20.447008,20.749388,20.606595,20.704793,20.30744,20.684164,20.438612,20.564724,20.689724,20.689724,20.689724,21.376112,21.376112,20.676879,20.676879,20.676879,20.935276,20.935276,
765.8227,20.547161,20.703411,20.3085,21.173875,20.673875,21.175018,20.28125,21.267625,20.483518,20.845464,20.880142,20.577839,20.802874,20.625,20.797732,20.797732,20.797732,21.199411,21.199411,20.669304,20.669304,20.669304,20.890911,20.890911,
766.1043,20.812786,20.812607,20.062464,20.921463,20.843822,21.23425,20.515893,21.2655,20.578286,20.843643,20.968535,20.578143,21.297072,20.750143,20.921964,20.921964,20.921964,20.874857,20.874857,20.578179,20.578179,20.578179,20.874964,20.874964,
766.3858,21.323921,21.029271,20.169649,20.285702,20.937005,21.001979,20.919155,21.033229,20.949415,20.796133,20.642851,20.670638,21.345729,20.905755,21.138399,21.138399,21.138399,20.796133,20.796133,20.763399,20.763399,20.763399,20.766862,20.766862,
766.6674,21.518175,21.005099,20.327615,20.045345,21.407086,20.90523,21.169325,20.664409,21.21773,20.858865,20.787186,20.704655,21.052484,20.680544,21.009179,21.009179,21.009179,20.87398,20.87398,20.558604,20.558604,20.558604,20.853766,20.853766,
766.9490,21.17011,21.05172,20.299185,20.21259,21.622465,21.05634,21.116305,20.43596,21.146015,20.652175,20.85607,20.671105,20.96413,20.43596,20.644475,20.644475,20.644475,20.921105,20.921105,20.291485,20.291485,20.291485,21.016395,21.016395,
767.2305,20.641439,21.193665,20.30839,20.34375,21.037201,21.041524,20.749787,20.58553,20.929067,20.435445,20.491567,20.833476,21.281463,20.541738,20.650085,20.650085,20.650085,21.010488,21.010488,20.450043,20.450043,20.450043,20.897817,20.897817,
767.5121,20.432371,20.964666,20.53277,20.34375,20.515388,20.688545,20.413944,20.747435,20.712101,20.46875,20.446713,21.028685,21.445194,20.739742,21.022511,21.022511,21.022511,21.036379,21.036379,20.557371,20.557371,20.557371,20.766907,20.766907,
767.7937,20.753628,20.742048,20.916016,20.287388,20.467495,20.398298,20.382952,20.809431,20.636021,20.567383,20.869421,21.118862,21.32966,20.790457,21.400112,21.400112,21.400112,20.856026,20.856026,20.568638,20.568638,20.568638,20.707729,20.707729,
768.0752,21.173227,20.753136,21.266977,20.246432,20.877703,20.506271,20.676362,20.857591,20.6875,20.535251,21.405817,21.229022,21.520112,20.535251,21.344183,21.344183,21.344183,20.677228,20.677228,20.513841,20.513841,20.513841,20.697772,20.697772,
768.3568,21.217343,20.847812,21.365469,20.294844,21.129062,20.817969,21.100626,20.861406,20.660312,20.289375,21.45375,21.376407,21.604531,20.316562,21.010781,21.010781,21.010781,20.652188,20.652188,20.64,20.64,20.64,20.777188,20.777188,
768.6383,20.86681,20.625608,21.219054,20.205705,20.973605,20.826154,21.379247,20.750304,20.558253,20.365593,21.138958,21.566747,21.241506,20.414744,20.78125,20.78125,20.78125,20.754247,20.754247,20.861346,20.861346,20.861346,20.825849,20.825849,
768.9199,20.575608,20.440538,20.923351,20.311545,20.930469,20.482812,21.285243,20.808507,20.494965,20.719792,20.827604,21.590712,20.865885,20.777257,20.78125,20.78125,20.78125,20.738889,20.738889,20.759028,20.759028,20.759028,20.987934,20.987934,
769.2015,20.658093,20.634198,20.674631,20.720593,20.900722,20.439357,21.12133,21.075369,20.582724,20.988974,20.821698,21.461394,20.645224,21.159935,20.858461,20.858461,20.858461,20.812515,20.812515,20.417276,20.417276,20.417276,21.123157,21.123157,
769.4830,20.585784,20.920202,20.542562,20.837764,20.637632,21.033231,21.275264,21.119014,20.769938,21.138292,21.006646,21.330458,20.744014,21.40691,21.044542,21.044542,21.044542,21.162896,21.162896,20.40691,20.40691,20.40691,20.980722,20.980722,
769.7646,20.256963,21.211787,20.325407,20.837805,20.867019,21.163722,21.188518,21.15625,21.036686,21.274796,21.149287,21.243546,20.892834,21.574389,21.119055,21.119055,21.119055,21.255945,21.255945,20.561991,20.561991,20.561991,20.893852,20.893852,
770.0461,20.331839,21.34375,20.432505,20.708248,21.394339,21.010502,20.853996,21.253586,21.224001,21.300333,21.256916,21.342085,21.135502,21.675333,20.94083,20.94083,20.94083,21.324667,21.324667,20.753586,20.753586,20.753586,20.911501,20.911501,
770.3277,20.883082,21.510889,20.993336,20.569873,21.611303,21.268262,20.70857,21.346557,21.28125,21.185742,21.147119,21.413623,21.25,21.536865,20.797754,20.797754,20.797754,21.248242,21.248242,20.834619,20.834619,20.834619,20.992627,20.992627,
770.6093,21.355414,21.933515,21.519489,20.624951,21.414075,21.371161,21.078003,21.144586,21.292963,20.972687,21.007825,21.445276,21.168011,21.179773,20.746161,20.746161,20.746161,21.000049,21.000049,20.472784,20.472784,20.472784,21.078101,21.078101,
770.8908,21.404866,22.359842,21.552845,20.838697,21.352021,20.869013,21.572155,20.853855,21.335479,20.955426,21.060666,21.528032,20.973803,20.848803,20.324439,20.324439,20.324439,20.717366,20.717366,19.924626,19.924626,19.924626,21.144761,21.144761,
771.1724,21.176231,22.385794,21.160889,20.914962,21.42519,20.837029,21.626041,20.937975,21.307386,20.902177,21.196212,21.232101,20.863731,20.885228,20.047633,20.047633,20.047633,20.72538,20.72538,20.160798,20.160798,20.160798,21.327842,21.327842,
771.4540,20.857868,21.762585,20.858608,20.875,21.569744,21.65625,21.306789,21.260681,21.264858,20.717217,21.15625,20.90091,20.84375,21.025539,20.286961,20.286961,20.286961,20.981335,20.981335,21.099461,21.099461,21.099461,21.49963,21.49963,
771.7355,20.410025,21.326623,21.130033,21.005033,21.46875,21.591234,21.005803,20.850811,21.46043,21.205885,21.199594,21.073336,20.832914,20.757061,20.609619,20.609619,20.609619,20.762094,20.762094,21.216234,21.216234,21.216234,20.939528,20.939528,
772.0171,20.933707,21.042495,21.449366,21.303118,21.564363,21.564363,20.813121,20.793737,21.541253,21.657492,21.28125,21.263729,20.971855,20.71061,20.959989,20.959989,20.959989,21.077471,21.077471,21.008761,21.008761,21.008761,20.594992,20.594992,
772.2986,21.708304,21.17707,21.48961,21.062589,21.666688,21.718758,20.895828,20.968758,21.427102,21.708352,21.208352,21.468782,21.218766,20.895844,21.114586,21.114586,21.114586,21.458352,21.458352,20.864578,20.864578,20.864578,20.843718,20.843718,
772.5802,21.723154,21.403734,21.322078,20.385207,21.336689,21.605215,21.019156,20.834801,21.209801,21.521672,21.001258,21.126887,20.899818,20.720637,21.042715,21.042715,21.042715,21.047119,21.047119,21.089975,21.089975,21.089975,21.19582,21.19582,
772.8618,21.261245,21.586231,21.416253,20.606304,21.050013,21.289944,21.177497,20.42743,21.132519,21.427497,20.905008,20.9375,20.540011,20.471234,20.987513,20.987513,20.987513,20.530008,20.530008,21.518763,21.518763,21.518763,21.306223,21.306223,
773.1433,21.375568,21.368892,21.476705,20.952841,21.342472,20.66733,21.15625,19.953409,21.300852,21.376847,21.047159,20.9375,20.732812,20.451562,21.18196,21.18196,21.18196,20.779972,20.779972,21.575994,21.575994,21.575994,20.995739,20.995739,
773.4249,21.574715,21.401194,21.418465,20.848466,21.586761,20.540512,21.194659,20.24983,21.247727,21.158863,21.285966,21.06233,21.007159,20.917955,21.240568,21.240568,21.240568,21.06267,21.06267,21.353522,21.353522,21.353522,21.098126,21.098126,
773.7064,21.231188,21.793688,21.09375,21.094062,21.181125,21.20025,21.309469,20.634719,21.012438,20.915969,21.456312,21.381375,21.112562,21.446906,20.975125,20.975125,20.975125,20.912937,20.912937,21.103156,21.103156,21.103156,21.727844,21.727844,
773.9880,21.1875,21.722361,21.09375,21.340139,20.992408,21.393426,21.384213,21.013193,20.922686,21.248379,21.555277,21.505602,21.202314,21.450324,21.044074,21.044074,21.044074,21.34773,21.34773,21.078936,21.078936,21.078936,21.503611,21.503611,
774.2696,21.259678,21.692339,21.012549,21.433317,20.768045,21.419455,21.451361,21.244505,20.785433,21.613107,21.714567,21.548639,21.267389,21.424295,20.909777,20.909777,20.909777,21.647228,21.647228,20.950705,20.950705,20.950705,21.626968,21.626968,
774.5511,21.525845,21.631064,20.777162,21.535338,20.865507,21.383834,21.606672,21.026503,20.815929,22.004088,21.692905,21.51701,21.103243,21.601267,20.696334,20.696334,20.696334,21.492483,21.492483,20.915084,20.915084,20.915084,22.005405,22.005405,
774.8327,21.672155,21.172155,20.730747,21.625,21.077845,21.492744,21.692802,21.111049,21.123046,22.041854,21.451451,21.85714,20.960101,22.006695,20.934985,20.934985,20.934985,21.138951,21.138951,20.9375,20.9375,20.9375,21.539067,21.539067,
775.1142,21.434882,21.070355,20.852217,21.582665,21.213513,21.684882,21.625,21.223987,21.42519,21.745375,21.397783,22.176415,20.988303,22.04356,21.542335,21.542335,21.542335,21.161487,21.161487,21.013704,21.013704,21.013704,20.889316,20.889316,
775.3958,21.318887,21.285737,20.966163,21.460462,21.039538,21.486012,21.633288,21.331662,21.887088,21.204762,21.433013,21.929899,21.199588,21.515362,21.664538,21.664538,21.664538,21.443201,21.443201,21.2519,21.2519,21.2519,20.984638,20.984638,
775.6774,21.201335,21.189886,21.178196,21.486165,21.030057,21.430824,21.810355,21.149332,21.915312,21.222572,21.634304,21.538168,21.349474,21.230441,21.492841,21.492841,21.492841,21.556534,21.556534,21.327528,21.327528,21.327528,21.439886,21.439886,
775.9589,21.221237,21.398811,21.133932,21.625,20.818447,22.013884,22.059516,21.282245,21.334818,22.005947,21.710316,21.540182,21.243058,21.459818,20.874005,20.874005,20.874005,21.109624,21.109624,21.344745,21.344745,21.344745,21.648811,21.648811,
776.2405,21.803985,21.655126,21.475767,21.578406,20.422156,21.539952,21.367983,21.492047,21.109469,21.679547,21.492796,21.765531,21.46061,21.296594,20.656437,20.656437,20.656437,21.109656,21.109656,21.523484,21.523484,21.523484,21.672156,21.672156,
776.5221,22.179042,22.309918,21.912987,21.399513,20.372418,21.131737,21.037126,21.577695,21.138473,21.75,21.225487,21.858084,21.609805,21.490681,20.600487,20.600487,20.600487,21.067515,21.067515,21.424027,21.424027,21.424027,21.447679,21.447679,
776.8036,22.093933,22.430251,22.03125,21.355568,20.760295,21.406067,21.302022,21.714181,21.50134,21.794591,21.425499,22.044591,21.503046,21.708272,20.874817,20.874817,20.874817,21.419591,21.419591,21.328704,21.328704,21.328704,21.217227,21.217227,
777.0852,21.542867,21.826291,22.023981,21.717323,21.144633,22.000747,21.439674,22.065421,21.97894,21.973845,21.76019,22.289266,21.319769,21.831386,21.469497,21.469497,21.469497,21.577038,21.577038,21.948437,21.948437,21.948437,21.428804,21.428804,
777.3667,21.460309,21.612264,21.914691,22.160545,21.461791,22.3125,21.322423,22.245705,22.176095,22.001332,22.056873,22.589455,21.407732,21.772809,21.809686,21.809686,21.809686,21.610782,21.610782,22.485782,22.485782,22.485782,21.848045,21.848045,
777.6483,21.861232,21.948098,21.465104,22.21173,22.114742,22.270788,21.298664,21.965104,21.954778,21.611028,22.263904,22.454846,21.757088,22.111164,21.843682,21.843682,21.843682,21.5625,21.5625,22.33322,22.33322,22.33322,21.89923,21.89923,
777.9299,22.066461,22.449677,21.008216,21.927964,22.611405,22.03663,21.584311,21.623777,21.816657,21.418525,22.135759,22.385857,21.974032,22.199677,21.68618,21.68618,21.68618,21.324579,21.324579,21.921166,21.921166,21.921166,21.683441,21.683441,
778.2114,21.45942,22.10308,21.454756,21.867652,22.462805,21.758628,22.033232,22.359726,22.28125,21.734024,21.5,22.272622,21.279846,21.899604,21.90625,21.90625,21.90625,20.515274,20.515274,21.743354,21.743354,21.743354,21.774604,21.774604,
778.4930,21.708232,21.873761,21.840968,22.096532,22.015777,22.010214,22.117264,22.116025,22.268255,21.919245,21.441521,22.105507,22.033727,21.907489,21.912748,21.912748,21.912748,20.797961,20.797961,21.705755,21.705755,21.705755,21.821475,21.821475,
778.7745,21.925306,21.692832,22.244668,21.699184,21.725102,22.412602,21.892526,21.84375,22.21875,21.949694,21.174286,22.075714,22.236786,21.99949,21.912092,21.912092,21.912092,21.231454,21.231454,21.618138,21.618138,21.618138,22.169974,22.169974,
779.0561,21.962745,21.499796,22.369404,21.655228,21.781046,22.350572,21.649632,21.862377,22.193914,21.837745,21.024836,22.25,22.000409,21.937091,21.8125,21.8125,21.8125,21.28125,21.28125,21.456332,21.456332,21.456332,22.437704,22.437704,
779.3377,21.867122,21.625,21.871644,22.202352,21.869835,21.969654,21.953898,21.9375,22.09375,21.614671,21.19176,22.177171,21.762138,22.175362,21.8125,21.8125,21.8125,21.250904,21.250904,21.418388,21.418388,21.418388,22.215394,22.215394,
779.6192,22.141206,21.68432,21.474682,21.774156,21.760274,21.78443,22.275318,21.824793,22.129342,21.300636,21.622981,21.851272,21.87182,22.15466,21.824364,21.824364,21.824364,21.208048,21.208048,21.52807,21.52807,21.52807,21.72352,21.72352,
779.9008,22.395929,21.960691,21.62755,21.41912,21.995477,21.513857,22.203618,21.227796,22.310239,21.290584,22.350823,21.819573,22.119202,22.298643,21.915584,21.915584,21.915584,21.568298,21.568298,21.804441,21.804441,21.804441,21.303166,21.303166,
780.1824,22.443677,22.175827,22.142169,21.608342,22.102675,21.477164,21.983001,21.013399,22.465832,21.497082,22.452262,22.028672,22.110749,22.442996,22.09375,22.09375,22.09375,21.639081,21.639081,21.951581,21.951581,21.951581,21.226994,21.226994,
780.4639,21.741295,22.648735,21.970727,20.952136,21.509492,21.805772,21.928401,22.399128,22.715583,21.658227,21.664158,21.632515,22.193038,22.738924,22.060523,22.060523,22.060523,21.899128,21.899128,22.222704,22.222704,22.222704,21.748416,21.748416,
780.7455,22.389495,22.387566,22.108763,20.983245,21.957407,22.602833,22.063724,22.70496,23.286662,21.86121,22.32996,21.844974,22.251224,22.698325,21.873776,21.873776,21.873776,22.199548,22.199548,22.536662,22.536662,22.536662,22.139495,22.139495,
781.0270,22.90096,21.973552,21.988933,21.685135,22.49471,22.961511,22.271646,22.948079,23.238446,22.09375,22.499025,22.021158,22.422119,22.760579,21.681723,21.681723,21.681723,22.374513,22.374513,22.525473,22.525473,22.525473,22.635092,22.635092,
781.3086,22.776774,21.817901,21.827778,22.614429,22.411882,22.193595,22.551929,23.036189,22.802623,22.08858,22.171991,22.161189,22.458642,22.81767,21.50517,21.50517,21.50517,22.234259,22.234259,22.312731,22.312731,22.312731,22.53642,22.53642,
781.5902,22.250932,21.722871,22.143347,22.587374,22.079524,21.659438,22.641091,23.244015,22.462765,22.097871,22.189756,22.348803,22.25,22.813432,21.607044,21.607044,21.607044,22.287235,22.287235,22.237097,22.237097,22.237097,22.618082,22.618082,
781.8717,22.162896,21.911189,22.488415,21.896372,21.858567,22.09878,22.468659,23.320671,22.613506,22.335579,22.756646,22.350305,22.274695,22.582165,22.108658,22.108658,22.108658,22.126616,22.126616,22.671067,22.671067,22.671067,22.886494,22.886494,
782.1533,22.60367,21.96164,21.982706,21.945138,21.951984,22.726388,21.959094,22.98297,22.723578,22.64914,23.158796,22.228406,22.415906,22.158532,22.774404,22.774404,22.774404,22.002546,22.002546,22.769312,22.769312,22.769312,22.73297,22.73297,
782.4348,22.882002,22.235347,21.587396,22.5,22.139808,23.201011,22.005368,22.70459,22.721681,22.667972,23.263511,22.120773,22.341312,22.089678,23.136722,23.136722,23.136722,22.277178,22.277178,22.955239,22.955239,22.955239,22.426271,22.426271,
782.7164,22.283357,22.989717,22.758176,22.49077,22.782303,22.694623,22.645566,22.717296,22.520967,22.008176,22.80327,21.306431,21.648074,22.607594,22.541533,22.541533,22.541533,22.748947,22.748947,23.355487,23.355487,23.355487,22.169041,22.169041,
782.9980,22.696863,22.700361,22.602437,22.45555,22.982288,22.352437,23.183664,23.227437,22.267712,21.906588,22.759025,21.839576,21.876014,22.719088,22.776737,22.776737,22.776737,22.517374,22.517374,22.976761,22.976761,22.976761,22.130189,22.130189,
783.2795,22.906606,22.40625,22.50847,22.580153,23.044847,22.249644,23.500356,23.02755,22.271354,22.14671,22.843394,21.97352,22.543421,22.941557,22.727933,22.727933,22.727933,22.245587,22.245587,22.517297,22.517297,22.517297,22.623931,22.623931,
783.5611,22.684213,22.440787,22.754317,22.799745,22.911597,22.493622,23.299549,22.538658,22.841689,22.580995,23.057153,21.924745,23.230671,23.177835,22.649872,22.649872,22.649872,22.274872,22.274872,22.743426,22.743426,22.743426,23.243622,23.243622,
783.8427,22.515212,22.711159,22.772802,23.609819,22.792238,22.873317,23.222974,22.063357,23.286331,23.293921,23.21875,22.696805,23.449314,23.304052,23.067581,23.067581,23.067581,22.684133,22.684133,22.299829,22.299829,22.299829,23.564183,23.564183,
784.1242,22.849701,23.091434,22.751818,24.329034,23.095568,23.145169,23.266534,22.539019,23.73115,23.3874,23.160881,23.218252,23.116733,23.2624,23.562002,23.562002,23.562002,23.091434,23.091434,22.317953,22.317953,22.317953,23.346066,23.346066,
784.4058,23.081612,23.28125,23.033488,24.449638,23.344869,23.784607,23.387138,23.012138,23.784177,23.436381,22.744835,23.641185,23.111054,23.359935,23.940427,23.940427,23.940427,23.285296,23.285296,23.049673,23.049673,23.049673,23.184573,23.184573,
784.6873,23.007924,23.245594,23.437056,24.380703,23.542691,24.286953,23.512329,23.129406,23.5264,23.202903,22.587159,23.706421,23.445424,23.504406,23.801503,23.801503,23.801503,23.280806,23.280806,23.474897,23.474897,23.474897,23.339344,23.339344,
784.9689,23.05862,23.038804,23.245913,23.390315,23.429532,23.238359,23.81638,23.409924,23.081902,23.074348,23.168098,23.452815,23.480598,23.784924,24.129087,24.129087,24.129087,23.198314,23.198314,22.718336,22.718336,22.718336,23.085989,23.085989,
785.2505,23.05026,23.339114,23.426094,23.752968,23.61276,23.167656,23.874166,23.679062,23.271979,22.971718,22.99323,23.758438,23.229689,24.004636,23.9375,23.9375,23.9375,24.087813,24.087813,23.220885,23.220885,23.220885,22.997032,22.997032,
785.5320,23.2434,23.54243,23.284123,23.996273,23.764907,23.220187,24.063937,23.817663,23.659977,23.289557,22.76347,23.56021,22.380163,23.76778,23.95986,23.95986,23.95986,23.467043,23.467043,23.683773,23.683773,23.683773,22.76118,22.76118,
785.8136,23.689139,23.584802,22.836441,23.895663,23.878654,23.040198,23.832787,23.603074,23.756932,23.823463,23.122985,23.283265,22.242315,23.459426,24.114037,24.114037,24.114037,22.553176,22.553176,23.590472,23.590472,23.590472,22.876639,22.876639,
786.0951,23.9375,23.277665,22.849365,23.27205,23.87757,23.347335,23.739245,23.42316,24.277665,23.852475,23.33658,23.116275,22.738705,23.68953,23.98823,23.98823,23.98823,22.686485,22.686485,23.082995,23.082995,23.082995,23.15368,23.15368,
786.3767,23.902313,23.260556,23.420743,22.799681,23.659769,23.410187,23.694956,23.323056,24.253519,23.395275,23.246063,23.541806,23.367963,24.194537,23.652731,23.652731,23.652731,22.388238,22.388238,22.992963,22.992963,22.992963,23.371481,23.371481,
786.6583,23.604267,23.378305,23.777795,23.568807,23.704777,23.697866,24,23.409705,24.301983,23.083233,22.961839,23.607723,23.264124,24.218901,23.656099,23.656099,23.656099,22.089842,22.089842,22.961688,22.961688,22.961688,23.361027,23.361027,
786.9398,23.461267,23.618902,23.682095,24.557095,23.816588,23.716741,23.983024,23.406943,24.380474,23.362043,22.936807,23.495912,22.983647,23.995912,23.807788,23.807788,23.807788,22.846452,22.846452,23.132483,23.132483,23.132483,23.398143,23.398143,
787.2214,23.662926,23.355895,23.165057,24.056747,23.613778,23.20419,23.830398,23.202983,23.699645,24.194461,23.157458,23.748792,23.861648,24.148651,23.01669,23.01669,23.01669,23.165057,23.165057,22.994247,22.994247,22.994247,22.575852,22.575852,
787.5030,23.71875,23.784429,23.532839,24.527966,23.830509,23.356886,23.728602,23.649577,24.101907,23.458898,22.919386,24.019704,23.746716,23.516525,23.195657,23.195657,23.195657,23.503284,23.503284,23.547564,23.547564,23.547564,22.756463,22.756463,
787.7845,23.751079,24.36638,23.799569,24.467671,24.27263,23.517243,23.870692,24.157329,24.418103,23.475219,23.066812,24.177801,23.725216,23.176726,23.547414,23.547414,23.547414,23.492456,23.492456,24.267243,24.267243,24.267243,23.395476,23.395476,
788.0661,24.047174,24.527466,23.697055,24.18113,24.449641,23.975718,24.416403,24.4375,24.275479,24.391523,23.435512,24.096935,23.762141,23.653664,23.684315,23.684315,23.684315,23.137141,23.137141,24.690685,24.690685,24.690685,23.866044,23.866044,
