,Live Spectrum 26-10-2023 13:37:32,Live Spectrum 26-10-2023 13:37:33,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:36,Live Spectrum 26-10-2023 13:37:36,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
784.1242,17.441633,17.126818,16.564816,17.198083,17.198083,17.223381,17.223381,17.223381,17.442131,17.442131,17.442131,16.420468,16.420468,16.420468,
784.4058,17.428289,17.372073,16.370954,17.046315,17.046315,16.807335,16.807335,16.807335,17.030131,17.030131,17.030131,16.779442,16.779442,16.779442,
784.6873,17.084938,17.49515,16.395253,16.981079,16.981079,16.614003,16.614003,16.614003,16.867965,16.867965,16.867965,17.128073,17.128073,17.128073,
784.9689,16.617032,17.054532,16.703435,17.331695,17.331695,16.945468,16.945468,16.945468,17.226718,17.226718,17.226718,16.683826,16.683826,16.683826,
785.2505,16.777448,17.195938,16.424427,17.6875,17.6875,16.766042,16.766042,16.766042,17.085312,17.085312,17.085312,16.403282,16.403282,16.403282,
785.5320,16.746273,17.038703,16.807337,17.60924,17.60924,16.663703,16.663703,16.663703,17.27236,17.27236,17.27236,16.197244,16.197244,16.197244,
785.8136,16.700478,17.079133,17.018272,16.969126,16.969126,16.715096,16.715096,16.715096,17.444809,17.444809,17.444809,16.521926,16.521926,16.521926,
786.0951,16.537405,16.94724,17.116815,16.52151,16.52151,16.69467,16.69467,16.69467,17.474905,17.474905,17.474905,16.66599,16.66599,16.66599,
786.3767,16.336713,16.777731,16.808981,16.750837,16.750837,16.735925,16.735925,16.735925,17.228469,17.228469,17.228469,16.514075,16.514075,16.514075,
786.6583,16.28125,16.739634,16.808894,17.246545,17.246545,16.58699,16.58699,16.58699,16.791767,16.791767,16.791767,16.642277,16.642277,16.642277,
786.9398,16.355945,16.635879,17.051621,17.228936,17.228936,16.308412,16.308412,16.308412,16.669138,16.669138,16.669138,16.78125,16.78125,16.78125,
787.2214,17.022159,16.48544,17.205398,17.279119,17.279119,16.504546,16.504546,16.504546,17.004546,17.004546,17.004546,16.761222,16.761222,16.761222,
787.5030,17.472034,16.634852,17.064195,16.98358,16.98358,16.294386,16.294386,16.294386,16.771398,16.771398,16.771398,16.59375,16.59375,16.59375,
787.7845,17.448274,16.721983,16.822199,16.827586,16.827586,16.425647,16.425647,16.425647,16.6875,16.6875,16.6875,16.587284,16.587284,16.587284,
788.0661,16.971336,16.74363,16.915805,16.684315,16.684315,16.660632,16.660632,16.660632,16.706609,16.706609,16.706609,16.540805,16.540805,16.540805,
788.3476,16.768989,16.6875,17.00314,16.64997,16.64997,17.24686,17.24686,17.24686,16.88128,16.88128,16.88128,16.63756,16.63756,16.63756,
788.6292,17.224946,16.706089,17.068427,16.590652,16.590652,17.212554,17.212554,17.212554,16.87244,16.87244,16.87244,16.725215,16.725215,16.725215,
788.9108,17.284309,16.896415,17.403191,16.538025,16.538025,17.128716,17.128716,17.128716,16.272072,16.272072,16.272072,16.487763,16.487763,16.487763,
789.1923,17.252027,17.033277,17.338716,16.363902,16.363902,16.929426,16.929426,16.929426,16.199595,16.199595,16.199595,16.390118,16.390118,16.390118,
789.4739,16.76826,16.492679,16.991027,16.834777,16.834777,17.413571,17.413571,17.413571,16.297545,16.297545,16.297545,16.534241,16.534241,16.534241,
789.7554,17.578636,16.751328,16.900327,16.797386,16.797386,17.193423,17.193423,17.193423,16.150327,16.150327,16.150327,16.621733,16.621733,16.621733,
790.0370,18.001897,17.080112,16.840815,17.261741,17.261741,17.264676,17.264676,17.264676,16.084944,16.084944,16.084944,17.190435,17.190435,17.190435,
790.3186,17.695454,17.22088,16.815412,17.363352,17.363352,17.39169,17.39169,17.39169,16.046593,16.046593,16.046593,17.201278,17.201278,17.201278,
790.6001,17.471642,16.917256,16.85821,17.221081,17.221081,17.23554,17.23554,17.23554,16.543379,16.543379,16.543379,17.022574,17.022574,17.022574,
790.8817,17.523,16.692875,16.997125,16.97775,16.97775,17.0765,17.0765,17.0765,16.931375,16.931375,16.931375,16.917375,16.917375,16.917375,
791.1633,17.752861,16.428917,16.965889,17.429361,17.429361,16.972056,16.972056,16.972056,16.482388,16.482388,16.482388,16.721611,16.721611,16.721611,
791.4448,17.692886,16.423562,16.943201,17.980152,17.980152,17.607897,17.607897,17.607897,15.790116,15.790116,15.790116,16.710094,16.710094,16.710094,
791.7264,16.818186,17.19885,16.988628,18.062478,18.062478,17.426128,17.426128,17.426128,16.821029,16.821029,16.821029,16.329557,16.329557,16.329557,
792.0079,16.911901,17,16.840938,17.713099,17.713099,17.295469,17.295469,17.295469,16.928958,16.928958,16.928958,16.497161,16.497161,16.497161,
792.2895,17.332322,16.997163,16.491488,17.329563,17.329563,17.107976,17.107976,17.107976,17.15625,17.15625,17.15625,16.474425,16.474425,16.474425,
792.5711,17.812518,16.965911,16.392054,17.178982,17.178982,16.909107,16.909107,16.909107,17.144893,17.144893,17.144893,16.528411,16.528411,16.528411,
792.8526,17.451645,16.931811,16.267066,17.102283,17.102283,16.630689,16.630689,16.630689,17.011339,17.011339,17.011339,16.494311,16.494311,16.494311,
793.1342,16.960192,16.892116,16.446058,17.193205,17.193205,16.676089,16.676089,16.676089,16.815353,16.815353,16.815353,16.454616,16.454616,16.454616,
793.4157,16.912235,17.08255,16.5513,17.252864,17.252864,16.576821,16.576821,16.576821,16.852343,16.852343,16.852343,16.619272,16.619272,16.619272,
793.6973,17.301403,17.295645,16.715452,17.255339,17.255339,16.692839,16.692839,16.692839,16.949016,16.949016,16.949016,16.530831,16.530831,16.530831,
793.9789,17.45365,17.420119,16.383691,17.026072,17.026072,16.460675,16.460675,16.460675,17.068294,17.068294,17.068294,16.262203,16.262203,16.262203,
794.2604,16.976656,17.241246,16.433734,17.275414,17.275414,16.67291,16.67291,16.67291,17.116246,17.116246,17.116246,16.707926,16.707926,16.707926,
794.5420,16.738231,17.141538,16.105519,17.21875,17.21875,16.490057,16.490057,16.490057,17.040077,17.040077,17.040077,16.900365,16.900365,16.900365,
794.8235,16.64282,16.952481,16.22766,17.21578,17.21578,16.09078,16.09078,16.09078,17.12797,17.12797,17.12797,16.81405,16.81405,16.81405,
795.1051,16.806498,16.487997,16.300497,17.181498,17.181498,16.098509,16.098509,16.098509,17.15625,17.15625,17.15625,16.528249,16.528249,16.528249,
795.3867,16.74393,16.375,16.223918,17.088582,17.088582,16.455709,16.455709,16.455709,17.116797,17.116797,17.116797,16.503035,16.503035,16.503035,
795.6682,16.672139,16.371928,16.571716,16.731567,16.731567,16.625,16.625,16.625,16.734639,16.734639,16.734639,16.577332,16.577332,16.577332,
795.9498,16.512574,16.334412,16.643799,16.590514,16.590514,16.643676,16.643676,16.643676,16.599975,16.599975,16.599975,16.965761,16.965761,16.965761,
796.2314,16.369002,16.284721,16.518624,16.840594,16.840594,16.815656,16.815656,16.815656,16.675189,16.675189,16.675189,16.665719,16.665719,16.665719,
796.5129,16.625786,16.635396,16.396639,16.793279,16.793279,16.853361,16.853361,16.853361,16.859768,16.859768,16.859768,16.746796,16.746796,16.746796,
796.7945,16.945297,16.973969,16.319008,16.585953,16.585953,16.904961,16.904961,16.904961,17,17,17,16.715496,16.715496,16.715496,
797.0760,17.314325,16.740077,16.375,16.259923,16.259923,16.582002,16.582002,16.582002,16.980155,16.980155,16.980155,16.67427,16.67427,16.67427,
797.3576,17.576928,16.642792,16.398551,16.394217,16.394217,16.201928,16.201928,16.201928,16.8125,16.8125,16.8125,16.569229,16.569229,16.569229,
797.6392,17.379281,16.562072,16.638271,16.846747,16.846747,16.11387,16.11387,16.11387,16.839897,16.839897,16.839897,16.621575,16.621575,16.621575,
797.9207,16.878345,16.836917,17.006976,17.097095,17.097095,16.56962,16.56962,16.56962,17.0625,17.0625,17.0625,16.607703,16.607703,16.607703,
798.2023,16.730905,16.992145,17.016285,16.906995,16.906995,16.83234,16.83234,16.83234,17.009175,17.009175,17.009175,16.722305,16.722305,16.722305,
798.4838,17.272624,16.702001,16.659875,17.170751,17.170751,16.543502,16.543502,16.543502,16.604625,16.604625,16.604625,16.782626,16.782626,16.782626,
798.7654,16.979846,16.845787,16.683801,17.259058,17.259058,16.886096,16.886096,16.886096,16.720787,16.720787,16.720787,17.042346,17.042346,17.042346,
799.0470,17.070051,17.120178,16.667576,17.09375,17.09375,16.964975,16.964975,16.964975,16.995178,16.995178,16.995178,17.072145,17.072145,17.072145,
799.3285,17.105723,17.304789,16.753855,17.09375,17.09375,16.891234,16.891234,16.891234,17.1875,17.1875,17.1875,16.672078,16.672078,16.672078,
799.6101,16.980567,17.194855,16.757616,17.077994,17.077994,16.519172,16.519172,16.519172,17.163866,17.163866,17.163866,16.597951,16.597951,16.597951,
799.8917,17.058474,16.792371,16.573621,16.956673,16.956673,16.186544,16.186544,16.186544,16.983897,16.983897,16.983897,16.851802,16.851802,16.851802,
800.1732,17.018902,16.664482,16.429268,16.883232,16.883232,15.952286,15.952286,15.952286,16.891464,16.891464,16.891464,16.869207,16.869207,16.869207,
800.4548,16.929081,16.735588,16.396047,16.865939,16.865939,15.99529,15.99529,15.99529,16.907392,16.907392,16.907392,16.717608,16.717608,16.717608,
800.7363,16.857775,16.860975,16.535556,16.397637,16.397637,16.990282,16.990282,16.990282,16.334032,16.334032,16.334032,17.26513,17.26513,17.26513,
801.0179,16.72356,16.99519,16.558093,16.401036,16.401036,17.11178,17.11178,17.11178,16.499596,16.499596,16.499596,16.96875,16.96875,16.96875,
801.2995,16.621134,17.178801,16.504188,16.813144,16.813144,17.017719,17.017719,17.017719,16.714562,16.714562,16.714562,17.000322,17.000322,17.000322,
801.5810,17.03801,17.330969,16.357602,17.229056,17.229056,16.919031,16.919031,16.919031,16.930408,16.930408,16.930408,17.155179,17.155179,17.155179,
801.8626,17.456411,17.399678,16.465867,17.407289,17.407289,16.798317,16.798317,16.798317,17.235817,17.235817,17.235817,16.935656,16.935656,16.935656,
802.1441,17.436618,17.105193,16.576584,17.03345,17.03345,16.665492,16.665492,16.665492,17.122359,17.122359,17.122359,16.745158,16.745158,16.745158,
802.4257,16.685535,16.606661,16.322418,16.91963,16.91963,16.394835,16.394835,16.394835,16.912706,16.912706,16.912706,16.768339,16.768339,16.768339,
802.7073,16.399625,16.409784,16.375,17.15117,17.15117,16.444125,16.444125,16.444125,16.806648,16.806648,16.806648,17.051568,17.051568,17.051568,
802.9888,16.6875,16.781222,16.343778,17.135407,17.135407,16.171861,16.171861,16.171861,16.9375,16.9375,16.9375,17.145843,17.145843,17.145843,
803.2704,16.73548,16.932169,16.155513,17.23548,17.23548,16.244669,16.244669,16.244669,16.9375,16.9375,16.9375,17.029776,17.029776,17.029776,
803.5520,16.952364,16.922636,16.027311,17.463288,17.463288,16.207826,16.207826,16.207826,16.921114,16.921114,16.921114,16.685977,16.685977,16.685977,
803.8335,16.897386,17.01679,16.17304,17.409517,17.409517,16.133864,16.133864,16.133864,16.765399,16.765399,16.765399,16.469688,16.469688,16.469688,
804.1151,16.982797,17.082281,16.284406,17.275516,17.275516,16.042719,16.042719,16.042719,16.400516,16.400516,16.400516,16.158828,16.158828,16.158828,
804.3966,16.888623,17.013623,16.51976,17.161864,17.161864,16.111377,16.111377,16.111377,16.380876,16.380876,16.380876,16.019499,16.019499,16.019499,
804.6782,16.81852,16.919439,16.875,16.805332,16.805332,16.247705,16.247705,16.247705,16.40023,16.40023,16.40023,15.944668,15.944668,15.944668,
804.9598,16.831412,16.757387,16.782469,16.943263,16.943263,16.635713,16.635713,16.635713,16.62175,16.62175,16.62175,16.059656,16.059656,16.059656,
805.2413,16.793891,16.444173,16.494737,17.08743,17.08743,17.206461,17.206461,17.206461,17.606039,17.606039,17.606039,16.969102,16.969102,16.969102,
805.5229,16.921459,16.710313,16.863177,17.075451,17.075451,17.268299,17.268299,17.268299,17.53125,17.53125,17.53125,17.087274,17.087274,17.087274,
805.8044,17.245288,17.262401,16.917597,17.125,17.125,17.172309,17.172309,17.172309,17.458271,17.458271,17.458271,17.009424,17.009424,17.009424,
806.0860,17.357343,17.703827,16.891327,17.077423,17.077423,16.97961,16.97961,16.97961,17.078753,17.078753,17.078753,16.764923,16.764923,16.764923,
806.3676,17.427137,17.861075,17.194786,16.899288,16.899288,16.899288,16.899288,16.899288,16.701425,16.701425,16.701425,16.579825,16.579825,16.579825,
806.6491,17.478605,17.791105,17.634855,16.83221,16.83221,16.867868,16.867868,16.867868,16.856975,16.856975,16.856975,16.588303,16.588303,16.588303,
806.9307,17.442772,17.660315,17.474847,16.672891,16.672891,16.887576,16.887576,16.887576,17.321012,17.321012,17.321012,16.788554,16.788554,16.788554,
807.2123,17.338079,17.438827,17.254826,16.647442,16.647442,16.904078,16.904078,16.904078,17.476713,17.476713,17.476713,16.902268,16.902268,16.902268,
807.4938,16.724587,17.389713,17.430447,16.780034,16.780034,16.461697,16.461697,16.461697,16.982855,16.982855,16.982855,17.126216,17.126216,17.126216,
807.7754,17.094001,17.546938,17.288968,17.102097,17.102097,16.288843,16.288843,16.288843,17.226594,17.226594,17.226594,16.874749,16.874749,16.874749,
808.0569,17.257157,17.609812,17.234812,17.491969,17.491969,16.197278,16.197278,16.197278,17.129537,17.129537,17.129537,16.647346,16.647346,16.647346,
808.3385,17.080623,17.53293,17.289471,17.411201,17.411201,16.546013,16.546013,16.546013,16.855242,16.855242,16.855242,16.564135,16.564135,16.564135,
808.6201,16.663435,17.153839,17.245177,17.182677,17.182677,17.004823,17.004823,17.004823,17.188731,17.188731,17.188731,16.748819,16.748819,16.748819,
808.9016,16.360976,16.89024,16.993596,16.974161,16.974161,17.092757,17.092757,17.092757,17.522637,17.522637,17.522637,17.094743,17.094743,17.094743,
809.1832,16.423878,16.411057,16.830128,16.90625,16.90625,16.73798,16.73798,16.73798,17.5,17.5,17.5,17.326122,17.326122,17.326122,
809.4647,16.423655,16.442959,16.658545,16.779984,16.779984,16.658148,16.658148,16.658148,17.400791,17.400791,17.400791,17.064795,17.064795,17.064795,
809.7463,16.330955,16.696727,16.152682,16.579478,16.579478,17.014272,17.014272,17.014272,17.110113,17.110113,17.110113,16.558932,16.558932,16.558932,
810.0279,16.441075,16.747068,16.303704,16.966461,16.966461,16.75,16.75,16.75,16.990561,16.990561,16.990561,16.700515,16.700515,16.700515,
810.3094,16.61306,16.899394,16.374486,17.28862,17.28862,16.73069,16.73069,16.73069,16.94944,16.94944,16.94944,16.85569,16.85569,16.85569,
810.5910,16.745117,16.975261,16.172743,17.355252,17.355252,16.746745,16.746745,16.746745,17.014865,17.014865,17.014865,16.782878,16.782878,16.782878,
810.8726,16.927403,16.557199,16.535591,17.150949,17.150949,16.955775,16.955775,16.955775,17.320678,17.320678,17.320678,16.708653,16.708653,16.708653,
811.1541,16.90625,16.18778,17.009764,16.884764,16.884764,17.104353,17.104353,17.104353,17.489397,17.489397,17.489397,16.708147,16.708147,16.708147,
811.4357,16.948464,16.314962,17.145697,17.094571,17.094571,17.009733,17.009733,17.009733,17.510143,17.510143,17.510143,16.813321,16.813321,16.813321,
811.7172,17.139122,16.655138,17.027915,17.175601,17.175601,17.003335,17.003335,17.003335,17.145135,17.145135,17.145135,16.710969,16.710969,16.710969,
811.9988,17.288627,16.505554,16.865799,17.09375,17.09375,17.099304,17.099304,17.099304,16.575348,16.575348,16.575348,16.314324,16.314324,16.314324,
812.2804,17.131172,16.422609,16.816125,17.082484,17.082484,16.779782,16.779782,16.779782,16.633719,16.633719,16.633719,16.532718,16.532718,16.532718,
812.5619,17.01974,16.5625,16.702291,17.108541,17.108541,16.51151,16.51151,16.51151,16.616771,16.616771,16.616771,16.82401,16.82401,16.82401,
812.8435,17.058793,16.597776,16.663664,17.152224,17.152224,16.554767,16.554767,16.554767,16.679767,16.679767,16.679767,16.808474,16.808474,16.808474,
813.1250,17.120218,16.752335,16.492771,17.117771,17.117771,16.605761,16.605761,16.605761,16.766793,16.766793,16.766793,16.617883,16.617883,16.617883,
813.4066,17.013434,16.930783,16.433119,17.082652,17.082652,16.526869,16.526869,16.526869,16.794684,16.794684,16.794684,16.602513,16.602513,16.602513,
813.6882,16.9375,17.068957,16.293776,16.856018,16.856018,16.212164,16.212164,16.212164,16.706224,16.706224,16.706224,17.20687,17.20687,17.20687,
813.9697,16.707299,17.039705,16.414812,16.6875,16.6875,16.403574,16.403574,16.403574,16.764234,16.764234,16.764234,17.28537,17.28537,17.28537,
814.2513,16.348888,16.807362,16.418886,16.77889,16.77889,16.979027,16.979027,16.979027,16.875,16.875,16.875,16.710833,16.710833,16.710833,
814.5328,16.392458,16.857076,16.085487,17.066166,17.066166,16.733008,16.733008,16.733008,16.808368,16.808368,16.808368,16.589618,16.589618,16.589618,
814.8144,16.608805,16.847799,16.001454,17.294851,17.294851,16.486399,16.486399,16.486399,16.650747,16.650747,16.650747,16.554402,16.554402,16.554402,
815.0960,16.9443,16.701471,16.402572,17.187593,17.187593,16.482629,16.482629,16.482629,16.604136,16.604136,16.604136,16.708272,16.708272,16.708272,
815.3775,17.215821,16.57666,16.820802,16.960448,16.960448,16.655763,16.655763,16.655763,16.64209,16.64209,16.64209,16.854981,16.854981,16.854981,
815.6591,17.119988,16.709316,16.877358,16.773879,16.773879,16.84375,16.84375,16.84375,16.697229,16.697229,16.697229,16.761792,16.761792,16.761792,
815.9407,16.79193,16.93216,16.770075,16.729925,16.729925,16.770075,16.770075,16.770075,16.81072,16.81072,16.81072,16.490605,16.490605,16.490605,
816.2222,16.81917,16.941082,16.927948,17.03792,17.03792,16.401968,16.401968,16.401968,16.888834,16.888834,16.888834,16.765728,16.765728,16.765728,
816.5038,17.001201,16.935698,17.110876,17.143327,17.143327,16.246997,16.246997,16.246997,17.152046,17.152046,17.152046,17.156851,17.156851,17.156851,
816.7853,17.046877,17.046875,16.937498,16.921874,16.921874,16.421875,16.421875,16.421875,17.249998,17.249998,17.249998,16.999998,16.999998,16.999998,
817.0669,17.044743,16.998782,16.764102,16.811891,16.811891,16.501218,16.501218,16.501218,16.901986,16.901986,16.901986,16.811282,16.811282,16.811282,
817.3485,16.888787,16.710173,16.671262,16.862438,16.862438,16.400123,16.400123,16.400123,16.606312,16.606312,16.606312,16.733762,16.733762,16.733762,
817.6300,16.8603,16.549649,16.689349,16.970599,16.970599,16.23345,16.23345,16.23345,16.762943,16.762943,16.762943,16.818047,16.818047,16.818047,
817.9116,16.993057,16.56002,16.870537,17,17,16.235615,16.235615,16.235615,17.103672,17.103672,17.103672,16.956846,16.956846,16.956846,
818.1931,17.179674,16.617174,17.051554,16.914076,16.914076,16.370293,16.370293,16.370293,17.132826,17.132826,17.132826,17,17,17,
818.4747,16.917348,16.77504,17.09375,16.458574,16.458574,16.81891,16.81891,16.81891,16.939944,16.939944,16.939944,16.807412,16.807412,16.807412,
818.7563,16.763261,16.932926,16.897563,16.227591,16.227591,17.040245,17.040245,17.040245,16.790245,16.790245,16.790245,16.69192,16.69192,16.69192,
819.0378,16.84375,16.963668,16.858997,16.317582,16.317582,16.891003,16.891003,16.891003,16.895329,16.895329,16.895329,16.900411,16.900411,16.900411,
819.3194,16.862251,16.993003,16.993003,16.454755,16.454755,16.960507,16.960507,16.960507,16.907495,16.907495,16.907495,17.160756,17.160756,17.160756,
819.6010,16.818481,16.842854,17.181966,16.568929,16.568929,17.0625,17.0625,17.0625,16.86259,16.86259,16.86259,17.193481,17.193481,17.193481,
819.8825,16.78125,16.699568,17.338796,16.670478,16.670478,17.081682,17.081682,17.081682,16.913364,16.913364,16.913364,17.021976,17.021976,17.021976,
820.1641,16.722665,16.667972,17.082074,16.660165,16.660165,16.937523,16.937523,16.937523,16.957028,16.957028,16.957028,16.703159,16.703159,16.703159,
820.4456,16.647743,16.735765,16.767099,16.605121,16.605121,16.704599,16.704599,16.704599,17.048265,17.048265,17.048265,16.383592,16.383592,16.383592,
820.7272,16.625,16.882414,16.262612,15.926069,15.926069,16.604767,16.604767,16.604767,17.033052,17.033052,17.033052,15.977759,15.977759,15.977759,
821.0088,16.872089,16.752183,16.195976,16.056678,16.056678,16.923202,16.923202,16.923202,16.958819,16.958819,16.958819,16.10077,16.10077,16.10077,
821.2903,17.146668,16.488629,16.323155,16.584884,16.584884,16.968034,16.968034,16.968034,16.9375,16.9375,16.9375,16.354763,16.354763,16.354763,
821.5719,17.09084,16.53416,16.301113,16.548203,16.548203,16.842295,16.842295,16.842295,16.9375,16.9375,16.9375,16.470205,16.470205,16.470205,
821.8534,16.944498,16.420245,16.28125,16.251869,16.251869,16.855876,16.855876,16.855876,16.915812,16.915812,16.915812,16.348184,16.348184,16.348184,
822.1350,16.884188,16.520243,16.170942,16.310682,16.310682,16.875,16.875,16.875,16.840065,16.840065,16.840065,16.104757,16.104757,16.104757,
822.4166,16.987196,16.503993,16.461588,16.487196,16.487196,16.673047,16.673047,16.673047,16.677865,16.677865,16.677865,16.03125,16.03125,16.03125,
822.6981,17.190994,16.400288,16.776315,16.394326,16.394326,16.274262,16.274262,16.274262,16.510897,16.510897,16.510897,16.054071,16.054071,16.054071,
822.9797,17.203588,17.001561,16.193983,16.552604,16.552604,16.643576,16.643576,16.643576,16.724016,16.724016,16.724016,16.897915,16.897915,16.897915,
823.2613,16.927952,17.195155,15.874369,16.672191,16.672191,16.8125,16.8125,16.8125,16.836095,16.836095,16.836095,17.069524,17.069524,17.069524,
823.5428,16.651842,17.235477,15.795773,16.735477,16.735477,16.8125,16.8125,16.8125,16.699819,16.699819,16.699819,16.815353,16.815353,16.815353,
823.8244,16.618136,17.347543,15.683707,16.798772,16.798772,16.836886,16.836886,16.836886,16.729407,16.729407,16.729407,16.774386,16.774386,16.774386,
824.1059,16.724148,17.399787,16.028054,16.862074,16.862074,16.818963,16.818963,16.818963,16.973083,16.973083,16.973083,16.806037,16.806037,16.806037,
824.3875,17.127882,17.40625,16.351729,16.723847,16.723847,16.686539,16.686539,16.686539,17.257979,17.257979,17.257979,16.862884,16.862884,16.862884,
824.6691,17.372358,17.073434,16.585459,16.661899,16.661899,16.835459,16.835459,16.835459,17.338101,17.338101,17.338101,16.644589,16.644589,16.644589,
824.9506,17.484293,16.895942,16.625,16.708279,16.708279,16.822971,16.822971,16.822971,17.34375,17.34375,17.34375,16.411649,16.411649,16.411649,
825.2322,17.367843,16.34637,16.360685,16.71875,16.71875,17.050383,17.050383,17.050383,16.867983,16.867983,16.867983,16.90363,16.90363,16.90363,
825.5137,17.075224,16.599084,16.554174,16.557634,16.557634,16.959487,16.959487,16.959487,16.996071,16.996071,16.996071,17.080558,17.080558,17.080558,
825.7953,16.622084,16.874472,16.675583,16.613083,16.613083,16.692,16.692,16.692,17.194917,17.194917,17.194917,17.066472,17.066472,17.066472,
826.0769,16.313138,16.795422,16.659793,16.98519,16.98519,16.600836,16.600836,16.600836,17.551233,17.551233,17.551233,16.840845,16.840845,16.840845,
826.3584,16.25311,16.61241,16.45927,17.14381,17.14381,16.53747,16.53747,16.53747,17.70631,17.70631,17.70631,16.6718,16.6718,16.6718,
826.6400,16.650082,16.365132,16.323191,16.813323,16.813323,16.388364,16.388364,16.388364,17.633018,17.633018,17.633018,16.684827,16.684827,16.684827,
826.9216,16.455352,16.488843,16.370537,16.78125,16.78125,16.375,16.375,16.375,17.712056,17.712056,17.712056,17.093759,17.093759,17.093759,
827.2031,15.966079,16.824102,16.551783,17.105352,17.105352,16.286609,16.286609,16.286609,17.659822,17.659822,17.659822,17.449102,17.449102,17.449102,
827.4847,16.954547,16.903576,16.741979,17.274566,17.274566,17.148732,17.148732,17.148732,16.818682,16.818682,16.818682,16.571355,16.571355,16.571355,
827.7662,16.878534,16.845517,16.415968,17.099051,17.099051,17.1875,17.1875,17.1875,16.933083,16.933083,16.933083,16.409784,16.409784,16.409784,
828.0478,16.72088,16.751278,16.09801,17.124574,17.124574,17.03338,17.03338,17.03338,16.968324,16.968324,16.968324,16.467898,16.467898,16.467898,
828.3294,16.812322,16.593714,16.375285,17.0625,17.0625,16.937251,16.937251,16.937251,16.812393,16.812393,16.812393,16.406428,16.406428,16.406428,
828.6109,16.655749,16.564004,16.626003,17.064004,17.064004,16.720755,16.720755,16.720755,16.718249,16.718249,16.718249,16.566009,16.566009,16.566009,
828.8925,16.625971,16.665961,16.67876,17.155279,17.155279,16.841808,16.841808,16.841808,16.693327,16.693327,16.693327,16.784163,16.784163,16.784163,
829.1740,16.643245,16.97453,16.401915,17.12789,17.12789,16.78125,16.78125,16.78125,16.882225,16.882225,16.882225,16.88078,16.88078,16.88078,
829.4556,16.390384,17.078366,16.335576,17.166347,17.166347,16.740867,16.740867,16.740867,17.040865,17.040865,17.040865,16.967309,16.967309,16.967309,
829.7372,16.651456,16.826914,16.680285,16.862991,16.862991,16.137026,16.137026,16.137026,17.170664,17.170664,17.170664,16.475965,16.475965,16.475965,
830.0187,16.983207,16.627891,16.61399,17.087967,17.087967,16.289924,16.289924,16.289924,16.922488,16.922488,16.922488,16.600088,16.600088,16.600088,
830.3003,17.145291,16.652868,16.795591,17.017723,17.017723,16.385145,16.385145,16.385145,16.485659,16.485659,16.485659,16.961986,16.961986,16.961986,
830.5819,17.34351,16.636629,16.644621,16.917879,16.917879,16.507513,16.507513,16.507513,16.659886,16.659886,16.659886,16.894621,16.894621,16.894621,
830.8634,17.53625,16.7275,16.549375,17.061249,17.061249,16.776875,16.776875,16.776875,16.94125,16.94125,16.94125,16.83,16.83,16.83,
831.1450,17.379878,16.786128,16.51265,17.383845,17.383845,16.764633,16.764633,16.764633,17.15625,17.15625,17.15625,16.957011,16.957011,16.957011,
831.4265,17.40625,16.807115,16.717692,17.012979,17.012979,16.827596,16.827596,16.827596,17.140096,17.140096,17.140096,17.094808,17.094808,17.094808,
831.7081,17.188102,16.769458,16.633251,16.583729,16.583729,16.767688,16.767688,16.767688,17.186314,17.186314,17.186314,17.090811,17.090811,17.090811,
831.9897,16.339757,16.705928,16.918266,16.387016,16.387016,16.818105,16.818105,16.818105,17.66746,17.66746,17.66746,16.470362,16.470362,16.470362,
832.2712,16.729084,16.718627,16.816027,16.367946,16.367946,16.704889,16.704889,16.704889,17.427166,17.427166,17.427166,16.725681,16.725681,16.725681,
832.5528,16.785546,16.922591,16.681478,16.592318,16.592318,16.65625,16.65625,16.65625,17.251432,17.251432,17.251432,16.690364,16.690364,16.690364,
832.8343,16.484035,16.843071,16.554518,16.791271,16.791271,16.728091,16.728091,16.728091,17.15625,17.15625,17.15625,16.436141,16.436141,16.436141,
833.1159,16.497101,16.707428,16.60788,17.09375,17.09375,16.911957,16.911957,16.911957,17.190308,17.190308,17.190308,16.25,16.25,16.25,
833.3975,16.647199,16.620903,16.8125,17.084699,17.084699,16.762292,16.762292,16.762292,17.380809,17.380809,17.380809,16.394813,16.394813,16.394813,
833.6790,16.567452,16.745048,16.889231,16.99536,16.99536,16.485769,16.485769,16.485769,17.653774,17.653774,17.653774,16.845914,16.845914,16.845914,
833.9606,16.528726,16.885136,17.052364,16.965384,16.965384,16.464543,16.464543,16.464543,17.79984,17.79984,17.79984,16.758414,16.758414,16.758414,
834.2422,16.686694,16.863509,16.903027,17.19738,17.19738,16.866732,16.866732,16.866732,17.74436,17.74436,17.74436,16.221167,16.221167,16.221167,
834.5237,16.636239,16.713819,16.510149,17.021388,17.021388,17.053727,17.053727,17.053727,17.08773,17.08773,17.08773,16.507397,16.507397,16.507397,
