,Live Spectrum 26-10-2023 13:33:34,Live Spectrum 26-10-2023 13:33:35,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:44,Live Spectrum 26-10-2023 13:33:44,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
779.3377,16.795197,16.763043,17.229079,17.229079,16.15625,16.15625,16.381974,16.381974,16.381974,17.230888,17.230888,17.230888,16.53125,16.53125,16.53125,16.961776,16.961776,16.961776,16.949638,16.40199,16.40199,16.610148,16.610148,16.549457,16.549457,16.549457,16.565213,16.565213,16.936596,16.936596,16.936596,16.736053,16.736053,16.443569,16.443569,16.443569,16.822187,
779.6192,16.546294,16.675636,17.489726,17.489726,16.179978,16.179978,16.275318,16.275318,16.275318,17.263454,17.263454,17.263454,16.572774,16.572774,16.572774,16.997248,16.997248,16.997248,16.976272,16.15466,16.15466,16.961228,16.961228,16.690252,16.690252,16.690252,16.1875,16.1875,17.068432,17.068432,17.068432,16.9375,16.9375,16.510274,16.510274,16.510274,16.40307,
779.9008,16.308964,16.642393,17.231332,17.231332,16.269655,16.269655,16.226809,16.226809,16.226809,17.123725,17.123725,17.123725,16.778989,16.778989,16.778989,16.625987,16.625987,16.625987,16.822821,16.350823,16.350823,17.050905,17.050905,16.962952,16.962952,16.962952,16.257073,16.257073,17.09375,17.09375,17.09375,16.943298,16.943298,16.670107,16.670107,16.670107,16.7838,
780.1824,16.269577,16.679086,16.98266,16.98266,16.275413,16.275413,16.226994,16.226994,16.226994,16.741756,16.741756,16.741756,16.940248,16.940248,16.940248,16.162087,16.162087,16.162087,16.735408,16.76391,16.76391,16.909339,16.909339,16.971498,16.971498,16.971498,16.630496,16.630496,17.020088,17.020088,17.020088,16.934752,16.934752,16.571085,16.571085,16.571085,17.309752,
780.4639,16.775712,16.477849,17.485364,17.485364,16.520174,16.520174,16.748416,16.748416,16.748416,16.297864,16.297864,16.297864,17.088212,17.088212,17.088212,15.978242,15.978242,15.978242,17.358386,17.266614,17.266614,16.477849,16.477849,17.108386,17.108386,17.108386,16.954114,16.954114,16.665349,16.665349,16.665349,16.748023,16.748023,16.479826,16.479826,16.479826,17.178401,
780.7455,16.755412,16.364175,17.605798,17.605798,16.46875,16.46875,17.07996,17.07996,17.07996,16.42371,16.42371,16.42371,17.057088,17.057088,17.057088,16.350386,16.350386,16.350386,17.210891,17.316689,17.316689,16.418298,16.418298,16.998776,16.998776,16.998776,17.047487,17.047487,16.616623,16.616623,16.616623,16.599162,16.599162,16.542075,16.542075,16.542075,17.292075,
781.0270,16.760092,16.30721,17.854817,17.854817,16.46346,16.46346,17.30721,17.30721,17.30721,16.740883,16.740883,16.740883,17.015381,17.015381,17.015381,16.53654,16.53654,16.53654,16.859131,17.118736,17.118736,16.688475,16.688475,16.854329,16.854329,16.854329,17.135579,17.135579,16.927896,16.927896,16.927896,16.625,16.625,16.694252,16.694252,16.694252,17.354329,
781.3086,16.66142,16.296759,18.026311,18.026311,16.416821,16.416821,17.260571,17.260571,17.260571,17.202778,17.202778,17.202778,16.9375,16.9375,16.9375,16.536651,16.536651,16.536651,16.78125,16.822608,16.822608,16.963811,16.963811,16.957948,16.957948,16.957948,17.18233,17.18233,17.17716,17.17716,17.17716,16.656019,16.656019,17.239198,17.239198,17.239198,17.364892,
781.5902,16.682447,16.369947,17.788168,17.788168,16.327659,16.327659,17.130985,17.130985,17.130985,17.407182,17.407182,17.407182,16.957712,16.957712,16.957712,16.386038,16.386038,16.386038,16.78125,17.101991,17.101991,16.69535,16.69535,17.249068,17.249068,17.249068,17.176462,17.176462,17.109841,17.109841,17.109841,16.837765,16.837765,17.469682,17.469682,17.469682,17.141091,
781.8717,16.690823,16.373384,17.460488,17.460488,16.371677,16.371677,17.044451,17.044451,17.044451,17.195671,17.195671,17.195671,17.082256,17.082256,17.082256,16.335579,16.335579,16.335579,16.815823,17.439116,17.439116,16.245061,16.245061,17.371677,17.371677,17.371677,17.276311,17.276311,17.006555,17.006555,17.006555,16.96875,16.96875,17.277927,17.277927,17.277927,17.042744,
782.1533,16.865344,16.511938,17.211376,17.211376,16.1875,16.1875,17.32953,17.32953,17.32953,16.896594,16.896594,16.896594,17.216468,17.216468,17.216468,16.64914,16.64914,16.64914,17.009656,17.194346,17.194346,16.286342,16.286342,17.168188,17.168188,17.168188,17.235516,17.235516,16.932936,16.932936,16.932936,16.973578,16.973578,17.108234,17.108234,17.108234,16.9375,
782.4348,16.736981,16.458169,17.01416,17.01416,16.248859,16.248859,17.414393,17.414393,17.414393,16.83431,16.83431,16.83431,17.36084,17.36084,17.36084,16.870928,16.870928,16.870928,16.968102,16.71403,16.71403,16.66569,16.66569,17.0389,17.0389,17.0389,17.123211,17.123211,17.136722,17.136722,17.136722,17.066079,17.066079,17.060062,17.060062,17.060062,16.909181,
782.7164,16.3125,16.773074,17.098365,17.098365,16.570676,16.570676,16.424709,16.424709,16.424709,16.799709,16.799709,16.799709,17.248947,17.248947,17.248947,17.338082,17.338082,17.338082,16.42827,16.752107,16.752107,16.746439,16.746439,16.878561,16.878561,16.878561,16.905197,16.905197,16.546148,16.546148,16.546148,17.391352,17.391352,16.35298,16.35298,16.35298,16.726926,
782.9980,16.371164,16.933326,17.093412,17.093412,16.460063,16.460063,16.540275,16.540275,16.540275,16.933326,16.933326,16.933326,17.098601,17.098601,17.098601,17.088899,17.088899,17.088899,16.375,17.197202,17.197202,16.892712,16.892712,16.7007,16.7007,16.7007,16.723263,16.723263,16.848601,16.848601,16.848601,17.097924,17.097924,16.4243,16.4243,16.4243,16.580212,
783.2795,16.754057,17.076097,16.875356,16.875356,16.64671,16.64671,16.576097,16.576097,16.576097,17.09375,17.09375,17.09375,17.32574,17.32574,17.32574,16.875,16.875,16.875,16.357347,17.625,17.625,16.830153,16.830153,16.602577,16.602577,16.602577,16.741173,16.741173,17.053673,17.053673,17.053673,16.902193,16.902193,16.54449,16.54449,16.54449,16.508827,
783.5611,16.99897,16.925579,16.665915,16.665915,16.973067,16.973067,16.49897,16.49897,16.49897,17.115335,17.115335,17.115335,17.384665,17.384665,17.384665,16.883634,16.883634,16.883634,16.224097,17.573195,17.573195,16.941817,16.941817,16.703738,16.703738,16.703738,16.722037,16.722037,16.965463,16.965463,16.965463,16.709085,16.709085,16.616366,16.616366,16.616366,16.579768,
783.8427,17.183276,16.652026,16.522802,16.522802,16.974657,16.974657,16.725514,16.725514,16.725514,17.237329,17.237329,17.237329,17.262671,17.262671,17.262671,16.962843,16.962843,16.962843,16.049829,17.220433,17.220433,16.977198,16.977198,17.025343,17.025343,17.025343,16.941724,16.941724,16.733105,16.733105,16.733105,16.852198,16.852198,16.579395,16.579395,16.579395,16.712843,
784.1242,17.147983,16.6374,16.452216,16.452216,16.8125,16.8125,16.939816,16.939816,16.939816,17.14385,17.14385,17.14385,17.360284,17.360284,17.360284,17.141534,17.141534,17.141534,16.022485,17.035383,17.035383,17.010583,17.010583,17.1875,17.1875,17.1875,16.993551,16.993551,16.608466,16.608466,16.608466,16.897983,16.897983,16.683367,16.683367,16.683367,16.912201,
784.4058,17.065427,16.71875,16.363981,16.363981,16.869146,16.869146,16.693354,16.693354,16.693354,17.042269,17.042269,17.042269,17.424243,17.424243,17.424243,17.237862,17.237862,17.237862,16.391185,17.070592,17.070592,16.891185,16.891185,17.167269,17.167269,17.167269,17.136019,17.136019,16.512138,16.512138,16.512138,16.811381,16.811381,16.664342,16.664342,16.664342,17.152204,
784.6873,16.962159,16.627629,16.555465,16.555465,17.135109,17.135109,16.383812,16.383812,16.383812,16.933982,16.933982,16.933982,17.085382,17.085382,17.085382,17.183982,17.183982,17.183982,16.579235,17.184427,17.184427,16.964344,16.964344,16.979747,16.979747,16.979747,16.920765,16.920765,16.585826,16.585826,16.585826,16.633368,16.633368,16.714788,16.714788,16.714788,17.152732,
784.9689,17.504294,16.042684,16.94138,16.94138,16.335989,16.335989,16.859478,16.859478,16.859478,17.090076,17.090076,17.090076,16.800859,16.800859,16.800859,17.363359,17.363359,17.363359,17.105598,17.558826,17.558826,16.730391,16.730391,16.644402,16.644402,16.644402,16.398282,16.398282,16.550652,16.550652,16.550652,16.921772,16.921772,16.699141,16.699141,16.699141,17.363152,
785.2505,17.036719,16.412187,16.995364,16.995364,16.258438,16.258438,16.723386,16.723386,16.723386,16.832344,16.832344,16.832344,16.741562,16.741562,16.741562,17.266042,17.266042,17.266042,16.934532,17.251667,17.251667,16.763073,16.763073,16.777448,16.777448,16.777448,16.596718,16.596718,16.714114,16.714114,16.714114,17.038854,17.038854,16.773646,16.773646,16.773646,17.484792,
785.5320,16.628727,16.92861,17.139053,17.139053,16.08257,16.08257,16.490256,16.490256,16.490256,16.76118,16.76118,16.76118,16.913703,16.913703,16.913703,17.118983,17.118983,17.118983,16.672593,16.793867,16.793867,16.380163,16.380163,16.735093,16.735093,16.735093,16.895924,16.895924,16.891343,16.891343,16.891343,17.078843,17.078843,16.711297,16.711297,16.711297,17.322826,
785.8136,16.670867,17.060861,16.737398,16.737398,15.996346,15.996346,16.172883,16.172883,16.172883,16.854713,16.854713,16.854713,17.008948,17.008948,17.008948,16.84375,16.84375,16.84375,16.569809,16.65625,16.65625,16.172883,16.172883,16.665198,16.665198,16.665198,17.30683,17.30683,16.715472,16.715472,16.715472,16.939515,16.939515,16.667213,16.667213,16.667213,16.948463,
786.0951,16.82427,16.773065,16.409835,16.409835,16.001015,16.001015,16.094765,16.094765,16.094765,16.95184,16.95184,16.95184,17.33401,17.33401,17.33401,16.854505,16.854505,16.854505,16.642925,16.702855,16.702855,16.080425,16.080425,17.01894,17.01894,17.01894,17.503585,17.503585,16.21158,16.21158,16.21158,16.71875,16.71875,16.72132,16.72132,16.72132,17.063515,
786.3767,17.124582,16.46875,16.462131,16.462131,16.27815,16.27815,16.385975,16.385975,16.385975,17.080094,17.080094,17.080094,17.492963,17.492963,17.492963,16.962131,16.962131,16.962131,16.795325,17.09065,17.09065,16.1906,16.1906,17.388656,17.388656,17.388656,17.489025,17.489025,16.180881,16.180881,16.180881,16.711713,16.711713,16.485925,16.485925,16.485925,17.266757,
786.6583,16.857723,16.489483,16.676983,16.676983,16.517277,16.517277,16.746394,16.746394,16.746394,17.215295,17.215295,17.215295,17.447866,17.447866,17.447866,17.190805,17.190805,17.190805,16.913161,17.333233,17.333233,15.923829,15.923829,17.184346,17.184346,17.184346,17.121695,17.121695,16.395733,16.395733,16.395733,16.683894,16.683894,16.395733,16.395733,16.395733,16.885517,
786.9398,16.698379,16.666436,16.857331,16.857331,16.66304,16.66304,16.914426,16.914426,16.914426,17.190895,17.190895,17.190895,17.361488,17.361488,17.361488,17.383869,17.383869,17.383869,16.951774,17.418514,17.418514,15.674543,15.674543,16.622298,16.622298,16.622298,16.77245,16.77245,16.565895,16.565895,16.565895,16.865507,16.865507,16.589662,16.589662,16.589662,16.705169,
787.2214,16.53125,16.763352,16.96875,16.96875,16.705398,16.705398,16.458736,16.458736,16.458736,17.198722,17.198722,17.198722,15.998792,15.998792,15.998792,16.664134,16.664134,16.664134,16.779119,16.739986,16.739986,16.623792,16.623792,16.353764,16.353764,16.353764,16.214204,16.214204,16.653835,16.653835,16.653835,16.517898,16.517898,16.809162,16.809162,16.809162,16.617116,
787.5030,16.541102,16.884852,16.949046,16.949046,16.583898,16.583898,16.388136,16.388136,16.388136,17.027966,17.027966,17.027966,16.282839,16.282839,16.282839,16.481886,16.481886,16.481886,16.513136,16.675954,16.675954,16.894704,16.894704,16.470339,16.470339,16.470339,16.473623,16.473623,17.208793,17.208793,17.208793,16.402966,16.402966,16.78125,16.78125,16.78125,16.851907,
787.7845,16.628233,16.971983,16.774784,16.774784,16.496767,16.496767,16.525863,16.525863,16.525863,16.974137,16.974137,16.974137,16.588363,16.588363,16.588363,16.635777,16.635777,16.635777,16.618534,16.837284,16.837284,17.0625,17.0625,16.753233,16.753233,16.753233,16.787716,16.787716,17.675647,17.675647,17.675647,16.404096,16.404096,16.78125,16.78125,16.78125,17.206897,
788.0661,16.659435,17.012739,16.741044,16.741044,16.46238,16.46238,16.772294,16.772294,16.772294,16.75,16.75,16.75,16.834794,16.834794,16.834794,16.984076,16.984076,16.984076,16.600718,16.841762,16.841762,17.06887,17.06887,16.762141,16.762141,16.762141,16.891523,16.891523,17.824641,17.824641,17.824641,16.665805,16.665805,16.771695,16.771695,16.771695,17.365445,
788.3476,16.67808,17.13128,16.9532,16.9532,16.39683,16.39683,16.99073,16.99073,16.99073,16.7343,16.7343,16.7343,17.00927,17.00927,17.00927,16.83119,16.83119,16.83119,16.93122,17.375,17.375,17.1093,17.1093,16.60317,16.60317,16.60317,17.29366,17.29366,17.63113,17.63113,17.63113,16.75628,16.75628,16.70634,16.70634,16.70634,17.27497,
788.6292,16.559671,17.1875,17.115437,17.115437,16.287715,16.287715,17.196794,17.196794,17.196794,16.596848,16.596848,16.596848,16.809402,16.809402,16.809402,16.687769,16.687769,16.687769,16.831627,17.35951,17.35951,16.974946,16.974946,16.706089,16.706089,16.706089,17.112608,17.112608,17.403152,17.403152,17.403152,16.784617,16.784617,16.881196,16.881196,16.881196,17.190867,
788.9108,16.225525,17.196678,17.315559,17.315559,16.050263,16.050263,17.272072,17.272072,17.272072,16.625,16.625,16.625,16.759835,16.759835,16.759835,16.424606,16.424606,16.424606,16.388551,17.209572,17.209572,17.025131,17.025131,16.878059,16.878059,16.878059,16.993881,16.993881,17.356644,17.356644,17.356644,16.509835,16.509835,16.949737,16.949737,16.949737,16.925263,
789.1923,16.066521,17.229848,17.346774,17.346774,15.991926,15.991926,17.117956,17.117956,17.117956,16.597787,16.597787,16.597787,16.556453,16.556453,16.556453,16.554442,16.554442,16.554442,16.055423,17.103834,17.103834,16.998987,16.998987,16.900203,16.900203,16.900203,16.967737,16.967737,17.175405,17.175405,17.175405,16.333666,16.333666,17.02924,17.02924,17.02924,16.821571,
789.4739,16.696473,16.758973,17.369018,17.369018,16.494018,16.494018,16.483705,16.483705,16.483705,16.361697,16.361697,16.361697,16.505982,16.505982,16.505982,16.220402,16.220402,16.220402,17.114375,16.888303,16.888303,17.260312,17.260312,16.786919,16.786919,16.786919,17.247009,17.247009,17.0625,17.0625,17.0625,16.534241,16.534241,16.715759,16.715759,16.715759,16.939152,
789.7554,16.81679,16.855597,17.288807,17.288807,16.425653,16.425653,16.645731,16.645731,16.645731,16.528288,16.528288,16.528288,16.5625,16.5625,16.5625,16.516442,16.516442,16.516442,16.733558,16.724673,16.724673,17.041769,17.041769,16.25,16.25,16.25,17.192095,17.192095,17.053615,17.053615,17.053615,16.586193,16.586193,16.663807,16.663807,16.663807,17.25,
790.0370,17.135703,16.948203,17.0625,17.0625,16.289018,16.289018,16.852556,16.852556,16.852556,16.514676,16.514676,16.514676,16.577176,16.577176,16.577176,16.360324,16.360324,16.360324,16.880871,16.816473,16.816473,16.849621,16.849621,16.282288,16.282288,16.282288,16.925759,16.925759,16.962879,16.962879,16.962879,16.824241,16.824241,16.425759,16.425759,16.425759,17.232388,
790.3186,16.917116,16.744176,17.056676,17.056676,16.059588,16.059588,16.928764,16.928764,16.928764,16.67081,16.67081,16.67081,16.712926,16.712926,16.712926,16.244958,16.244958,16.244958,16.969533,17.191195,17.191195,16.90625,16.90625,16.625783,16.625783,16.625783,16.774643,16.774643,16.880042,16.880042,16.880042,16.92294,16.92294,16.292116,16.292116,16.292116,17.068324,
790.6001,16.707182,16.693284,17.026027,17.026027,16.04571,16.04571,16.840858,16.840858,16.840858,16.852987,16.852987,16.852987,16.662034,16.662034,16.662034,16.531811,16.531811,16.531811,17.324629,17.53125,17.53125,16.903358,16.903358,16.925932,16.925932,16.925932,16.39179,16.39179,16.630784,16.630784,16.630784,16.778358,16.778358,16.102426,16.102426,16.102426,17.159703,
790.8817,16.596625,16.79025,17.284125,17.284125,16.199,16.199,16.8125,16.8125,16.8125,17.224125,17.224125,17.224125,16.704375,16.704375,16.704375,16.829375,16.829375,16.829375,17.729875,17.468001,17.468001,16.84625,16.84625,16.801,16.801,16.801,16.25,16.25,16.701875,16.701875,16.701875,16.741375,16.741375,16.184625,16.184625,16.184625,17.502875,
791.1633,16.647889,17.227556,17.309639,17.309639,16.326806,16.326806,16.829667,16.829667,16.829667,16.925833,16.925833,16.925833,16.548194,16.548194,16.548194,16.633139,16.633139,16.633139,17.519805,16.79225,16.79225,16.53675,16.53675,16.718972,16.718972,16.718972,16.261445,16.261445,16.849472,16.849472,16.849472,16.687722,16.687722,16.179139,16.179139,16.179139,17.514083,
791.4448,16.883551,17.62215,17.295502,17.295502,16.451647,16.451647,16.920188,16.920188,16.920188,16.559859,16.559859,16.559859,16.394848,16.394848,16.394848,16.15646,16.15646,16.15646,17.315036,16.378165,16.378165,16.338259,16.338259,17.0341,17.0341,17.0341,16.380701,16.380701,16.872045,16.872045,16.872045,17.014252,17.014252,16.477511,16.477511,16.477511,17.28104,
791.7264,16.982965,17.565321,17.411914,17.411914,16.272721,16.272721,16.139215,16.139215,16.139215,17.142035,17.142035,17.142035,16.267035,16.267035,16.267035,16.795465,16.795465,16.795465,16.389193,17.338064,17.338064,16.90625,16.90625,17.085243,17.085243,17.085243,16.454557,16.454557,16.562522,16.562522,16.562522,17.164779,17.164779,17.116427,17.116427,17.116427,16.67615,
792.0079,17.127839,17.267057,17.116511,17.116511,16.204531,16.204531,16.303958,16.303958,16.303958,17.008516,17.008516,17.008516,16.127839,16.127839,16.127839,16.968724,16.968724,16.968724,16.196042,17.269896,17.269896,16.880703,16.880703,17.309661,17.309661,17.309661,16.647708,16.647708,16.903385,16.903385,16.903385,17.255677,17.255677,16.397734,16.397734,16.397734,16.875,
792.2895,17.150575,17.099464,16.707401,16.707401,16.389187,16.389187,16.551111,16.551111,16.551111,17.068214,17.068214,17.068214,16.184623,16.184623,16.184623,17.286925,17.286925,17.286925,15.957401,17.139226,17.139226,16.607976,16.607976,17.23869,17.23869,17.23869,16.880675,16.880675,17.167639,17.167639,17.167639,17.284127,17.284127,16.309663,16.309663,16.309663,16.880675,
792.5711,17.090911,16.849429,16.622143,16.622143,16.551125,16.551125,16.772714,16.772714,16.772714,16.803982,16.803982,16.803982,16.502821,16.502821,16.502821,17.312518,17.312518,17.312518,15.869303,16.954554,16.954554,16.460214,16.460214,16.801143,16.801143,16.801143,16.946018,16.946018,16.917643,16.917643,16.917643,16.988643,16.988643,16.31816,16.31816,16.31816,16.914786,
792.8526,17.056811,16.911939,16.923316,16.923316,16.75,16.75,17.008533,17.008533,17.008533,16.715906,16.715906,16.715906,16.840906,16.840906,16.840906,16.991467,16.991467,16.991467,16.127844,16.829566,16.829566,16.696033,16.696033,16.733011,16.733011,16.733011,17.022717,17.022717,16.423316,16.423316,16.423316,16.872156,16.872156,16.710255,16.710255,16.710255,16.690344,
793.1342,16.977178,16.957339,17.122277,17.122277,16.692945,16.692945,17.108014,17.108014,17.108014,16.713175,16.713175,16.713175,16.761151,16.761151,16.761151,16.934777,16.934777,16.934777,16.193336,17.005705,17.005705,16.81263,16.81263,17.181795,17.181795,17.181795,16.926089,16.926089,16.65651,16.65651,16.65651,16.872277,16.872277,16.920384,16.920384,16.920384,16.721603,
793.4157,16.741407,16.838022,17.4263,17.4263,16.110679,16.110679,17.247136,17.247136,17.247136,16.977343,16.977343,16.977343,16.209901,16.209901,16.209901,17.230207,17.230207,17.230207,16.568228,17.068228,17.068228,17.14505,17.14505,17.116407,17.116407,17.116407,16.803907,16.803907,17.338535,17.338535,17.338535,17.187757,17.187757,16.738543,16.738543,16.738543,16.747136,
793.6973,16.613066,16.792766,17.593331,17.593331,16.000419,16.000419,17.132381,17.132381,17.132381,17.053863,17.053863,17.053863,15.887353,15.887353,15.887353,17.34375,17.34375,17.34375,16.648032,17.130758,17.130758,17.28905,17.28905,17.088829,17.088829,17.088829,16.779208,16.779208,17.85155,17.85155,17.85155,17.47121,17.47121,16.607726,16.607726,16.607726,16.738903,
793.9789,16.207778,16.917838,17.278353,17.278353,16.295119,16.295119,16.301528,16.301528,16.301528,16.977441,16.977441,16.977441,16.625,16.625,16.625,17.300297,17.300297,17.300297,16.872103,17.204881,17.204881,16.741309,16.741309,17.635972,17.635972,17.635972,17.354722,17.354722,17.309603,17.309603,17.309603,17.1875,17.1875,16.446191,16.446191,16.446191,16.920119,
794.2604,16.415004,17.01666,17.241246,17.241246,16.113328,16.113328,16.51459,16.51459,16.51459,17.082926,17.082926,17.082926,16.660016,16.660016,16.660016,16.866246,16.866246,16.866246,16.85834,17.36041,17.36041,16.64166,16.64166,17.405402,17.405402,17.405402,17.150414,17.150414,17.29584,17.29584,17.29584,17.178746,17.178746,16.540004,16.540004,16.540004,16.723738,
794.5420,16.491173,16.863231,17.147423,17.147423,15.991173,15.991173,16.635653,16.635653,16.635653,17.28125,17.28125,17.28125,16.997058,16.997058,16.997058,16.807731,16.807731,16.807731,16.988231,17.204038,17.204038,16.491173,16.491173,17.123174,17.123174,17.123174,17.070211,17.070211,17.428673,17.428673,17.428673,17.081981,17.081981,16.625,16.625,16.625,16.456981,
794.8235,16.367641,16.74406,17.0625,17.0625,15.90625,15.90625,16.41374,16.41374,16.41374,17.2664,17.2664,17.2664,16.96281,16.96281,16.96281,17.07438,17.07438,17.07438,16.87797,17.03874,17.03874,16.42704,16.42704,17.373581,17.373581,17.373581,16.83187,16.83187,17.31702,17.31702,17.31702,16.933111,16.933111,16.63391,16.63391,16.63391,16.379389,
795.1051,15.990998,16.681498,17.071502,17.071502,15.924255,15.924255,16.181498,16.181498,16.181498,17.109996,17.109996,17.109996,16.903249,16.903249,16.903249,17.169495,17.169495,17.169495,16.900248,16.809499,16.809499,16.628001,16.628001,17.038494,17.038494,17.038494,16.721751,16.721751,17.032492,17.032492,17.032492,16.578746,16.578746,16.715749,16.715749,16.715749,16.730753,
795.3867,15.924459,16.646244,17.177494,17.177494,16.145342,16.145342,16.143209,16.143209,16.143209,16.923228,16.923228,16.923228,16.844652,16.844652,16.844652,16.966617,16.966617,16.966617,16.858924,16.802494,16.802494,16.647146,16.647146,16.803396,16.803396,16.803396,16.737861,16.737861,16.75,16.75,16.75,16.43143,16.43143,16.663221,16.663221,16.663221,16.819471,
795.6682,16.090678,16.849894,17.393433,17.393433,16.643433,16.643433,16.334005,16.334005,16.334005,16.487712,16.487712,16.487712,16.565572,16.565572,16.565572,16.668538,16.668538,16.668538,17.018433,17.021505,17.021505,16.556356,16.556356,16.764832,16.764832,16.764832,16.621928,16.621928,16.762288,16.762288,16.762288,16.368856,16.368856,16.422139,16.422139,16.422139,16.599894,
795.9498,16.137204,16.806645,17.506472,17.506472,16.781373,16.781373,16.571715,16.571715,16.571715,16.437253,16.437253,16.437253,16.627989,16.627989,16.627989,16.809264,16.809264,16.809264,17.153261,17.159609,17.159609,16.512451,16.512451,17.171937,17.171937,17.171937,16.612426,16.612426,16.850099,16.850099,16.850099,16.315613,16.315613,16.331053,16.331053,16.331053,16.65625,
796.2314,16.834595,15.972536,17.018939,17.018939,16.490531,16.490531,16.912248,16.912248,16.912248,16.996844,16.996844,16.996844,16.965908,16.965908,16.965908,17.065656,17.065656,17.065656,16.853219,16.647095,16.647095,16.625,16.625,17.056502,17.056502,17.056502,16.78125,16.78125,16.634469,16.634469,16.634469,16.353219,16.353219,16.784406,16.784406,16.784406,16.732005,
796.5129,17.044064,16.581721,17.222739,17.222739,16.419064,16.419064,16.665075,16.665075,16.665075,16.955936,16.955936,16.955936,17.237971,17.237971,17.237971,17.103361,17.103361,17.103361,16.9375,16.853361,16.853361,16.628204,16.628204,17.287657,17.287657,17.287657,16.78125,16.78125,16.731564,16.731564,16.731564,16.443907,16.443907,16.818907,16.818907,16.818907,17.435082,
796.7945,17.162758,16.756508,17.505219,17.505219,16.51498,16.51498,16.455734,16.455734,16.455734,16.817719,16.817719,16.817719,17.393234,17.393234,17.393234,17.180992,17.180992,17.180992,16.9375,16.917977,16.917977,16.63998,16.63998,17.317719,17.317719,17.317719,16.807281,16.807281,16.876289,16.876289,16.876289,16.480477,16.480477,16.881508,16.881508,16.881508,17.619168,
797.0760,17.212135,16.822423,17.231637,17.231637,16.36177,16.36177,16.380133,16.380133,16.380133,16.557367,16.557367,16.557367,17.221714,17.221714,17.221714,17.101847,17.101847,17.101847,16.92427,16.75,16.75,16.48677,16.48677,17.12021,17.12021,17.12021,17.05771,17.05771,17.179403,17.179403,17.179403,16.348883,16.348883,16.96396,16.96396,16.96396,16.971714,
797.3576,17.132699,16.946623,16.792313,16.792313,16.273551,16.273551,16.731238,16.731238,16.731238,16.276916,16.276916,16.276916,16.698563,16.698563,16.698563,16.902886,16.902886,16.902886,16.819229,16.756729,16.756729,16.375,16.375,17.380759,17.380759,17.380759,17.291343,17.291343,17.371636,17.371636,17.371636,16.673072,16.673072,17.180771,17.180771,17.180771,16.482208,
797.6392,16.916952,17.270976,16.618151,16.618151,16.485873,16.485873,17.151969,17.151969,17.151969,16.537671,16.537671,16.537671,16.514127,16.514127,16.514127,16.892123,16.892123,16.892123,16.885274,16.850171,16.850171,16.402397,16.402397,17.660103,17.660103,17.660103,17.361301,17.361301,17.323202,17.323202,17.323202,16.836473,16.836473,17.128425,17.128425,17.128425,16.665668,
797.9207,16.739535,17.152618,16.576453,16.576453,16.631976,16.631976,17.666858,17.666858,17.666858,16.896073,16.896073,16.896073,16.399417,16.399417,16.399417,17.045203,17.045203,17.045203,16.989679,17.191132,17.191132,16.631976,16.631976,17.388665,17.388665,17.388665,17.239535,17.239535,17.138809,17.138809,17.138809,17.041715,17.041715,17.131833,17.131833,17.131833,17.291858,
798.2023,16.666915,16.864335,16.726605,16.726605,16.65906,16.65906,17.776035,17.776035,17.776035,17.252065,17.252065,17.252065,16.65774,16.65774,16.65774,17.12781,17.12781,17.12781,17.138475,17.39054,17.39054,16.634175,16.634175,16.989335,16.989335,16.989335,17.14914,17.14914,16.953785,16.953785,16.953785,17.107225,17.107225,16.94461,16.94461,16.94461,17.59656,
