,Live Spectrum 26-10-2023 13:25:28,Live Spectrum 26-10-2023 13:25:32,Live Spectrum 26-10-2023 13:25:33,Live Spectrum 26-10-2023 13:25:34,Live Spectrum 26-10-2023 13:25:34,Live Spectrum 26-10-2023 13:25:35,Live Spectrum 26-10-2023 13:25:36,Live Spectrum 26-10-2023 13:25:36,Live Spectrum 26-10-2023 13:25:37,Live Spectrum 26-10-2023 13:25:37,Live Spectrum 26-10-2023 13:25:37,Live Spectrum 26-10-2023 13:25:37,Live Spectrum 26-10-2023 13:25:37,Live Spectrum 26-10-2023 13:25:38,Live Spectrum 26-10-2023 13:25:38,Live Spectrum 26-10-2023 13:25:38,Live Spectrum 26-10-2023 13:25:38,Live Spectrum 26-10-2023 13:25:40,Live Spectrum 26-10-2023 13:25:40,Live Spectrum 26-10-2023 13:25:41,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
679.9465,16.660771,16.488698,17.047073,16.9375,17.160771,17.06476,17.057979,16.571542,16.738698,16.738698,16.812895,16.812895,16.812895,16.611833,16.611833,16.611833,17.202927,17.035771,17.073802,16.71649,
680.2280,16.720227,16.346704,17.24557,16.928639,17.215796,17.102611,16.99557,16.696361,16.596704,16.596704,17.229087,17.229087,17.229087,16.862948,16.862948,16.862948,16.991139,17.099657,17.215796,16.693407,
680.5096,16.74653,16.406944,17.150004,16.747918,17.139594,17.28125,16.904168,16.886104,16.662496,16.662496,17.43056,17.43056,17.43056,17.251388,17.251388,17.251388,16.811112,17.21528,17.150698,16.8125,
680.7912,16.59419,16.437412,16.875791,16.656514,16.40836,17.28125,16.812764,17.373593,16.936709,16.936709,17.125879,17.125879,17.125879,17.312324,17.312324,17.312324,16.750176,17.06294,16.906953,16.8125,
681.0727,16.684893,16.498262,16.692714,16.777774,16.345488,17.129345,16.842881,17.283857,16.998262,16.998262,17.033857,17.033857,17.033857,17.190976,17.190976,17.190976,16.810762,17.123262,16.875869,16.751738,
681.3543,16.865106,16.648005,16.6875,16.692447,16.166144,17.036197,17.080557,17.074043,17,17,16.676039,16.676039,16.676039,17.128298,17.128298,17.128298,17.049307,16.976995,16.875,16.42439,
681.6359,16.990287,16.65625,16.946895,16.456927,16.242715,17.175358,17.209037,16.803105,16.971178,16.971178,16.339212,16.339212,16.339212,17.153822,17.153822,17.153822,17.148965,16.824642,17.019108,16.262142,
681.9174,16.74761,16.74038,16.46397,16.998366,16.951083,16.598591,16.489624,17.314073,16.71636,16.71636,16.81728,16.81728,16.81728,17.32451,17.32451,17.32451,17.044077,16.8125,17.423856,16.67065,
682.1990,16.609687,16.722734,16.515313,17.089766,17.03125,16.394921,16.460782,16.911481,16.469373,16.469373,16.820468,16.820468,16.820468,17.34375,17.34375,17.34375,16.949453,16.948829,17.46875,16.827813,
682.4805,16.355347,16.771728,16.663696,17.226196,16.925293,16.454468,16.627685,16.737793,16.622925,16.622925,17.024414,17.024414,17.024414,17.158325,17.158325,17.158325,16.963989,17.074707,17.362793,16.896728,
682.7621,16.363927,16.806964,16.841781,17.25,16.957677,16.674458,16.373401,16.821604,16.759104,16.759104,17.0625,17.0625,17.0625,17.150714,17.150714,17.150714,17.148745,17.119464,16.932333,16.90625,
683.0437,16.699204,16.837439,16.999694,17.374694,16.943811,17.217526,16.661643,16.893628,17.080515,17.080515,17.162255,17.162255,17.162255,17.131311,17.131311,17.131311,17.38701,17.050184,16.793872,16.90625,
683.3252,16.853745,16.916245,16.88626,17.382085,17.03416,17.609564,16.79833,16.737096,17.083755,17.083755,17.04251,17.04251,17.04251,17.02834,17.02834,17.02834,17.53416,16.88626,16.92624,16.978745,
683.6068,16.921784,17.007676,16.72679,17.25804,17.085892,17.45358,16.952852,16.734284,16.71162,16.71162,17,17,17,16.906432,16.906432,16.906432,17.67946,16.96071,16.945358,17,
683.8883,16.8244,17.00863,16.50654,17.15089,17.16161,17.126181,17.15834,17.111919,16.367551,16.367551,16.86428,16.86428,16.86428,16.82976,16.82976,16.82976,17.69613,17.02262,17.07322,17.15834,
684.1699,16.78125,16.606721,16.4375,17.190547,16.750523,17.162343,17.043959,17.031511,16.630832,16.630832,16.921744,16.921744,16.921744,17.227628,17.227628,17.227628,17.359767,16.965703,16.906511,16.978413,
684.4515,16.865565,16.648287,16.500736,17.239829,16.604657,16.986884,16.96875,17.021815,16.612621,16.612621,16.926593,16.926593,16.926593,17.216542,17.216542,17.216542,17.050121,16.9375,16.917893,17.043629,
684.7330,16.804703,16.810928,16.551559,17.270309,16.523453,16.692215,16.948441,17.082809,16.389084,16.389084,16.764084,16.764084,16.764084,17.165619,17.165619,17.165619,16.765655,16.835953,17.131226,17.348404,
685.0146,16.535047,16.648338,16.621124,17.203085,16.46875,16.730538,16.9375,16.917879,16.507912,16.507912,16.6875,16.6875,16.6875,17.343829,17.343829,17.343829,16.734415,16.722626,17.179668,17.429668,
685.2962,16.556441,16.493702,16.65625,16.987285,16.374881,16.699857,16.975048,16.831274,16.887834,16.887834,16.800143,16.800143,16.800143,17.531369,17.531369,17.531369,16.893893,16.649952,17.062381,17.199738,
685.5777,16.944369,16.648825,16.674257,16.94703,16.222463,16.534963,17.07203,17.023825,17.152537,17.152537,17.037067,17.037067,17.037067,17.611757,17.611757,17.611757,17.11281,16.805075,16.891955,16.99047,
685.8593,17.173492,16.78125,16.77371,17.155178,16.15625,16.606686,17.125,17.07004,16.994603,16.994603,17.121766,17.121766,17.121766,17.521548,17.521548,17.521548,17.339444,17.161647,16.760774,16.868532,
686.1408,17.006247,16.71534,16.810795,17.429548,16.15625,16.982391,17.092045,16.736359,16.647724,16.647724,17.126705,17.126705,17.126705,17.239769,17.239769,17.239769,17.404545,17.525003,16.702272,16.894888,
686.4224,16.906606,16.813391,16.969819,17.452501,16.344819,17.140179,17.235355,16.578571,16.688569,16.688569,16.920538,16.920538,16.920538,16.732504,16.732504,16.732504,17.280715,17.357504,16.907497,17.047321,
686.7040,17.013605,17.013605,17.15625,17.224137,16.516298,17.047548,17.331492,16.835669,16.815194,16.815194,16.642645,16.642645,16.642645,16.555766,16.555766,16.555766,17.157597,16.926589,17.080145,16.945581,
686.9855,17.10507,17.01993,17.12787,16.99442,16.59933,16.98868,17.108099,17.14477,16.70743,16.70743,16.65051,16.65051,16.65051,17.002551,17.002551,17.002551,17.125,16.72736,16.860969,16.79257,
687.2671,17.196539,16.915032,17.040032,16.848141,16.826186,16.897211,17.004648,17.160384,16.736827,16.736827,16.70532,16.70532,16.70532,17.35718,17.35718,17.35718,17.178718,16.598141,16.66968,16.978045,
687.5486,17.18665,16.81841,16.99409,16.87585,16.99409,16.98312,17.1571,16.98733,17.008459,17.008459,16.6875,16.6875,16.6875,17.33699,17.33699,17.33699,17.30068,16.60051,16.484781,17.19426,
687.8302,16.998459,16.828896,17.03125,17.028307,17.007427,17.163677,17.25,17.064041,17.285734,17.285734,16.6875,16.6875,16.6875,17.328896,17.328896,17.328896,17.375,16.691984,16.235146,17.154709,
688.1118,16.821442,16.984327,17.064712,17.203077,16.890673,17.058077,17.194231,17.252212,17.321442,17.321442,16.676346,16.676346,16.676346,17.528942,17.528942,17.528942,17.207692,16.772308,16.323654,16.966538,
688.3933,16.760455,17.228973,17.135397,17.354147,16.687616,16.927103,17.041764,17.187732,17.208469,17.208469,16.677045,16.677045,16.677045,17.801986,17.801986,17.801986,16.833469,16.791705,16.364545,16.885455,
688.6749,16.815168,17.206098,16.963415,17.278582,16.601067,16.944817,16.9375,17.004992,17.004649,17.004649,16.94051,16.94051,16.94051,17.713415,17.713415,17.713415,16.764634,16.624657,16.454459,16.891959,
688.9565,17.057912,16.6875,16.504588,17.000289,16.625289,17.049024,16.910838,17.067378,16.901662,16.901662,17.366402,17.366402,17.366402,17.210152,17.210152,17.210152,16.999711,16.352637,16.580274,16.928902,
689.2380,17.076198,16.654965,16.4375,16.786814,16.541954,17.166954,16.827483,16.770546,16.944349,16.944349,17.098029,17.098029,17.098029,16.974314,16.974314,16.974314,17.213186,16.448204,16.657535,16.660529,
689.5196,16.944881,16.592025,16.407975,16.68405,16.779525,17.478338,16.714819,16.606788,16.867619,16.867619,16.814225,16.814225,16.814225,16.849406,16.849406,16.849406,17.345475,16.685775,16.720475,16.421013,
689.8011,16.948861,16.733909,16.339019,16.941298,16.841851,17.739572,16.48674,16.796409,16.823861,16.823861,16.71212,16.71212,16.71212,17.001899,17.001899,17.001899,17.24337,16.77462,16.684668,16.435601,
690.0827,16.857362,16.947406,16.449259,17.181621,16.759906,17.351161,16.461018,17.015785,16.738241,16.738241,16.675741,16.675741,16.675741,17.154397,17.154397,17.154397,17.21875,16.726482,16.882732,16.3125,
690.3643,16.77099,17.125,16.49487,17.058779,16.891329,16.80784,16.59328,17.19823,16.71828,16.71828,16.583959,16.583959,16.583959,17.29151,17.29151,17.29151,17.23927,16.583959,16.78125,16.30737,
690.6458,16.705605,17.103091,16.464368,16.509919,16.660632,16.664436,16.798199,17.071841,16.896909,16.896909,16.379382,16.379382,16.379382,17.334986,17.334986,17.334986,17.374422,16.348709,16.790014,16.285632,
690.9274,16.646807,16.961481,16.524728,16.329246,16.672962,16.968037,17.075577,16.915693,17.005808,17.005808,16.486209,16.486209,16.486209,17.273981,17.273981,17.273981,17.482541,16.292901,16.865557,16.330673,
691.2089,16.826942,16.903362,17.15284,17.397585,16.568277,17.4375,16.914393,16.761553,16.809612,16.809612,17.07642,17.07642,17.07642,17.210085,17.210085,17.210085,16.889442,17.09375,17.045692,16.457197,
691.4905,16.983752,16.879286,16.808214,17.323216,16.648575,17.433214,16.672498,16.879286,16.794109,16.794109,16.901964,16.901964,16.901964,17.120714,17.120714,17.120714,17.035536,17.08732,17.200359,16.358752,
691.7721,17.190298,16.936101,16.755597,17.475746,16.977145,17.370803,16.474347,16.940298,16.972947,16.972947,16.838153,16.838153,16.838153,17.066697,17.066697,17.066697,17.09375,16.993004,17.368004,16.563899,
692.0536,17.249344,16.906906,16.878281,17.630905,17.162812,17.276657,16.600968,17.002625,17.067093,17.067093,16.718094,16.718094,16.718094,17.160187,17.160187,17.160187,17.092438,16.84375,17.21022,16.595718,
692.3352,17.218836,16.937414,17.030821,17.905478,17.467893,17.0631,16.936557,17.124657,17.28065,17.28065,16.687586,16.687586,16.687586,17.343236,17.343236,17.343236,17.031421,16.84375,16.813615,16.687243,
692.6167,17.005786,16.998347,16.574898,17.723709,17.347056,17.0625,17.150464,17.368388,17.28125,17.28125,16.748347,16.748347,16.748347,17.404597,17.404597,17.404597,17.152944,16.995867,16.690806,16.626653,
692.8983,16.703162,17.059368,16.948389,17.392229,17.10628,17.240603,17.215618,17.285949,16.984412,16.984412,16.720316,16.720316,16.720316,17.346882,17.346882,17.346882,17.245301,17.356205,16.954654,16.446897,
693.1799,16.62961,16.975664,17.547653,17.085548,16.949024,17.336836,16.929298,17.22336,16.766134,16.766134,16.689805,16.689805,16.689805,17.40164,17.40164,17.40164,17.597342,17.693397,17.171366,16.408555,
693.4614,17.10453,16.912335,16.888558,17.175331,16.175893,16.723181,17.357573,16.795635,17.22953,17.22953,16.6875,16.6875,16.6875,16.870304,16.870304,16.870304,17.653208,17.464881,17.018254,17.083234,
693.7430,17.046365,17.043606,16.839971,17.1875,16.368463,16.985905,17.433721,16.914828,17.28125,17.28125,16.90727,16.90727,16.90727,16.949856,16.949856,16.949856,17.628779,17.272672,17.082414,16.991422,
694.0246,16.790626,16.92882,16.683334,17.267708,16.53993,17.29861,17.196876,16.830556,17.120834,17.120834,17.017708,17.017708,17.017708,17.048958,17.048958,17.048958,17.518056,17.11632,16.799654,16.808334,
694.3061,16.802004,16.802243,16.578244,17.411259,16.770515,17.291746,17.078244,16.786498,17.197757,17.197757,16.693226,16.693226,16.693226,17.088502,17.088502,17.088502,17.291985,17.041746,16.802004,16.729246,
694.5877,16.863038,16.402218,16.5625,17.058468,16.635618,17.028562,16.986694,16.654906,17.142944,17.142944,16.801882,16.801882,16.801882,16.563105,16.563105,16.563105,16.896237,17.056519,16.787231,16.744019,
694.8692,16.801389,16.263426,16.783332,16.698844,16.471065,16.821529,16.96875,16.698611,16.953242,16.953242,17.064582,17.064582,17.064582,16.584721,16.584721,16.584721,16.861574,17.087037,16.854861,16.823611,
695.1508,16.495576,16.583286,17.034199,16.625,16.342275,16.828862,16.873525,16.599719,16.739607,16.739607,17.077388,17.077388,17.077388,16.791643,16.791643,16.791643,16.708357,17.09375,17.017837,16.772332,
695.4324,16.313944,16.849036,17.255286,16.878842,16.24327,16.959133,16.866827,16.63173,16.61827,16.61827,16.716352,16.716352,16.716352,16.982209,16.982209,16.982209,16.933168,17.116827,17.200959,16.703847,
695.7139,16.16951,16.503986,17.066672,16.834662,16.44223,16.798868,16.964392,16.902078,16.59375,16.59375,16.347922,16.347922,16.347922,16.606638,16.606638,16.606638,16.405505,16.879172,16.847736,16.553412,
695.9955,16.276345,16.322129,16.947129,16.932595,16.596112,16.956578,17.064862,16.978379,16.680233,16.680233,16.466207,16.466207,16.466207,16.480741,16.480741,16.480741,16.567043,16.824491,16.795603,16.608103,
696.2770,16.636273,16.584129,17.041973,16.832844,16.750367,17.208762,17.114645,16.926961,16.760539,16.760539,16.771445,16.771445,16.771445,16.583578,16.583578,16.583578,17.105207,16.885539,17.052695,16.635355,
696.5586,16.720742,16.759089,16.992903,16.75,16.852839,17.240911,17.246017,16.744894,16.700572,16.700572,16.955678,16.955678,16.955678,16.584661,16.584661,16.584661,17.503114,16.986928,17.055403,16.725847,
696.8402,16.881956,16.820141,16.918054,16.652772,16.875,16.985402,17.409728,16.597913,16.714587,16.714587,16.902772,16.902772,16.902772,16.931967,16.931967,16.931967,17.566663,16.934022,16.786098,16.820141,
697.1217,16.925108,16.881196,16.775189,16.331629,16.762662,16.862473,17.356412,16.656115,16.656385,16.656385,16.750135,16.750135,16.750135,17.081358,17.081358,17.081358,17.400189,16.837554,16.65625,16.787581,
697.4033,16.965007,16.78024,16.669499,16.174251,16.579491,16.784993,17.263249,16.772754,16.503743,16.503743,16.777507,16.777507,16.777507,17.049251,17.049251,17.049251,17.330501,16.866504,16.872267,16.75,
697.6849,17.117656,16.670219,16.604407,16.170219,16.448157,16.839718,17.077189,16.847062,16.472062,16.472062,16.964718,16.964718,16.964718,17.0625,17.0625,17.0625,17.274626,16.975374,17.117656,16.732719,
697.9664,17.02188,16.788746,17.009674,16.636548,16.671242,16.887814,17.10312,16.990934,16.781554,16.781554,16.930004,16.930004,16.930004,17.178434,17.178434,17.178434,17.086254,16.849068,17.088128,16.784998,
698.2480,17.001752,16.890406,17.279498,17.173408,16.795342,16.748686,17.202468,17.062062,16.888654,16.888654,16.780812,16.780812,16.780812,17.328782,17.328782,17.328782,16.984594,16.750876,16.762339,16.812062,
698.5295,17.170382,16.829618,17.065486,17.341759,16.596736,16.520104,17.095741,17.000995,16.719745,16.719745,16.689491,16.689491,16.689491,17.299364,17.299364,17.299364,16.969745,16.918391,16.349722,16.826632,
698.8111,17.117868,16.78125,16.824632,17.334191,16.5,16.403824,17.103309,16.925515,16.716324,16.716324,16.552941,16.552941,16.552941,17.175515,17.175515,17.175515,16.836618,17.117721,16.242721,16.918235,
699.0927,16.94521,16.931922,16.574065,16.976051,16.541092,16.738843,17.173803,16.888697,16.763697,16.763697,16.496145,16.496145,16.496145,16.946933,16.946933,16.946933,16.759842,17.27354,16.549211,17.037237,
699.3742,16.900969,17.099031,16.455766,16.663953,16.723593,17.150969,17.195203,16.81536,16.794234,16.794234,16.596172,16.596172,16.596172,16.692781,16.692781,16.692781,16.929359,17.369719,17.033233,17.189922,
699.6558,16.98659,17.001138,16.4375,16.681933,16.90625,17.162955,17.139548,16.822497,16.787955,16.787955,16.73659,16.73659,16.73659,16.65625,16.65625,16.65625,17.167384,17.40625,17.171936,17.219888,
699.9373,17.120309,16.802194,16.425938,16.69437,16.883127,17.044068,16.864694,17.089059,16.726877,16.726877,16.847185,16.847185,16.847185,16.575318,16.575318,16.575318,17.327497,17.371565,16.7097,17.090315,
700.2189,17.012556,16.549034,16.634148,16.638863,16.800341,16.841136,16.785171,16.959602,16.665795,16.665795,16.895398,16.895398,16.895398,16.470057,16.470057,16.470057,17.167499,17.084602,16.385852,16.835909,
700.5005,16.736585,16.416394,17.001635,16.373365,16.749182,16.688318,16.91803,16.53125,16.67572,16.67572,16.864856,16.864856,16.864856,16.622547,16.622547,16.622547,16.617309,16.676538,16.467115,16.478894,
700.7820,16.96875,16.465811,16.912749,16.528311,16.897434,16.643874,16.793626,16.568999,16.875621,16.875621,16.796564,16.796564,16.796564,16.916308,16.916308,16.916308,16.396813,16.709313,16.763618,16.537749,
701.0636,16.881436,16.601101,17.017463,16.619944,17.15487,16.6875,16.784926,16.65625,17.058824,17.058824,16.722426,16.722426,16.722426,17.147519,17.147519,17.147519,16.383731,16.678769,17.15625,16.625,
701.3452,16.664277,16.829412,17.110662,16.759742,17.280392,16.743689,16.947242,16.592034,16.952696,16.952696,16.820527,16.820527,16.820527,17.141054,17.141054,17.141054,16.494546,16.664277,17.019792,16.633027,
701.6267,16.768061,16.976074,17.242676,16.983397,17.12891,16.96484,17.148926,16.420897,16.884279,16.884279,16.84375,16.84375,16.84375,17.1875,17.1875,17.1875,16.779295,16.716795,16.537115,16.65625,
701.9083,17.064359,17.006622,17.119423,17.163686,16.904391,17.15625,17.072026,16.528346,16.825744,16.825744,16.717936,16.717936,16.717936,17.200744,17.200744,17.200744,16.841891,16.786013,16.283109,16.72909,
702.1898,17.151973,16.948355,16.69671,17.685856,16.787171,17.162171,16.809868,16.773684,16.886842,16.886842,16.267763,16.267763,16.267763,17.255921,17.255921,17.255921,16.66546,16.74079,16.435856,17.076974,
702.4714,16.96867,16.640745,16.50008,17.59841,16.833387,17.213609,16.49992,16.901109,16.885283,16.885283,16.34375,16.34375,16.34375,17.244698,17.244698,17.244698,16.541934,16.838207,16.630382,17.301816,
702.7530,16.830594,16.861429,16.674344,16.549344,16.960118,17.34375,16.370891,17.017679,16.674759,16.674759,16.34375,16.34375,16.34375,17.057976,17.057976,17.057976,17.098689,16.228212,16.96875,16.790297,
703.0345,16.968114,16.773597,16.777423,16.721304,17.08227,17.35523,16.538903,16.903059,16.999364,16.999364,16.309309,16.309309,16.309309,17.00829,17.00829,17.00829,17.354594,16.526151,16.976403,16.870537,
703.3161,17.178106,16.715619,16.753131,17.200025,16.987475,17.418713,16.603144,16.65625,17.221881,17.221881,16.031188,16.031188,16.031188,16.850012,16.850012,16.850012,17.634332,16.9375,16.999938,17.090681,
703.5976,17.086439,16.658257,16.771502,17.300315,16.879874,17.201262,16.694811,16.668435,17.228068,17.228068,15.754874,15.754874,15.754874,16.913561,16.913561,16.913561,17.400946,16.900946,16.71875,17.351061,
703.8792,16.987792,16.3125,16.654506,17.154506,16.940988,16.623256,16.78125,16.817732,16.965262,16.965262,15.833428,15.833428,15.833428,17.013952,17.013952,17.013952,16.96875,16.453054,16.72747,17.430524,
704.1608,16.777041,16.308291,16.626052,17.122895,17.006314,16.590593,16.782302,16.904145,16.90625,16.90625,16.185395,16.185395,16.185395,17.253157,17.253157,17.253157,16.977169,16.191709,16.884471,17.313552,
704.4423,16.65625,16.188948,16.654078,17.06431,17.188586,16.49819,16.812862,16.841578,16.90444,16.90444,16.120294,16.120294,16.120294,17.345198,17.345198,17.345198,17.22237,16.31612,17.160232,17.341578,
704.7239,16.65625,16.311192,16.470712,17.217115,17.280269,16.345385,16.843423,16.658212,16.751635,16.751635,15.723001,15.723001,15.723001,17.467442,17.467442,17.467442,17.52798,16.62173,17.496403,17.158212,
705.0055,16.595779,17.128853,16.589691,16.644279,16.797485,16.918221,16.873985,16.565544,16.719765,16.719765,17.381691,17.381691,17.381691,16.743103,16.743103,16.743103,17.198662,16.806412,16.834823,17.005074,
705.2870,16.59375,17.008505,16.623299,16.743196,16.78125,16.848853,16.993196,16.651147,16.541456,16.541456,17.023815,17.023815,17.023815,16.807397,16.807397,16.807397,17.039755,16.871598,16.753402,16.793157,
705.5686,16.536022,16.740225,16.682728,16.807728,16.665794,17.161253,16.942272,16.742842,16.38693,16.38693,16.567041,16.567041,16.567041,16.95682,16.95682,16.95682,17.002386,16.961592,16.923184,16.752386,
705.8501,16.756692,16.577849,16.574779,16.868861,16.430808,17.131139,16.796599,16.919082,16.375,16.375,16.587611,16.587611,16.587611,17.194192,17.194192,17.194192,17.140901,16.884209,16.9375,16.580918,
706.1317,16.726254,16.150031,16.782484,16.820004,16.873715,17.152498,16.698756,17.157484,16.594984,16.594984,16.978721,16.978721,16.978721,17.35624,17.35624,17.35624,17.266242,16.902498,17.129986,16.754986,
706.4133,16.665116,16.174201,16.919768,16.866134,17.20567,17.075799,16.741134,17.160683,16.812719,16.812719,17.165335,17.165335,17.165335,17.321366,17.321366,17.321366,17.173982,16.852616,17.290335,16.915335,
706.6948,16.316465,16.056813,16.859088,17.005687,17.589785,17.010225,16.854549,16.711915,17.026711,17.026711,16.899989,16.899989,16.899989,17.155676,17.155676,17.155676,16.999426,16.896025,17.3125,16.806813,
706.9764,16.020868,15.980332,16.716455,16.980332,18.063595,16.872705,17.027754,16.523164,16.986123,16.986123,16.614618,16.614618,16.614618,17.048623,17.048623,17.048623,16.765077,16.931709,17.3125,16.653955,
707.2579,16.266136,16.167007,16.91054,17.290918,17.214527,17.240265,16.913807,16.376089,17.117443,17.117443,16.884668,16.884668,16.884668,16.907339,16.907339,16.907339,17.016136,16.9375,17.08946,16.872822,
707.5395,16.536603,16.170537,16.89643,17.278573,16.96875,17.223217,16.826787,16.536603,17.035717,17.035717,16.944643,16.944643,16.944643,17.2366,17.2366,17.2366,17.16607,16.5759,16.838397,16.624114,
707.8211,16.59375,16.296845,16.875,17.109405,16.828155,16.81258,16.789068,16.921805,16.742243,16.742243,16.867203,16.867203,16.867203,17.601507,17.601507,17.601507,17.1875,16.585912,16.68752,16.484385,
708.1026,16.502711,16.275471,16.89776,17.130779,16.917808,16.641981,16.826769,17.145049,16.701769,16.701769,16.86651,16.86651,16.86651,17.482662,17.482662,17.482662,17.119221,16.943636,16.952126,16.810146,
708.3842,16.380397,16.758032,16.90625,16.824925,17.035015,16.75753,16.777485,17.563002,16.829192,16.829192,16.941265,16.941265,16.941265,17.27372,17.27372,17.27372,16.917043,17.283383,16.907882,17.003765,
708.6658,16.258077,17.118678,17.077597,16.666082,17.19101,16.962428,16.835673,17.675913,17.024928,17.024928,16.904495,16.904495,16.904495,17.325842,17.325842,17.325842,16.736658,17.267908,16.629566,16.817066,
708.9473,16.529996,17.353498,16.948752,16.220505,17.042502,17.03125,16.9165,17.448752,17.197499,17.197499,16.667502,16.667502,16.667502,17.250501,17.250501,17.250501,16.70825,17.094251,16.469001,16.615001,
709.2289,16.848161,17.557995,16.863833,15.819257,16.817005,17.051333,16.917417,17.223255,17.189752,17.189752,16.381757,16.381757,16.381757,17.006757,17.006757,17.006757,16.738833,17.131663,16.578078,16.622748,
709.5104,16.665665,17.13958,17.030334,16.320671,16.905334,17.043083,16.692665,17.039749,16.864998,16.864998,16.786087,16.786087,16.786087,16.556748,16.556748,16.556748,16.594666,17.109833,16.811584,16.928085,
709.7920,16.612515,16.656226,17.068743,16.950034,16.962495,17.012498,16.5625,16.912493,16.781262,16.781262,16.793711,16.793711,16.793711,16.400007,16.400007,16.400007,16.593762,17.006243,17.000012,17.112502,
710.0736,16.814126,16.458892,17.03125,17.106911,16.828963,16.963821,16.544411,16.856911,17.024645,17.024645,16.485213,16.485213,16.485213,16.455589,16.455589,16.455589,16.800966,17.041108,17.116768,17.197358,
710.3551,16.853966,16.353966,16.996394,16.91947,16.645432,16.972356,16.513822,16.84375,17.208534,17.208534,16.458534,16.458534,16.458534,16.608174,16.608174,16.608174,17.045674,17.215746,17.103966,17.302284,
710.6367,16.829268,16.379572,16.817839,16.730946,16.495428,16.966464,16.617375,17.028197,17.216464,17.216464,16.667679,16.667679,16.667679,16.769054,16.769054,16.769054,17.055643,17.161589,16.961893,17.276678,
710.9182,16.763204,16.453609,16.655282,16.784155,16.534155,16.953609,16.686532,17.139172,17.123063,17.123063,16.667517,16.667517,16.667517,16.876937,16.876937,16.876937,16.936532,16.789612,16.810563,17.250968,
711.1998,16.826568,16.484202,16.578644,16.890452,16.563192,16.922394,16.702606,17.047394,16.892528,16.892528,16.562154,16.562154,16.562154,16.891144,16.891144,16.891144,17.045318,16.593404,16.935424,17.312154,
711.4814,17.027935,16.440815,16.501657,16.773084,16.721944,16.919389,16.720407,16.940815,16.703954,16.703954,16.800898,16.800898,16.800898,16.873343,16.873343,16.873343,17.143111,16.846944,17.139796,17.314157,
711.7629,17.079608,16.318432,16.567744,16.964407,16.544492,17.322299,16.786494,16.917426,16.560223,16.560223,17.017108,17.017108,17.017108,16.694121,16.694121,16.694121,17.221027,17.09375,17.22696,17.21054,
712.0445,17.102967,16.371402,16.606565,17.280576,16.220097,17.507196,17.149054,16.860837,16.581608,16.581608,16.905576,16.905576,16.905576,16.558902,16.558902,16.558902,17.321044,17.107239,17.272033,17.111511,
712.3260,17.066386,16.646789,16.422974,17.092062,16.648478,17.059123,17.597127,16.71875,17.069254,17.069254,16.729899,16.729899,16.729899,16.859965,16.859965,16.859965,17.185812,17.086487,17.116048,16.914022,
712.6076,16.925312,16.788124,16.251561,17.012188,16.942813,16.923751,17.598433,16.730938,17.364373,17.364373,16.65625,16.65625,16.65625,17.220941,17.220941,17.220941,17.105938,17.043438,17.005313,16.595311,
712.8892,16.871632,16.726921,16.063935,17.100486,16.953843,16.942303,17.220185,16.830775,17.123067,17.123067,16.713947,16.713947,16.713947,17.526447,17.526447,17.526447,17.240393,16.993264,17.0625,16.534618,
713.1707,16.801608,16.643931,15.895358,17.240535,16.787861,16.723934,17.116962,17.001427,16.830003,16.830003,16.910531,16.910531,16.910531,17.592323,17.592323,17.592323,17.470177,16.940354,16.997146,16.539288,
713.4523,16.791497,16.572747,15.926234,17.219769,16.696728,16.551234,17.249491,17.0625,16.841203,16.841203,17.073256,17.073256,17.073256,17.459522,17.459522,17.459522,17.449275,17.103488,16.926234,16.4375,
713.7339,16.841309,16.651367,16.079264,17.09375,16.872559,16.742676,17.235677,17.043294,17.252279,17.252279,17.060059,17.060059,17.060059,17.3125,17.3125,17.3125,17.223633,17.264323,17.021647,16.447103,
714.0154,17.049616,16.77229,16.17854,16.995186,16.847896,16.767252,16.981856,16.901436,17.217859,17.217859,17.125,17.125,17.125,17.106411,17.106411,17.106411,17.201275,17.338936,16.901436,16.549394,
714.2970,17.348014,16.533695,16.189528,16.808236,16.625,16.352069,16.772931,16.631292,16.610389,16.610389,17.100042,17.100042,17.100042,16.635347,16.635347,16.635347,17.393875,17.010556,16.689528,16.791597,
714.5785,17.118381,16.014299,16.350369,16.98411,16.59428,16.4134,16.75768,16.51642,16.65625,16.65625,17.03125,17.03125,17.03125,16.819119,16.819119,16.819119,17.110701,16.82733,16.78893,16.95233,
714.8601,16.849914,16.390839,16.59771,17.003082,16.53521,16.573502,16.851669,16.382042,16.649208,16.649208,17.010124,17.010124,17.010124,17.010124,17.010124,17.010124,16.867958,17.074379,16.84771,17.107834,
715.1417,16.669061,16.939055,16.78921,16.951088,16.65625,16.776399,17.202643,16.489521,16.657027,16.657027,16.9375,16.9375,16.9375,16.905473,16.905473,16.905473,16.850155,17.405473,17.007183,17.15625,
715.4232,16.770685,17.095171,17.016335,17.159623,16.65625,17.017312,17.590377,16.795188,16.78125,16.78125,16.960582,16.960582,16.960582,16.78125,16.78125,16.78125,16.915394,17.235085,17.144709,17.133168,
