,Live Spectrum 26-10-2023 13:39:50,Live Spectrum 26-10-2023 13:39:52,Live Spectrum 26-10-2023 13:39:52,Live Spectrum 26-10-2023 13:39:53,Live Spectrum 26-10-2023 13:39:54,Live Spectrum 26-10-2023 13:39:54,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:58,Live Spectrum 26-10-2023 13:39:58,Live Spectrum 26-10-2023 13:39:58,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
746.3950,78.87754,78.346852,79.255642,80.005642,79.510427,80.992971,80.171758,80.171758,81.327712,81.327712,81.327712,80.688357,80.688357,80.688357,81.379785,81.379785,81.379785,82.019436,82.019436,82.019436,81.662453,81.662453,83.017752,
746.6765,77.871965,77.719991,77.957744,78.673433,78.764701,79.903822,78.427074,78.427074,80.121965,80.121965,80.121965,79.584565,79.584565,79.584565,81.151367,81.151367,81.151367,81.107237,81.107237,81.107237,80.623179,80.623179,81.475507,
746.9581,75.850822,76.532799,76.513739,77.187635,78.414602,78.295057,78.347993,78.347993,78.44309,78.44309,78.44309,79.027277,79.027277,79.027277,79.685008,79.685008,79.685008,80.290949,80.290949,80.290949,79.606075,79.606075,80.358836,
747.2397,73.138826,74.706895,74.980422,75.785199,76.117812,76.230422,76.212639,76.212639,76.878949,76.878949,76.878949,77.778554,77.778554,77.778554,77.520113,77.520113,77.520113,78.457254,78.457254,78.457254,78.395831,78.395831,78.539508,
747.5212,71.007821,73.098385,73.32649,73.961772,73.461047,74.693264,73.404918,73.404918,75.223385,75.223385,75.223385,75.875522,75.875522,75.875522,75.825563,75.825563,75.825563,76.783829,76.783829,76.783829,76.243022,76.243022,75.659756,
747.8028,68.843687,70.526152,70.675526,70.742384,71.738702,72.508041,72.161836,72.161836,72.61677,72.61677,72.61677,73.536159,73.536159,73.536159,73.492384,73.492384,73.492384,74.355536,74.355536,74.355536,72.927367,72.927367,73.064955,
748.0844,67.263448,68.037478,68.220584,68.261117,70.070027,70.403691,70.573389,70.573389,70.064334,70.064334,70.064334,70.98067,70.98067,70.98067,70.597915,70.597915,70.597915,72.095584,72.095584,72.095584,69.846616,69.846616,71.78721,
748.3659,65.567036,65.66048,66.163346,67.035786,66.959094,68.515249,67.278384,67.278384,67.668939,67.668939,67.668939,67.857942,67.857942,67.857942,67.864287,67.864287,67.864287,69.482803,69.482803,69.482803,67.943539,67.943539,70.020537,
748.6475,63.898891,65.032546,65.871321,65.435116,65.627591,67.664568,66.515133,66.515133,65.970694,65.970694,65.970694,67.302006,67.302006,67.302006,66.647596,66.647596,66.647596,66.893812,66.893812,66.893812,67.766325,67.766325,68.640781,
748.9290,62.098945,64.35414,64.791618,63.802038,64.260361,64.93742,64.687457,64.687457,64.911409,64.911409,64.911409,65.640614,65.640614,65.640614,65.260368,65.260368,65.260368,65.973923,65.973923,65.973923,66.682254,66.682254,66.505159,
749.2106,61.72613,63.469357,63.42851,62.586977,62.803389,63.074799,63.620444,63.620444,63.661412,63.661412,63.661412,65.252702,65.252702,65.252702,64.036412,64.036412,64.036412,65.055606,65.055606,65.055606,65.587098,65.587098,65.255162,
749.4922,61.074424,61.521751,61.58602,61.308635,61.379389,62.276861,62.857967,62.857967,62.629914,62.629914,62.629914,64.156055,64.156055,64.156055,62.991745,62.991745,62.991745,64.094798,64.094798,64.094798,63.859539,63.859539,64.017362,
749.7737,59.784937,59.937816,61.060666,60.95834,61.302701,62.106625,62.399211,62.399211,62.365201,62.365201,62.365201,62.449764,62.449764,62.449764,62.519006,62.519006,62.519006,63.515635,63.515635,63.515635,62.757059,62.757059,62.438427,
750.0553,58.180109,58.54175,60.198719,59.880969,60.486406,60.899578,61.120234,61.120234,61.395047,61.395047,61.395047,61.117609,61.117609,61.117609,60.701344,60.701344,60.701344,61.931781,61.931781,61.931781,60.925578,60.925578,61.281969,
750.3368,56.994283,57.586382,58.368266,58.537728,59.50381,58.987931,59.589175,59.589175,59.168571,59.168571,59.168571,59.871442,59.871442,59.871442,58.72256,58.72256,58.72256,60.269181,60.269181,60.269181,59.526549,59.526549,60.346543,
750.6184,55.395953,56.838289,56.336139,56.712662,57.989703,57.341781,56.987554,56.987554,57.277131,57.277131,57.277131,57.778564,57.778564,57.778564,57.241763,57.241763,57.241763,58.592497,58.592497,58.592497,58.586856,58.586856,58.36533,
750.9000,53.542444,55.369212,55.801956,54.306376,56.064856,55.583206,56.021379,56.021379,56.386867,56.386867,56.386867,56.295159,56.295159,56.295159,55.737078,55.737078,55.737078,56.542108,56.542108,56.542108,57.64196,57.64196,57.515614,
751.1815,51.713849,53.646447,54.0155,53.008507,53.294768,53.759085,53.49218,53.49218,53.736232,53.736232,53.736232,54.058644,54.058644,54.058644,53.979239,53.979239,53.979239,55.047218,55.047218,55.047218,54.649944,54.649944,56.007102,
751.4631,50.637707,51.516411,51.804017,51.630819,51.103279,51.016942,51.459741,51.459741,51.608046,51.608046,51.608046,52.043425,52.043425,52.043425,52.681669,52.681669,52.681669,53.362813,53.362813,53.362813,52.183259,52.183259,53.191198,
751.7446,49.108228,48.884685,49.258589,49.384685,49.504893,48.967653,50.081871,50.081871,50.114218,50.114218,50.114218,49.91953,49.91953,49.91953,51.376299,51.376299,51.376299,51.941195,51.941195,51.941195,50.930312,50.930312,50.336562,
752.0262,48.64461,48.330802,47.876308,48.8219,48.803288,48.140065,48.982197,48.982197,49.803288,49.803288,49.803288,49.433953,49.433953,49.433953,50.578873,50.578873,50.578873,51.213584,51.213584,51.213584,50.720867,50.720867,50.148158,
752.3078,47.021105,47.831068,46.748309,47.990277,47.266877,47.527445,48.301509,48.301509,48.268991,48.268991,48.268991,48.120773,48.120773,48.120773,48.8298,48.8298,48.8298,49.82515,49.82515,49.82515,49.617814,49.617814,49.834873,
752.5893,46.280442,46.904595,46.6255,47.280249,46.21825,47.249731,47.497652,47.497652,47.374384,47.374384,47.374384,47.812077,47.812077,47.812077,47.811692,47.811692,47.811692,48.466941,48.466941,48.466941,49.093134,49.093134,49.185075,
752.8709,45.632212,45.577268,47.026785,46.477679,45.816965,47.033654,45.6147,45.6147,46.880495,46.880495,46.880495,47.472528,47.472528,47.472528,47.163462,47.163462,47.163462,47.016141,47.016141,47.016141,48.599245,48.599245,47.240386,
753.1525,44.373396,45.074069,45.474377,44.820296,44.133519,46.787035,45.746385,45.746385,46.172881,46.172881,46.172881,46.033984,46.033984,46.033984,46.545711,46.545711,46.545711,48.434766,48.434766,48.434766,46.945296,46.945296,47.585073,
753.4340,43.59001,44.278611,44.291816,44.479754,44.274648,45.575266,44.724914,44.724914,45.40251,45.40251,45.40251,44.221174,44.221174,44.221174,45.596613,45.596613,45.596613,47.292916,47.292916,47.292916,45.760566,45.760566,46.598814,
753.7156,42.133321,42.820821,43.326989,43.992357,42.941395,44.459366,43.943136,43.943136,44.362665,44.362665,44.362665,43.471435,43.471435,43.471435,44.431067,44.431067,44.431067,45.93992,45.93992,45.93992,44.765964,44.765964,45.401292,
753.9971,40.151382,40.927087,42.075775,42.99849,41.316703,42.818552,42.28915,42.28915,42.989418,42.989418,42.989418,43.025874,43.025874,43.025874,43.257731,43.257731,43.257731,44.551918,44.551918,44.551918,43.483873,43.483873,44.138275,
754.2787,39.479653,39.854464,40.954869,41.805275,40.841342,41.615557,41.171401,41.171401,41.686931,41.686931,41.686931,41.693587,41.693587,41.693587,41.764961,41.764961,41.764961,43.336525,43.336525,43.336525,42.854653,42.854653,43.510903,
754.5603,38.491611,38.835361,39.097875,40.084941,39.551314,40.327391,39.689248,39.689248,40.074595,40.074595,40.074595,40.160585,40.160585,40.160585,39.391849,39.391849,39.391849,41.644855,41.644855,41.644855,41.579978,41.579978,42.436871,
754.8418,38.151572,38.014264,38.399847,38.607516,38.220706,39.030253,38.260813,38.260813,39.060276,39.060276,39.060276,39.380407,39.380407,39.380407,38.395169,38.395169,38.395169,40.368098,40.368098,40.368098,40.308551,40.308551,41.183551,
755.1234,37.007636,36.624597,37.86887,37.072045,37.423332,38.096161,37.454582,37.454582,38.242463,38.242463,38.242463,38.558279,38.558279,38.558279,38.675643,38.675643,38.675643,39.858923,39.858923,39.858923,38.902531,38.902531,40.001004,
755.4049,36.04781,35.503695,37.123175,36.189352,36.875009,37.613978,37.071697,37.071697,37.935666,37.935666,37.935666,38.248166,38.248166,38.248166,37.395246,37.395246,37.395246,38.351131,38.351131,38.351131,38.446697,38.446697,39.04781,
755.6865,35.774215,34.912358,36.568608,36.039322,36.404286,36.882144,36.13318,36.13318,37.00818,37.00818,37.00818,37.728894,37.728894,37.728894,37.436464,37.436464,37.436464,37.503108,37.503108,37.503108,37.916394,37.916394,38.148287,
755.9681,35.159128,35.273475,35.50626,35.923819,35.940883,36.16352,35.274839,35.274839,36.069265,36.069265,36.069265,36.850515,36.850515,36.850515,37.280745,37.280745,37.280745,36.466226,36.466226,36.466226,37.064873,37.064873,38.03125,
756.2496,34.426409,35.052208,34.230591,35.243656,35.689474,35.664943,35.076739,35.076739,36.017011,36.017011,36.017011,35.605591,35.605591,35.605591,36.110338,36.110338,36.110338,35.861936,35.861936,35.861936,36.645958,36.645958,37.60719,
756.5312,33.68485,34.163133,33.795881,34.523502,35.290121,34.861492,35.350173,35.350173,35.351296,35.351296,35.351296,34.830904,34.830904,34.830904,35.592425,35.592425,35.592425,36.095075,36.095075,36.095075,36.123013,36.123013,36.119038,
756.8128,33.330275,33.612959,33.517775,33.683773,34.444667,33.918864,34.967603,34.967603,33.980218,33.980218,33.980218,34.460722,34.460722,34.460722,35.0668,35.0668,35.0668,35.949828,35.949828,35.949828,35.540998,35.540998,35.456709,
757.0943,32.848501,33.633073,33.112369,33.200325,33.237562,33.113605,34.289516,34.289516,33.082355,33.082355,33.082355,33.820766,33.820766,33.820766,34.96875,34.96875,34.96875,34.760739,34.760739,34.760739,34.750193,34.750193,35.298633,
757.3759,32.046885,32.501133,32.378358,32.798554,32.221552,32.642304,33.528469,33.528469,32.761721,32.761721,32.761721,32.984385,32.984385,32.984385,34.667415,34.667415,34.667415,33.244438,33.244438,33.244438,33.865524,33.865524,34.578135,
757.6574,31.60254,32.169212,31.599524,32.025217,31.981712,32.215733,32.706236,32.706236,32.297676,32.297676,32.297676,32.515271,32.515271,32.515271,34.222214,34.222214,34.222214,32.41735,32.41735,32.41735,32.746276,32.746276,33.539333,
757.9390,30.383075,31.398943,31.046632,31.355165,31.138155,31.343264,31.285358,31.285358,31.943207,31.943207,31.943207,31.704622,31.704622,31.704622,33.196688,33.196688,33.196688,31.96367,31.96367,31.96367,31.889269,31.889269,33.165924,
758.2206,29.41202,30.223826,30.55203,30.640545,30.25577,30.498612,29.925642,29.925642,30.887234,30.887234,30.887234,30.945887,30.945887,30.945887,31.660631,31.660631,31.660631,31.369071,31.369071,31.369071,31.188729,31.188729,32.161326,
758.5021,29.266264,29.296065,29.724794,29.946099,29.539849,29.671065,29.482459,29.482459,29.595962,29.595962,29.595962,30.496168,30.496168,30.496168,30.544787,30.544787,30.544787,30.38726,30.38726,30.38726,30.389815,30.389815,30.877212,
758.7837,28.95331,29.046901,29.125211,29.148794,29.70294,29.445326,29.882561,29.882561,29.820009,29.820009,29.820009,30.24228,30.24228,30.24228,30.078257,30.078257,30.078257,29.96103,29.96103,29.96103,30.328046,30.328046,30.445379,
759.0652,28.174021,28.846497,28.838341,28.591088,29.697029,29.460594,29.823403,29.823403,29.907624,29.907624,29.907624,29.448488,29.448488,29.448488,30.207847,30.207847,30.207847,29.744591,29.744591,29.744591,30.120965,30.120965,30.683379,
759.3468,27.277275,28.325923,28.735717,28.150021,29.109857,29.104488,29.545103,29.545103,29.396906,29.396906,29.396906,28.68664,28.68664,28.68664,30.121885,30.121885,30.121885,29.528135,29.528135,29.528135,29.894652,29.894652,30.234857,
759.6284,27.053691,27.886957,28.673868,27.537547,28.367665,28.407724,29.019929,29.019929,29.241191,29.241191,29.241191,28.298031,28.298031,28.298031,29.860531,29.860531,29.860531,29.087252,29.087252,29.087252,29.686663,29.686663,29.17849,
759.9099,28.212645,27.869723,28.059059,28.051532,28.687086,27.678782,28.069614,28.069614,28.7634,28.7634,28.7634,28.439932,28.439932,28.439932,29.139823,29.139823,29.139823,28.804791,28.804791,28.804791,29.425936,29.425936,28.290796,
760.1915,28.382332,27.666475,27.289354,28.212964,28.579284,27.403357,26.965282,26.965282,28.191939,28.191939,28.191939,28.182486,28.182486,28.182486,28.67882,28.67882,28.67882,28.117866,28.117866,28.117866,28.842402,28.842402,28.324073,
760.4731,27.45525,27.261784,26.353669,27.705176,27.986426,27.224642,26.710919,26.710919,27.494257,27.494257,27.494257,27.451297,27.451297,27.451297,28.228595,28.228595,28.228595,27.521554,27.521554,27.521554,28.130966,28.130966,28.007905,
760.7546,26.035541,27.103836,25.77728,26.907403,27.103996,26.817623,26.792328,26.792328,26.826716,26.826716,26.826716,26.594903,26.594903,26.594903,27.194768,27.194768,27.194768,27.142194,27.142194,27.142194,27.65228,27.65228,27.452709,
761.0362,25.114228,26.926941,25.614548,26.06202,26.614441,26.218377,25.957605,25.957605,26.479042,26.479042,26.479042,26.354202,26.354202,26.354202,26.40593,26.40593,26.40593,26.614228,26.614228,26.614228,27.15593,27.15593,27.594017,
761.3177,24.865169,26.145374,25.552669,25.76071,26.408007,25.56865,25.0999,25.0999,26.262467,26.262467,26.262467,26.436621,26.436621,26.436621,26.23929,26.23929,26.23929,26.015981,26.015981,26.015981,26.599021,26.599021,26.948921,
761.5993,24.641427,25.234977,25.490785,25.75,25.939103,25.060497,25.057091,25.057091,25.681692,25.681692,25.681692,25.942709,25.942709,25.942709,26.027444,26.027444,26.027444,25.893429,25.893429,25.893429,25.738583,25.738583,25.92428,
761.8809,24.17257,24.6386,25.05029,25.51088,25.101024,24.72691,24.79757,24.79757,25.007717,25.007717,25.007717,24.978744,24.978744,24.978744,25.42801,25.42801,25.42801,25.99728,25.99728,25.99728,24.936614,24.936614,25.573823,
762.1624,23.792139,24.566867,24.439654,25.43387,24.867741,24.487636,24.436762,24.436762,24.585015,24.585015,24.585015,25.496429,25.496429,25.496429,25.018886,25.018886,25.018886,25.501416,25.501416,25.501416,24.942605,24.942605,25.640994,
762.4440,23.764791,24.315836,24.044845,25.2562,24.647659,24.676769,23.957295,23.957295,24.449427,24.449427,24.449427,25.548181,25.548181,25.548181,24.647659,24.647659,24.647659,24.897659,24.897659,24.897659,25.016459,25.016459,25.648854,
762.7255,24.097868,23.744509,23.785304,24.934754,24.487775,24.881799,23.71875,23.71875,24.22823,24.22823,24.22823,24.850484,24.850484,24.850484,24.430701,24.430701,24.430701,24.528504,24.528504,24.528504,24.75948,24.75948,25.586951,
763.0071,24.187606,23.425085,23.668771,24.437923,24.706017,24.700233,23.999683,23.999683,23.737902,23.737902,23.737902,24.687394,24.687394,24.687394,24.23769,24.23769,24.23769,24.275148,24.275148,24.275148,24.550085,24.550085,25.24411,
763.2887,23.756287,23.743713,23.766864,23.910965,24.9728,24.322837,24.095322,24.095322,23.426257,23.426257,23.426257,24.805307,24.805307,24.805307,24.032822,24.032822,24.032822,24.076886,24.076886,24.076886,24.389386,24.389386,24.717844,
763.5702,23.227826,23.909275,23.789315,23.64617,24.717746,24.01109,23.632061,23.632061,23.48387,23.48387,23.48387,24.371981,24.371981,24.371981,23.75101,23.75101,23.75101,23.637101,23.637101,23.637101,24.022181,24.022181,24.46371,
763.8518,22.834825,23.450901,23.357151,23.522323,23.950903,23.40626,22.808046,22.808046,23.294648,23.294648,23.294648,23.620544,23.620544,23.620544,23.700891,23.700891,23.700891,23.42857,23.42857,23.42857,23.491078,23.491078,24.4375,
764.1334,22.564502,22.681829,22.76379,23.398465,23.386788,22.609542,22.177825,22.177825,22.830183,22.830183,22.830183,23.224644,23.224644,23.224644,24.027246,24.027246,24.027246,23.451179,23.451179,23.451179,23.144573,23.144573,24.296931,
764.4149,22.347734,22.554533,22.168201,23.136293,23.16356,22.263962,22.155592,22.155592,22.970761,22.970761,22.970761,22.724049,22.724049,22.724049,23.354348,23.354348,23.354348,23.472076,23.472076,23.472076,23.218092,23.218092,23.841739,
764.6965,22.25,22.47788,21.840985,22.934735,23.042728,22.437082,22.196213,22.196213,23.267007,23.267007,23.267007,22.477045,22.477045,22.477045,22.58822,22.58822,22.58822,23.29591,23.29591,23.29591,23.003601,23.003601,23.42644,
764.9780,22.400565,22.166353,21.712123,22.939709,22.765788,22.794503,21.907517,21.907517,23.147414,23.147414,23.147414,22.696336,22.696336,22.696336,22.464332,22.464332,22.464332,22.974435,22.974435,22.974435,22.451079,22.451079,23.228853,
765.2596,22.333802,22.060842,21.625,22.787756,22.299237,23.018112,21.71875,21.71875,22.735079,22.735079,22.735079,22.763138,22.763138,22.763138,22.389796,22.389796,22.389796,22.67921,22.67921,22.67921,22.268112,22.268112,23.189158,
765.5412,22.237155,21.934164,21.78681,22.657362,21.868327,23.013957,21.573121,21.573121,22.193672,22.193672,22.193672,22.540758,22.540758,22.540758,22.666259,22.666259,22.666259,22.417983,22.417983,22.417983,22.280138,22.280138,23.121664,
765.8227,22.042018,21.541447,21.969321,22.432929,21.814786,22.857375,21.326125,21.326125,21.71475,21.71475,21.71475,22.247714,22.247714,22.247714,22.9375,22.9375,22.9375,22.376143,22.376143,22.376143,21.995429,21.995429,22.872143,
766.1043,21.796893,21.406429,21.843571,22.124928,22.125215,22.515357,21.343893,21.343893,21.687715,21.687715,21.687715,22.109357,22.109357,22.109357,22.640285,22.640285,22.640285,22.453143,22.453143,22.453143,21.546642,21.546642,22.734393,
766.3858,21.781745,21.747032,21.441457,21.985612,22.404766,22.188984,21.591771,21.591771,22.013399,22.013399,22.013399,22.078372,22.078372,22.078372,22.128462,22.128462,22.128462,22.484128,22.484128,22.484128,21.374505,21.374505,22.780755,
766.6674,21.084938,22.043305,21.172385,22.223666,22.40931,22.03329,21.869901,21.869901,21.491188,21.491188,21.491188,22.047385,22.047385,22.047385,21.951595,21.951595,21.951595,22.076779,22.076779,22.076779,21.512055,21.512055,22.75204,
766.9490,20.40471,22.111685,21.111685,22.458515,22.149095,21.96875,21.719295,21.719295,20.825815,20.825815,20.825815,21.838135,21.838135,21.838135,21.955435,21.955435,21.955435,21.625,21.625,21.625,21.53587,21.53587,22.3904,
767.2305,20.598073,22.0625,21.12089,22.139384,21.895762,21.866567,21.199829,21.199829,20.845805,20.845805,20.845805,21.595805,21.595805,21.595805,21.745677,21.745677,21.745677,21.552012,21.552012,21.552012,21.335317,21.335317,21.887329,
767.5121,20.78125,21.775646,21.201843,21.820194,21.65473,21.506174,21.071713,21.071713,20.726444,20.726444,20.726444,21.591185,21.591185,21.591185,21.5625,21.5625,21.5625,21.181896,21.181896,21.181896,21.175722,21.175722,21.6875,
767.7937,20.851702,21.296596,21.134207,21.563755,21.370117,21.359654,21.128069,21.128069,20.653181,20.653181,20.653181,21.470005,21.470005,21.470005,21.463867,21.463867,21.463867,20.886021,20.886021,20.886021,21.167271,21.167271,21.870676,
768.0752,20.729888,20.903547,20.68523,21.416522,21.111592,21.600454,20.913819,20.913819,20.604455,20.604455,20.604455,21.018275,21.018275,21.018275,21.260705,21.260705,21.260705,21.020545,21.020545,21.020545,21.066501,21.066501,22.066068,
768.3568,20.727032,20.720157,20.426719,21.292031,20.9375,21.57875,20.57875,20.57875,20.513594,20.513594,20.513594,20.551562,20.551562,20.551562,20.965937,20.965937,20.965937,21.01625,21.01625,21.01625,20.671093,20.671093,21.800155,
768.6383,21.195994,20.790352,20.86984,20.982404,20.924151,21.317355,20.530946,20.530946,20.571298,20.571298,20.571298,20.468446,20.468446,20.468446,20.611955,20.611955,20.611955,20.608012,20.608012,20.608012,20.232708,20.232708,21.313108,
768.9199,20.70651,20.469705,21.051389,20.560417,21.024219,21.274219,20.394097,20.394097,20.441493,20.441493,20.441493,20.973872,20.973872,20.973872,20.953733,20.953733,20.953733,20.092708,20.092708,20.092708,20.235938,20.235938,21.180469,
769.2015,19.716907,20.047789,20.584537,20.176474,21.161763,21.321683,20.159935,20.159935,20.213237,20.213237,20.213237,21.487131,21.487131,21.487131,21.509183,21.509183,21.509183,20.170976,20.170976,20.170976,20.65258,20.65258,21.25367,
769.4830,19.574472,20.00066,20.049208,20.464745,21.049208,20.979402,20.369014,20.369014,20.212104,20.212104,20.212104,21.418222,21.418222,21.418222,21.381646,21.381646,21.381646,20.745334,20.745334,20.745334,20.84441,20.84441,21.023944,
769.7646,19.524796,20.279723,20.235057,20.868037,20.788722,20.656759,20.356657,20.356657,19.982675,19.982675,19.982675,21.256963,21.256963,21.256963,21.449898,21.449898,21.449898,20.83237,20.83237,20.83237,20.949898,20.949898,20.862602,
770.0461,19.635502,20.428663,20.797003,20.805328,20.538166,20.428663,20.183914,20.183914,19.816086,19.816086,19.816086,20.893827,20.893827,20.893827,21.115906,21.115906,21.115906,20.551998,20.551998,20.551998,20.932249,20.932249,20.795082,
770.3277,19.821631,20.015795,20.813549,20.297045,20.571631,20.254566,19.94768,19.94768,20.100074,20.100074,20.100074,20.507373,20.507373,20.507373,20.287914,20.287914,20.287914,20.485254,20.485254,20.485254,20.851123,20.851123,20.670996,
770.6093,19.890649,19.593799,20.328247,20.027313,20.628937,20.289075,19.8125,19.8125,20.3125,20.3125,20.3125,20.480463,20.480463,20.480463,19.867175,19.867175,19.867175,20.597638,20.597638,20.597638,20.765649,20.765649,20.394635,
770.8908,19.789521,19.471968,19.822605,20.239895,20.450824,20.100637,19.778032,19.778032,20.140158,20.140158,20.140158,20.477021,20.477021,20.477021,20.101571,20.101571,20.101571,20.529866,20.529866,20.529866,20.664521,20.664521,19.959095,
771.1724,19.693655,19.576326,19.692614,20.21212,20.335038,19.866288,19.549715,19.549715,19.674715,19.674715,19.674715,20.32481,20.32481,20.32481,20.279734,20.279734,20.279734,20.188541,20.188541,20.188541,20.534848,20.534848,19.724905,
771.4540,19.549545,19.600994,19.735142,19.735142,20.176079,19.850994,19.272102,19.272102,19.441307,19.441307,19.441307,20.003437,20.003437,20.003437,19.955795,19.955795,19.955795,20.024006,20.024006,20.024006,20.386051,20.386051,19.669205,
771.7355,19.457914,19.532508,19.53957,19.485389,19.736647,19.674147,19.247484,19.247484,19.670861,19.670861,19.670861,19.72707,19.72707,19.72707,19.744967,19.744967,19.744967,20.211689,20.211689,20.211689,20.438758,20.438758,19.782508,
772.0171,19.331263,19.625621,19.363134,19.206884,19.604374,19.510003,19.209989,19.209989,19.811258,19.811258,19.811258,19.593129,19.593129,19.593129,19.38314,19.38314,19.38314,20.268763,20.268763,20.268763,20.38314,20.38314,19.907492,
772.2986,19.083344,19.708328,19.145852,19.093742,19.604172,19.406266,19.354172,19.354172,19.552119,19.552119,19.552119,19.385455,19.385455,19.385455,19.177078,19.177078,19.177078,19.979188,19.979188,19.979188,19.927143,19.927143,20.093734,
772.5802,18.918344,19.698965,19,19.25832,19.429809,19.199594,19.3125,19.3125,19.28125,19.28125,19.28125,18.899818,18.899818,18.899818,19.188129,19.188129,19.188129,19.700223,19.700223,19.700223,19.387094,19.387094,20.198336,
772.8618,18.679981,19.623758,19,19.458747,19.106237,18.971234,19.20247,19.20247,19.371274,19.371274,19.371274,18.570019,18.570019,18.570019,19.195019,19.195019,19.195019,19.478753,19.478753,19.478753,19.238755,19.238755,20.04622,
773.1433,18.472443,19.6875,19.009801,19.496307,19.049006,18.961364,18.939347,18.939347,19.680114,19.680114,19.680114,18.816761,18.816761,18.816761,19.43196,19.43196,19.43196,19.578409,19.578409,19.578409,19.261648,19.261648,19.753693,
773.4249,18.334148,19.495454,19.088864,19.480965,19.261875,19.180341,19.028637,19.028637,19.851079,19.851079,19.851079,18.877613,18.877613,18.877613,19.356135,19.356135,19.356135,19.826818,19.826818,19.826818,19.478012,19.478012,19.576988,
773.7064,18.293688,19.175375,19.21875,19.165656,19.405938,19.178406,19.384406,19.384406,19.571594,19.571594,19.571594,18.568875,18.568875,18.568875,18.815844,18.815844,18.815844,19.896531,19.896531,19.896531,19.883782,19.883782,19.459344,
773.9880,18.213148,19.511203,19.172686,19.205926,19.141436,19.365787,19.360186,19.360186,19.218381,19.218381,19.218381,18.739166,18.739166,18.739166,19.03324,19.03324,19.03324,19.554908,19.554908,19.554908,19.395047,19.395047,19.492777,
774.2696,18.097933,19.516076,18.999344,19.141732,19.166584,19.298639,19.259022,19.259022,18.753527,18.753527,18.753527,18.910433,18.910433,18.910433,19.088255,19.088255,19.088255,19.285433,19.285433,19.285433,19.354084,19.354084,19.570866,
774.5511,18.146098,18.961233,18.799578,18.839662,19.570676,19.160997,19.20174,19.20174,18.442905,18.442905,18.442905,18.826081,18.826081,18.826081,18.834916,18.834916,18.834916,19.227584,19.227584,19.227584,19.6875,19.6875,19.419831,
774.8327,18.57589,18.616351,18.652902,18.793247,19.568363,19.180244,18.974052,18.974052,18.244698,18.244698,18.244698,18.729354,18.729354,18.729354,18.838448,18.838448,18.838448,19.224052,19.224052,19.224052,19.575058,19.575058,19.331753,
775.1142,18.929033,18.678421,18.50323,18.923184,19.042947,19.380849,18.84698,18.84698,18.295566,18.295566,18.295566,18.568349,18.568349,18.568349,18.880849,18.880849,18.880849,19.054645,19.054645,19.054645,19.213513,19.213513,19.193349,
775.3958,18.790224,18.856525,18.335462,18.985325,18.889675,19.130174,18.637775,18.637775,18.28315,18.28315,18.28315,18.458562,18.458562,18.458562,18.630174,18.630174,18.630174,18.731525,18.731525,18.731525,19.014675,19.014675,19.125,
775.6774,18.46875,18.678196,18.328722,18.836591,18.965412,18.681776,18.572997,18.572997,18.512884,18.512884,18.512884,18.335639,18.335639,18.335639,18.165554,18.165554,18.165554,18.715412,18.715412,18.715412,19.114745,19.114745,19.043892,
775.9589,18.429066,18.618058,18.367063,18.312997,19.264879,18.84375,18.678071,18.678071,18.691955,18.691955,18.691955,18.352184,18.352184,18.352184,18.249503,18.249503,18.249503,19.118058,19.118058,19.118058,19.420134,19.420134,18.741068,
776.2405,18.359094,18.866673,18.374813,18.437313,19.07064,18.797156,18.32064,18.32064,18.00814,18.00814,18.00814,18.507578,18.507578,18.507578,18.280501,18.280501,18.280501,19.118171,19.118171,19.118171,18.907374,18.907374,18.601141,
776.5221,18.515195,19.094611,18.476347,18.493263,18.837874,18.618263,18.15625,18.15625,17.988099,17.988099,17.988099,18.693376,18.693376,18.693376,18.679042,18.679042,18.679042,18.541429,18.541429,18.541429,18.290569,18.290569,18.888473,
776.8036,18.480751,18.962841,18.552022,18.330409,18.684454,18.440546,18.215704,18.215704,18.511818,18.511818,18.511818,18.928545,18.928545,18.928545,18.586501,18.586501,18.586501,18.437317,18.437317,18.437317,18.147295,18.147295,19.087841,
777.0852,18.167867,18.829212,18.740557,18.143886,18.889538,18.279076,18.435326,18.435326,18.611889,18.611889,18.611889,18.992731,18.992731,18.992731,18.069769,18.069769,18.069769,18.908424,18.908424,18.908424,18.262364,18.262364,18.89606,
