,Live Spectrum 26-10-2023 13:34:48,Live Spectrum 26-10-2023 13:34:50,Live Spectrum 26-10-2023 13:34:51,Live Spectrum 26-10-2023 13:34:51,Live Spectrum 26-10-2023 13:34:51,Live Spectrum 26-10-2023 13:34:52,Live Spectrum 26-10-2023 13:34:52,Live Spectrum 26-10-2023 13:34:53,Live Spectrum 26-10-2023 13:34:53,Live Spectrum 26-10-2023 13:34:54,Live Spectrum 26-10-2023 13:34:54,Live Spectrum 26-10-2023 13:34:55,Live Spectrum 26-10-2023 13:34:55,Live Spectrum 26-10-2023 13:34:56,Live Spectrum 26-10-2023 13:34:56,Live Spectrum 26-10-2023 13:34:56,Live Spectrum 26-10-2023 13:34:57,Live Spectrum 26-10-2023 13:34:57,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
637.9938,17.211706,16.622182,16.25,16.068135,16.438204,16.438204,16.622182,16.661181,17.345863,16.815318,16.815318,16.536181,15.947362,16.621478,16.469454,16.817431,16.817431,16.78125,
638.2754,16.907743,16.500597,16.25,16.311305,16.468601,16.468601,16.500597,16.873955,17.437052,16.936903,16.936903,16.748955,16.372909,16.469497,16.499851,17.030205,17.030205,16.78125,
638.5570,16.513039,16.439506,16.280247,16.705711,16.529244,16.529244,16.288271,16.57253,17.528241,17.028241,17.028241,16.689506,16.616976,16.347762,16.469753,16.940509,16.940509,16.992979,
638.8385,16.41182,16.584467,16.398824,16.89511,16.766397,16.766397,16.163676,16.5625,17.413676,17.148824,17.148824,16.716893,16.419246,16.490717,16.586324,16.966893,16.966893,17.117574,
639.1201,16.37771,16.56521,16.035231,16.96333,16.83833,16.83833,16.24187,16.790819,17.206471,17.04209,17.04209,16.60459,16.43479,16.785399,16.42251,16.683351,16.683351,17.23916,
639.4016,16.375,16.728619,16,16.96875,17.065242,17.065242,16.111567,17.200112,17.021381,16.920504,16.920504,16.67681,16.603619,17.006306,16.516996,16.628563,16.628563,17.33306,
639.6832,16.509166,16.535334,16.026833,16.88825,16.261918,16.261918,16.227916,17.089,17,16.74525,16.74525,16.794833,16.5445,17.11175,16.477583,16.759166,16.759166,16.994917,
639.9648,16.791051,16.57794,16.161151,16.978921,15.995099,15.995099,16.19804,16.620838,17.129901,16.562869,16.562869,16.968381,16.245469,17.20294,16.52071,16.885171,16.885171,16.755639,
640.2463,16.542225,16.442987,17.041821,16.874365,16.697436,16.697436,15.961356,16.556377,16.703962,16.506123,16.506123,16.321568,16.438771,16.967479,16.807648,17.308284,17.308284,16.944894,
640.5279,16.493024,16.381976,16.982984,16.989395,16.802177,16.802177,16.343185,16.489677,16.472379,16.451452,16.451452,16.301895,16.597097,16.857702,17.069194,17.139234,17.139234,16.757258,
640.8094,16.640529,16.492107,16.718879,16.914143,16.710986,16.710986,16.726386,16.211114,16.484343,16.414079,16.414079,16.718493,16.625,16.960857,17.031314,16.851707,16.851707,16.289336,
641.0910,16.800344,16.621525,16.723956,16.920138,16.800344,16.800344,16.63195,16.125,16.567706,16.315975,16.315975,16.866319,16.557294,17,16.887156,16.578131,16.578131,16.15625,
641.3726,16.974048,16.330506,16.967163,16.959216,16.713452,16.713452,16.692798,16.255298,16.637183,16.389831,16.389831,16.853284,16.618115,16.782837,16.865466,16.630298,16.630298,16.286548,
641.6541,17.114706,15.853677,17.125092,17.135661,16.718842,16.718842,16.896048,16.270772,16.635386,16.312316,16.312316,16.822886,16.677114,16.729228,17.229687,16.645772,16.645772,16.44807,
641.9357,17.27632,15.927641,16.956133,17.138703,16.669953,16.669953,17.068809,16.270012,16.685035,16.290023,16.290023,16.832512,16.947653,16.930106,17.386238,16.604988,16.604988,16.479988,
642.2173,17.267111,16.522333,16.613834,16.978792,16.452563,16.452563,16.895084,16.26209,16.71875,16.33166,16.33166,16.882069,17.266187,17.184528,16.991806,16.632069,16.632069,16.353792,
642.4988,17.200442,16.8125,16.395519,16.723172,16.636675,16.636675,16.804923,16.762619,16.389209,16.673291,16.673291,16.90625,16.95392,16.896786,16.969694,16.528095,16.528095,16.372789,
642.7804,17.047851,16.795044,16.34375,16.419189,16.861206,16.861206,16.861206,17.090088,16.348267,16.853882,16.853882,16.836426,16.760987,16.659912,16.950439,16.612061,16.612061,16.420044,
643.0619,16.788059,16.748041,16.327145,16.048786,16.891605,16.891605,16.891605,17.012686,16.583023,16.762686,16.762686,16.681623,16.926773,16.87015,16.62985,16.899441,16.899441,16.638714,
643.3435,16.640497,16.655737,16.249487,15.938269,16.874744,16.874744,16.969263,16.874231,16.65625,16.608478,16.608478,16.59375,17.015753,16.889471,16.594775,17.03125,17.03125,16.859503,
643.6251,16.625,16.534142,16.247108,16.165368,16.873554,16.873554,16.986544,16.751446,16.671152,16.514902,16.514902,16.549044,17.046152,16.720196,16.733652,16.971642,16.971642,16.979314,
643.9066,16.723357,16.384444,16.3125,16.340602,16.934352,16.934352,17.007755,16.831158,16.575092,16.517199,16.517199,16.471898,17.048449,16.673449,16.651643,16.920301,16.920301,17.149954,
644.1882,16.85695,16.320851,16.418102,16.269398,16.96875,16.96875,17.027749,17.008351,16.477101,16.552801,16.552801,16.490301,17.00485,16.709051,16.597251,17.003501,17.003501,17.165949,
644.4697,16.924398,16.325602,16.587199,15.952106,16.931701,16.931701,16.9375,17.087199,16.568299,16.711447,16.711447,16.648947,17.030498,16.904746,16.798646,17.143148,17.143148,17.155498,
644.7513,16.942504,16.399489,16.716993,15.97498,16.679514,16.679514,16.742014,16.814522,16.625,16.728758,16.728758,16.953738,16.975511,17.162745,16.888256,17.138256,17.138256,16.928023,
645.0329,16.833101,16.698846,16.832404,16.436803,16.492836,16.492836,16.395601,16.249303,16.582404,16.53125,16.53125,17.132861,16.580313,17.238654,16.686106,17.010649,17.010649,16.438894,
645.3144,16.783103,16.859642,16.779397,16.296608,16.820446,16.820446,16.384799,16.226696,16.460804,16.62924,16.62924,16.847456,16.322299,17.068059,16.552701,17.090044,17.090044,16.601696,
645.5960,16.709801,17.075996,16.790055,16.187645,16.745164,16.745164,16.397301,16.303551,16.428695,16.861648,16.861648,16.71875,16.406395,16.821305,16.584945,17.245598,17.245598,16.741195,
645.8776,16.6794,17.203699,16.64815,16.376149,16.262753,16.262753,16.375,16.321748,16.619198,16.833353,16.833353,16.751149,16.675896,16.703699,16.767348,17.288201,17.288201,16.834502,
646.1591,16.65625,17.286252,16.588748,16.4615,16.089253,16.089253,16.345999,16.393998,16.824752,16.588748,16.588748,16.851,16.912996,16.779001,16.884499,17.204249,17.204249,16.704249,
646.4407,16.624244,17.361441,16.455947,16.443901,16.338862,16.338862,16.211592,16.275605,16.943145,16.430342,16.430342,16.913408,16.618599,16.92621,16.742086,17.117842,17.117842,16.688256,
646.7222,16.47779,17.14308,16.395145,16.440988,16.529185,16.529185,16.090262,16.35279,16.79933,16.253488,16.253488,17.051395,16.632617,17.152762,16.413226,16.94654,16.94654,16.806948,
647.0038,16.398519,16.951612,16.513088,16.430096,16.426742,16.426742,16.138785,16.339373,16.617269,16.237892,16.237892,17.014112,16.892465,17.28125,16.203288,16.947235,16.947235,16.729508,
647.2854,16.550527,17.023539,17.42634,17.059051,16.703328,16.703328,15.76461,16.855316,16.769277,16.848012,16.848012,17.097605,17.339895,17.277395,16.522727,17.484984,17.484984,16.483766,
647.5669,16.666448,16.944691,17.115978,16.821522,16.58172,16.58172,16.38167,16.919456,16.924294,16.605124,16.605124,17.134022,17.270397,17.228948,16.921287,17.120161,17.120161,16.827537,
647.8485,16.481707,16.710112,17.013974,16.910569,16.47091,16.47091,17.039888,16.75,17.09591,16.125,16.125,17.231707,16.844766,17.013974,17.053862,16.78125,16.78125,16.979548,
648.1300,16.647066,16.595062,16.777314,16.98187,16.505248,16.505248,17.145754,16.734256,17.126312,16.139432,16.139432,17.401002,16.441436,16.765506,16.916508,16.791746,16.791746,17.121064,
648.4116,16.438429,16.625465,16.694005,17.282179,16.627788,16.627788,16.902997,16.375,17.153927,16.471073,16.471073,17.275674,16.53822,16.407179,16.432389,17.033109,17.033109,17.026603,
648.6932,16.499235,16.655868,17.119647,17.342985,16.810206,16.810206,16.690177,16.375,17.001912,16.623088,16.623088,16.910838,16.994265,16.467985,16.097956,17.154721,17.154721,16.722574,
648.9747,16.319875,16.566187,17.034937,17.163625,16.692416,16.692416,16.867625,16.525104,17.030021,16.805125,16.805125,17.056354,17.240167,16.829001,16.393959,17.276334,17.276334,16.568646,
649.2563,16.283326,16.679198,17.002076,16.952029,16.745849,16.745849,16.962523,16.502076,17.118773,16.754151,16.754151,17.529291,17.104128,17.018797,16.66882,17.28125,17.28125,16.533326,
649.5378,17.386052,16.432546,17.141641,17.022485,16.466717,16.466717,16.005589,17.378176,16.64342,16.636687,16.636687,16.231072,16.470528,16.719639,16.970783,16.856326,16.856326,16.70122,
649.8194,17.417553,16.543662,16.881426,17.196144,16.574912,16.574912,15.90625,17.441268,16.511303,16.73493,16.73493,16.231162,16.241356,16.824912,16.642729,17.059841,17.059841,16.60882,
650.1010,17.086608,16.48259,16.657292,17.351934,16.886755,16.886755,16.066071,17.464137,16.393453,16.82991,16.82991,16.596278,16.325297,16.897024,16.274108,17.17366,17.17366,16.433929,
650.3825,16.824918,16.546125,16.805541,17.349208,17.195415,17.195415,16.403248,17.520333,16.400792,16.740584,16.740584,16.965748,16.627457,16.854667,16.425082,17.084334,17.084334,16.328875,
650.6641,16.78125,16.911752,17.242895,17.219017,17.299893,17.299893,16.46875,17.506303,16.580876,16.444338,16.444338,17.205876,17.186431,16.719017,16.818002,17.0625,17.0625,16.262607,
650.9457,16.877658,17.048204,17.488362,17.018787,17.143787,17.143787,16.492852,17.427694,16.793713,16.375,16.375,17.081287,16.830461,16.639296,17.123167,17.110704,17.110704,16.225898,
651.2272,16.836477,17.271818,17.275416,16.96875,16.884432,16.884432,16.453485,17.266704,16.983296,16.747122,16.747122,16.635871,16.734015,16.741288,17.210758,17.61341,17.61341,16.242008,
651.5088,16.879741,17.433404,16.87371,17.058404,16.722846,16.722846,16.482327,17.129096,16.986423,17.12155,17.12155,16.387932,17.175858,16.870904,17.084268,18.117454,18.117454,16.362068,
651.7903,16.81997,16.907932,16.90099,17.13689,16.81692,16.81692,16.54314,17.00747,16.96875,16.895201,16.895201,16.4516,17.32218,16.86311,16.535142,17.775461,17.775461,15.931711,
652.0719,16.760523,16.863516,16.96875,17.135523,16.75064,16.75064,16.5625,16.989477,16.740757,16.832906,16.832906,16.603633,17.229594,16.885203,16.581946,16.857796,16.857796,15.905289,
652.3535,16.829534,17.008517,16.869332,17.264185,16.6875,16.6875,16.622151,17.039767,16.386397,16.894884,16.894884,16.795435,17.127849,17.025552,16.917586,16.440349,16.440349,16.059651,
652.6350,16.722672,17.012209,16.793459,17.267586,16.915992,16.915992,16.580086,17.081541,16.192877,16.887209,16.887209,16.894041,17.112791,17.169914,17.050291,16.99652,16.99652,16.265119,
652.9166,16.606801,16.799815,16.690257,16.891174,17.135295,17.135295,16.403859,17.057353,16.192647,16.784007,16.784007,16.706065,17.215993,17.164154,16.916911,17.338603,17.338603,16.411397,
653.1981,16.64582,16.65625,16.555573,16.447969,17.326354,17.326354,16.277787,16.944466,16.288177,16.71875,16.71875,16.336863,17.315963,17.02086,16.725716,16.895938,16.895938,16.472213,
653.4797,16.869167,16.920492,16.400909,16.149129,17.305379,17.305379,16.266515,16.808939,16.409811,16.817841,16.817841,16.073674,17.277689,16.788864,16.557159,16.59553,16.59553,16.400909,
653.7613,17.219337,17.375685,16.249804,16.03125,17.124804,17.124804,16.343946,16.781348,16.515772,17.062989,17.062989,16.125392,17.187402,16.65625,16.343358,17.06387,17.06387,16.296826,
654.0428,17.124421,17.059758,16.350664,16.283413,16.795504,16.795504,16.510082,16.8125,16.592166,16.758924,16.758924,16.324166,17.200749,17.012245,16.189084,17.485167,17.485167,16.785576,
654.3244,16.854478,16.608676,16.573228,16.856346,16.569963,16.569963,16.555037,16.994404,16.83489,16.347949,16.347949,16.448228,17.222015,17.308301,16.170243,17.216882,17.216882,17.161846,
654.6060,16.85364,16.873318,16.717068,17.192445,16.774623,16.774623,16.600276,17.297665,17.14636,16.508208,16.508208,16.486847,17.226958,17.082279,16.319026,16.722114,16.722114,16.858585,
654.8875,16.69506,16.963061,16.917627,16.860741,16.949813,16.949813,16.793563,17.270808,16.997118,16.599439,16.599439,16.481063,17.379753,16.826684,16.549252,16.542627,16.542627,16.737687,
655.1691,16.505132,16.802988,17.019776,16.440671,17.003171,17.003171,16.846921,16.982185,16.564461,16.702144,16.702144,16.488526,17.473882,16.65625,16.647947,16.667724,16.667724,16.810539,
655.4506,16.40625,16.593096,16.968096,16.723328,17.0625,17.0625,16.90625,16.950097,16.555136,16.728077,16.728077,16.458115,17.353731,16.677519,16.559884,16.570519,16.570519,17.000654,
655.7322,16.425842,16.73697,16.759307,17.146454,16.915557,16.915557,16.945435,17.175842,16.941712,16.664185,16.664185,16.427704,17.224334,16.650177,16.400666,16.353546,16.353546,17.013519,
656.0138,16.549373,17.330829,16.410626,16.93688,16.59375,16.59375,17.004376,17.129169,17.192082,16.741042,16.741042,16.433124,16.941669,16.526874,16.620624,16.446665,16.446665,16.780837,
656.2953,16.587592,17.435767,16.465556,16.590556,16.715556,16.715556,16.969982,16.849407,17.126962,16.832436,16.832436,16.638047,16.637546,16.618111,16.744343,16.665602,16.665602,16.590556,
656.5769,16.197832,16.638635,16.783367,16.966633,17.055217,17.055217,16.967819,16.738482,16.767615,17.134401,17.134401,17.016684,16.435383,16.665651,16.942666,16.737551,16.737551,16.9375,
656.8584,16.4375,16.336322,16.668161,17.068946,16.986126,16.986126,16.566002,16.925589,16.973233,17.056054,17.056054,17.000982,16.53125,16.555072,17.068946,16.606643,16.606643,16.860144,
657.1400,16.476769,16.232379,16.57131,17.09375,16.80128,16.80128,16.21875,17.01122,16.716341,16.986371,16.986371,17.11378,16.5593,16.39503,17.0657,16.67308,16.67308,16.5625,
657.4216,16.65625,16.528205,16.49262,17.055559,16.778644,16.778644,16.290359,17.052952,16.533856,16.766928,16.766928,17.043404,16.692274,16.377168,16.899309,16.792965,16.792965,16.548178,
657.7031,16.660188,17.070634,16.609246,16.816181,16.941438,16.941438,16.707192,16.97637,16.39863,16.679623,16.679623,16.925685,16.738442,16.590069,16.675685,17.015496,17.015496,16.480565,
657.9847,16.66888,17.33444,16.506207,16.60638,16.947027,16.947027,16.84375,16.800087,16.578017,16.659136,16.659136,16.840647,16.868793,16.793663,16.550304,16.89694,16.89694,16.565603,
658.2663,16.502269,17.227313,16.546619,16.4375,16.740925,16.740925,16.834675,16.671619,16.75278,16.995974,16.995974,16.821575,16.817037,16.899444,16.144907,16.803425,16.803425,16.582407,
658.5478,16.547029,16.960452,16.358095,16.444672,16.623566,16.623566,16.715881,16.49744,17.161679,17.290674,17.290674,16.956148,16.854917,16.816803,16.047338,16.701845,16.701845,16.418852,
658.8294,16.864187,17.434496,16.659254,16.591347,16.591948,16.591948,16.653847,17.091347,16.628604,16.188101,16.188101,17.333537,16.451317,16.900843,17.025843,16.997597,16.997597,16.030049,
659.1109,16.316685,17.282413,16.811337,16.46968,16.500698,16.500698,16.53218,16.96968,16.811105,16.218517,16.218517,16.816453,17.150902,16.627093,16.752093,16.87593,16.87593,15.969215,
659.3925,16.161576,17.130326,17.084162,16.348011,16.590554,16.590554,16.259588,17.149858,16.963424,16.399858,16.399858,16.389914,17.759944,16.504261,16.417968,16.905185,16.905185,16.240412,
659.6741,16.655241,17.271762,17.035045,16.431807,16.740512,16.740512,16.25,17.214955,16.704578,16.347545,16.347545,16.25759,17.546431,16.646762,16.28884,16.700783,16.700783,16.220648,
659.9556,17.086788,17.110127,16.774565,16.836788,16.864082,16.864082,16.278521,17.560997,16.744541,16.514873,16.514873,16.592247,16.989359,16.969976,16.537935,16.573418,16.573418,16.275791,
660.2372,17.097311,16.761479,16.722311,16.819622,16.902689,16.902689,16.198182,17.59375,16.666932,16.725075,16.725075,16.957271,16.439094,17,16.756325,16.700946,16.700946,16.364318,
660.5187,17.013175,16.906759,16.853042,17.054225,16.557091,16.557091,16.1875,17.217733,16.8174,16.991725,16.991725,16.946283,16.563009,16.919425,16.888684,16.799325,16.799325,16.482434,
660.8003,17.13014,17.45806,17.083224,16.989638,16.265748,16.265748,16.031332,16.921998,16.869778,17.213446,17.213446,16.859416,16.932114,16.750082,16.984334,16.68236,16.68236,16.734252,
661.0819,17.357835,17.612896,16.898216,17.321524,16.77311,16.77311,16.781143,16.547424,16.648216,16.922424,16.922424,16.667363,16.773216,16.895137,17.201585,16.278277,16.278277,16.932439,
661.3634,17.211299,17.332574,16.770644,17.503725,16.979356,16.979356,17.017488,16.566225,16.618119,16.868119,16.868119,16.405681,17.035545,16.986238,17.006312,16.138762,16.138762,16.749431,
661.6450,17.13271,17.20292,16.67938,17.15461,17.3531,17.3531,17.00771,16.73499,16.67208,16.94562,16.94562,16.46145,17.07792,17.1177,16.67856,16.19562,16.19562,16.54626,
661.9266,17.034153,17.346482,16.815232,16.75871,17.377903,17.377903,16.795595,16.940232,16.755635,16.923327,16.923327,16.863387,16.721825,17.15625,16.502903,16.468578,16.468578,16.704405,
662.2081,17.087535,17.296831,16.896884,16.65625,17.299982,17.299982,16.653098,16.824929,16.846902,16.709295,16.709295,17.109419,16.331144,17.090598,16.424982,17.000177,17.000177,16.628063,
662.4897,17.18817,16.955208,17.053646,16.908929,17.260193,17.260193,16.603943,16.602604,17.00134,16.582887,16.582887,17.008854,16.387203,16.99933,16.553646,17.06116,17.06116,16.478274,
662.7712,17.27944,16.79227,17.06431,16.869411,17.067931,17.067931,16.755589,16.753778,17.10296,16.663649,16.663649,16.856581,16.44852,17.130589,16.60477,16.97977,16.97977,16.174512,
663.0528,17.293096,16.858865,17.03125,16.529003,16.96875,16.96875,16.979575,17.321284,17.357844,16.776961,16.776961,16.909518,16.282271,17.179943,16.477328,17.007557,17.007557,16.147672,
663.3344,16.816801,17.110608,16.882626,16.393578,16.96875,16.96875,16.523739,17.036411,16.775459,16.589564,16.589564,17.265998,15.81594,16.710378,16.294782,17.495699,17.495699,16.571732,
663.6159,16.588764,17.285506,16.958779,16.459509,16.84448,16.84448,16.369284,16.65625,16.476532,16.401994,16.401994,17.22021,15.757782,16.175463,16.34302,17.599466,17.599466,16.68823,
663.8975,16.825533,17.397142,17.347675,16.567713,16.665358,16.665358,16.666676,16.707035,16.709642,16.375,16.375,16.675756,16.143246,15.932287,16.606783,17.217432,17.217432,16.458324,
664.1790,16.984854,17.452646,17.5625,16.673313,16.658167,16.658167,16.749041,16.798313,16.732937,16.439417,16.439417,16.326687,16.359854,15.826687,16.733896,17.03125,17.03125,16.34375,
664.4606,16.954157,17.4375,17.348568,16.734031,16.764593,16.764593,16.734031,16.859031,16.534691,16.561123,16.561123,16.403497,16.497247,16.025744,16.840997,17.138216,17.138216,16.374312,
664.7422,16.848418,17.466416,17.096084,16.793374,16.798042,16.798042,16.67771,16.860542,16.360542,16.668374,16.668374,16.661372,16.567168,16.367998,17.11333,17.307832,17.307832,16.362876,
665.0237,16.6858,17.431822,17.144314,16.761936,16.563079,16.563079,16.471029,16.925564,16.493742,16.773293,16.773293,16.757957,16.649992,16.523293,17.240343,17.225008,17.225008,16.326136,
665.3053,16.485616,17.34375,17.301256,16.694692,16.191552,16.191552,16.286872,17.03125,16.802826,16.856564,16.856564,16.584988,16.895006,16.465611,17.046547,16.890297,16.890297,16.330936,
665.5869,16.554892,16.995959,17.231086,16.570108,16.086486,16.086486,16.238007,17.055236,16.956757,16.994928,16.994928,16.677356,16.836829,16.736977,16.891721,16.723478,16.723478,16.456414,
665.8684,16.84375,16.526878,17.055861,16.359456,16.214378,16.214378,16.285784,16.982027,16.83695,17.176328,17.176328,17.006639,16.569139,17.345855,16.857027,16.792422,16.792422,16.754534,
666.1500,16.854102,16.635739,17.176955,16.562114,16.50958,16.50958,16.416602,16.739841,16.65625,17.125193,17.125193,16.864841,16.541216,17.114648,16.625193,16.843557,16.843557,16.833591,
666.4315,16.875,16.512184,17.209217,16.658901,16.733585,16.733585,16.408901,16.713448,16.627651,17.014835,17.014835,16.752651,16.697033,17.055618,16.581566,16.858585,16.858585,16.721401,
666.7131,16.840143,16.390322,17.135215,16.567607,16.642428,16.642428,16.361178,16.983177,16.649642,16.819108,16.819108,16.678786,16.849463,16.994893,16.703428,16.715143,16.715143,16.612679,
666.9947,16.718416,16.211188,16.96052,16.523688,16.679604,16.679604,16.374666,17.391126,16.906584,16.601646,16.601646,16.65625,17.14802,17.109876,16.961522,16.648688,16.648688,16.492104,
667.2762,16.525901,16.274171,16.836671,16.5442,16.691643,16.691643,16.28125,17.4817,16.985843,16.653314,16.653314,16.6067,17.010014,17.242921,17.082529,16.775378,16.775378,16.504143,
667.5578,16.14993,16.28757,16.825023,16.375,16.875116,16.875116,16.300035,17.249884,16.906192,16.812616,16.812616,16.462546,16.89993,17.206227,16.931238,16.987535,16.987535,16.675093,
667.8393,16.190586,16.497398,16.787875,16.554695,17.010649,17.010649,16.522023,17.016336,16.759469,16.986266,16.986266,16.611508,16.641094,17.031008,16.868133,17.018938,17.018938,16.864109,
668.1209,17.116898,16.753472,16.365741,17.41088,16.436342,16.436342,17.167824,17.09838,16.730324,16.615741,16.615741,16.866898,16.208334,16.43287,16.69213,16.8125,16.8125,16.81713,
668.4025,17.272888,16.563233,16.316315,17.456573,16.238556,16.238556,16.833039,17.121185,17.179138,16.551056,16.551056,17.003815,16.729461,16.398621,16.741638,16.823944,16.823944,16.862823,
668.6840,17.4375,16.367752,16.34975,17.569748,16.171251,16.171251,16.540251,17.102751,17.331749,16.486751,16.486751,17.055252,17.022249,16.352751,16.915251,16.918251,16.918251,16.994,
668.9656,17.433127,16.604683,16.395317,17.321885,16.321246,16.321246,16.644679,17.189687,17.205631,16.671556,16.671556,17.28781,16.939687,16.450619,17.017492,17.026877,17.026877,16.917821,
669.2471,17.361266,16.765108,16.25824,17.025756,16.44162,16.44162,16.904877,17.213256,17.036744,16.872253,16.872253,17.373627,16.967377,16.626373,17.256867,16.97287,16.97287,16.643889,
669.5287,17.060817,17.094872,16.439183,16.908494,16.527884,16.527884,16.870512,17.089262,17.162982,16.811378,16.811378,17.341506,16.938622,16.654567,17.407933,17.061939,17.061939,16.376683,
669.8103,16.969502,17.155748,16.530498,17.030247,16.345255,16.345255,16.627006,16.845756,17.528241,16.750502,16.750502,17.219753,16.999498,16.563252,17.499248,17.031501,17.031501,16.467998,
670.0918,16.847997,17.035497,16.561438,17.03125,15.981492,15.981492,16.474059,16.541869,17.802943,16.629247,16.629247,17.128186,16.305673,16.592688,17.650941,16.910497,16.910497,16.619691,
670.3734,17.196283,16.678717,16.092456,16.972495,16.879459,16.879459,16.351239,16.766272,16.725524,17.388821,17.388821,17.242511,16.751294,16.623128,16.980562,16.90625,16.90625,16.801266,
670.6550,17.047342,16.713386,16.233908,16.96875,16.766092,16.766092,16.458022,16.724114,17.141906,17.380364,17.380364,17.278568,17.009794,16.91068,16.994636,16.991954,16.991954,16.698228,
670.9365,16.78142,16.857545,16.694143,16.913232,16.611205,16.611205,16.552027,16.46892,17.298536,17.180688,17.180688,16.975902,17.225562,17.242848,16.75017,17.027759,17.027759,16.743018,
671.2181,16.669148,16.875,16.803901,16.933201,16.890206,16.890206,16.481648,16.599203,17.096896,16.940646,16.940646,16.425439,17.169148,17.065646,16.449244,16.923448,16.923448,16.830852,
671.4996,16.786964,16.848857,16.786357,16.963643,16.911357,16.911357,16.599464,16.598857,16.8795,16.461821,16.461821,16.396036,17.051678,16.639107,16.380107,16.72325,16.72325,16.84375,
671.7812,16.93918,16.869086,16.730578,16.867406,16.602219,16.602219,16.422313,16.796437,16.919758,16.451008,16.451008,16.887632,16.853899,16.233133,16.577687,16.712836,16.712836,16.919758,
672.0628,17.066869,16.997648,16.792339,16.794691,16.408602,16.408602,16.325941,16.745631,16.9375,16.49328,16.49328,17.392474,16.763441,16.082661,16.772178,17.037635,17.037635,16.667674,
672.3443,17.117474,17.078698,16.8125,16.971043,16.446172,16.446172,16.359948,16.623854,16.771432,16.689793,16.689793,17.5,16.773724,16.204844,16.788776,17.385965,17.385965,16.451406,
672.6259,17.033323,16.864558,16.766662,16.962492,16.950053,16.950053,16.535434,16.731265,16.879184,16.474969,16.474969,16.881181,16.941684,16.777142,16.918765,17.216639,17.216639,16.245816,
672.9074,16.668274,17.112976,16.816345,16.80481,16.99231,16.99231,16.416829,16.560099,16.89327,16.50769,16.50769,16.501444,16.977885,16.813944,16.813944,17.014425,17.014425,16.452881,
673.1890,16.424692,17.313935,16.737192,16.728688,16.830942,16.830942,16.322438,16.34088,16.832377,16.605123,16.605123,16.416188,16.96875,16.75,16.664753,16.755633,16.755633,16.775617,
673.4706,16.190419,17.241205,16.379865,16.595696,16.637687,16.637687,16.353518,16.383795,16.915045,16.542964,16.542964,16.467777,17.009768,16.873054,16.625,16.635741,16.635741,16.731437,
673.7521,16.074043,17.128379,16.376406,16.373594,16.385137,16.385137,16.611484,16.693691,17.146113,16.5,16.5,16.618242,17.169199,16.917793,16.723535,16.743242,16.743242,16.813906,
674.0337,16.100312,16.999221,16.69562,16.28125,16.356873,16.356873,16.787812,16.900467,17.287812,16.556717,16.556717,16.933276,17.174377,16.67938,16.800156,16.925935,16.925935,16.944062,
674.3153,16.39658,17.064237,16.952382,16.55283,16.67783,16.67783,17.011659,16.955605,17.04092,16.811014,16.811014,16.894591,17.125,16.458829,17.04787,16.873263,16.873263,16.805802,
674.5968,16.697584,17.294695,16.979333,17.044196,17.065362,17.065362,17.15625,16.812999,16.722611,16.916833,16.916833,16.732694,17.142306,16.613918,17.132222,16.712027,16.712027,16.41061,
674.8784,17.094877,17.422757,16.805447,17.248237,17.037177,17.037177,16.628036,16.73702,16.77356,16.693427,16.693427,16.751763,17.172757,16.68221,16.781886,17.00289,17.00289,16.567154,
675.1599,17.375,17.4375,16.734625,17.077374,16.937834,16.937834,16.344752,16.844084,16.890542,16.515542,16.515542,16.844084,17.140375,16.79796,16.499833,17.359625,17.359625,16.921958,
675.4415,17.210979,17.28839,16.900538,16.862945,17.074555,17.074555,16.68036,16.90625,16.845178,16.335979,16.335979,16.965894,16.974462,16.985089,16.394195,17.525538,17.525538,16.848034,
675.7231,16.890106,17.096771,17.087708,16.738907,17.071564,17.071564,17.041351,16.934479,16.727814,16.113907,16.113907,17.101822,16.759064,16.700577,16.411301,17.670364,17.670364,16.693542,
676.0046,16.585565,16.942634,17.15625,16.700818,16.995387,16.995387,17.334524,17.048661,16.625,16.129092,16.129092,17.134226,16.48311,16.268452,16.411384,17.341219,17.341219,16.505134,
676.2862,16.381203,16.793773,17.131203,16.75632,16.981156,16.981156,17.343633,17.143727,16.625,16.394077,16.394077,16.98736,16.32514,16.312851,16.32514,16.83743,16.83743,16.318703,
676.5677,16.425853,16.648293,17.117208,16.8125,16.90625,16.90625,17.179626,17.113271,16.660187,16.632792,16.632792,16.816355,16.601707,16.711041,16.390584,16.78125,16.78125,16.292979,
676.8493,16.551564,16.27658,17.15625,16.801564,16.971863,16.971863,16.942209,17.09375,16.751557,16.582814,16.582814,16.642201,16.97342,16.829701,16.323436,16.814057,16.814057,16.3125,
677.1309,16.642821,16.367605,17.146107,16.842107,17.063322,17.063322,16.566608,16.91118,16.619787,16.5625,16.5625,16.540571,17.095393,16.829499,16.688605,16.864857,16.864857,16.444356,
677.4124,16.921754,16.862693,17.068895,16.912645,16.943895,16.943895,16.259351,16.578004,16.302908,16.609254,16.609254,16.606298,16.875241,17.068895,17.340794,16.871803,16.871803,16.653294,
