,Live Spectrum 26-10-2023 13:31:25,Live Spectrum 26-10-2023 13:31:27,Live Spectrum 26-10-2023 13:31:28,Live Spectrum 26-10-2023 13:31:28,Live Spectrum 26-10-2023 13:31:29,Live Spectrum 26-10-2023 13:31:29,Live Spectrum 26-10-2023 13:31:29,Live Spectrum 26-10-2023 13:31:30,Live Spectrum 26-10-2023 13:31:30,Live Spectrum 26-10-2023 13:31:30,Live Spectrum 26-10-2023 13:31:30,Live Spectrum 26-10-2023 13:31:31,Live Spectrum 26-10-2023 13:31:31,Live Spectrum 26-10-2023 13:31:31,Live Spectrum 26-10-2023 13:31:31,Live Spectrum 26-10-2023 13:31:32,Live Spectrum 26-10-2023 13:31:32,Live Spectrum 26-10-2023 13:31:32,Live Spectrum 26-10-2023 13:31:32,Live Spectrum 26-10-2023 13:31:32,Live Spectrum 26-10-2023 13:31:32,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
599.7015,17.014782,17,17,16.932262,16.779564,16.779564,16.997381,16.997381,17.276945,17.276945,17.276945,17.138849,17.138849,17.138849,17.316805,17.322044,17.322044,17.322044,16.694424,16.694424,16.694424,
599.9830,17.020724,16.895559,16.895559,16.749671,16.875,16.875,16.801644,16.801644,17.406415,17.406415,17.406415,16.937171,16.937171,16.937171,17.124671,17.08273,17.08273,17.08273,16.65625,16.65625,16.65625,
600.2646,17,16.924028,16.924028,16.807917,16.955278,16.955278,16.758889,16.758889,17.417431,17.417431,17.417431,17.035555,17.035555,17.035555,17.002292,16.908542,16.908542,16.908542,17.0175,17.0175,17.0175,
600.5462,16.8845,17.0265,17.0265,17.029,16.923,16.923,16.762,16.762,17.233,17.233,17.233,17.3175,17.3175,17.3175,17.00725,16.8365,16.8365,16.8365,17.392,17.392,17.392,
600.8277,17.12581,16.82291,16.82291,17.16186,17.16988,17.16988,16.87901,16.87901,17.36459,17.36459,17.36459,17.032039,17.032039,17.032039,17.14183,16.84936,16.84936,16.84936,17.33413,17.33413,17.33413,
601.1093,17.238093,16.744297,16.744297,17.169891,17.234125,17.234125,17.039188,17.039188,17.496031,17.496031,17.496031,16.785219,16.785219,16.785219,17.165922,16.857391,16.857391,16.857391,17.236359,17.236359,17.236359,
601.3908,17.105885,16.879653,16.879653,17.15625,16.990694,16.990694,17.362362,17.362362,17.46875,17.46875,17.46875,17.165053,17.165053,17.165053,17.057847,17.011633,17.011633,17.011633,17.132482,17.132482,17.132482,
601.6724,17.078466,16.857668,16.857668,17.204149,16.763235,16.763235,17.450052,17.450052,17.404884,17.404884,17.404884,17.644381,17.644381,17.644381,17,17.15625,17.15625,17.15625,17.079149,17.079149,17.079149,
601.9540,16.972597,16.811538,16.811538,17.174279,16.671394,16.671394,17.221635,17.221635,17.237741,17.237741,17.237741,17.903365,17.903365,17.903365,17.060577,16.944232,16.944232,16.944232,17.170432,17.170432,17.170432,
602.2355,16.757823,16.786465,16.786465,17.079429,16.787749,16.787749,17.053394,17.053394,17.067715,17.067715,17.067715,17.88543,17.88543,17.88543,17.067715,16.704429,16.704429,16.704429,17.261714,17.261714,17.261714,
602.5171,16.588761,16.772741,16.772741,17.116491,16.946743,16.946743,17.09023,17.09023,16.932511,16.932511,16.932511,17.588027,17.588027,17.588027,16.946009,16.674002,16.674002,16.674002,17.19102,17.19102,17.19102,
602.7987,16.512674,16.869097,16.869097,17.1875,17.076042,17.076042,17.414758,17.414758,16.84375,16.84375,16.84375,17.184894,17.184894,17.184894,16.836979,16.580208,16.580208,16.580208,16.967881,16.967881,16.967881,
603.0802,16.66159,17.024741,17.024741,17.163802,17.104556,17.104556,17.620703,17.620703,16.867448,16.867448,16.867448,16.918099,16.918099,16.918099,17.077478,16.46875,16.46875,16.46875,16.886849,16.886849,16.886849,
603.3618,16.786808,17.229774,17.229774,17.102952,16.902606,16.902606,17.595572,17.595572,16.884202,16.884202,16.884202,16.99262,16.99262,16.99262,17.496356,16.446702,16.446702,16.446702,16.939322,16.939322,16.939322,
603.6433,16.675991,17.239802,17.239802,17.072698,16.628276,16.628276,17.635853,17.635853,16.894741,16.894741,16.894741,17.15494,17.15494,17.15494,17.31381,16.620414,16.620414,16.620414,17.040793,17.040793,17.040793,
603.9249,16.846854,17.143774,17.143774,17.037518,16.3125,16.3125,17.528146,17.528146,17.037488,17.037488,17.037488,17.271878,17.271878,17.271878,17.1875,17.090616,17.090616,17.090616,17.143744,17.143744,17.143744,
604.2065,16.974364,16.943114,16.943114,16.803707,16.3125,16.3125,17.263912,17.263912,17.167726,17.167726,17.167726,17.232909,17.232909,17.232909,17.196045,17.15625,17.15625,17.15625,17.161864,17.161864,17.161864,
604.4880,16.782763,16.929026,16.929026,16.554404,16.374244,16.374244,16.937878,16.937878,17.312122,17.312122,17.312122,17.14891,17.14891,17.14891,17.25734,17.140814,17.140814,17.140814,17.086032,17.086032,17.086032,
604.7696,16.38558,17.141981,17.141981,16.728352,16.624511,16.624511,16.82997,16.82997,17.344239,17.344239,17.344239,17.03125,17.03125,17.03125,17.306099,17.031739,17.031739,17.031739,17.0625,17.0625,17.0625,
605.0511,16.391303,17.360994,17.360994,17.136182,16.892244,16.892244,16.799435,16.799435,17.106815,17.106815,17.106815,17.079744,17.079744,17.079744,17.0625,16.800376,16.800376,16.800376,17.044315,17.044315,17.044315,
605.3327,16.713517,17.515404,17.515404,17.207842,17.072818,17.072818,16.953493,16.953493,17.020784,17.020784,17.020784,17.155661,17.155661,17.155661,17.072966,16.760466,16.760466,16.760466,17.021079,17.021079,17.021079,
605.6143,16.678693,17.272443,17.272443,16.696307,16.96875,16.96875,17.321732,17.321732,16.951136,16.951136,16.951136,16.601706,16.601706,16.601706,17.102982,16.825711,16.825711,16.825711,17.246022,17.246022,17.246022,
605.8958,16.628574,17.197308,17.197308,16.746426,16.965176,16.965176,17.151764,17.151764,16.84375,16.84375,16.84375,17.07056,17.07056,17.07056,16.958029,16.920545,16.920545,16.920545,17.013382,17.013382,17.013382,
606.1774,16.653507,17.025764,17.025764,16.716007,16.92927,16.92927,16.864027,16.864027,16.849236,16.849236,16.849236,17.377743,17.377743,17.377743,16.905176,17.014791,17.014791,17.014791,16.888716,16.888716,16.888716,
606.4590,16.642211,16.963013,16.963013,16.6875,16.839925,16.839925,16.746175,16.746175,16.900513,16.900513,16.900513,17.383302,17.383302,17.383302,17.216838,16.832276,16.832276,16.832276,17.065672,17.065672,17.065672,
606.7405,16.908412,16.878243,16.878243,16.692905,16.780169,16.780169,16.688581,16.688581,16.816824,16.816824,16.816824,17.02044,17.02044,17.02044,17.188581,16.651926,16.651926,16.651926,17.587264,17.587264,17.587264,
607.0221,16.969497,16.96875,16.96875,16.847736,16.748754,16.748754,16.720992,16.720992,16.936753,16.936753,16.936753,16.716757,16.716757,16.716757,17.216259,16.530503,16.530503,16.530503,17.404008,17.404008,17.404008,
607.3036,17.06075,16.96875,16.96875,17.334418,16.596666,16.596666,16.994751,16.994751,16.8455,16.8455,16.8455,16.473416,16.473416,16.473416,16.912082,16.43925,16.43925,16.43925,17.130249,17.130249,17.130249,
607.5852,16.972998,16.879248,16.879248,17.582422,16.623584,16.623584,17.179004,17.179004,16.754248,16.754248,16.754248,16.498584,16.498584,16.498584,16.786914,16.646338,16.646338,16.646338,16.617823,16.617823,16.617823,
607.8668,16.214733,16.787998,16.787998,16.520726,17.205013,17.205013,16.694489,16.694489,17.098008,17.098008,17.098008,17.283018,17.283018,17.283018,16.868252,16.685251,16.685251,16.685251,16.680752,16.680752,16.680752,
608.1483,16.325251,17.062919,17.062919,16.381166,17.052832,17.052832,16.712584,16.712584,17.125,17.125,17.125,17.625419,17.625419,17.625419,16.677832,16.856501,16.856501,16.856501,16.856501,16.856501,16.856501,
608.4299,16.781073,17.285079,17.285079,16.566329,16.73059,16.73059,16.554754,16.554754,17.234331,17.234331,17.234331,17.902244,17.902244,17.902244,16.792913,17.011663,17.011663,17.011663,16.984331,16.984331,16.984331,
608.7114,17.161726,17.259504,17.259504,16.487758,16.581508,16.581508,16.743234,16.743234,17.355992,17.355992,17.355992,17.646022,17.646022,17.646022,16.94499,17.190238,17.190238,17.190238,16.973502,16.973502,16.973502,
608.9930,17.21875,17.198674,17.198674,16.622727,16.613826,16.613826,16.858239,16.858239,17.246686,17.246686,17.246686,17.260132,17.260132,17.260132,17.045739,17.295739,17.295739,17.295739,16.686458,16.686458,16.686458,
609.2746,17.094613,17.013709,17.013709,16.705905,16.798791,16.798791,16.899827,16.899827,17.069786,17.069786,17.069786,16.988881,16.988881,16.988881,16.963191,17.113881,17.113881,17.113881,16.525691,16.525691,16.525691,
609.5561,16.726621,16.96875,16.96875,16.598793,17.227611,17.227611,17.050198,17.050198,16.767345,16.767345,16.767345,16.985483,16.985483,16.985483,16.961491,17.134474,17.134474,17.134474,16.595965,16.595965,16.595965,
609.8377,16.416606,16.991905,16.991905,16.493035,17.459524,17.459524,17.163215,17.163215,16.548571,16.548571,16.548571,17.301014,17.301014,17.301014,16.96875,17.086785,17.086785,17.086785,16.787084,16.787084,16.787084,
610.1192,16.388386,16.910728,16.910728,16.69193,17.589272,17.589272,16.85273,16.85273,16.366092,16.366092,16.366092,16.959889,16.959889,16.959889,17.30352,17.374952,17.374952,17.374952,17.089248,17.089248,17.089248,
610.4008,16.556615,17.132769,17.132769,16.630885,17.517596,17.517596,16.783192,16.783192,16.140654,16.140654,16.140654,17.0605,17.0605,17.0605,17.308616,17.328154,17.328154,17.328154,17.1875,17.1875,17.1875,
610.6824,16.914003,17.415144,17.415144,16.727644,17.179747,17.179747,16.874429,16.874429,16.310216,16.310216,16.310216,17.228786,17.228786,17.228786,17.25,17.126142,17.126142,17.126142,17.022356,17.022356,17.022356,
610.9639,17.161525,17.42078,17.42078,16.990744,17.03125,17.03125,16.98547,16.98547,16.774184,16.774184,16.774184,17.071756,17.071756,17.071756,17.349025,16.98328,16.98328,16.98328,16.9375,16.9375,16.9375,
611.2455,17.161851,16.90084,16.90084,17.017884,17.012284,17.012284,16.974351,16.974351,16.930817,16.930817,16.930817,16.646321,16.646321,16.646321,17.292452,16.956466,16.956466,16.956466,16.709903,16.709903,16.709903,
611.5271,16.97998,16.484985,16.484985,16.75122,17.07251,17.07251,17.01001,17.01001,16.670593,16.670593,16.670593,16.346863,16.346863,16.346863,16.928711,17.04126,17.04126,17.04126,16.598755,16.598755,16.598755,
611.8086,16.840424,16.509979,16.509979,16.732055,17.055847,17.055847,17.114364,17.114364,16.517288,16.517288,16.517288,16.454131,16.454131,16.454131,16.701462,17.09375,17.09375,17.09375,16.694153,16.694153,16.694153,
612.0902,16.796052,16.741786,16.741786,17.106925,16.901309,16.901309,17.172698,17.172698,16.893115,16.893115,16.893115,16.708889,16.708889,16.708889,16.884881,17.044405,17.044405,17.044405,16.782897,16.782897,16.782897,
612.3717,16.656383,17.0623,17.0623,17.047192,16.984192,16.984192,16.984592,16.984592,16.969017,16.969017,16.969017,16.71885,16.71885,16.71885,16.984458,17.109258,17.109258,17.109258,16.593983,16.593983,16.593983,
612.6533,16.398339,17.205696,17.205696,16.735232,17.171018,17.171018,16.78125,16.78125,16.836893,16.836893,16.836893,16.669304,16.669304,16.669304,16.876714,17.174446,17.174446,17.174446,16.404536,16.404536,16.404536,
612.9349,16.25,17.142323,17.142323,16.71875,17.131792,17.131792,16.753396,16.753396,17.010531,17.010531,17.010531,16.844093,16.844093,16.844093,16.829823,17.083219,17.083219,17.083219,16.493208,16.493208,16.493208,
613.2164,16.328514,17.125,17.125,16.771093,17.049414,17.049414,16.771093,16.771093,17.049414,17.049414,17.049414,17.013086,17.013086,17.013086,16.799414,17.005079,17.005079,17.005079,16.431643,16.431643,16.431643,
613.4980,16.58443,17.125,17.125,16.794773,17.043494,17.043494,16.99068,16.99068,16.945541,16.945541,16.945541,17.055738,17.055738,17.055738,16.842471,17.066703,17.066703,17.066703,16.311221,16.311221,16.311221,
613.7795,16.869511,17.159207,17.159207,16.775761,17.073902,17.073902,17.287163,17.287163,16.721283,16.721283,16.721283,17.082348,17.082348,17.082348,16.903293,17.241554,17.241554,17.241554,16.440457,16.440457,16.440457,
614.0611,16.98987,17.303229,17.303229,16.790521,17.146549,17.146549,17.42737,17.42737,16.57306,16.57306,16.57306,16.988581,16.988581,16.988581,16.790951,17.355169,17.355169,17.355169,16.447201,16.447201,16.447201,
614.3427,16.934078,17.439598,17.439598,16.605566,17.269434,17.269434,17.488184,17.488184,16.603467,16.603467,16.603467,16.902053,16.902053,16.902053,16.6875,17.529152,17.529152,17.529152,16.41177,16.41177,16.41177,
614.6242,16.976101,17.392748,17.392748,16.447136,17.179387,17.179387,17.407011,17.407011,16.687119,16.687119,16.687119,16.986879,16.986879,16.986879,16.79399,17.42514,17.42514,17.42514,16.553626,16.553626,16.553626,
614.9058,17.520599,17.357192,17.357192,16.204435,16.875873,16.875873,17.045565,17.045565,16.859812,16.859812,16.859812,16.907123,16.907123,16.907123,17.070531,16.983938,16.983938,16.983938,16.619589,16.619589,16.619589,
615.1874,17.11813,17.038754,17.038754,16.386873,16.932814,16.932814,16.870314,16.870314,16.963747,16.963747,16.963747,16.964064,16.964064,16.964064,17.050627,16.951874,16.951874,16.951874,16.903749,16.903749,16.903749,
615.4689,16.768564,16.781716,16.781716,16.53125,16.818843,16.818843,16.756343,16.756343,17.162593,17.162593,17.162593,16.831064,16.831064,16.831064,16.90625,17.019029,17.019029,17.019029,16.974628,16.974628,16.974628,
615.7505,16.801232,16.944741,16.944741,16.586238,16.849249,16.849249,16.792248,16.792248,17.220493,17.220493,17.220493,16.82524,16.82524,16.82524,16.889754,17.082752,17.082752,17.082752,16.825511,16.825511,16.825511,
616.0320,17.201462,17.097075,17.097075,16.84375,16.893616,16.893616,16.885637,16.885637,17.361038,17.361038,17.361038,17.049866,17.049866,17.049866,16.821808,17.054521,17.054521,17.054521,16.556517,16.556517,16.556517,
616.3136,17.23554,16.975591,16.975591,16.851368,16.992382,16.992382,17.102145,17.102145,17.250777,17.250777,17.250777,17.15625,17.15625,17.15625,16.886427,17.202737,17.202737,17.202737,16.34375,16.34375,16.34375,
616.5952,16.885503,17.315204,17.315204,16.903286,16.943428,16.943428,16.940464,16.940464,17.028286,17.028286,17.028286,17.153286,17.153286,17.153286,16.96875,17.306572,17.306572,17.306572,16.340786,16.340786,16.340786,
616.8767,16.695973,17.86548,17.86548,16.824162,16.940689,16.940689,16.945449,16.945449,16.995764,16.995764,16.995764,17.122882,17.122882,17.122882,16.947568,17.224581,17.224581,17.224581,16.331564,16.331564,16.331564,
617.1583,16.801049,16.869911,16.869911,16.133906,16.130089,16.130089,16.630089,16.630089,16.946406,16.946406,16.946406,17.105201,17.105201,17.105201,16.665156,16.873728,16.873728,16.873728,16.601384,16.601384,16.601384,
617.4398,16.533381,16.748722,16.748722,16.348012,16.253409,16.253409,16.752131,16.752131,17.160085,17.160085,17.160085,17.375,17.375,17.375,16.875852,16.847159,16.847159,16.847159,16.780398,16.780398,16.780398,
617.7214,16.685398,16.657511,16.657511,16.652047,16.496637,16.496637,16.904148,16.904148,17.433717,17.433717,17.433717,17.375,17.375,17.375,16.936659,17.090387,17.090387,17.090387,16.719591,16.719591,16.719591,
618.0030,17.227192,16.686233,16.686233,16.686233,16.5,16.5,16.69637,16.69637,17.407517,17.407517,17.407517,17.345017,17.345017,17.345017,16.787586,17.153716,17.153716,17.153716,16.598818,16.598818,16.598818,
618.2845,17.366543,16.804043,16.804043,16.541821,16.703951,16.703951,16.658364,16.658364,17.173163,17.173163,17.173163,17.139799,17.139799,17.139799,16.956065,17.331065,17.331065,17.331065,16.477207,16.477207,16.477207,
618.5661,17.063826,16.840789,16.840789,16.446384,16.747039,16.747039,16.684539,16.684539,17.014807,17.014807,17.014807,16.842115,16.842115,16.842115,17.053616,17.372039,17.372039,17.372039,16.695058,16.695058,16.695058,
618.8477,16.839163,16.898632,16.898632,16.327736,16.996968,16.996968,16.797264,16.797264,16.753032,16.753032,16.753032,16.8125,16.8125,16.8125,17.391791,17.292677,17.292677,17.292677,17.048041,17.048041,17.048041,
619.1292,16.759314,16.826471,16.826471,16.259314,17.111029,17.111029,17.051838,17.051838,16.745343,16.745343,16.745343,16.785907,16.785907,16.785907,17.384314,17.148285,17.148285,17.148285,17.146936,17.146936,17.146936,
619.4108,17.187664,16.889735,16.889735,16.970859,16.790316,16.790316,16.93928,16.93928,17.00745,17.00745,17.00745,17.218914,17.218914,17.218914,17.16904,17.38245,17.38245,17.38245,16.692841,16.692841,16.692841,
619.6923,17.156767,16.98094,16.98094,17.025414,17.017509,17.017509,16.931147,16.931147,17.037603,17.037603,17.037603,17.287603,17.287603,17.287603,17.100103,17.337914,17.337914,17.337914,16.792923,16.792923,16.792923,
619.9739,16.956664,16.975952,16.975952,16.975952,17.382326,17.382326,16.865356,16.865356,16.935058,16.935058,16.935058,17.209106,17.209106,17.209106,17.09375,17.264404,17.264404,17.264404,16.747558,16.747558,16.747558,
620.2555,16.859852,17.061546,17.061546,16.71356,17.515148,17.515148,16.866949,16.866949,16.859852,16.859852,16.859852,17.025106,17.025106,17.025106,17.325741,17.226801,17.226801,17.226801,16.788347,16.788347,16.788347,
620.5370,17.0002,16.982,16.982,16.55795,17.2854,17.2854,16.9644,16.9644,16.8661,16.8661,16.8661,16.92405,16.92405,16.92405,17.6074,17.17405,17.17405,17.17405,16.589,16.589,16.589,
620.8186,17.0625,16.894499,16.894499,16.574251,17.101497,17.101497,17.064502,17.064502,16.831999,16.831999,16.831999,16.927751,16.927751,16.927751,17.579997,17.242253,17.242253,17.242253,16.413997,16.413997,16.413997,
621.1001,17.041849,16.875,16.875,16.77961,17.0625,17.0625,17.031797,17.031797,16.853802,16.853802,16.853802,17.082058,17.082058,17.082058,17.510599,17.343203,17.343203,17.343203,16.395651,16.395651,16.395651,
621.3817,16.971846,16.815596,16.815596,17.073013,17.042699,17.042699,16.900993,16.900993,16.914603,16.914603,16.914603,17.215654,17.215654,17.215654,17.420795,17.434404,17.434404,17.434404,16.346846,16.346846,16.346846,
621.6633,16.691133,16.762299,16.762299,17.130646,16.557466,16.557466,16.692139,16.692139,17.089111,17.089111,17.089111,17.287903,17.287903,17.287903,17.166535,17.279237,17.279237,17.279237,16.843138,16.843138,16.843138,
621.9448,16.549351,16.840506,16.840506,17.09375,16.159494,16.159494,16.557548,16.557548,17.115095,17.115095,17.115095,17.3125,17.3125,17.3125,17.103655,17.065744,17.065744,17.065744,17.042691,17.042691,17.042691,
622.2264,16.683255,17.044256,17.044256,17.007496,16.249006,16.249006,16.617504,16.617504,17.097001,17.097001,17.097001,17.277999,17.277999,17.277999,17.277005,16.930997,16.930997,16.930997,16.833996,16.833996,16.833996,
622.5080,16.912451,17.17265,17.17265,16.9211,16.506201,16.506201,16.785901,16.785901,17.1414,17.1414,17.1414,17.2664,17.2664,17.2664,17.375,16.957,16.957,16.957,16.7664,16.7664,16.7664,
622.7895,17.093447,17.094204,17.094204,16.890701,17.029281,17.029281,16.921648,16.921648,17.358391,17.358391,17.358391,17.172405,17.172405,17.172405,17.281704,17.186743,17.186743,17.186743,16.812349,16.812349,16.812349,
623.0711,17.141552,16.955905,16.955905,16.948491,17.408103,17.408103,16.998147,16.998147,17.621293,17.621293,17.621293,17.135991,17.135991,17.135991,17.114009,17.43194,17.43194,17.43194,16.961336,16.961336,16.961336,
623.3526,17.000376,16.892403,16.892403,17.003556,17.194988,17.194988,16.878932,16.878932,17.590571,17.590571,17.590571,17.107973,17.107973,17.107973,17.017403,17.53125,17.53125,17.53125,17.066056,17.066056,17.066056,
623.6342,16.830754,16.900991,16.900991,16.916767,16.838793,16.838793,16.648513,16.648513,17.351789,17.351789,17.351789,16.929763,16.929763,16.929763,16.961013,17.544246,17.544246,17.544246,17.096228,17.096228,17.096228,
623.9158,17.031094,16.9375,16.9375,16.953047,16.80198,16.80198,16.727335,16.727335,17.090347,17.090347,17.090347,17.08145,17.08145,17.08145,16.979115,17.35605,17.35605,17.35605,17.005338,17.005338,17.005338,
624.1973,17.318538,17.039132,17.039132,17.113708,16.997373,16.997373,16.835868,16.835868,16.869746,16.869746,16.869746,17.372373,17.372373,17.372373,17.127627,17.07642,17.07642,17.07642,16.775212,16.775212,16.775212,
624.4789,17.135226,17.302274,17.302274,17.114631,16.916619,16.916619,16.698012,16.698012,16.739559,16.739559,16.739559,17.249857,17.249857,17.249857,17.239703,17.271096,17.271096,17.271096,16.916762,16.916762,16.916762,
624.7604,16.959162,17.487927,17.487927,17.165838,16.894177,16.894177,16.810015,16.810015,16.699573,16.699573,16.699573,17.048292,17.048292,17.048292,17.34375,17.605473,17.605473,17.605473,17.028765,17.028765,17.028765,
625.0420,16.972445,17.452624,17.452624,17.11761,16.954973,16.954973,16.953626,16.953626,16.699931,16.699931,16.699931,16.997308,16.997308,16.997308,17.291332,17.77386,17.77386,17.77386,17.085014,17.085014,17.085014,
625.3236,17.0625,17.202697,17.202697,16.905964,17.039419,17.039419,17.132598,17.132598,16.804616,16.804616,16.804616,17.367687,17.367687,17.367687,17.124714,17.443956,17.443956,17.443956,17.023081,17.023081,17.023081,
625.6051,17.034374,17.034374,17.034374,16.777343,17.135156,17.135156,17.034374,17.034374,16.760156,16.760156,16.760156,17.53125,17.53125,17.53125,17.059376,16.971874,16.971874,16.971874,16.835936,16.835936,16.835936,
625.8867,16.925143,16.9375,16.9375,16.668607,17.068679,17.068679,16.931321,16.931321,16.681321,16.681321,16.681321,17.506535,17.506535,17.506535,17.187144,16.918251,16.918251,16.918251,16.587571,16.587571,16.587571,
626.1683,16.837718,16.846959,16.846959,16.809291,17.04049,17.04049,16.837013,16.837013,16.70951,16.70951,16.70951,17.395598,17.395598,17.395598,17.264566,17.09375,17.09375,17.09375,16.519892,16.519892,16.519892,
626.4498,16.665196,16.424142,16.424142,17.232108,16.767831,16.767831,16.526838,16.526838,16.991115,16.991115,16.991115,17.334804,17.334804,17.334804,17.053615,17.057966,17.057966,17.057966,16.361704,16.361704,16.361704,
626.7314,16.73685,16.52039,16.52039,17.13586,16.6513,16.6513,16.72008,16.72008,17.11414,17.11414,17.11414,17.28125,17.28125,17.28125,17.15854,16.85099,16.85099,16.85099,16.68159,16.68159,16.68159,
627.0129,16.891601,16.429199,16.429199,17.210449,16.375,16.375,16.990885,16.990885,17.028483,17.028483,17.028483,17.284017,17.284017,17.284017,16.912598,16.928385,16.928385,16.928385,16.894368,16.894368,16.894368,
627.2945,17.0625,16.380108,16.380108,17.123086,16.40179,16.40179,17.235972,17.235972,16.998086,16.998086,16.998086,17.316327,17.316327,17.316327,16.642855,17.15625,17.15625,17.15625,17.103318,17.103318,17.103318,
627.5761,17.056139,16.940681,16.940681,17.085268,16.809319,16.809319,17.49788,17.49788,16.959208,16.959208,16.959208,17.385602,17.385602,17.385602,16.447042,17.152009,17.152009,17.152009,17.245759,17.245759,17.245759,
627.8576,16.873553,17.031043,17.031043,16.842923,16.71875,16.71875,17.43564,17.43564,16.686466,16.686466,16.686466,17.68874,17.68874,17.68874,16.722677,17.031457,17.031457,17.031457,17.124173,17.124173,17.124173,
628.1392,16.660778,17.000647,17.000647,16.721338,16.71875,16.71875,17.162072,17.162072,16.534484,16.534484,16.534484,17.871119,17.871119,17.871119,17.300209,17.061853,17.061853,17.061853,17.002588,17.002588,17.002588,
628.4207,16.537252,17,17,16.570003,16.867497,16.867497,16.769507,16.769507,16.501501,16.501501,16.501501,17.934499,17.934499,17.934499,17.163753,17.59799,17.59799,17.59799,17,17,17,
628.7023,16.357876,16.971104,16.971104,17.2271,16.817209,16.817209,17.299017,17.299017,17.280183,17.280183,17.280183,17.648543,17.648543,17.648543,17.416311,17.133774,17.133774,17.133774,17.520122,17.520122,17.520122,
628.9839,16.65221,17.333293,17.333293,17.253208,16.8125,16.8125,17.203541,17.203541,17.091374,17.091374,17.091374,17.793251,17.793251,17.793251,17.072957,17.233959,17.233959,17.233959,17.394249,17.394249,17.394249,
629.2654,17.095318,17.646879,17.646879,17.25,16.921251,16.921251,17.405003,17.405003,17.0625,17.0625,17.0625,17.758124,17.758124,17.758124,16.759371,17.032497,17.032497,17.032497,17.266249,17.266249,17.266249,
629.5470,17.261585,17.713834,17.713834,17.197332,16.990168,16.990168,17.648171,17.648171,16.957165,16.957165,16.957165,17.697332,17.697332,17.697332,16.745084,16.841997,16.841997,16.841997,17.118331,17.118331,17.118331,
629.8285,17.23029,17.438473,17.438473,17.111061,17,17,17.407223,17.407223,17.115858,17.115858,17.115858,17.585581,17.585581,17.585581,17.132196,16.532223,16.532223,16.532223,17.017311,17.017311,17.017311,
630.1101,17.070996,17.104118,17.104118,17.09375,16.926123,16.926123,16.826612,16.826612,17.254752,17.254752,17.254752,17.488623,17.488623,17.488623,17.391129,16.493376,16.493376,16.493376,17.073877,17.073877,17.073877,
630.3917,16.983707,16.912393,16.912393,16.998664,17.001336,17.001336,16.568643,16.568643,17.471421,17.471421,17.471421,17.587607,17.587607,17.587607,17.389957,16.927885,16.927885,16.927885,17.069979,17.069979,17.069979,
630.6732,17.106253,16.852083,16.852083,16.991667,16.962499,16.962499,16.645836,16.645836,17.554167,17.554167,17.554167,17.602083,17.602083,17.602083,17.237497,17.314589,17.314589,17.314589,17.177086,17.177086,17.177086,
630.9548,16.803244,16.733436,16.733436,16.823497,17.158128,17.158128,17.040506,17.040506,17.341872,17.341872,17.341872,17.174556,17.174556,17.174556,17.077186,17.075307,17.075307,17.075307,16.75543,16.75543,16.75543,
631.2364,16.825918,17.026836,17.026836,16.771208,17.080332,17.080332,17.081458,17.081458,17.25,17.25,17.25,17.063625,17.063625,17.063625,17.200918,17.001125,17.001125,17.001125,16.753376,16.753376,16.753376,
631.5179,16.90625,17.329979,17.329979,16.821958,16.959292,16.959292,16.929479,16.929479,17.229646,17.229646,17.229646,17.134458,17.134458,17.134458,17.220188,17.071958,17.071958,17.071958,16.884458,16.884458,16.884458,
631.7995,16.691753,17.211253,17.211253,16.980248,16.879001,16.879001,16.699503,16.699503,17.043253,17.043253,17.043253,17.13675,17.13675,17.13675,17.129001,17.015751,17.015751,17.015751,16.789252,16.789252,16.789252,
632.0810,16.59979,17.05646,17.05646,17.006564,16.899686,16.899686,16.873429,16.873429,16.9375,16.9375,16.9375,17.218226,17.218226,17.218226,17.09375,16.894169,16.894169,16.894169,16.662814,16.662814,16.662814,
632.3626,16.838489,17.173576,17.173576,17.093285,16.990872,16.990872,17.364943,17.364943,16.955291,16.955291,16.955291,17.352413,17.352413,17.352413,17.218285,16.84375,16.84375,16.84375,16.482674,16.482674,16.482674,
632.6442,17.084681,17.162696,17.162696,17.085882,16.963505,16.963505,17.576814,17.576814,17.036495,17.036495,17.036495,17.490931,17.490931,17.490931,17.431054,16.928431,16.928431,16.928431,16.408873,16.408873,16.408873,
632.9257,17.075841,16.966009,16.966009,16.967836,16.970577,16.970577,17.433846,17.433846,17.27065,17.27065,17.27065,17.723318,17.723318,17.723318,17.659904,17.016082,17.016082,17.016082,16.517909,16.517909,16.517909,
633.2073,17,17.057727,17.057727,17.028864,17.092159,17.092159,17.282045,17.282045,17.254773,17.254773,17.254773,17.555227,17.555227,17.555227,17.796477,16.924659,16.924659,16.924659,16.730795,16.730795,16.730795,
633.4888,17.057491,17.235627,17.235627,17.153746,17.070013,17.070013,17.307491,17.307491,17.105618,17.105618,17.105618,17.161259,17.161259,17.161259,17.798127,16.826873,16.826873,16.826873,16.745645,16.745645,16.745645,
633.7704,17.233146,17.178195,17.178195,17.201018,16.874122,16.874122,17.442591,17.442591,17.196805,17.196805,17.196805,16.958567,16.958567,16.958567,17.605513,16.735604,16.735604,16.735604,16.566713,16.566713,16.566713,
