,Live Spectrum 26-10-2023 13:42:41,Live Spectrum 26-10-2023 13:42:47,Live Spectrum 26-10-2023 13:42:48,Live Spectrum 26-10-2023 13:42:49,Live Spectrum 26-10-2023 13:42:51,Live Spectrum 26-10-2023 13:42:52,Live Spectrum 26-10-2023 13:42:55,Live Spectrum 26-10-2023 13:42:56,Live Spectrum 26-10-2023 13:42:57,Live Spectrum 26-10-2023 13:42:58,Live Spectrum 26-10-2023 13:42:59,Live Spectrum 26-10-2023 13:42:59,Live Spectrum 26-10-2023 13:43:00,Live Spectrum 26-10-2023 13:43:01,Live Spectrum 26-10-2023 13:43:02,Live Spectrum 26-10-2023 13:43:03,Live Spectrum 26-10-2023 13:43:04,Live Spectrum 26-10-2023 13:43:06,
654.0428,18.677418,18.387245,18.575324,18.764833,19.057749,18.310916,18.863334,18.875,18.351669,18.708668,18.588999,19.011086,18.680586,18.425834,18.425834,18.542336,18.912585,18.763249,
654.3244,18.464551,18.753265,19.001397,18.78125,19.212221,18.511662,18.809235,18.791044,18.173507,18.565765,18.771456,18.78125,18.472015,18.483676,18.469684,18.368471,18.823228,18.700559,
654.6060,18.264835,18.731903,18.551029,18.702335,19.136572,18.889733,18.830597,18.674347,18.182555,18.610165,19.019678,18.768097,18.49011,18.735165,18.835441,18.476958,18.914458,18.444127,
654.8875,18.168563,18.75,18.566317,18.519873,18.715868,19.161939,18.800187,18.619311,18.206437,18.792627,19.144873,18.725374,18.414745,18.769873,19.075748,18.53125,18.931811,18.231998,
655.1691,18.371077,18.658211,18.915762,18.360356,18.443841,19.138435,18.712409,18.642815,18.290762,18.929197,19.019776,18.653079,18.176026,18.770986,19.034421,18.554197,18.863526,18.236565,
655.4506,18.772577,18.5,19.019307,18.313154,18.74329,18.925557,18.583115,18.855693,18.511289,18.936846,18.936192,18.59375,18.134981,19.12827,19.061846,18.583115,18.833115,18.385635,
655.7322,18.927704,18.470611,18.728057,18.365204,19.103546,18.751861,18.670258,18.892242,18.613342,18.806427,18.734131,18.642731,18.250489,19.398315,18.951019,18.533111,18.734131,18.494416,
656.0138,18.879376,18.40625,18.388334,18.379582,19.044377,18.723332,18.968957,18.647292,18.70104,18.521879,18.598332,18.758958,18.674373,19.196045,18.84375,18.42396,18.589374,18.696458,
656.2953,18.771898,18.373768,18.489917,18.484991,18.786907,18.861222,19.165602,18.714325,18.82062,18.228102,18.752463,18.797491,18.939963,18.784444,18.84375,18.409945,18.66437,18.751232,
656.5769,18.65625,18.28125,18.913533,18.633214,18.566735,18.941735,19.230268,18.961467,18.814617,18.329184,18.915651,18.814617,19.095867,18.466633,18.880166,18.636518,18.636518,18.872883,
656.8584,18.694928,18.365052,18.969732,18.859163,18.375,18.795124,18.952913,18.995517,18.686518,18.377945,18.772841,18.692965,18.967768,18.633409,19.032232,18.442965,18.423626,18.988089,
657.1400,18.83814,18.69311,19.1218,18.42067,18.436709,18.98558,18.5032,19.24119,18.57372,18.822929,18.432681,18.644239,18.810091,18.962349,19.15064,18.36619,18.294879,19.04006,
657.4216,18.802952,18.71875,19.240452,18.486968,18.780811,19.0625,18.355904,19.300785,18.639322,19.118059,18.182287,18.922739,18.622832,19.237846,19.082035,18.459202,18.562061,18.904082,
657.7031,18.75,18.734504,19.179623,19.249743,19.168322,19.070377,18.265754,19.019178,18.734504,18.870804,18.570891,19.171746,18.425685,19.339812,18.824058,18.418065,18.925942,18.722688,
657.9847,18.709657,18.840647,19.109483,18.956771,19.45944,19.062934,18.375,18.706337,18.856163,18.618793,19.04388,19.03457,18.356163,19.269054,18.684397,18.48138,19.037674,18.75,
658.2663,18.350556,18.817037,18.959675,18.292593,19.354582,18.477313,18.386343,18.614168,18.982362,18.589724,18.822821,18.749489,18.523198,18.870463,18.665325,18.314769,18.787545,18.765881,
658.5478,18.447541,18.840573,18.817929,18.451845,19.085143,18.204714,18.567112,18.872131,19.141905,18.938934,18.163422,18.388219,19.198667,18.801024,18.79416,18.371005,18.491702,18.973053,
658.8294,18.656851,18.128604,18.284254,18.745194,18.903246,18.555892,19.307093,18.811299,18.83534,18.963944,18.316705,19.308295,18.777646,18.560698,19.05409,18.942306,18.970552,19.053489,
659.1109,18.687267,18.311105,18.436337,18.50186,18.751163,18.221308,19.033343,18.750465,18.409505,18.72061,18.529622,19.095378,18.595145,18.469448,18.628255,19.18564,19.061802,18.597238,
659.3925,19.321379,18.614347,18.528054,19.254618,18.961293,17.826349,18.669034,18.599076,18.285511,18.658381,18.410511,18.731534,18.442826,18.770597,18.685369,18.915838,19.032315,18.382457,
659.6741,19.196988,18.683705,18.560602,19.428012,19.174217,18.076672,18.450783,18.505693,18.222545,19.008479,18.024669,18.748102,18.378795,18.722545,18.746205,18.554021,18.502907,18.345648,
659.9556,19.044897,18.972706,18.904747,18.581883,19.158979,19.034929,18.494541,18.699644,18.618038,19.03125,18.370767,18.892603,18.517603,18.690229,18.978165,18.160483,18.611353,18.543394,
660.2372,18.975872,18.889243,18.826743,18.638446,18.823979,19.318825,18.638446,18.995642,18.600872,18.892804,18.793899,19.044696,18.642007,18.6875,19.110757,18.291135,18.929582,18.811703,
660.5187,18.753883,18.928717,18.758783,19.273993,18.646958,19.048308,18.575675,19.004392,18.59375,18.848142,19.031759,19.035642,18.629392,18.714358,18.990708,18.715376,19.049325,18.763175,
660.8003,18.58861,18.9375,18.723972,19.062664,18.937336,18.531496,18.5625,18.843832,18.72389,18.97389,18.880304,18.927138,18.677056,18.71875,18.786554,19.119614,18.67208,18.645888,
661.0819,18.738887,18.861905,19.197515,19.327576,19.100793,19.218643,18.360915,18.409329,19.052378,19.503963,18.944543,19.18343,18.939482,18.794345,19.127973,19.1875,18.996921,19.028171,
661.3634,18.829988,18.624431,19.361238,19.357512,18.978787,19.065087,18.458713,18.117549,18.930049,19.308205,18.96875,18.860099,19.073106,18.861238,18.975062,18.553911,18.996275,18.759468,
661.6450,19.00853,18.4448,19.39854,19.06127,18.89042,18.68627,18.66478,17.96834,18.61606,18.70087,19.03937,18.3969,19.09375,18.80438,18.83563,18.21022,18.85105,18.30315,
661.9266,19.085212,18.474385,19.292692,18.582652,18.829577,18.661885,18.741462,18.34631,18.349557,18.553962,19.312328,18.258538,19.002903,18.64498,19.08504,18.678618,18.698942,18.096653,
662.2081,19.137518,18.696955,19.162465,18.196778,18.900035,18.862571,18.662465,18.587535,18.325018,18.737571,19.231179,18.271884,18.618608,18.59375,19.253152,19.006303,18.634366,18.325106,
662.4897,19.050967,18.865476,19.146057,18.03058,19.042783,18.958557,18.582887,18.435491,18.449033,18.896726,18.945684,18.386533,18.447693,18.65692,19.049628,18.872991,18.709226,18.605953,
662.7712,19.121379,18.805101,19.318089,18.262988,19.07352,18.867601,18.420891,18.34375,18.661839,18.836351,18.80329,18.37681,18.579109,18.66727,18.795891,18.578952,18.851149,18.74819,
663.0528,19.168096,18.691789,19.503268,18.522672,19.023693,18.618464,18.363154,18.460172,18.827615,18.548406,18.936479,18.207925,18.675654,18.733865,18.854575,18.876226,18.809232,18.664828,
663.3344,18.728956,18.396158,19.135206,18.649484,18.62844,18.704358,18.727982,18.698452,18.707798,18.164736,18.771158,18.236468,18.87328,18.855562,19.048968,19.236468,19.084404,18.556594,
663.6159,18.401994,18.307514,18.701727,18.794017,18.641293,18.772739,18.826727,18.759241,18.629256,18.195282,18.611503,18.472276,18.733707,19.012767,19.071741,19.081713,19.205983,18.637767,
663.8975,18.358072,18.57814,18.39061,19.128925,18.928392,18.651037,18.667965,18.701822,18.55468,18.580746,18.72657,18.763033,18.63282,19.110678,18.997393,18.635397,19.175785,18.701822,
664.1790,18.375959,18.798313,18.250959,19.440376,18.967791,18.690376,18.818252,18.590874,18.436541,18.636311,18.876917,19.083397,18.734854,19.060583,18.920437,18.309624,19.379793,18.6875,
664.4606,18.788271,18.950716,18.46462,19.53125,18.906938,18.995182,19.045843,18.530562,18.390969,18.561123,18.968062,19.143034,18.948651,18.954157,18.966685,18.325716,19.34788,18.794466,
664.7422,19.158584,19.120332,18.742998,19.45896,18.817168,19.14646,18.862422,18.620332,18.375,18.798496,19,18.901128,19.170708,18.776128,19.105874,18.538706,18.896006,18.891792,
665.0237,18.961372,19.09205,18.966471,19.156829,18.695457,18.776151,18.430122,18.810221,18.47045,18.918186,19.027271,18.65455,19.119322,18.570457,19.019893,18.65625,18.443758,18.875,
665.3053,18.698744,18.943122,19.214698,18.798116,18.637814,18.137157,18.21875,18.955936,18.632192,18.799686,19.0625,18.53125,18.903111,18.461558,18.805308,18.540924,18.403767,18.887814,
665.5869,18.553043,19.110128,19.007951,18.747464,18.836142,18.097791,18.614513,18.841558,18.759457,18.577372,19.218407,18.759113,18.430923,18.610128,18.690036,18.590871,18.660978,19.026178,
665.8684,18.526878,19.325777,18.446405,18.877267,19.169689,18.600389,19.171794,18.620466,18.886172,18.238828,19.345855,19.091483,18.147506,18.892811,18.649611,18.881639,18.662889,19.084683,
666.1500,18.82208,18.980068,18.478716,18.968557,19.332818,18.510352,18.938079,18.427534,18.895898,18.229102,19.021477,18.958784,18.561921,18.740034,18.760352,18.750193,18.458977,18.740227,
666.4315,19.084217,18.544506,18.625,19.002651,19.395138,18.559849,18.75,18.309849,18.846401,18.307198,18.822033,18.831566,18.740467,18.584217,18.771717,18.716099,18.307198,18.588448,
666.7131,18.966644,18.210036,18.694713,18.798073,19.025537,18.703428,18.75,18.383714,18.737679,18.524642,18.713037,18.866286,18.701322,18.614785,18.723857,18.763822,18.585641,18.727464,
666.9947,18.671374,18.250668,18.83552,18.382228,18.616436,18.953626,18.75,18.437834,18.617104,18.781584,18.477648,18.859542,18.593082,18.765792,18.664146,18.734542,19.000334,18.702624,
667.2762,18.552486,18.557835,18.725829,18.1692,18.519506,19.086671,18.834942,18.495857,18.607907,18.875,18.795407,18.863779,18.40625,18.819579,18.694579,18.7317,19.015886,18.569579,
667.5578,18.650046,19.018843,18.75,18.006262,18.987651,19.056238,19.118738,18.33743,18.662512,18.868738,18.850012,18.687442,18.462604,18.831227,18.731273,18.493623,18.662338,18.675151,
667.8393,18.869797,19.147961,18.875242,18.238171,19.279828,19.009469,18.968508,18.100375,18.638492,18.832859,18.924008,18.529828,18.731062,18.824812,18.917383,18.207859,18.328836,18.989109,
668.1209,19.451389,18.780092,19.440972,19.232639,19.12037,18.869213,18.393519,17.733796,18.41088,18.753472,19.133102,18.398148,18.928241,19.008102,19.534722,18.15625,18.434028,18.979167,
668.4025,19.515992,18.631896,19.243104,19.297242,19.101379,18.65625,18.519073,18.076292,18.479461,18.605194,18.965668,18.519806,18.871185,18.875,19.306337,18.160065,18.612823,19.256896,
668.6840,19.40025,18.921251,18.96875,19.169499,19.15625,18.65625,18.66225,18.649002,18.78425,18.702501,18.71875,18.464502,18.83775,18.862999,18.791498,18.202501,18.768001,19.53425,
668.9656,19.306579,19.075619,18.970937,18.986881,19.130012,18.671556,18.731869,18.883746,18.8125,18.861242,18.731869,18.729683,18.785623,18.758746,18.595937,18.352496,18.93094,19.538448,
669.2471,18.8125,19.240386,18.997253,18.801513,18.771636,18.872253,18.904877,18.987639,18.805633,19.10199,18.903503,18.88324,18.842377,18.87088,18.634614,18.46051,18.827269,19.192655,
669.5287,18.814183,19.025079,18.934695,18.564744,18.564183,18.807451,18.872756,18.714823,18.651201,19.277323,18.842628,19.063622,18.809695,18.780689,18.844872,18.275079,18.470433,18.621073,
669.8103,18.905498,18.690259,18.782504,18.686497,18.655498,18.533507,18.751003,18.501755,18.377257,19.064255,18.781752,19.124498,18.657504,18.750251,18.905748,17.940259,18.561748,18.408005,
670.0918,19.208131,18.355431,18.690686,18.717688,18.595874,18.380309,18.599059,18.560376,18.073119,18.820995,18.932191,19.155188,18.565686,18.478307,19.147755,17.665807,18.622876,18.225121,
670.3734,18.954351,18.666905,18.599367,18.777505,18.505617,18.698155,18.505617,18.973788,18.914454,18.606856,18.996255,18.950606,18.386234,18.527505,19.068117,18.625715,18.272467,19.129459,
670.6550,18.537548,18.773204,18.73659,18.866954,18.557136,18.775886,18.671408,18.685752,18.740206,18.622318,18.942864,19.051772,18.774952,18.474114,18.662548,18.773204,18.935632,19.130364,
670.9365,18.333446,18.864527,18.722241,18.986036,18.423705,18.614696,18.631982,18.739527,18.441161,18.625,19.076295,19.006982,19.117848,18.385473,18.430688,18.809009,19.166554,18.764134,
671.2181,18.582006,18.848049,18.799602,19.053901,18.190646,18.351195,18.301593,18.857802,18.298448,18.705852,19.09375,19.080852,19.291003,18.348049,18.325398,18.677747,19.1875,18.583997,
671.4996,18.651143,18.713036,18.8125,18.984071,18.365393,18.390929,18.119286,18.848857,18.202821,18.666464,19.067607,18.91075,18.972643,18.762036,18.443214,18.630107,19.0045,18.353357,
671.7812,18.453563,18.788844,18.584477,18.791399,18.482258,18.83696,18.499125,18.590391,18.415523,18.630914,18.809141,18.773656,18.602219,18.97043,18.544758,18.625,19.070094,18.337836,
672.0628,18.479839,18.8125,18.604839,18.627352,18.696237,18.888441,18.56922,18.53125,18.591398,18.379704,18.504704,18.651881,18.653898,19.02453,18.219085,18.772178,18.897513,18.34375,
672.3443,18.784689,18.93112,18.672448,18.617474,18.678828,18.495415,18.325259,18.768491,18.672448,18.288776,18.247707,18.672448,18.853568,18.936354,17.864035,18.883672,18.535337,18.46237,
672.6259,19.17295,18.96875,19.145884,18.831273,18.9542,18.443758,18.54795,18.362447,18.641662,18.785473,18.645884,18.939611,19.158361,18.493704,18.65218,19.295877,18.73545,18.889627,
672.9074,19.32548,18.96875,19.157694,18.839905,18.885579,18.51298,18.833171,18.474996,18.66923,18.92452,18.635579,18.920675,19.139425,18.498556,18.92452,19.282694,18.93221,18.743754,
673.1890,19.301127,19.011373,18.816698,18.791188,18.68463,18.552562,18.927562,18.700308,18.857993,18.77838,18.626435,18.725818,19.072438,18.5625,18.991497,18.984322,18.947438,18.646312,
673.4706,19.219723,19.051759,18.646482,18.740232,18.481437,18.480464,18.999027,18.524401,18.752919,18.349588,18.840831,18.799813,19.021482,18.500973,19.072268,18.854491,18.773428,18.594723,
673.7521,18.99043,18.983672,18.96002,18.836992,18.485078,18.516328,18.991836,18.228887,18.636543,18.294199,19.095156,18.993242,19.039414,18.527871,19.014922,18.587559,18.845156,18.463965,
674.0337,18.912812,18.767348,19.15625,18.868438,18.644685,18.619217,18.96875,18.087188,18.662812,18.753116,19.017348,19.138123,19.081406,18.524688,18.704068,18.4375,19.013123,18.330627,
674.3153,18.846973,18.746777,18.902775,18.735118,18.791171,18.692461,18.950645,18.352186,18.796132,18.945684,18.562248,19.115079,19.111855,18.373263,18.513145,18.528027,18.82713,18.407987,
674.5968,18.556277,18.8125,18.597611,18.621639,18.791833,18.684139,19.024028,18.822085,18.996139,18.681277,18.502862,19.010583,19.125,18.246639,18.724973,18.680278,18.362054,18.77689,
674.8784,18.1274,18.928047,18.813627,18.89087,18.94808,18.590223,19.126763,19.13029,18.912177,18.632053,18.55721,19.36491,19.058973,18.61491,18.988783,18.94808,18.71924,18.669866,
675.1599,18.141877,18.936999,18.952374,18.983457,19.250668,18.53125,19.109125,19.155916,18.907085,18.859959,18.547292,19.624499,19,18.96875,19.015375,18.967915,19.218583,18.437834,
675.4415,18.643399,18.739373,18.782678,18.737945,19.285534,18.665449,19.107233,18.959551,19.122144,19.058216,18.714466,19.38214,18.895623,19.073127,18.849462,18.797589,19.112945,18.485089,
675.7231,18.951614,18.568542,18.679428,18.853851,18.989899,18.939529,19.184479,18.671356,19.102814,19.029221,18.713699,19.049377,18.809479,19.201614,18.662292,18.851822,18.932449,18.482864,
676.0046,18.848884,18.380134,18.59375,19.040476,18.656771,18.907291,19.072247,18.406771,18.720312,18.835045,18.513839,18.617336,18.84375,19.232068,18.647024,18.9375,18.599404,18.406771,
676.2862,18.587313,18.193703,18.681414,18.818469,18.618914,18.443353,18.76229,18.31882,18.30618,18.78125,18.356156,18.299977,18.91889,19.162336,18.806414,18.987594,18.299977,18.24368,
676.5677,18.460958,18.203166,18.882874,18.546834,18.703084,18.089813,18.582021,18.433645,18.144439,18.757792,18.386811,18.234334,18.972605,18.878772,18.878855,18.921751,18.304708,18.164042,
676.8493,18.532807,18.248443,19.09842,18.621847,18.559387,18.162476,18.770275,18.574992,18.078105,18.839041,18.649984,18.221863,18.875,18.537516,18.759379,18.676564,18.398428,18.157807,
677.1309,18.827034,18.359927,18.834967,18.90625,18.599785,18.558392,19.044679,18.798249,18.392821,18.87993,18.680644,18.475606,18.895286,18.547427,18.820178,18.676536,18.733284,18.411463,
677.4124,19.293798,18.634592,17.981057,18.840794,18.862693,18.800193,18.793798,19.112452,18.540842,18.490649,18.462355,18.721947,18.984254,18.887548,19.003197,18.49433,19.125241,18.737693,
677.6940,19.224321,18.377582,18.250407,18.670381,18.661821,18.539403,18.690082,19.130571,18.35231,18.47731,18.645108,18.630571,19.068071,18.869429,18.894701,18.011549,18.837772,18.476903,
677.9756,19.070786,18.288675,18.546616,18.578384,18.617058,18.335808,18.53125,19.000345,18.476002,18.5,18.789019,18.578039,18.976692,18.953039,18.750172,18.327005,18.609634,18.156767,
678.2571,18.78458,18.5349,18.67354,18.479379,18.820118,18.476049,18.53125,18.78458,18.81615,18.5349,18.763641,18.63198,18.829471,19.02094,18.62833,18.986359,18.510629,17.798221,
678.5387,18.699882,18.681015,18.606426,18.637382,19.287441,18.805427,18.512676,18.619396,18.857014,18.668632,18.59375,18.662441,18.5625,19.075176,18.574589,19.020043,18.711971,17.593162,
678.8202,18.793227,18.667779,18.579881,18.736131,19.307097,19.18867,18.45371,18.354557,18.585284,18.767381,18.615364,18.709114,18.59492,18.994597,18.777017,18.430926,18.96992,17.924801,
679.1018,19.041547,18.055754,18.821733,18.987216,19.248935,19.316052,18.554332,18.397017,18.89453,19.004616,18.76953,18.807884,18.782315,18.973366,18.910866,18.296164,19.125,18.354047,
679.3834,19.262099,17.637099,18.905642,19.135882,19.100802,19.106457,18.676009,18.366731,19.156858,19.03125,19.0625,18.78508,18.96875,19.038302,18.952821,18.539519,19.075207,18.651203,
679.6649,19.109776,17.563942,19.149359,19.43141,19.341506,18.737821,18.608974,18.561699,18.919231,19.016026,19.071635,18.785096,18.923077,19.263782,19.035096,18.375,18.721795,19.038141,
679.9465,18.946146,18.217281,19.381781,19.368219,19.008646,18.634042,18.761302,18.848271,18.736438,18.845615,19.129125,18.535771,18.472875,18.792156,18.797073,18.386302,18.740958,18.803458,
680.2280,18.648866,18.994093,19.456936,19.267959,18.715796,18.752954,18.907727,18.904773,18.577268,18.46875,18.760575,18.58932,18.142721,18.538634,19.002954,18.529773,18.62943,18.681593,
680.5096,18.497918,18.869448,19.209728,18.984038,18.661802,18.809724,18.935418,18.867366,18.884022,18.471526,18.34375,18.50347,18.511798,18.69097,19.0625,18.497918,18.721526,18.563194,
680.7912,18.406514,18.625703,18.813643,18.283272,18.905547,18.687852,18.844014,18.532217,19.280107,18.593398,18.34375,18.65581,19.029755,18.84331,19.0625,18.406514,18.843398,18.593662,
681.0727,18.40625,18.746524,18.721357,18.129345,19.058155,18.535595,18.813369,18.409726,19.372393,18.624131,18.799466,18.899299,19.243918,18.782988,19.184024,18.467012,18.752607,18.715274,
681.3543,18.435851,18.986807,19.073961,18.361807,19.180904,18.501649,18.782899,18.435851,18.990188,18.358592,18.782899,18.90625,19.605211,18.78125,19.009894,18.705557,18.572394,18.511543,
681.6359,18.523965,18.913535,19.180215,18.519108,19.129857,18.586465,18.838893,18.639252,18.565246,18.141998,18.464212,18.963893,19.653822,18.723607,18.971178,19.093432,18.21664,18.355892,
681.9174,18.9519,18.709947,19.327717,17.914297,18.339787,18.67788,18.479187,18.964726,18.44712,19.162602,18.35337,19.024837,18.674734,19.307659,18.63223,18.984783,18.52402,18.652226,
682.1990,18.781873,18.823829,19.180155,17.871016,18.468127,18.796563,18.410234,18.918203,18.410234,18.981326,18.452813,18.894921,18.23531,18.966013,18.675547,18.723358,18.780627,18.632968,
682.4805,18.776489,18.949707,18.785401,18.192871,18.473511,19.077392,18.538696,18.773804,18.485718,18.699097,18.627685,18.716065,18.478882,18.879761,18.899414,18.528565,18.971435,18.916382,
682.7621,18.935531,19.020177,18.590182,18.327141,18.46875,19.047859,18.382505,18.492864,18.602854,18.527682,18.579109,18.481792,18.556964,19.157849,19.040354,18.679995,19.051427,19.045891,
683.0437,18.943811,19.081128,18.662255,18.593138,18.46875,18.881617,18.443505,18.23799,18.999082,18.724449,18.712133,18.362684,18.487684,19.193811,18.887929,18.943199,18.987684,19.037561,
683.3252,19.009995,19.04542,18.63917,18.632085,18.444585,18.74709,18.541245,18.163335,19.069585,18.853745,18.725835,18.537069,18.32376,18.486717,18.69876,19.072495,18.727101,18.862096,
683.6068,19.007858,19.124818,18.554824,18.39108,18.55446,18.71875,19.030339,18.15625,18.94554,19.085528,18.83571,18.734102,18.468386,18.39821,18.492506,18.85983,18.65625,18.69554,
683.8883,19,19.08839,18.44077,18.15416,18.75209,18.80923,19.25536,18.24673,18.612191,19.15625,18.9881,18.73601,18.915789,19.048239,18.27916,18.532431,18.63363,18.49791,
684.1699,18.519325,18.778465,18.362552,18.29039,18.834349,19.149634,19.08461,18.521587,19.177314,18.894064,18.769064,18.696901,19.040651,19.456041,18.699425,18.371953,18.756093,18.393802,
684.4515,18.249264,18.593014,18.322671,18.501472,18.928065,19.239093,18.957843,18.688236,19.384435,18.760171,18.782722,18.603185,19.094486,19.257227,19.011643,18.154042,18.749264,18.501472,
684.7330,18.462464,18.664047,18.454666,18.785904,18.96875,19.035965,18.835953,18.617203,18.97818,18.75,18.945297,18.379715,19.185928,18.779739,19.184357,17.960953,18.515655,18.94838,
685.0146,18.789162,18.679668,18.511709,19.023497,19.027374,18.898418,18.722626,18.464794,18.644462,18.710918,18.804588,18.320332,19.042879,18.632832,19.210918,18.043038,18.425791,19.214874,
685.2962,19.131536,18.768893,18.518774,19.131298,19.081274,18.837452,18.612405,18.40625,18.618822,18.6875,18.574857,18.531488,18.787309,18.693798,19.131178,18.031131,18.475048,19.306322,
685.5777,19.263243,18.84375,18.693317,19.210272,19.111757,18.848515,18.526485,18.47828,18.782302,18.705507,18.554022,18.782302,18.597463,18.754765,18.967698,17.82469,18.554022,19.181683,
685.8593,18.870675,18.84375,18.846984,19.16379,19.176726,18.719822,18.534484,18.669186,19.081905,18.684266,18.783412,18.840516,18.738155,18.660556,18.754306,18.029107,18.524782,19.045258,
686.1408,18.331814,18.827272,18.842045,19.110228,19.268183,18.52784,18.611933,18.682384,19.348866,18.72216,19.118753,18.828978,19.054548,18.49659,18.738638,18.660235,18.435795,19.080683,
686.4224,18.627851,18.859642,18.922499,19.015001,18.919647,18.908745,19.143387,18.813747,19.028933,18.859821,19.328392,18.985177,18.967503,18.78321,19.095354,18.670004,18.767674,18.700719,
686.7040,19.080145,18.771686,19.061153,18.876347,18.755524,18.984912,19.475484,18.806976,18.669855,19.012258,19.300242,18.870823,18.675242,19.139952,19.240436,18.538121,18.870823,18.430766,
686.9855,18.94611,18.55405,19.10794,18.88632,19.01419,18.395089,19.156409,18.61926,18.76132,19.12213,19.062659,18.466039,18.57956,19.25558,19.03699,18.75,18.48023,18.69308,
687.2671,18.763173,18.45532,18.990705,18.856923,18.910384,18.317404,18.915032,18.95609,18.79907,19.089102,18.901859,18.393077,18.57593,19.401859,18.95532,18.655993,18.451186,18.866218,
687.5486,18.75761,18.602209,18.74915,18.73733,18.72466,18.61994,18.79307,19.464539,18.78125,18.94932,18.88682,18.56335,18.66977,19.42483,18.96284,18.56926,18.61909,19.03886,
687.8302,18.894339,18.84375,18.632427,18.742573,18.77088,18.75,18.754484,19.568386,18.757427,18.839266,18.788677,18.57287,18.828896,19.251402,18.940443,18.839405,18.632427,19.163677,
688.1118,18.863846,18.709904,18.671827,18.837019,18.973173,18.660769,18.756731,19.23,18.752212,18.747788,18.593846,18.4375,18.928558,18.866154,18.776827,19.265577,18.59375,19.136154,
688.3933,18.781366,18.385572,18.864486,18.968692,18.97938,18.489603,18.677045,18.937558,18.802103,18.749884,18.250116,18.55187,18.96875,18.604205,18.614661,19.395853,18.70812,19.166647,
688.6749,18.540549,18.373018,19.036242,18.934832,18.91391,18.449466,18.757317,18.797866,18.858384,18.691807,18.163567,18.877668,19.045884,18.707126,18.589101,19.268941,19.043559,19.081441,
688.9565,18.343461,18.700976,19.098628,18.780961,19.210152,18.459573,18.861524,18.482804,18.93349,18.432333,18.365534,19.013765,19.21875,19.049024,18.727637,18.995701,19.165716,18.879299,
689.2380,18.548802,18.65625,18.891267,19.010704,18.917378,18.626285,18.946919,18.092465,18.720035,18.901971,18.737587,18.8125,19.178081,19.118151,18.758134,18.84118,18.793663,18.960616,
689.5196,18.74655,18.707919,18.959644,19.211369,18.608513,18.703987,19.018212,18.162388,18.893694,19.111962,18.887556,18.842025,18.973925,19.135831,18.773869,18.663631,18.525594,18.893212,
689.8011,18.910981,18.934668,19.004731,19.167611,18.715918,18.66288,18.848481,18.733909,19.16288,18.935601,18.697928,18.884461,18.667611,18.882562,18.73674,18.67424,18.525587,18.677072,
690.0827,18.783103,19.173888,18.870973,19.081991,19.008053,18.658103,18.75,18.794541,19.111067,18.794862,19.009906,18.599309,18.640785,18.580138,18.663982,18.642638,19.009906,18.412129,
690.3643,18.604949,19.167919,18.7444,19.04664,19.30224,18.479949,18.75,18.29198,18.673519,18.70336,19.20802,18.275181,18.8694,18.712681,18.500939,18.70336,19.16185,18.46315,
690.6458,18.326223,18.714946,18.918818,19.142527,19.219328,18.174932,18.723709,18.231318,18.138145,18.576801,19.255537,18.632608,18.982473,19.035054,18.161209,18.611855,18.987432,18.598132,
690.9274,18.269633,18.554518,19.122079,19.293614,19.045788,18.033458,18.606114,18.518173,18.193308,18.306692,18.888077,19.018886,18.875,19.282711,18.07269,18.596671,18.751461,18.646807,
691.2089,18.653362,18.962973,18.633665,19.575899,19.162027,19,18.911505,18.650473,18.046213,18.508665,18.729782,18.661505,18.846117,19.53125,18.679878,19.096638,18.997112,18.800947,
691.4905,18.635716,18.901964,18.72518,19.074461,19.21232,18.989284,18.658393,18.60018,18.508573,18.598036,18.53768,18.404107,18.553927,19.499102,19.229466,19.105711,18.945175,18.685357,
691.7721,18.779851,18.842351,18.806903,18.819496,19.126399,18.840952,18.693097,18.694496,18.622202,18.657649,18.629197,18.368004,18.448693,19.061101,19.352614,18.846548,18.618004,18.659048,
692.0536,18.751968,18.816437,18.688156,18.965469,19.15625,18.789124,18.8125,18.840469,18.5625,18.683563,18.718094,18.224655,18.686188,19.035843,18.86647,18.912812,18.46875,18.722031,
692.3352,18.843493,18.999486,18.718664,18.812929,19.15625,19.155221,18.8125,18.687929,18.5625,18.500514,18.687586,18.499228,18.625171,19.2494,18.469865,19.217893,18.46875,18.874571,
692.6167,18.75248,19,18.81002,18.569112,19.125827,19.125827,18.508265,18.352842,18.805888,18.621694,18.6875,18.743388,18.351189,19.645505,18.590444,19.097056,18.651291,18.935847,
692.8983,18.75,18.881265,18.782816,18.532816,18.620376,18.976581,18.618735,18.521853,18.8125,18.595316,18.45003,18.898419,18.373434,19.300045,18.653118,18.945331,18.89372,18.818765,
693.1799,18.721055,18.730274,18.83914,18.791757,18.709531,18.766134,19.117068,18.878592,18.291487,18.622695,18.321719,18.96414,18.606561,18.702347,18.71414,18.763829,19.108866,18.667774,
693.4614,19.141865,18.267427,19.041204,18.361177,18.887996,19.201323,18.958796,19.019081,18.560284,19.019907,19.017692,19.420073,18.9917,17.81002,18.916204,18.608962,18.927546,18.769081,
693.7430,19.214971,18.548405,19.172385,18.257557,18.384296,19.140115,19.019914,18.81148,18.648693,18.897672,18.983865,19.194037,18.81148,18.103348,19.129799,18.676164,18.90625,18.726307,
